episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
79,24000,300,static,static,0,0,0,-1.6000000000000014,0.88600475,382992,1148976,0,0,0,0,0,0,0.0
80,24300,300,static,static,0,0,0,-2.100000000000001,0.88457975,387792,1163376,0,0,0,0,0,0,0.0
81,24600,300,static,static,0,0,0,-2.25,0.88315475,392592,1177776,0,0,0,0,0,0,0.0
82,24900,300,static,static,0,0,0,-1.9500000000000015,0.88172975,397392,1192176,0,0,0,0,0,0,0.0
83,25200,300,static,static,0,0,0,-2.0500000000000016,0.88030475,402192,1206576,0,0,0,0,0,0,0.0
84,25500,300,static,static,0,0,0,-1.2500000000000013,0.8788797500000001,406992,1220976,0,0,0,0,0,0,0.0
85,25800,300,static,static,0,0,0,-2.2000000000000006,0.8774547500000001,411792,1235376,0,0,0,0,0,0,0.0
86,26100,300,static,static,0,0,0,-2.000000000000001,0.87602975,416592,1249776,0,0,0,0,0,0,0.0
87,26400,300,static,static,0,0,0,-1.6500000000000015,0.87460475,421392,1264176,0,0,0,0,0,0,0.0
88,26700,300,static,static,0,0,0,-1.8500000000000016,0.87317975,426192,1278576,0,0,0,0,0,0,0.0
89,27000,300,static,static,0,0,0,-1.7000000000000015,0.87175475,430992,1292976,0,0,0,0,0,0,0.0
90,27300,300,static,static,0,0,0,-1.1500000000000015,0.87032975,435792,1307376,0,0,0,0,0,0,0.0
91,27600,300,static,static,0,0,0,-1.85,0.86890475,440592,1321776,0,0,0,0,0,0,0.0
92,27900,300,static,static,0,0,0,-1.2500000000000024,0.86747975,445392,1336176,0,0,0,0,0,0,0.0
93,28200,300,static,static,0,0,0,-2.100000000000001,0.86605475,450192,1350576,0,0,0,0,0,0,0.0
94,28500,300,static,static,0,0,0,-1.350000000000001,0.86462975,454992,1364976,0,0,0,0,0,0,0.0
95,28800,300,static,static,0,0,0,-2.1,0.86320475,459792,1379376,0,0,0,0,0,0,0.0
96,29100,300,static,static,0,0,0,-1.5500000000000012,0.86177975,464592,1393776,0,0,0,0,0,0,0.0
97,29400,300,static,static,0,0,0,-1.2000000000000008,0.8603547500000001,469392,1408176,0,0,0,0,0,0,0.0
98,29700,300,static,static,0,0,0,-1.7000000000000008,0.85892975,474192,1422576,0,0,0,0,0,0,0.0
99,30000,300,static,static,0,0,0,-1.250000000000001,0.85750475,478992,1436976,0,0,0,0,0,0,0.0
100,30300,300,static,static,0,0,0,-2.0500000000000007,0.85607975,483792,1451376,0,0,0,0,0,0,0.0
101,30600,300,static,static,0,0,0,-2.299999999999998,0.85465475,488592,1465776,0,0,0,0,0,0,0.0
102,30873,273,static,static,1,0,0,10.53,0.8533580000000001,492960,1478880,0,0,0,0,0,0,0.0
103,31173,300,static,static,0,0,0,-2.2999999999999994,0.851933,497760,1493280,0,0,0,0,0,0,0.0
104,31473,300,static,static,0,0,0,-2.700000000000001,0.850508,502560,1507680,0,0,0,0,0,0,0.0
105,31773,300,static,static,0,0,0,-2.5999999999999983,0.849083,507360,1522080,0,0,0,0,0,0,0.0
106,32073,300,static,static,0,0,0,-2.6499999999999986,0.847658,512160,1536480,0,0,0,0,0,0,0.0
107,32373,300,static,static,0,0,0,-1.0000000000000009,0.846233,516960,1550880,0,0,0,0,0,0,0.0
108,32673,300,static,static,0,0,0,-1.5000000000000016,0.844808,521760,1565280,0,0,0,0,0,0,0.0
109,32973,300,static,static,0,0,0,-1.3500000000000016,0.843383,526560,1579680,0,0,0,0,0,0,0.0
110,33273,300,static,static,0,0,0,-1.300000000000001,0.841958,531360,1594080,0,0,0,0,0,0,0.0
111,33573,300,static,static,0,0,0,-1.2500000000000009,0.840533,536160,1608480,0,0,0,0,0,0,0.0
112,33873,300,static,static,0,0,0,-1.1500000000000012,0.839108,540960,1622880,0,0,0,0,0,0,0.0
113,34173,300,static,static,0,0,0,-1.1000000000000014,0.837683,545760,1637280,0,0,0,0,0,0,0.0
114,34473,300,static,static,0,0,0,-0.900000000000001,0.836258,550560,1651680,0,0,0,0,0,0,0.0
115,34773,300,static,static,0,0,0,-1.2000000000000013,0.834833,555360,1666080,0,0,0,0,0,0,0.0
116,35073,300,static,static,0,0,0,-2.2500000000000018,0.833408,560160,1680480,0,0,0,0,0,0,0.0
117,35373,300,static,static,0,0,0,-0.9500000000000004,0.831983,564960,1694880,0,0,0,0,0,0,0.0
118,35673,300,static,static,0,0,0,-1.0500000000000012,0.830558,569760,1709280,0,0,0,0,0,0,0.0
119,35973,300,static,static,0,0,0,-1.300000000000001,0.829133,574560,1723680,0,0,0,0,0,0,0.0
120,36273,300,static,static,0,0,0,-1.250000000000001,0.827708,579360,1738080,0,0,0,0,0,0,0.0
121,36573,300,static,static,0,0,0,-1.2000000000000013,0.826283,584160,1752480,0,0,0,0,0,0,0.0
122,36873,300,static,static,0,0,0,-1.2000000000000017,0.824858,588960,1766880,0,0,0,0,0,0,0.0
123,37173,300,static,static,0,0,0,-0.9500000000000011,0.823433,593760,1781280,0,0,0,0,0,0,0.0
124,37473,300,static,static,0,0,0,-1.3000000000000007,0.8220080000000001,598560,1795680,0,0,0,0,0,0,0.0
125,37773,300,static,static,0,0,0,-0.7000000000000002,0.8205830000000001,603360,1810080,0,0,0,0,0,0,0.0
126,38073,300,static,static,0,0,0,-1.3000000000000012,0.819158,608160,1824480,0,0,0,0,0,0,0.0
127,38373,300,static,static,0,0,0,-1.3000000000000012,0.817733,612960,1838880,0,0,0,0,0,0,0.0
128,38673,300,static,static,0,0,0,-1.5000000000000013,0.816308,617760,1853280,0,0,0,0,0,0,0.0
129,38973,300,static,static,0,0,0,-1.000000000000001,0.814883,622560,1867680,0,0,0,0,0,0,0.0
130,39273,300,static,static,0,0,0,-1.4500000000000015,0.813458,627360,1882080,0,0,0,0,0,0,0.0
131,39573,300,static,static,0,0,0,-1.4500000000000013,0.812033,632160,1896480,0,0,0,0,0,0,0.0
132,39873,300,static,static,0,0,0,-1.2000000000000017,0.810608,636960,1910880,0,0,0,0,0,0,0.0
133,40173,300,static,static,0,0,0,-1.8000000000000007,0.809183,641760,1925280,0,0,0,0,0,0,0.0
134,40473,300,static,static,0,0,0,-1.4500000000000022,0.807758,646560,1939680,0,0,0,0,0,0,0.0
135,40773,300,static,static,0,0,0,-0.750000000000001,0.806333,651360,1954080,0,0,0,0,0,0,0.0
136,41073,300,static,static,0,0,0,-1.150000000000001,0.804908,656160,1968480,0,0,0,0,0,0,0.0
137,41373,300,static,static,0,0,0,-2.699999999999999,0.8034830000000001,660960,1982880,0,0,0,0,0,0,0.0
138,41673,300,static,static,0,0,0,-1.000000000000001,0.802058,665760,1997280,0,0,0,0,0,0,0.0
139,41973,300,static,static,0,0,0,-2.1500000000000017,0.800633,670560,2011680,0,0,0,0,0,0,0.0
140,42273,300,static,static,0,0,0,-1.350000000000002,0.799208,675360,2026080,0,0,0,0,0,0,0.0
141,42573,300,static,static,0,0,0,-2.7999999999999994,0.797783,680160,2040480,0,0,0,0,0,0,0.0
142,42873,300,static,static,0,0,0,0.04999999999999913,0.796358,684960,2054880,0,0,0,0,0,0,0.0
143,43173,300,static,static,0,0,0,-1.2000000000000013,0.794933,689760,2069280,0,0,0,0,0,0,0.0
144,43473,300,static,static,0,0,0,-0.4000000000000008,0.793508,694560,2083680,0,0,0,0,0,0,0.0
145,43773,300,static,static,0,0,0,-0.4000000000000009,0.792083,699360,2098080,0,0,0,0,0,0,0.0
146,44073,300,static,static,0,0,0,-0.9000000000000014,0.790658,704160,2112480,0,0,0,0,0,0,0.0
147,44373,300,static,static,0,0,0,-1.3000000000000012,0.7892330000000001,708960,2126880,0,0,0,0,0,0,0.0
148,44673,300,static,static,0,0,0,-0.9500000000000006,0.7878080000000001,713760,2141280,0,0,0,0,0,0,0.0
149,44973,300,static,static,0,0,0,-1.9500000000000015,0.786383,718560,2155680,0,0,0,0,0,0,0.0
150,45273,300,static,static,0,0,0,-1.3500000000000012,0.784958,723360,2170080,0,0,0,0,0,0,0.0
151,45573,300,static,static,0,0,0,-1.000000000000001,0.783533,728160,2184480,0,0,0,0,0,0,0.0
152,45873,300,static,static,0,0,0,-1.250000000000001,0.782108,732960,2198880,0,0,0,0,0,0,0.0
153,46173,300,static,static,0,0,0,-1.2500000000000013,0.780683,737760,2213280,0,0,0,0,0,0,0.0
154,46473,300,static,static,0,0,0,-1.200000000000001,0.779258,742560,2227680,0,0,0,0,0,0,0.0
155,46773,300,static,static,0,0,0,-1.100000000000001,0.777833,747360,2242080,0,0,0,0,0,0,0.0
156,47073,300,static,static,0,0,0,-1.2000000000000013,0.776408,752160,2256480,0,0,0,0,0,0,0.0
157,47373,300,static,static,0,0,0,-1.3500000000000012,0.774983,756960,2270880,0,0,0,0,0,0,0.0
158,47673,300,static,static,0,0,0,-1.3500000000000012,0.773558,761760,2285280,0,0,0,0,0,0,0.0
159,47973,300,static,static,0,0,0,-1.7500000000000013,0.772133,766560,2299680,0,0,0,0,0,0,0.0
160,48273,300,static,static,0,0,0,-1.150000000000002,0.7707080000000001,771360,2314080,0,0,0,0,0,0,0.0
161,48573,300,static,static,0,0,0,-1.2000000000000015,0.769283,776160,2328480,0,0,0,0,0,0,0.0
162,48873,300,static,static,0,0,0,-1.900000000000002,0.767858,780960,2342880,0,0,0,0,0,0,0.0
163,49173,300,static,static,0,0,0,-1.3500000000000014,0.766433,785760,2357280,0,0,0,0,0,0,0.0
164,49473,300,static,static,0,0,0,-2.050000000000001,0.765008,790560,2371680,0,0,0,0,0,0,0.0
165,49773,300,static,static,0,0,0,-2.100000000000001,0.763583,795360,2386080,0,0,0,0,0,0,0.0
166,50073,300,static,static,0,0,0,-1.4500000000000006,0.762158,800160,2400480,0,0,0,0,0,0,0.0
167,50373,300,static,static,0,0,0,-1.5000000000000013,0.7607330000000001,804960,2414880,0,0,0,0,0,0,0.0
168,50673,300,static,static,0,0,0,-1.700000000000001,0.7593080000000001,809760,2429280,0,0,0,0,0,0,0.0
169,50973,300,static,static,0,0,0,-1.9000000000000017,0.7578830000000001,814560,2443680,0,0,0,0,0,0,0.0
170,51273,300,static,static,0,0,0,-1.0000000000000009,0.7564580000000001,819360,2458080,0,0,0,0,0,0,0.0
171,51573,300,static,static,0,0,0,-0.6500000000000014,0.7550330000000001,824160,2472480,0,0,0,0,0,0,0.0
172,51873,300,static,static,0,0,0,-2.0000000000000018,0.7536080000000001,828960,2486880,0,0,0,0,0,0,0.0
173,52173,300,static,static,0,0,0,-1.900000000000001,0.752183,833760,2501280,0,0,0,0,0,0,0.0
174,52473,300,static,static,0,0,0,-1.150000000000001,0.750758,838560,2515680,0,0,0,0,0,0,0.0
175,52773,300,static,static,0,0,0,-0.6000000000000013,0.749333,843360,2530080,0,0,0,0,0,0,0.0
176,53073,300,static,static,0,0,0,0.19999999999999962,0.747908,848160,2544480,0,0,0,0,0,0,0.0
177,53373,300,static,static,0,0,0,-1.9000000000000015,0.746483,852960,2558880,0,0,0,0,0,0,0.0
178,53673,300,static,static,0,0,0,-1.6500000000000015,0.745058,857760,2573280,0,0,0,0,0,0,0.0
179,53973,300,static,static,0,0,0,-8.465450562766819e-16,0.743633,862560,2587680,0,0,0,0,0,0,0.0
180,54273,300,static,static,0,0,0,-2.150000000000001,0.742208,867360,2602080,0,0,0,0,0,0,0.0
181,54573,300,static,static,0,0,0,-2.050000000000001,0.740783,872160,2616480,0,0,0,0,0,0,0.0
182,54873,300,static,static,0,0,0,-2.1500000000000004,0.739358,876960,2630880,0,0,0,0,0,0,0.0
183,55173,300,static,static,0,0,0,-1.8500000000000012,0.737933,881760,2645280,0,0,0,0,0,0,0.0
184,55473,300,static,static,0,0,0,-1.1500000000000012,0.7365079999999999,886560,2659680,0,0,0,0,0,0,0.0
185,55773,300,static,static,0,0,0,-1.450000000000001,0.735083,891360,2674080,0,0,0,0,0,0,0.0
186,56073,300,static,static,0,0,0,-0.5500000000000005,0.733658,896160,2688480,0,0,0,0,0,0,0.0
187,56373,300,static,static,0,0,0,-1.7000000000000015,0.732233,900960,2702880,0,0,0,0,0,0,0.0
188,56673,300,static,static,0,0,0,-1.350000000000001,0.730808,905760,2717280,0,0,0,0,0,0,0.0
189,56973,300,static,static,0,0,0,0.09999999999999944,0.729383,910560,2731680,0,0,0,0,0,0,0.0
