episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
645,55666,81,pair_010_n3_010_control,control,1,0,0,12.450000000000003,0.207225,890656,2671968,34994,277,1528215,0,0,0,0.0
646,55764,98,pair_006_n5_006_conflict,conflict,1,0,0,12.280000000000001,0.20706166666666664,892224,2676672,35070,279,1531605,0,0,0,0.0
647,55839,75,pair_017_n3_017_control,control,1,0,0,12.510000000000002,0.20693666666666666,893424,2680272,35118,279,1534140,0,0,0,0.0
648,55914,75,pair_003_n5_003_conflict,conflict,1,0,0,12.510000000000002,0.20681166666666667,894624,2683872,35173,279,1536750,0,0,0,0.0
649,56003,89,pair_012_n3_012_control,control,1,0,0,12.370000000000001,0.2066633333333333,896048,2688144,35228,279,1539793,0,0,0,0.0
650,56077,74,pair_012_n5_012_control,control,1,0,0,12.520000000000001,0.20654,897232,2691696,35279,280,1542350,0,0,0,0.0
651,56168,91,pair_006_n5_006_conflict,conflict,1,0,0,12.350000000000001,0.20638833333333334,898688,2696064,35353,281,1545434,0,0,0,0.0
652,56258,90,pair_002_n3_002_conflict,conflict,1,0,0,12.360000000000001,0.20623833333333333,900128,2700384,35398,282,1548570,0,0,0,0.0
653,56335,77,pair_008_n3_008_control,control,1,0,0,12.490000000000002,0.20611,901360,2704080,35441,282,1551173,0,0,0,0.0
654,56431,96,pair_013_n5_013_conflict,conflict,1,0,0,12.3,0.20595,902896,2708688,35530,283,1554450,0,0,0,0.0
655,56511,80,pair_006_n5_006_control,control,1,0,0,12.46,0.20581666666666665,904176,2712528,35608,283,1557164,0,0,0,0.0
656,56601,90,pair_007_n3_007_control,control,1,0,0,12.360000000000001,0.20566666666666666,905616,2716848,35677,283,1560236,0,0,0,0.0
657,56680,79,pair_011_n5_011_control,control,1,0,0,12.470000000000002,0.205535,906880,2720640,35736,284,1562909,0,0,0,0.0
658,56763,83,pair_008_n3_008_conflict,conflict,1,0,0,12.430000000000001,0.20539666666666667,908208,2724624,35778,284,1565772,0,0,0,0.0
659,56848,85,pair_005_n3_005_conflict,conflict,1,0,0,12.410000000000002,0.205255,909568,2728704,35824,284,1568725,0,0,0,0.0
660,56929,81,pair_008_n5_008_control,control,1,0,0,12.450000000000001,0.20511999999999997,910864,2732592,35894,286,1571486,0,0,0,0.0
661,57018,89,pair_005_n5_005_control,control,1,0,0,12.370000000000001,0.20497166666666666,912288,2736864,35960,286,1574548,0,0,0,0.0
662,57097,79,pair_014_n3_014_conflict,conflict,1,0,0,12.470000000000002,0.20484,913552,2740656,36010,287,1577234,0,0,0,0.0
663,57186,89,pair_015_n5_015_control,control,1,0,0,12.370000000000001,0.20469166666666666,914976,2744928,36092,287,1580328,0,0,0,0.0
664,57259,73,pair_000_n5_000_control,control,1,0,0,12.530000000000001,0.20456999999999997,916144,2748432,36138,287,1582807,0,0,0,0.0
665,57349,90,pair_011_n5_011_conflict,conflict,1,0,0,12.360000000000001,0.20442,917584,2752752,36217,288,1585952,0,0,0,0.0
666,57428,79,pair_016_n3_016_conflict,conflict,1,0,0,12.470000000000002,0.20428833333333332,918848,2756544,36267,288,1588698,0,0,0,0.0
667,57512,84,pair_009_n3_009_conflict,conflict,1,0,0,12.420000000000002,0.20414833333333332,920192,2760576,36341,288,1591568,0,0,0,0.0
668,57599,87,pair_001_n3_001_control,control,1,0,0,12.39,0.20400333333333331,921584,2764752,36402,288,1594521,0,0,0,0.0
669,57619,20,pair_016_n5_016_control,control,0,1,0,-0.54,0.20396999999999998,921904,2765712,36422,289,1595191,0,0,0,0.0
670,57713,94,pair_015_n3_015_control,control,1,0,0,12.32,0.20381333333333332,923408,2770224,36487,289,1598445,0,0,0,0.0
671,57814,101,pair_013_n5_013_control,control,1,0,0,12.250000000000004,0.203645,925024,2775072,36529,289,1601932,0,0,0,0.0
672,57911,97,pair_009_n3_009_control,control,1,0,0,12.290000000000001,0.20348333333333332,926576,2779728,36616,290,1605286,0,0,0,0.0
673,57996,85,pair_001_n3_001_conflict,conflict,1,0,0,12.410000000000002,0.20334166666666664,927936,2783808,36673,290,1608194,0,0,0,0.0
674,58128,132,pair_005_n5_005_conflict,conflict,1,0,0,11.940000000000001,0.20312166666666664,930048,2790144,36737,290,1612661,0,0,0,0.0
675,58132,4,pair_015_n5_015_conflict,conflict,0,1,0,-0.88,0.203115,930112,2790336,36741,291,1612799,0,0,0,0.0
676,58226,94,pair_001_n5_001_control,control,1,0,0,12.320000000000002,0.20295833333333332,931616,2794848,36824,292,1616053,0,0,0,0.0
677,58342,116,pair_001_n5_001_conflict,conflict,1,0,0,12.100000000000003,0.20276499999999997,933472,2800416,36897,292,1620058,0,0,0,0.0
678,58440,98,pair_010_n3_010_conflict,conflict,1,0,0,12.280000000000001,0.20260166666666665,935040,2805120,36953,292,1623419,0,0,0,0.0
679,58521,81,pair_004_n3_004_conflict,conflict,1,0,0,12.450000000000001,0.20246666666666666,936336,2809008,36993,292,1626191,0,0,0,0.0
680,58605,84,pair_000_n5_000_conflict,conflict,1,0,0,12.420000000000002,0.20232666666666665,937680,2813040,37046,292,1629030,0,0,0,0.0
681,58695,90,pair_012_n3_012_conflict,conflict,1,0,0,12.360000000000001,0.20217666666666667,939120,2817360,37096,292,1632119,0,0,0,0.0
682,58776,81,pair_004_n3_004_control,control,1,0,0,12.450000000000001,0.20204166666666667,940416,2821248,37138,292,1634852,0,0,0,0.0
683,58862,86,pair_000_n3_000_control,control,1,0,0,12.400000000000002,0.20189833333333332,941792,2825376,37190,292,1637717,0,0,0,0.0
684,58984,122,pair_016_n5_016_conflict,conflict,1,0,0,12.040000000000001,0.20169499999999999,943744,2831232,37222,293,1641798,0,0,0,0.0
685,59063,79,pair_006_n3_006_control,control,1,0,0,12.470000000000002,0.20156333333333332,945008,2835024,37276,293,1644481,0,0,0,0.0
686,59094,31,pair_014_n5_014_control,control,0,1,0,-0.6000000000000001,0.20151166666666664,945504,2836512,37307,297,1645520,0,0,0,0.0
687,59178,84,pair_003_n3_003_conflict,conflict,1,0,0,12.420000000000002,0.20137166666666667,946848,2840544,37356,297,1648295,0,0,0,0.0
688,59184,6,pair_008_n5_008_conflict,conflict,0,1,0,-0.8,0.20136166666666666,946944,2840832,37362,297,1648492,0,0,0,0.0
689,59190,6,pair_016_n3_016_control,control,0,1,0,-0.8,0.20135166666666665,947040,2841120,37368,297,1648694,0,0,0,0.0
690,59264,74,pair_013_n3_013_conflict,conflict,1,0,0,12.520000000000001,0.20122833333333334,948224,2844672,37414,297,1651150,0,0,0,0.0
691,59360,96,pair_004_n5_004_control,control,1,0,0,12.3,0.20106833333333332,949760,2849280,37471,297,1654354,0,0,0,0.0
692,59366,6,pair_015_n3_015_conflict,conflict,0,1,0,-0.8,0.20105833333333334,949856,2849568,37477,297,1654561,0,0,0,0.0
693,59449,83,pair_009_n5_009_conflict,conflict,1,0,0,12.430000000000001,0.20092,951184,2853552,37552,297,1657342,0,0,0,0.0
694,59522,73,pair_002_n5_002_control,control,1,0,0,12.530000000000001,0.20079833333333333,952352,2857056,37602,297,1659779,0,0,0,0.0
695,59603,81,pair_006_n3_006_conflict,conflict,1,0,0,12.450000000000001,0.2006633333333333,953648,2860944,37653,297,1662514,0,0,0,0.0
696,59689,86,pair_017_n5_017_conflict,conflict,1,0,0,12.400000000000002,0.20051999999999998,955024,2865072,37728,298,1665406,0,0,0,0.0
697,59772,83,pair_007_n3_007_conflict,conflict,1,0,0,12.430000000000001,0.20038166666666665,956352,2869056,37793,298,1668198,0,0,0,0.0
698,59863,91,pair_011_n3_011_conflict,conflict,1,0,0,12.350000000000001,0.20023,957808,2873424,37845,298,1671275,0,0,0,0.0
699,59892,29,pair_010_n5_010_conflict,conflict,0,1,0,0.02000000000000024,0.20018166666666665,958272,2874816,37863,298,1672234,0,0,0,0.0
700,59975,83,pair_014_n3_014_control,control,1,0,0,12.430000000000001,0.20004333333333332,959600,2878800,37919,298,1675044,0,0,0,0.0
701,60053,78,pair_005_n3_005_control,control,1,0,0,12.48,0.19991333333333333,960848,2882544,37966,298,1677703,0,0,0,0.0
702,60068,15,pair_017_n3_017_control,control,0,1,0,-0.84,0.19988833333333333,961088,2883264,37981,301,1678200,0,0,0,0.0
703,60074,6,pair_007_n5_007_conflict,conflict,0,1,0,-0.8,0.19987833333333332,961184,2883552,37987,301,1678405,0,0,0,0.0
704,60165,91,pair_017_n5_017_control,control,1,0,0,12.350000000000001,0.19972666666666666,962640,2887920,38069,304,1681436,0,0,0,0.0
705,60236,71,pair_004_n5_004_conflict,conflict,1,0,0,12.55,0.19960833333333333,963776,2891328,38122,304,1683853,0,0,0,0.0
706,60326,90,pair_011_n3_011_control,control,1,0,0,12.360000000000001,0.19945833333333332,965216,2895648,38170,304,1686910,0,0,0,0.0
707,60626,300,pair_009_n5_009_control,control,0,0,0,-0.7500000000000008,0.19895833333333332,970016,2910048,38191,304,1696896,0,0,0,0.0
708,60703,77,pair_002_n3_002_control,control,1,0,0,12.490000000000002,0.19883,971248,2913744,38229,304,1699357,0,0,0,0.0
709,60785,82,pair_013_n3_013_control,control,1,0,0,12.440000000000001,0.19869333333333333,972560,2917680,38284,304,1701954,0,0,0,0.0
710,60876,91,pair_003_n5_003_control,control,1,0,0,12.350000000000001,0.19854166666666667,974016,2922048,38361,304,1704929,0,0,0,0.0
711,60959,83,pair_017_n3_017_conflict,conflict,1,0,0,12.430000000000001,0.19840333333333332,975344,2926032,38417,305,1707608,0,0,0,0.0
712,61056,97,pair_010_n3_010_control,control,1,0,0,12.290000000000001,0.19824166666666665,976896,2930688,38481,305,1710759,0,0,0,0.0
713,61150,94,pair_000_n3_000_conflict,conflict,1,0,0,12.320000000000002,0.19808499999999998,978400,2935200,38534,306,1713781,0,0,0,0.0
714,61225,75,pair_002_n5_002_conflict,conflict,1,0,0,12.510000000000002,0.19795999999999997,979600,2938800,38582,307,1716282,0,0,0,0.0
715,61309,84,pair_003_n3_003_control,control,1,0,0,12.420000000000002,0.19782,980944,2942832,38639,308,1719047,0,0,0,0.0
716,61405,96,pair_010_n5_010_control,control,1,0,0,12.3,0.19766,982480,2947440,38710,308,1722176,0,0,0,0.0
717,61491,86,pair_007_n5_007_control,control,1,0,0,12.400000000000002,0.19751666666666667,983856,2951568,38784,309,1724980,0,0,0,0.0
718,61523,32,pair_012_n5_012_conflict,conflict,0,1,0,-0.5100000000000002,0.19746333333333332,984368,2953104,38816,314,1725992,0,0,0,0.0
719,61540,17,pair_014_n5_014_conflict,conflict,0,1,0,-0.56,0.19743499999999997,984640,2953920,38833,315,1726538,0,0,0,0.0
720,61624,84,pair_012_n3_012_control,control,1,0,0,12.420000000000002,0.197295,985984,2957952,38886,315,1729249,0,0,0,0.0
721,61640,16,pair_015_n5_015_control,control,0,1,0,-0.5000000000000001,0.19726833333333332,986240,2958720,38902,315,1729782,0,0,0,0.0
722,61729,89,pair_011_n5_011_conflict,conflict,1,0,0,12.370000000000001,0.19712,987664,2962992,38978,315,1732691,0,0,0,0.0
723,61820,91,pair_013_n3_013_conflict,conflict,1,0,0,12.350000000000001,0.19696833333333333,989120,2967360,39023,317,1735672,0,0,0,0.0
724,61894,74,pair_001_n3_001_control,control,1,0,0,12.520000000000001,0.196845,990304,2970912,39066,317,1738072,0,0,0,0.0
725,61969,75,pair_000_n5_000_conflict,conflict,1,0,0,12.510000000000002,0.19672,991504,2974512,39124,317,1740479,0,0,0,0.0
726,62018,49,pair_009_n3_009_conflict,conflict,0,1,0,0.27000000000000046,0.1966383333333333,992288,2976864,39163,317,1742057,0,0,0,0.0
727,62117,99,pair_006_n3_006_conflict,conflict,1,0,0,12.270000000000003,0.19647333333333333,993872,2981616,39220,317,1745251,0,0,0,0.0
728,62191,74,pair_008_n5_008_control,control,1,0,0,12.520000000000001,0.19634999999999997,995056,2985168,39277,317,1747653,0,0,0,0.0
729,62274,83,pair_015_n3_015_control,control,1,0,0,12.430000000000001,0.19621166666666667,996384,2989152,39333,317,1750333,0,0,0,0.0
730,62277,3,pair_015_n5_015_conflict,conflict,0,1,0,-0.92,0.19620666666666664,996432,2989296,39336,318,1750424,0,0,0,0.0
731,62361,84,pair_007_n3_007_conflict,conflict,1,0,0,12.420000000000002,0.19606666666666667,997776,2993328,39402,318,1753125,0,0,0,0.0
732,62453,92,pair_007_n5_007_conflict,conflict,1,0,0,12.340000000000002,0.19591333333333333,999248,2997744,39481,319,1756116,0,0,0,0.0
733,62530,77,pair_002_n3_002_control,control,1,0,0,12.490000000000002,0.195785,1000480,3001440,39511,319,1758594,0,0,0,0.0
734,62616,86,pair_001_n5_001_control,control,1,0,0,12.400000000000002,0.19564166666666666,1001856,3005568,39583,319,1761366,0,0,0,0.0
735,62710,94,pair_013_n5_013_control,control,1,0,0,12.320000000000002,0.195485,1003360,3010080,39660,319,1764460,0,0,0,0.0
736,62773,63,pair_003_n3_003_control,control,0,1,0,1.3800000000000012,0.19538,1004368,3013104,39694,320,1766547,0,0,0,0.0
737,62877,104,pair_004_n3_004_control,control,1,0,0,12.220000000000002,0.19520666666666664,1006032,3018096,39755,320,1769915,0,0,0,0.0
738,62965,88,pair_005_n5_005_control,control,1,0,0,12.380000000000003,0.19505999999999998,1007440,3022320,39834,320,1772755,0,0,0,0.0
739,63043,78,pair_005_n5_005_conflict,conflict,1,0,0,12.480000000000002,0.19493,1008688,3026064,39891,320,1775312,0,0,0,0.0
740,63146,103,pair_015_n3_015_conflict,conflict,1,0,0,12.23,0.1947583333333333,1010336,3031008,39968,320,1778625,0,0,0,0.0
741,63221,75,pair_004_n5_004_control,control,1,0,0,12.510000000000002,0.19463333333333332,1011536,3034608,40015,320,1781044,0,0,0,0.0
742,63307,86,pair_011_n3_011_control,control,0,1,0,1.4000000000000012,0.19449,1012912,3038736,40057,320,1783854,0,0,0,0.0
743,63383,76,pair_004_n3_004_conflict,conflict,1,0,0,12.500000000000002,0.19436333333333333,1014128,3042384,40095,320,1786312,0,0,0,0.0
744,63470,87,pair_008_n3_008_conflict,conflict,1,0,0,12.39,0.19421833333333333,1015520,3046560,40144,320,1789091,0,0,0,0.0
745,63476,6,pair_009_n5_009_control,control,0,1,0,-0.9,0.19420833333333332,1015616,3046848,40150,320,1789283,0,0,0,0.0
746,63567,91,pair_002_n3_002_conflict,conflict,1,0,0,12.350000000000001,0.19405666666666666,1017072,3051216,40190,320,1792232,0,0,0,0.0
747,63647,80,pair_004_n5_004_conflict,conflict,1,0,0,12.46,0.19392333333333334,1018352,3055056,40242,320,1794820,0,0,0,0.0
748,63730,83,pair_016_n3_016_control,control,1,0,0,12.430000000000001,0.19378499999999999,1019680,3059040,40293,320,1797491,0,0,0,0.0
749,63809,79,pair_003_n3_003_conflict,conflict,1,0,0,12.470000000000002,0.19365333333333332,1020944,3062832,40330,320,1799946,0,0,0,0.0
750,63893,84,pair_012_n5_012_control,control,1,0,0,12.420000000000002,0.19351333333333331,1022288,3066864,40379,320,1802603,0,0,0,0.0
751,63897,4,pair_014_n5_014_conflict,conflict,0,1,0,-0.9299999999999999,0.19350666666666666,1022352,3067056,40383,322,1802736,0,0,0,0.0
752,63982,85,pair_000_n3_000_conflict,conflict,1,0,0,12.410000000000002,0.193365,1023712,3071136,40437,322,1805401,0,0,0,0.0
753,64077,95,pair_011_n5_011_control,control,1,0,0,12.310000000000002,0.19320666666666664,1025232,3075696,40515,322,1808378,0,0,0,0.0
754,64171,94,pair_008_n3_008_control,control,1,0,0,12.32,0.19305,1026736,3080208,40563,322,1811323,0,0,0,0.0
755,64261,90,pair_002_n5_002_conflict,conflict,1,0,0,12.360000000000003,0.1929,1028176,3084528,40622,322,1814203,0,0,0,0.0
756,64342,81,pair_014_n5_014_control,control,1,0,0,12.450000000000001,0.192765,1029472,3088416,40681,322,1816751,0,0,0,0.0
757,64431,89,pair_001_n5_001_conflict,conflict,1,0,0,12.370000000000001,0.19261666666666666,1030896,3092688,40743,322,1819527,0,0,0,0.0
758,64518,87,pair_017_n5_017_conflict,conflict,1,0,0,12.39,0.19247166666666665,1032288,3096864,40819,326,1822283,0,0,0,0.0
759,64596,78,pair_012_n5_012_conflict,conflict,1,0,0,12.48,0.19234166666666666,1033536,3100608,40877,326,1824779,0,0,0,0.0
760,64692,96,pair_011_n3_011_conflict,conflict,1,0,0,12.3,0.19218166666666664,1035072,3105216,40925,326,1827761,0,0,0,0.0
761,64772,80,pair_016_n5_016_conflict,conflict,1,0,0,12.46,0.19204833333333332,1036352,3109056,40990,327,1830341,0,0,0,0.0
762,64851,79,pair_009_n3_009_control,control,1,0,0,12.470000000000002,0.19191666666666665,1037616,3112848,41040,327,1832798,0,0,0,0.0
763,64856,5,pair_014_n3_014_conflict,conflict,0,1,0,-0.94,0.19190833333333332,1037696,3113088,41045,328,1832956,0,0,0,0.0
764,64935,79,pair_017_n3_017_control,control,1,0,0,12.470000000000002,0.19177666666666665,1038960,3116880,41094,330,1835416,0,0,0,0.0
765,64942,7,pair_013_n3_013_control,control,0,1,0,-0.76,0.191765,1039072,3117216,41101,330,1835640,0,0,0,0.0
766,65018,76,pair_010_n3_010_conflict,conflict,1,0,0,12.500000000000002,0.19163833333333333,1040288,3120864,41142,330,1838014,0,0,0,0.0
767,65103,85,pair_003_n5_003_control,control,1,0,0,12.410000000000002,0.19149666666666665,1041648,3124944,41204,330,1840652,0,0,0,0.0
768,65192,89,pair_007_n5_007_control,control,1,0,0,12.370000000000001,0.19134833333333334,1043072,3129216,41283,330,1843419,0,0,0,0.0
769,65267,75,pair_010_n3_010_control,control,1,0,0,12.510000000000002,0.19122333333333333,1044272,3132816,41335,330,1845743,0,0,0,0.0
770,65359,92,pair_012_n3_012_conflict,conflict,1,0,0,12.340000000000002,0.19107,1045744,3137232,41384,330,1848623,0,0,0,0.0
771,65453,94,pair_000_n5_000_control,control,1,0,0,12.320000000000002,0.19091333333333332,1047248,3141744,41449,330,1851564,0,0,0,0.0
772,65534,81,pair_014_n3_014_control,control,1,0,0,12.450000000000001,0.19077833333333333,1048544,3145632,41504,330,1854097,0,0,0,0.0
773,65624,90,pair_006_n5_006_conflict,conflict,1,0,0,12.360000000000001,0.19062833333333332,1049984,3149952,41587,331,1856898,0,0,0,0.0
774,65712,88,pair_017_n3_017_conflict,conflict,1,0,0,12.380000000000003,0.19048166666666666,1051392,3154176,41648,331,1859729,0,0,0,0.0
775,65791,79,pair_006_n5_006_control,control,1,0,0,12.470000000000002,0.19035,1052656,3157968,41718,331,1862206,0,0,0,0.0
776,65876,85,pair_000_n3_000_control,control,1,0,0,12.410000000000002,0.1902083333333333,1054016,3162048,41774,331,1864887,0,0,0,0.0
777,65881,5,pair_007_n3_007_control,control,0,1,0,-0.84,0.19019999999999998,1054096,3162288,41779,331,1865052,0,0,0,0.0
778,65887,6,pair_009_n5_009_conflict,conflict,0,1,0,-0.85,0.19018999999999997,1054192,3162576,41785,331,1865231,0,0,0,0.0
779,65964,77,pair_013_n5_013_conflict,conflict,1,0,0,12.490000000000002,0.19006166666666666,1055424,3166272,41852,333,1867670,0,0,0,0.0
780,66045,81,pair_005_n3_005_conflict,conflict,1,0,0,12.450000000000003,0.18992666666666666,1056720,3170160,41907,334,1870181,0,0,0,0.0
781,66070,25,pair_001_n3_001_conflict,conflict,0,1,0,-0.23999999999999988,0.18988499999999997,1057120,3171360,41921,334,1870974,0,0,0,0.0
782,66153,83,pair_017_n5_017_control,control,1,0,0,12.430000000000001,0.18974666666666667,1058448,3175344,41992,334,1873623,0,0,0,0.0
783,66242,89,pair_016_n3_016_conflict,conflict,1,0,0,12.370000000000001,0.1895983333333333,1059872,3179616,42048,334,1876418,0,0,0,0.0
784,66313,71,pair_016_n5_016_control,control,1,0,0,12.55,0.18947999999999998,1061008,3183024,42106,334,1878645,0,0,0,0.0
785,66395,82,pair_002_n5_002_control,control,1,0,0,12.440000000000001,0.1893433333333333,1062320,3186960,42152,334,1881226,0,0,0,0.0
786,66479,84,pair_008_n5_008_conflict,conflict,1,0,0,12.420000000000002,0.18920333333333333,1063664,3190992,42216,334,1883892,0,0,0,0.0
787,66575,96,pair_010_n5_010_control,control,1,0,0,12.3,0.18904333333333334,1065200,3195600,42290,335,1886896,0,0,0,0.0
788,66662,87,pair_005_n3_005_control,control,1,0,0,12.39,0.18889833333333333,1066592,3199776,42346,335,1889690,0,0,0,0.0
789,66739,77,pair_010_n5_010_conflict,conflict,1,0,0,12.490000000000002,0.18877,1067824,3203472,42395,335,1892114,0,0,0,0.0
790,66816,77,pair_006_n3_006_control,control,1,0,0,12.490000000000002,0.18864166666666665,1069056,3207168,42459,335,1894562,0,0,0,0.0
791,66893,77,pair_003_n5_003_conflict,conflict,1,0,0,12.490000000000002,0.1885133333333333,1070288,3210864,42524,335,1897031,0,0,0,0.0
792,66898,5,pair_006_n3_006_conflict,conflict,0,1,0,-0.84,0.18850499999999998,1070368,3211104,42529,335,1897191,0,0,0,0.0
793,66969,71,pair_011_n5_011_control,control,0,1,0,1.2500000000000018,0.18838666666666665,1071504,3214512,42587,336,1899475,0,0,0,0.0
794,67054,85,pair_001_n3_001_conflict,conflict,1,0,0,12.410000000000002,0.188245,1072864,3218592,42634,336,1902091,0,0,0,0.0
795,67147,93,pair_001_n5_001_conflict,conflict,1,0,0,12.330000000000002,0.18808999999999998,1074352,3223056,42712,339,1905017,0,0,0,0.0
796,67223,76,pair_015_n3_015_control,control,1,0,0,12.500000000000002,0.18796333333333332,1075568,3226704,42770,339,1907419,0,0,0,0.0
797,67228,5,pair_012_n3_012_control,control,0,1,0,-0.84,0.18795499999999998,1075648,3226944,42775,339,1907589,0,0,0,0.0
798,67311,83,pair_008_n3_008_control,control,1,0,0,12.430000000000001,0.18781666666666666,1076976,3230928,42830,339,1910211,0,0,0,0.0
799,67397,86,pair_000_n3_000_conflict,conflict,1,0,0,12.400000000000002,0.1876733333333333,1078352,3235056,42891,339,1912961,0,0,0,0.0
800,67478,81,pair_004_n5_004_control,control,1,0,0,12.450000000000001,0.1875383333333333,1079648,3238944,42937,339,1915585,0,0,0,0.0
801,67566,88,pair_013_n3_013_control,control,1,0,0,12.380000000000003,0.18739166666666665,1081056,3243168,42999,341,1918391,0,0,0,0.0
802,67597,31,pair_017_n5_017_conflict,conflict,0,1,0,-0.2499999999999999,0.18734,1081552,3244656,43030,345,1919364,0,0,0,0.0
803,67685,88,pair_010_n5_010_conflict,conflict,1,0,0,12.380000000000003,0.18719333333333332,1082960,3248880,43090,345,1922247,0,0,0,0.0
804,67736,51,pair_009_n3_009_conflict,conflict,0,1,0,0.4000000000000006,0.18710833333333332,1083776,3251328,43137,347,1923867,0,0,0,0.0
805,67825,89,pair_009_n5_009_control,control,1,0,0,12.370000000000001,0.18696,1085200,3255600,43211,347,1926701,0,0,0,0.0
806,67913,88,pair_007_n5_007_conflict,conflict,1,0,0,12.380000000000003,0.18681333333333333,1086608,3259824,43291,348,1929572,0,0,0,0.0
807,67994,81,pair_005_n5_005_conflict,conflict,1,0,0,12.450000000000003,0.18667833333333334,1087904,3263712,43357,351,1932212,0,0,0,0.0
808,68092,98,pair_002_n5_002_control,control,1,0,0,12.280000000000001,0.186515,1089472,3268416,43425,351,1935457,0,0,0,0.0
809,68177,85,pair_002_n5_002_conflict,conflict,1,0,0,12.410000000000002,0.18637333333333334,1090832,3272496,43478,353,1938234,0,0,0,0.0
810,68264,87,pair_016_n3_016_control,control,1,0,0,12.39,0.18622833333333333,1092224,3276672,43523,353,1941035,0,0,0,0.0
811,68336,72,pair_001_n5_001_control,control,0,1,0,0.9400000000000011,0.18610833333333332,1093376,3280128,43576,353,1943354,0,0,0,0.0
812,68408,72,pair_010_n5_010_control,control,1,0,0,12.540000000000003,0.1859883333333333,1094528,3283584,43628,353,1945668,0,0,0,0.0
813,68548,140,pair_012_n3_012_conflict,conflict,1,0,0,11.860000000000001,0.185755,1096768,3290304,43716,360,1950294,0,0,0,0.0
814,68550,2,pair_014_n5_014_conflict,conflict,0,1,0,-0.96,0.18575166666666665,1096800,3290400,43718,360,1950354,0,0,0,0.0
815,68633,83,pair_014_n3_014_conflict,conflict,1,0,0,12.430000000000001,0.18561333333333332,1098128,3294384,43771,360,1952958,0,0,0,0.0
816,68720,87,pair_014_n3_014_control,control,1,0,0,12.390000000000002,0.18546833333333332,1099520,3298560,43829,360,1955785,0,0,0,0.0
817,68810,90,pair_000_n3_000_control,control,1,0,0,12.360000000000001,0.1853183333333333,1100960,3302880,43875,360,1958723,0,0,0,0.0
818,68895,85,pair_003_n3_003_conflict,conflict,1,0,0,12.410000000000002,0.18517666666666666,1102320,3306960,43917,360,1961374,0,0,0,0.0
819,68976,81,pair_015_n3_015_conflict,conflict,1,0,0,12.450000000000003,0.18504166666666666,1103616,3310848,43961,360,1963953,0,0,0,0.0
820,69069,93,pair_010_n3_010_conflict,conflict,1,0,0,12.330000000000002,0.18488666666666664,1105104,3315312,43991,360,1966973,0,0,0,0.0
821,69133,64,pair_013_n5_013_conflict,conflict,0,1,0,0.9200000000000013,0.18478,1106128,3318384,44054,360,1969034,0,0,0,0.0
822,69229,96,pair_004_n5_004_conflict,conflict,0,1,0,1.3000000000000012,0.18462,1107664,3322992,44125,360,1972168,0,0,0,0.0
823,69322,93,pair_000_n5_000_control,control,1,0,0,12.330000000000002,0.184465,1109152,3327456,44194,360,1975289,0,0,0,0.0
824,69407,85,pair_006_n5_006_control,control,1,0,0,12.410000000000002,0.18432333333333334,1110512,3331536,44274,360,1978148,0,0,0,0.0
825,69485,78,pair_007_n3_007_control,control,1,0,0,12.48,0.18419333333333332,1111760,3335280,44339,360,1980766,0,0,0,0.0
826,69569,84,pair_007_n3_007_conflict,conflict,1,0,0,12.420000000000002,0.18405333333333332,1113104,3339312,44398,360,1983503,0,0,0,0.0
827,69649,80,pair_016_n3_016_conflict,conflict,1,0,0,12.46,0.18391999999999997,1114384,3343152,44452,361,1986185,0,0,0,0.0
828,69738,89,pair_017_n5_017_control,control,1,0,0,12.370000000000003,0.18377166666666667,1115808,3347424,44524,361,1989215,0,0,0,0.0
829,69812,74,pair_016_n5_016_control,control,1,0,0,12.520000000000001,0.1836483333333333,1116992,3350976,44583,361,1991652,0,0,0,0.0
830,69891,79,pair_005_n3_005_conflict,conflict,1,0,0,12.470000000000002,0.18351666666666666,1118256,3354768,44638,361,1994294,0,0,0,0.0
831,69904,13,pair_013_n5_013_control,control,0,1,0,-0.97,0.183495,1118464,3355392,44651,363,1994722,0,0,0,0.0
832,69985,81,pair_009_n3_009_control,control,1,0,0,12.450000000000001,0.18336,1119760,3359280,44712,363,1997445,0,0,0,0.0
833,70074,89,pair_009_n5_009_conflict,conflict,1,0,0,12.370000000000001,0.18321166666666666,1121184,3363552,44801,364,2000419,0,0,0,0.0
834,70154,80,pair_013_n3_013_conflict,conflict,1,0,0,12.46,0.18307833333333334,1122464,3367392,44861,364,2003127,0,0,0,0.0
835,70241,87,pair_000_n5_000_conflict,conflict,1,0,0,12.390000000000002,0.18293333333333334,1123856,3371568,44930,364,2006108,0,0,0,0.0
836,70322,81,pair_012_n5_012_conflict,conflict,1,0,0,12.450000000000001,0.18279833333333334,1125152,3375456,44977,364,2008819,0,0,0,0.0
837,70403,81,pair_008_n3_008_conflict,conflict,1,0,0,12.450000000000001,0.18266333333333332,1126448,3379344,45022,364,2011550,0,0,0,0.0
838,70515,112,pair_003_n5_003_conflict,conflict,1,0,0,12.14,0.18247666666666668,1128240,3384720,45117,364,2015276,0,0,0,0.0
