episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_marked_total,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,action_margin_candidate_steps_cumulative,action_margin_labeled_steps_cumulative,action_margin_safe_labels_cumulative,action_margin_blocked_labels_cumulative,action_margin_mean_loss,action_margin_batch_items_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
803,75708,82,pair_012_n3_012_conflict,conflict,1,0,0,12.440000000000001,0.17382166666666665,954248,3891064,36882,266,1796958,0,0,0,0,0.0,0,0,0,0,0,0,75708,266,995,266,8.287819741789686e-05,13233,0,0,0
804,75714,6,pair_015_n3_015_control,control,0,1,0,-0.8,0.17381166666666664,954284,3891412,36888,266,1797131,0,0,0,0,0.0,0,0,0,0,0,0,75714,266,995,266,8.28716296869025e-05,13237,0,0,0
805,75726,12,pair_013_n5_013_conflict,conflict,0,1,0,-0.86,0.17379166666666665,954356,3892108,36900,266,1797487,0,0,0,0,0.0,0,0,0,0,0,0,75726,266,995,266,8.285849734720091e-05,13241,0,0,0
806,75807,81,pair_012_n5_012_conflict,conflict,1,0,0,12.450000000000001,0.17365666666666665,954842,3896806,36928,266,1799796,0,0,0,0,0.0,0,0,0,0,0,0,75807,266,995,266,8.276996280177471e-05,13271,0,0,0
807,75889,82,pair_010_n3_010_control,control,1,0,0,12.440000000000001,0.17351999999999998,955334,3901562,36969,266,1802145,0,0,0,0,0.0,0,0,0,0,0,0,75889,266,995,266,8.268052774597287e-05,13293,0,0,0
808,75965,76,pair_005_n5_005_conflict,conflict,1,0,0,12.500000000000002,0.17339333333333332,955790,3905970,37011,266,1804319,0,0,0,0,0.0,0,0,0,0,0,0,75965,266,995,266,8.259780912412474e-05,13308,0,0,0
809,75983,18,pair_016_n5_016_conflict,conflict,0,1,0,-0.5700000000000001,0.1733633333333333,955898,3907014,37029,267,1804811,0,0,0,0,0.0,0,0,0,0,0,0,75983,267,999,267,8.257824210828917e-05,13313,0,0,0
810,76091,108,pair_016_n5_016_control,control,1,0,0,12.180000000000001,0.17318333333333333,956546,3913278,37067,268,1807774,0,0,0,0,0.0,0,0,0,0,0,0,76091,268,1003,268,8.24610344208137e-05,13339,0,0,0
811,76326,235,pair_015_n5_015_control,control,1,0,0,10.91,0.17279166666666665,957956,3926908,37136,272,1814430,0,0,0,0,0.0,0,0,0,0,0,0,76326,272,1018,272,8.220714527309352e-05,13407,0,0,0
812,76414,88,pair_001_n3_001_conflict,conflict,1,0,0,12.38,0.172645,958484,3932012,37168,272,1816833,0,0,0,0,0.0,0,0,0,0,0,0,76414,272,1018,272,8.211247376284628e-05,13438,0,0,0
813,76445,31,pair_014_n5_014_conflict,conflict,0,1,0,-0.19999999999999984,0.17259333333333332,958670,3933810,37199,273,1817680,0,0,0,0,0.0,0,0,0,0,0,0,76445,273,1022,273,8.207917548713632e-05,13446,0,0,0
814,76534,89,pair_007_n3_007_conflict,conflict,1,0,0,12.370000000000001,0.172445,959204,3938972,37255,273,1820150,0,0,0,0,0.0,0,0,0,0,0,0,76534,273,1022,273,8.198372710317161e-05,13477,0,0,0
815,76629,95,pair_008_n3_008_control,control,1,0,0,12.310000000000002,0.17228666666666664,959774,3944482,37314,273,1822798,0,0,0,0,0.0,0,0,0,0,0,0,76629,273,1022,273,8.18820886363405e-05,13501,0,0,0
816,76716,87,pair_017_n3_017_control,control,1,0,0,12.39,0.17214166666666667,960296,3949528,37375,273,1825253,0,0,0,0,0.0,0,0,0,0,0,0,76716,273,1022,273,8.178923001869409e-05,13536,0,0,0
817,76827,111,pair_014_n5_014_control,control,1,0,0,12.150000000000002,0.17195666666666665,960962,3955966,37462,275,1828433,0,0,0,0,0.0,0,0,0,0,0,0,76827,275,1030,275,8.167106056613086e-05,13566,0,0,0
818,76919,92,pair_004_n5_004_control,control,1,0,0,12.340000000000002,0.17180333333333334,961514,3961302,37532,275,1831080,0,0,0,0,0.0,0,0,0,0,0,0,76919,275,1030,275,8.157337680045419e-05,13593,0,0,0
819,77014,95,pair_005_n5_005_control,control,1,0,0,12.310000000000002,0.171645,962084,3966812,37570,275,1833752,0,0,0,0,0.0,0,0,0,0,0,0,77014,275,1030,275,8.147275261788942e-05,13613,0,0,0
820,77106,92,pair_010_n5_010_conflict,conflict,1,0,0,12.340000000000002,0.17149166666666665,962636,3972148,37591,275,1836301,0,0,0,0,0.0,0,0,0,0,0,0,77106,275,1030,275,8.13755423717238e-05,13631,0,0,0
821,77193,87,pair_002_n3_002_control,control,1,0,0,12.39,0.17134666666666665,963158,3977194,37625,275,1838701,0,0,0,0,0.0,0,0,0,0,0,0,77193,275,1030,275,8.128382845742666e-05,13645,0,0,0
822,77286,93,pair_004_n3_004_control,control,1,0,0,12.330000000000002,0.17119166666666666,963716,3982588,37667,275,1841283,0,0,0,0,0.0,0,0,0,0,0,0,77286,275,1030,275,8.118601777959962e-05,13664,0,0,0
823,77352,66,pair_003_n3_003_conflict,conflict,0,1,0,-0.9500000000000002,0.17108166666666666,964112,3986416,37727,275,1843082,0,0,0,0,0.0,0,0,0,0,0,0,77352,275,1030,275,8.111674643337129e-05,13675,0,0,0
824,77426,74,pair_003_n5_003_control,control,1,0,0,12.520000000000001,0.17095833333333332,964556,3990708,37766,275,1845085,0,0,0,0,0.0,0,0,0,0,0,0,77426,275,1030,275,8.103921899767695e-05,13696,0,0,0
825,77471,45,pair_011_n3_011_control,control,0,1,0,-0.08999999999999975,0.17088333333333333,964826,3993318,37788,275,1846312,0,0,0,0,0.0,0,0,0,0,0,0,77471,275,1030,275,8.099214635301127e-05,13707,0,0,0
826,77550,79,pair_000_n3_000_control,control,1,0,0,12.470000000000002,0.17075166666666666,965300,3997900,37828,275,1848478,0,0,0,0,0.0,0,0,0,0,0,0,77550,275,1030,275,8.09096398467329e-05,13731,0,0,0
827,77635,85,pair_006_n5_006_control,control,1,0,0,12.410000000000002,0.17060999999999998,965810,4002830,37887,275,1850763,0,0,0,0,0.0,0,0,0,0,0,0,77635,275,1030,275,8.082105455160862e-05,13751,0,0,0
828,77648,13,pair_016_n3_016_conflict,conflict,0,1,0,-0.52,0.17058833333333331,965888,4003584,37900,275,1851106,0,0,0,0,0.0,0,0,0,0,0,0,77648,275,1030,275,8.080752331179342e-05,13753,0,0,0
829,77737,89,pair_004_n3_004_conflict,conflict,1,0,0,12.370000000000001,0.17043999999999998,966422,4008746,37937,275,1853544,0,0,0,0,0.0,0,0,0,0,0,0,77737,275,1030,275,8.071500791275886e-05,13776,0,0,0
830,77829,92,pair_009_n5_009_control,control,1,0,0,12.340000000000002,0.17028666666666664,966974,4014082,37992,276,1856094,0,0,0,0,0.0,0,0,0,0,0,0,77829,276,1033,276,8.061959642439369e-05,13803,0,0,0
831,77921,92,pair_008_n5_008_conflict,conflict,1,0,0,12.340000000000002,0.17013333333333333,967526,4019418,38044,276,1858646,0,0,0,0,0.0,0,0,0,0,0,0,77921,276,1033,276,8.052441023747302e-05,13830,0,0,0
832,78014,93,pair_012_n5_012_control,control,1,0,0,12.330000000000002,0.16997833333333331,968084,4024812,38104,276,1861235,0,0,0,0,0.0,0,0,0,0,0,0,78014,276,1033,276,8.042841759317732e-05,13852,0,0,0
833,78092,78,pair_005_n3_005_conflict,conflict,1,0,0,12.480000000000002,0.16984833333333332,968552,4029336,38147,276,1863418,0,0,0,0,0.0,0,0,0,0,0,0,78092,276,1033,276,8.034808392811218e-05,13875,0,0,0
834,78185,93,pair_002_n3_002_conflict,conflict,1,0,0,12.330000000000002,0.16969333333333333,969110,4034730,38174,276,1866008,0,0,0,0,0.0,0,0,0,0,0,0,78185,276,1033,276,8.025251096903671e-05,13894,0,0,0
835,78189,4,pair_016_n3_016_control,control,0,1,0,-0.88,0.16968666666666665,969134,4034962,38178,276,1866110,0,0,0,0,0.0,0,0,0,0,0,0,78189,276,1033,276,8.024840540375418e-05,13895,0,0,0
836,78262,73,pair_008_n5_008_control,control,1,0,0,12.530000000000001,0.169565,969572,4039196,38222,276,1868102,0,0,0,0,0.0,0,0,0,0,0,0,78262,276,1033,276,8.017355255569927e-05,13906,0,0,0
837,78359,97,pair_002_n5_002_conflict,conflict,1,0,0,12.290000000000001,0.16940333333333332,970154,4044822,38245,276,1870828,0,0,0,0,0.0,0,0,0,0,0,0,78359,276,1033,276,8.007430633512597e-05,13927,0,0,0
838,78440,81,pair_009_n3_009_conflict,conflict,1,0,0,12.450000000000001,0.16926833333333333,970640,4049520,38284,277,1873078,0,0,0,0,0.0,0,0,0,0,0,0,78440,277,1037,277,7.999161869089923e-05,13952,0,0,0
839,78519,79,pair_015_n3_015_conflict,conflict,1,0,0,12.470000000000002,0.16913666666666666,971114,4054102,38314,278,1875233,0,0,0,0,0.0,0,0,0,0,0,0,78519,278,1040,278,7.99111370510849e-05,13971,0,0,0
840,78591,72,pair_013_n5_013_control,control,1,0,0,12.540000000000001,0.16901666666666665,971546,4058278,38346,279,1877225,0,0,0,0,0.0,0,0,0,0,0,0,78591,279,1043,279,7.983792762675288e-05,13989,0,0,0
841,78734,143,pair_003_n5_003_conflict,conflict,1,0,0,11.830000000000002,0.16877833333333334,972404,4066572,38401,279,1881190,0,0,0,0,0.0,0,0,0,0,0,0,78734,279,1043,279,7.969292262699895e-05,14031,0,0,0
842,78751,17,pair_015_n5_015_conflict,conflict,0,1,0,-0.56,0.16874999999999998,972506,4067558,38418,279,1881659,0,0,0,0,0.0,0,0,0,0,0,0,78751,279,1043,279,7.967571929390276e-05,14035,0,0,0
843,78854,103,pair_017_n5_017_conflict,conflict,1,0,0,12.23,0.16857833333333333,973124,4073532,38451,279,1884478,0,0,0,0,0.0,0,0,0,0,0,0,78854,279,1043,279,7.957164595472818e-05,14057,0,0,0
844,78944,90,pair_006_n5_006_conflict,conflict,1,0,0,12.360000000000001,0.16842833333333332,973664,4078752,38483,279,1886941,0,0,0,0,0.0,0,0,0,0,0,0,78944,279,1043,279,7.948093040780979e-05,14079,0,0,0
845,79029,85,pair_010_n3_010_conflict,conflict,1,0,0,12.410000000000002,0.16828666666666667,974174,4083682,38523,279,1889244,0,0,0,0,0.0,0,0,0,0,0,0,79029,279,1043,279,7.939544433200643e-05,14099,0,0,0
846,79042,13,pair_014_n3_014_control,control,0,1,0,-0.5700000000000001,0.168265,974252,4084436,38536,280,1889600,0,0,0,0,0.0,0,0,0,0,0,0,79042,280,1046,280,7.938238620118589e-05,14101,0,0,0
847,79319,277,pair_013_n3_013_control,control,1,0,0,10.49,0.16780333333333333,975914,4100502,38582,280,1897157,0,0,0,0,0.0,0,0,0,0,0,0,79319,280,1046,280,7.910516484214546e-05,14160,0,0,0
848,79404,85,pair_011_n5_011_control,control,1,0,0,12.410000000000002,0.16766166666666665,976424,4105432,38636,280,1899433,0,0,0,0,0.0,0,0,0,0,0,0,79404,280,1046,280,7.902048473772273e-05,14184,0,0,0
849,79488,84,pair_006_n3_006_conflict,conflict,1,0,0,12.420000000000002,0.16752166666666665,976928,4110304,38671,281,1901708,0,0,0,0,0.0,0,0,0,0,0,0,79488,281,1049,281,7.89369787906871e-05,14206,0,0,0
850,79573,85,pair_017_n5_017_control,control,1,0,0,12.410000000000002,0.16738,977438,4115234,38736,281,1904042,0,0,0,0,0.0,0,0,0,0,0,0,79573,281,1049,281,7.885265818951322e-05,14226,0,0,0
851,79655,82,pair_002_n5_002_control,control,1,0,0,12.440000000000001,0.16724333333333333,977930,4119990,38796,282,1906289,0,0,0,0,0.0,0,0,0,0,0,0,79655,282,1053,282,7.877148415183147e-05,14242,0,0,0
852,79767,112,pair_001_n5_001_control,control,1,0,0,12.14,0.16705666666666666,978602,4126486,38885,282,1909466,0,0,0,0,0.0,0,0,0,0,0,0,79767,282,1053,282,7.866088194509178e-05,14274,0,0,0
853,79864,97,pair_009_n3_009_control,control,1,0,0,12.290000000000001,0.166895,979184,4132112,38939,282,1912200,0,0,0,0,0.0,0,0,0,0,0,0,79864,282,1053,282,7.85653432098835e-05,14293,0,0,0
854,79948,84,pair_017_n3_017_conflict,conflict,1,0,0,12.420000000000002,0.166755,979688,4136984,38987,283,1914591,0,0,0,0,0.0,0,0,0,0,0,0,79948,283,1056,283,7.848279594379016e-05,14318,0,0,0
855,80027,79,pair_010_n5_010_control,control,1,0,0,12.470000000000002,0.16662333333333332,980162,4141566,39020,283,1916860,0,0,0,0,0.0,0,0,0,0,0,0,80027,283,1056,283,7.840532033081505e-05,14335,0,0,0
856,80101,74,pair_014_n3_014_conflict,conflict,1,0,0,12.520000000000001,0.16649999999999998,980606,4145858,39054,283,1918894,0,0,0,0,0.0,0,0,0,0,0,0,80101,283,1056,283,7.833288685677002e-05,14362,0,0,0
857,80174,73,pair_001_n5_001_conflict,conflict,1,0,0,12.530000000000001,0.16637833333333332,981044,4150092,39087,283,1920946,0,0,0,0,0.0,0,0,0,0,0,0,80174,283,1056,283,7.826156322640925e-05,14385,0,0,0
858,80261,87,pair_004_n5_004_conflict,conflict,1,0,0,12.39,0.16623333333333332,981566,4155138,39129,283,1923333,0,0,0,0,0.0,0,0,0,0,0,0,80261,283,1056,283,7.817673054303006e-05,14403,0,0,0
859,80343,82,pair_013_n3_013_conflict,conflict,1,0,0,12.440000000000001,0.16609666666666664,982058,4159894,39153,283,1925666,0,0,0,0,0.0,0,0,0,0,0,0,80343,283,1056,283,7.809694148978923e-05,14427,0,0,0
860,80413,70,pair_012_n3_012_control,control,1,0,0,12.560000000000002,0.16598,982478,4163954,39186,284,1927626,0,0,0,0,0.0,0,0,0,0,0,0,80413,284,1059,284,7.802895763264815e-05,14448,0,0,0
861,80494,81,pair_003_n3_003_control,control,1,0,0,12.450000000000001,0.165845,982964,4168652,39228,284,1929920,0,0,0,0,0.0,0,0,0,0,0,0,80494,284,1059,284,7.795043817072248e-05,14463,0,0,0
862,80579,85,pair_009_n5_009_conflict,conflict,1,0,0,12.410000000000002,0.1657033333333333,983474,4173582,39275,286,1932322,0,0,0,0,0.0,0,0,0,0,0,0,80579,286,1066,286,7.78682109496784e-05,14478,0,0,0
863,80663,84,pair_005_n3_005_control,control,1,0,0,12.420000000000002,0.1655633333333333,983978,4178454,39324,286,1934728,0,0,0,0,0.0,0,0,0,0,0,0,80663,286,1066,286,7.778712135817086e-05,14502,0,0,0
864,80750,87,pair_004_n5_004_conflict,conflict,1,0,0,12.39,0.16541833333333333,984500,4183500,39348,286,1937185,0,0,0,0,0.0,0,0,0,0,0,0,80750,286,1066,286,7.770331356178496e-05,14532,0,0,0
865,80757,7,pair_013_n3_013_control,control,0,1,0,-0.76,0.16540666666666665,984542,4183906,39355,286,1937373,0,0,0,0,0.0,0,0,0,0,0,0,80757,286,1066,286,7.769657825469167e-05,14534,0,0,0
866,80842,85,pair_000_n3_000_conflict,conflict,1,0,0,12.410000000000002,0.165265,985052,4188836,39399,286,1939842,0,0,0,0,0.0,0,0,0,0,0,0,80842,286,1066,286,7.761488545699186e-05,14556,0,0,0
867,80933,91,pair_009_n5_009_conflict,conflict,1,0,0,12.350000000000001,0.16511333333333333,985598,4194114,39473,286,1942406,0,0,0,0,0.0,0,0,0,0,0,0,80933,286,1066,286,7.752761630131264e-05,14582,0,0,0
868,81031,98,pair_006_n5_006_control,control,1,0,0,12.280000000000001,0.16494999999999999,986186,4199798,39529,286,1945179,0,0,0,0,0.0,0,0,0,0,0,0,81031,286,1066,286,7.743385334148827e-05,14610,0,0,0
869,81117,86,pair_003_n3_003_control,control,1,0,0,12.400000000000002,0.16480666666666666,986702,4204786,39553,286,1947671,0,0,0,0,0.0,0,0,0,0,0,0,81117,286,1066,286,7.735175820252396e-05,14619,0,0,0
870,81197,80,pair_006_n5_006_conflict,conflict,1,0,0,12.46,0.1646733333333333,987182,4209426,39607,286,1949868,0,0,0,0,0.0,0,0,0,0,0,0,81197,286,1066,286,7.727554675805923e-05,14630,0,0,0
871,81272,75,pair_009_n3_009_conflict,conflict,0,1,0,1.4100000000000015,0.16454833333333332,987632,4213776,39646,286,1951996,0,0,0,0,0.0,0,0,0,0,0,0,81272,286,1066,286,7.720423479321459e-05,14644,0,0,0
872,81353,81,pair_013_n3_013_conflict,conflict,1,0,0,12.450000000000003,0.16441333333333333,988118,4218474,39675,288,1954368,0,0,0,0,0.0,0,0,0,0,0,0,81353,288,1072,288,7.712736555645319e-05,14672,0,0,0
873,81439,86,pair_012_n3_012_conflict,conflict,1,0,0,12.400000000000002,0.16427,988634,4223462,39715,289,1956818,0,0,0,0,0.0,0,0,0,0,0,0,81439,289,1075,289,7.704591866444991e-05,14694,0,0,0
874,81529,90,pair_015_n5_015_control,control,1,0,0,12.360000000000001,0.16412,989174,4228682,39762,289,1959427,0,0,0,0,0.0,0,0,0,0,0,0,81529,289,1075,289,7.696086754546401e-05,14715,0,0,0
875,81620,91,pair_003_n5_003_control,control,1,0,0,12.350000000000001,0.16396833333333333,989720,4233960,39818,291,1962007,0,0,0,0,0.0,0,0,0,0,0,0,81620,291,1083,291,7.687506211852653e-05,14736,0,0,0
876,81715,95,pair_014_n5_014_control,control,1,0,0,12.310000000000002,0.16380999999999998,990290,4239470,39885,293,1964768,0,0,0,0,0.0,0,0,0,0,0,0,81715,293,1090,293,7.678568892019992e-05,14760,0,0,0
877,81800,85,pair_008_n3_008_conflict,conflict,1,0,0,12.410000000000002,0.16366833333333333,990800,4244400,39929,293,1967300,0,0,0,0,0.0,0,0,0,0,0,0,81800,293,1090,293,7.670589939014835e-05,14777,0,0,0
878,81876,76,pair_006_n3_006_control,control,1,0,0,12.500000000000002,0.16354166666666667,991256,4248808,39960,293,1969490,0,0,0,0,0.0,0,0,0,0,0,0,81876,293,1090,293,7.66346984478252e-05,14790,0,0,0
879,81878,2,pair_016_n3_016_control,control,0,1,0,-0.96,0.1635383333333333,991268,4248924,39962,293,1969566,0,0,0,0,0.0,0,0,0,0,0,0,81878,293,1090,293,7.663282652378094e-05,14791,0,0,0
880,81954,76,pair_004_n5_004_control,control,1,0,0,12.500000000000002,0.16341166666666665,991724,4253332,39994,293,1971844,0,0,0,0,0.0,0,0,0,0,0,0,81954,293,1090,293,7.656176111128359e-05,14813,0,0,0
881,81975,21,pair_005_n3_005_conflict,conflict,0,1,0,-0.5000000000000001,0.16337666666666664,991850,4254550,40011,293,1972437,0,0,0,0,0.0,0,0,0,0,0,0,81975,293,1090,293,7.654214785134658e-05,14820,0,0,0
882,81998,23,pair_005_n5_005_control,control,0,1,0,-0.5700000000000001,0.16333833333333334,991988,4255884,40034,293,1973141,0,0,0,0,0.0,0,0,0,0,0,0,81998,293,1090,293,7.652067818866479e-05,14826,0,0,0
883,82092,94,pair_012_n5_012_conflict,conflict,1,0,0,12.32,0.16318166666666667,992552,4261336,40072,294,1975905,0,0,0,0,0.0,0,0,0,0,0,0,82092,294,1094,294,7.643305766839808e-05,14849,0,0,0
884,82177,85,pair_007_n3_007_conflict,conflict,1,0,0,12.410000000000002,0.16304,993062,4266266,40141,295,1978421,0,0,0,0,0.0,0,0,0,0,0,0,82177,295,1098,295,7.635399893052966e-05,14866,0,0,0
885,82266,89,pair_013_n5_013_conflict,conflict,1,0,0,12.370000000000001,0.16289166666666666,993596,4271428,40181,296,1980999,0,0,0,0,0.0,0,0,0,0,0,0,82266,296,1101,296,7.62713948668239e-05,14876,0,0,0
886,82347,81,pair_004_n3_004_conflict,conflict,1,0,0,12.450000000000001,0.16275666666666666,994082,4276126,40221,296,1983371,0,0,0,0,0.0,0,0,0,0,0,0,82347,296,1101,296,7.619637108958597e-05,14887,0,0,0
887,82444,97,pair_017_n5_017_control,control,1,0,0,12.290000000000001,0.162595,994664,4281752,40286,296,1986188,0,0,0,0,0.0,0,0,0,0,0,0,82444,296,1101,296,7.610672177616486e-05,14915,0,0,0
888,82519,75,pair_008_n5_008_control,control,1,0,0,12.510000000000002,0.16246999999999998,995114,4286102,40333,296,1988443,0,0,0,0,0.0,0,0,0,0,0,0,82519,296,1101,296,7.603754977779827e-05,14936,0,0,0
889,82609,90,pair_007_n5_007_control,control,1,0,0,12.360000000000001,0.16232,995654,4291322,40401,296,1991105,0,0,0,0,0.0,0,0,0,0,0,0,82609,296,1101,296,7.595470917350574e-05,14956,0,0,0
890,82701,92,pair_010_n5_010_control,control,1,0,0,12.340000000000002,0.16216666666666665,996206,4296658,40459,297,1993820,0,0,0,0,0.0,0,0,0,0,0,0,82701,297,1105,297,7.587021402539432e-05,14989,0,0,0
891,82790,89,pair_001_n5_001_control,control,1,0,0,12.370000000000001,0.16201833333333332,996740,4301820,40504,297,1996399,0,0,0,0,0.0,0,0,0,0,0,0,82790,297,1105,297,7.578865285800381e-05,15023,0,0,0
892,82813,23,pair_015_n5_015_conflict,conflict,0,1,0,-0.6200000000000001,0.16197999999999999,996878,4303154,40527,299,1997091,0,0,0,0,0.0,0,0,0,0,0,0,82813,299,1111,299,7.576760375924234e-05,15033,0,0,0
893,82905,92,pair_010_n3_010_control,control,1,0,0,12.340000000000002,0.16182666666666665,997430,4308490,40563,299,1999847,0,0,0,0,0.0,0,0,0,0,0,0,82905,299,1111,299,7.568352415552905e-05,15061,0,0,0
894,82914,9,pair_004_n3_004_control,control,0,1,0,-0.83,0.16181166666666666,997484,4309012,40572,299,2000127,0,0,0,0,0.0,0,0,0,0,0,0,82914,299,1111,299,7.567530899623871e-05,15062,0,0,0
895,82989,75,pair_003_n5_003_conflict,conflict,1,0,0,12.510000000000002,0.16168666666666665,997934,4313362,40610,300,2002337,0,0,0,0,0.0,0,0,0,0,0,0,82989,300,1115,300,7.560691862914525e-05,15078,0,0,0
896,83067,78,pair_009_n3_009_control,control,1,0,0,12.48,0.16155666666666665,998402,4317886,40658,300,2004617,0,0,0,0,0.0,0,0,0,0,0,0,83067,300,1115,300,7.553592365336579e-05,15097,0,0,0
897,83161,94,pair_014_n5_014_conflict,conflict,1,0,0,12.32,0.1614,998966,4323338,40737,301,2007380,0,0,0,0,0.0,0,0,0,0,0,0,83161,301,1119,301,7.545054256339072e-05,15125,0,0,0
898,83250,89,pair_002_n3_002_control,control,0,1,0,1.3700000000000014,0.16125166666666665,999500,4328500,40782,301,2010037,0,0,0,0,0.0,0,0,0,0,0,0,83250,301,1119,301,7.536988072209172e-05,15141,0,0,0
899,83342,92,pair_008_n5_008_conflict,conflict,1,0,0,12.340000000000002,0.16109833333333332,1000052,4333836,40851,304,2012831,0,0,0,0,0.0,0,0,0,0,0,0,83342,304,1131,304,7.528668102654287e-05,15173,0,0,0
900,83349,7,pair_014_n3_014_control,control,0,1,0,-0.76,0.16108666666666666,1000094,4334242,40858,304,2013059,0,0,0,0,0.0,0,0,0,0,0,0,83349,304,1131,304,7.528035813404043e-05,15176,0,0,0
901,83440,91,pair_015_n3_015_conflict,conflict,1,0,0,12.350000000000001,0.160935,1000640,4339520,40924,305,2015726,0,0,0,0,0.0,0,0,0,0,0,0,83440,305,1134,305,7.519825707231707e-05,15207,0,0,0
902,83520,80,pair_010_n5_010_conflict,conflict,1,0,0,12.46,0.16080166666666665,1001120,4344160,40961,305,2018114,0,0,0,0,0.0,0,0,0,0,0,0,83520,305,1134,305,7.512622809044703e-05,15235,0,0,0
903,83632,112,pair_000_n5_000_control,control,1,0,0,12.140000000000002,0.16061499999999998,1001792,4350656,41058,308,2021459,0,0,0,0,0.0,0,0,0,0,0,0,83632,308,1144,308,7.502561902279194e-05,15273,0,0,0
904,83639,7,pair_015_n3_015_control,control,0,1,0,-0.86,0.16060333333333332,1001834,4351062,41065,309,2021665,0,0,0,0,0.0,0,0,0,0,0,0,83639,309,1148,309,7.501933990260687e-05,15275,0,0,0
905,83715,76,pair_017_n3_017_control,control,1,0,0,12.500000000000002,0.16047666666666666,1002290,4355470,41119,309,2023996,0,0,0,0,0.0,0,0,0,0,0,0,83715,309,1148,309,7.495123418878499e-05,15301,0,0,0
906,83801,86,pair_002_n3_002_conflict,conflict,1,0,0,12.400000000000002,0.16033333333333333,1002806,4360458,41163,310,2026550,0,0,0,0,0.0,0,0,0,0,0,0,83801,310,1152,310,7.487431617897324e-05,15327,0,0,0
907,83888,87,pair_003_n3_003_conflict,conflict,1,0,0,12.39,0.16018833333333332,1003328,4365504,41194,311,2029234,0,0,0,0,0.0,0,0,0,0,0,0,83888,311,1156,311,7.47966642441605e-05,15357,0,0,0
908,83894,6,pair_016_n3_016_conflict,conflict,0,1,0,-0.85,0.1601783333333333,1003364,4365852,41200,311,2029435,0,0,0,0,0.0,0,0,0,0,0,0,83894,311,1156,311,7.479131487489136e-05,15361,0,0,0
909,83977,83,pair_011_n3_011_conflict,conflict,1,0,0,12.430000000000001,0.16004,1003862,4370666,41217,311,2031973,0,0,0,0,0.0,0,0,0,0,0,0,83977,311,1156,311,7.471739369248884e-05,15391,0,0,0
910,84069,92,pair_013_n5_013_control,control,1,0,0,12.340000000000002,0.15988666666666665,1004414,4376002,41303,311,2034792,0,0,0,0,0.0,0,0,0,0,0,0,84069,311,1156,311,7.463562752160886e-05,15421,0,0,0
911,84159,90,pair_011_n5_011_control,control,1,0,0,12.360000000000001,0.15973666666666667,1004954,4381222,41374,312,2037567,0,0,0,0,0.0,0,0,0,0,0,0,84159,312,1160,312,7.455581185748566e-05,15457,0,0,0
912,84240,81,pair_005_n5_005_conflict,conflict,1,0,0,12.450000000000001,0.15960166666666664,1005440,4385920,41419,312,2040009,0,0,0,0,0.0,0,0,0,0,0,0,84240,312,1160,312,7.448412357685346e-05,15476,0,0,0
913,84325,85,pair_014_n3_014_conflict,conflict,1,0,0,12.410000000000002,0.15946,1005950,4390850,41473,313,2042619,0,0,0,0,0.0,0,0,0,0,0,0,84325,313,1163,313,7.44090432269687e-05,15505,0,0,0
914,84417,92,pair_000_n3_000_control,control,1,0,0,12.340000000000002,0.15930666666666665,1006502,4396186,41512,313,2045410,0,0,0,0,0.0,0,0,0,0,0,0,84417,313,1163,313,7.432795017726449e-05,15528,0,0,0
915,84421,4,pair_011_n5_011_conflict,conflict,0,1,0,-0.88,0.1593,1006526,4396418,41516,313,2045538,0,0,0,0,0.0,0,0,0,0,0,0,84421,313,1163,313,7.432442840186844e-05,15529,0,0,0
916,84506,85,pair_017_n5_017_conflict,conflict,1,0,0,12.410000000000002,0.15915833333333332,1007036,4401348,41571,314,2048205,0,0,0,0,0.0,0,0,0,0,0,0,84506,314,1167,314,7.424966949227435e-05,15555,0,0,0
917,84602,96,pair_012_n3_012_control,control,1,0,0,12.3,0.15899833333333332,1007612,4406916,41604,315,2051067,0,0,0,0,0.0,0,0,0,0,0,0,84602,315,1170,315,7.41654165399652e-05,15584,0,0,0
918,84634,32,pair_016_n5_016_conflict,conflict,0,1,0,-0.30999999999999994,0.15894499999999998,1007804,4408772,41636,316,2052061,0,0,0,0,0.0,0,0,0,0,0,0,84634,316,1174,316,7.413737469709734e-05,15600,0,0,0
919,84723,89,pair_001_n5_001_conflict,conflict,1,0,0,12.370000000000001,0.15879666666666667,1008338,4413934,41679,316,2054806,0,0,0,0,0.0,0,0,0,0,0,0,84723,316,1174,316,7.405949470762526e-05,15625,0,0,0
920,84824,101,pair_009_n5_009_control,control,1,0,0,12.250000000000002,0.15862833333333332,1008944,4419792,41751,319,2057944,0,0,0,0,0.0,0,0,0,0,0,0,84824,319,1183,319,7.397131201209723e-05,15657,0,0,0
