episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_marked_total,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,action_margin_candidate_steps_cumulative,action_margin_labeled_steps_cumulative,action_margin_safe_labels_cumulative,action_margin_blocked_labels_cumulative,action_margin_mean_loss,action_margin_batch_items_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
306,42448,128,pair_002_n3_002_conflict,conflict,0,1,0,0.880000000000001,0.229255,679168,2037504,23602,290,986089,0,0,0,0,0.0,0,0,0,0,0,0,42448,290,1150,290,0.0003836658252125814,12173,0,0,0
307,42554,106,pair_017_n3_017_control,control,1,0,0,12.200000000000001,0.22907833333333333,680864,2042592,23673,292,989778,0,0,0,0,0.0,0,0,0,0,0,0,42554,292,1158,292,0.00038271013180015177,12213,0,0,0
308,42646,92,pair_005_n3_005_conflict,conflict,1,0,0,12.340000000000002,0.228925,682336,2047008,23731,293,992991,0,0,0,0,0.0,0,0,0,0,0,0,42646,293,1162,293,0.0003818845131694334,12244,0,0,0
309,42733,87,pair_001_n3_001_conflict,conflict,1,0,0,12.39,0.22877999999999998,683728,2051184,23785,293,995973,0,0,0,0,0.0,0,0,0,0,0,0,42733,293,1162,293,0.0003811070355140912,12263,0,0,0
310,42897,164,pair_001_n5_001_conflict,conflict,1,0,0,11.620000000000001,0.22850666666666664,686352,2059056,23937,296,1001566,0,0,0,0,0.0,0,0,0,0,0,0,42897,296,1174,296,0.0003796500209484033,12307,0,0,0
311,43002,105,pair_015_n5_015_conflict,conflict,1,0,0,12.21,0.22833166666666666,688032,2064096,24029,297,1005129,0,0,0,0,0.0,0,0,0,0,0,0,43002,297,1178,297,0.0003787230116883786,12331,0,0,0
312,43079,77,pair_010_n5_010_control,control,1,0,0,12.490000000000002,0.2282033333333333,689264,2067792,24082,297,1007721,0,0,0,0,0.0,0,0,0,0,0,0,43079,297,1178,297,0.0003876750240468938,12352,0,0,0
313,43162,83,pair_000_n3_000_conflict,conflict,1,0,0,12.430000000000001,0.228065,690592,2071776,24130,297,1010520,0,0,0,0,0.0,0,0,0,0,0,0,43162,297,1178,297,0.0003869295297001098,12377,0,0,0
314,43177,15,pair_004_n5_004_control,control,0,1,0,-0.99,0.22804,690832,2072496,24145,297,1011024,0,0,0,0,0.0,0,0,0,0,0,0,43177,297,1178,297,0.0003867951076016429,12384,0,0,0
315,43265,88,pair_016_n5_016_control,control,1,0,0,12.380000000000003,0.22789333333333334,692240,2076720,24217,297,1014067,0,0,0,0,0.0,0,0,0,0,0,0,43265,297,1178,297,0.00038600837538232144,12415,0,0,0
316,43356,91,pair_003_n5_003_control,control,1,0,0,12.350000000000001,0.22774166666666668,693696,2081088,24284,297,1017160,0,0,0,0,0.0,0,0,0,0,0,0,43356,297,1178,297,0.0003851981815876958,12453,0,0,0
317,43361,5,pair_016_n3_016_control,control,0,1,0,-0.84,0.22773333333333332,693776,2081328,24289,297,1017331,0,0,0,0,0.0,0,0,0,0,0,0,43361,297,1178,297,0.00038515376400258613,12455,0,0,0
318,43465,104,pair_009_n3_009_conflict,conflict,0,1,0,1.1700000000000021,0.22755999999999998,695440,2086320,24372,298,1020850,0,0,0,0,0.0,0,0,0,0,0,0,43465,298,1182,298,0.00038423219512058297,12488,0,0,0
319,43560,95,pair_012_n3_012_control,control,1,0,0,12.310000000000002,0.22740166666666667,696960,2090880,24422,298,1024092,0,0,0,0,0.0,0,0,0,0,0,0,43560,298,1182,298,0.0003833942231615275,12512,0,0,0
320,43651,91,pair_010_n3_010_control,control,1,0,0,12.350000000000001,0.22725,698416,2095248,24478,299,1027133,0,0,0,0,0.0,0,0,0,0,0,0,43651,299,1186,299,0.00038602833283490727,12545,0,0,0
321,43820,169,pair_007_n3_007_control,control,0,1,0,0.5200000000000011,0.22696833333333333,701120,2103360,24633,305,1032827,0,0,0,0,0.0,0,0,0,0,0,0,43820,305,1210,305,0.00038453954259645224,12596,0,0,0
322,43922,102,pair_002_n5_002_control,control,1,0,0,12.240000000000002,0.22679833333333332,702752,2108256,24686,305,1036250,0,0,0,0,0.0,0,0,0,0,0,0,43922,305,1210,305,0.0003836465269472369,12643,0,0,0
323,44020,98,pair_001_n5_001_control,control,1,0,0,12.280000000000001,0.22663499999999998,704320,2112960,24761,305,1039536,0,0,0,0,0.0,0,0,0,0,0,0,44020,305,1210,305,0.00038279242972686365,12676,0,0,0
324,44120,100,pair_011_n3_011_conflict,conflict,1,0,0,12.260000000000002,0.22646833333333333,705920,2117760,24822,306,1042949,0,0,0,0,0.0,0,0,0,0,0,0,44120,306,1214,306,0.00038192481315903307,12717,0,0,0
325,44226,106,pair_010_n5_010_conflict,conflict,1,0,0,12.200000000000001,0.22629166666666667,707616,2122848,24904,306,1046577,0,0,0,0,0.0,0,0,0,0,0,0,44226,306,1214,306,0.00038100942333868173,12754,0,0,0
326,44318,92,pair_013_n5_013_control,control,1,0,0,12.340000000000002,0.22613833333333333,709088,2127264,24977,306,1049776,0,0,0,0,0.0,0,0,0,0,0,0,44318,306,1214,306,0.00038021848360883926,12793,0,0,0
327,44327,9,pair_007_n3_007_conflict,conflict,0,1,0,-0.93,0.22612333333333334,709232,2127696,24986,306,1050081,0,0,0,0,0.0,0,0,0,0,0,0,44327,306,1214,306,0.00038014128536956117,12799,0,0,0
328,44333,6,pair_014_n5_014_control,control,0,1,0,-0.85,0.22611333333333333,709328,2127984,24992,306,1050296,0,0,0,0,0.0,0,0,0,0,0,0,44333,306,1214,306,0.00038008983728997673,12804,0,0,0
329,44442,109,pair_003_n3_003_control,control,1,0,0,12.170000000000002,0.22593166666666664,711072,2133216,25059,306,1054107,0,0,0,0,0.0,0,0,0,0,0,0,44442,306,1214,306,0.00037915761569183516,12854,0,0,0
330,44469,27,pair_006_n5_006_conflict,conflict,0,1,0,-0.56,0.22588666666666665,711504,2134512,25086,308,1055053,0,0,0,0,0.0,0,0,0,0,0,0,44469,308,1222,308,0.000378927404631913,12868,0,0,0
331,44560,91,pair_011_n3_011_control,control,1,0,0,12.350000000000001,0.225735,712960,2138880,25140,308,1058338,0,0,0,0,0.0,0,0,0,0,0,0,44560,308,1222,308,0.00037815356275979666,12909,0,0,0
332,44615,55,pair_009_n5_009_conflict,conflict,0,1,0,0.3100000000000005,0.2256433333333333,713840,2141520,25185,309,1060325,0,0,0,0,0.0,0,0,0,0,0,0,44615,309,1226,309,0.00037768738667660066,12938,0,0,0
333,44708,93,pair_005_n3_005_control,control,1,0,0,12.330000000000002,0.22548833333333332,715328,2145984,25247,309,1063576,0,0,0,0,0.0,0,0,0,0,0,0,44708,309,1226,309,0.0003769017347359877,12972,0,0,0
334,44819,111,pair_009_n5_009_control,control,1,0,0,12.150000000000002,0.22530333333333333,717104,2151312,25351,309,1067455,0,0,0,0,0.0,0,0,0,0,0,0,44819,309,1226,309,0.0003759682892651897,13014,0,0,0
335,44916,97,pair_004_n5_004_conflict,conflict,1,0,0,12.290000000000001,0.22514166666666666,718656,2155968,25415,309,1070823,0,0,0,0,0.0,0,0,0,0,0,0,44916,309,1226,309,0.000375156353116407,13051,0,0,0
336,44929,13,pair_013_n5_013_conflict,conflict,0,1,0,-0.87,0.22512,718864,2156592,25428,310,1071266,0,0,0,0,0.0,0,0,0,0,0,0,44929,310,1230,310,0.00037504780334698165,13057,0,0,0
337,45022,93,pair_017_n5_017_conflict,conflict,1,0,0,12.330000000000002,0.22496499999999997,720352,2161056,25503,310,1074562,0,0,0,0,0.0,0,0,0,0,0,0,45022,310,1230,310,0.00037427308330541817,13102,0,0,0
338,45114,92,pair_010_n3_010_conflict,conflict,1,0,0,12.340000000000002,0.22481166666666666,721824,2165472,25552,310,1077813,0,0,0,0,0.0,0,0,0,0,0,0,45114,310,1230,310,0.0003735098363385321,13142,0,0,0
339,45223,109,pair_009_n3_009_control,control,1,0,0,12.170000000000002,0.22463,723568,2170704,25648,311,1081632,0,0,0,0,0.0,0,0,0,0,0,0,45223,311,1234,311,0.0003726095738136908,13176,0,0,0
340,45307,84,pair_014_n3_014_control,control,1,0,0,12.420000000000002,0.22449,724912,2174736,25696,312,1084610,0,0,0,0,0.0,0,0,0,0,0,0,45307,312,1238,312,0.000371918748903625,13218,0,0,0
341,45389,82,pair_000_n5_000_conflict,conflict,1,0,0,12.440000000000001,0.22435333333333332,726224,2178672,25753,312,1087516,0,0,0,0,0.0,0,0,0,0,0,0,45389,312,1238,312,0.00037124683858592476,13253,0,0,0
342,45481,92,pair_007_n5_007_control,control,1,0,0,12.340000000000002,0.22419999999999998,727696,2183088,25828,312,1090731,0,0,0,0,0.0,0,0,0,0,0,0,45481,312,1238,312,0.0003704958720471524,13283,0,0,0
343,45567,86,pair_015_n3_015_conflict,conflict,1,0,0,12.400000000000002,0.22405666666666665,729072,2187216,25881,312,1093702,0,0,0,0,0.0,0,0,0,0,0,0,45567,312,1238,312,0.00036979662379740905,13314,0,0,0
344,45652,85,pair_008_n3_008_conflict,conflict,1,0,0,12.410000000000002,0.22391499999999998,730432,2191296,25932,312,1096635,0,0,0,0,0.0,0,0,0,0,0,0,45652,312,1238,312,0.0003691080950796578,13340,0,0,0
345,45744,92,pair_000_n5_000_control,control,1,0,0,12.340000000000002,0.22376166666666664,731904,2195712,26006,312,1099757,0,0,0,0,0.0,0,0,0,0,0,0,45744,312,1238,312,0.00036836574756419506,13380,0,0,0
346,45841,97,pair_006_n5_006_control,control,1,0,0,12.290000000000003,0.2236,733456,2200368,26085,316,1103090,0,0,0,0,0.0,0,0,0,0,0,0,45841,316,1252,316,0.00036758628207448653,13412,0,0,0
347,45920,79,pair_012_n5_012_control,control,1,0,0,12.470000000000002,0.22346833333333332,734720,2204160,26146,317,1105804,0,0,0,0,0.0,0,0,0,0,0,0,45920,317,1256,317,0.0003669538927825901,13446,0,0,0
348,46005,85,pair_011_n5_011_conflict,conflict,1,0,0,12.410000000000002,0.22332666666666667,736080,2208240,26221,317,1108744,0,0,0,0,0.0,0,0,0,0,0,0,46005,317,1256,317,0.000366275899501718,13484,0,0,0
349,46011,6,pair_004_n3_004_conflict,conflict,0,1,0,-0.8,0.22331666666666666,736176,2208528,26227,318,1108944,0,0,0,0,0.0,0,0,0,0,0,0,46011,318,1260,318,0.000366228135806145,13487,0,0,0
350,46109,98,pair_002_n5_002_conflict,conflict,1,0,0,12.280000000000001,0.22315333333333331,737744,2213232,26284,318,1112322,0,0,0,0,0.0,0,0,0,0,0,0,46109,318,1260,318,0.00036544975507116917,13530,0,0,0
351,46198,89,pair_013_n3_013_control,control,1,0,0,12.370000000000001,0.223005,739168,2217504,26346,319,1115358,0,0,0,0,0.0,0,0,0,0,0,0,46198,319,1264,319,0.00036474571965402266,13567,0,0,0
352,46303,105,pair_002_n3_002_control,control,1,0,0,12.21,0.22282999999999997,740848,2222544,26400,320,1118933,0,0,0,0,0.0,0,0,0,0,0,0,46303,320,1268,320,0.0003639185961293337,13601,0,0,0
353,46401,98,pair_003_n5_003_conflict,conflict,1,0,0,12.280000000000001,0.22266666666666665,742416,2227248,26475,320,1122243,0,0,0,0,0.0,0,0,0,0,0,0,46401,320,1268,320,0.0003631499915212288,13637,0,0,0
354,46489,88,pair_005_n5_005_control,control,1,0,0,12.38,0.22252,743824,2231472,26539,320,1125257,0,0,0,0,0.0,0,0,0,0,0,0,46489,320,1268,320,0.00036307135011702144,13667,0,0,0
355,46603,114,pair_013_n3_013_conflict,conflict,1,0,0,12.120000000000001,0.22232999999999997,745648,2236944,26630,320,1129128,0,0,0,0,0.0,0,0,0,0,0,0,46603,320,1268,320,0.00036218320699504776,13703,0,0,0
356,46696,93,pair_017_n5_017_control,control,1,0,0,12.330000000000002,0.22217499999999998,747136,2241408,26703,320,1132295,0,0,0,0,0.0,0,0,0,0,0,0,46696,320,1268,320,0.00036146188100887034,13738,0,0,0
357,46796,100,pair_007_n5_007_conflict,conflict,1,0,0,12.260000000000002,0.2220083333333333,748736,2246208,26795,323,1135731,0,0,0,0,0.0,0,0,0,0,0,0,46796,323,1280,323,0.000360689460543427,13781,0,0,0
358,47050,254,pair_003_n3_003_conflict,conflict,0,1,0,-0.3299999999999981,0.22158499999999998,752800,2258400,27006,342,1144348,0,0,0,0,0.0,0,0,0,0,0,0,47050,342,1349,342,0.00035874227408268244,13877,0,0,0
359,47189,139,pair_008_n5_008_control,control,1,0,0,11.870000000000001,0.22135333333333332,755024,2265072,27140,350,1149181,0,0,0,0,0.0,0,0,0,0,0,0,47189,350,1381,350,0.0003576855622198014,13948,0,0,0
360,47254,65,pair_015_n3_015_conflict,conflict,0,1,0,0.8100000000000009,0.22124499999999997,756064,2268192,27184,351,1151420,0,0,0,0,0.0,0,0,0,0,0,0,47254,351,1384,351,0.0003571935496590809,13977,0,0,0
361,47262,8,pair_007_n3_007_conflict,conflict,0,1,0,-0.77,0.22123166666666666,756192,2268576,27192,351,1151699,0,0,0,0,0.0,0,0,0,0,0,0,47262,351,1384,351,0.0003571330877997167,13980,0,0,0
362,47359,97,pair_000_n5_000_control,control,1,0,0,12.290000000000001,0.22107,757744,2273232,27256,351,1155031,0,0,0,0,0.0,0,0,0,0,0,0,47359,351,1384,351,0.0003564016131166243,14032,0,0,0
363,47411,52,pair_009_n5_009_control,control,0,1,0,0.3400000000000005,0.2209833333333333,758576,2275728,27308,351,1156804,0,0,0,0,0.0,0,0,0,0,0,0,47411,351,1384,351,0.00035601071472000613,14050,0,0,0
364,47443,32,pair_008_n3_008_conflict,conflict,0,1,0,0.0900000000000003,0.22093,759088,2277264,27317,351,1157888,0,0,0,0,0.0,0,0,0,0,0,0,47443,351,1384,351,0.0003557705877703815,14068,0,0,0
365,47480,37,pair_010_n3_010_conflict,conflict,0,1,0,-0.05999999999999972,0.22086833333333333,759680,2279040,27336,352,1159107,0,0,0,0,0.0,0,0,0,0,0,0,47480,352,1388,352,0.0003554933444732563,14092,0,0,0
366,47611,131,pair_004_n3_004_conflict,conflict,1,0,0,11.950000000000001,0.22064999999999999,761776,2285328,27433,353,1163586,0,0,0,0,0.0,0,0,0,0,0,0,47611,353,1392,353,0.00035575610929179343,14174,0,0,0
367,47706,95,pair_015_n5_015_control,control,1,0,0,12.310000000000002,0.22049166666666664,763296,2289888,27508,353,1166860,0,0,0,0,0.0,0,0,0,0,0,0,47706,353,1392,353,0.0003550476694648802,14228,0,0,0
368,47742,36,pair_010_n5_010_control,control,0,1,0,-0.1499999999999998,0.22043166666666664,763872,2291616,27528,353,1168101,0,0,0,0,0.0,0,0,0,0,0,0,47742,353,1392,353,0.00035477994469212807,14252,0,0,0
369,47888,146,pair_011_n3_011_conflict,conflict,0,1,0,0.7500000000000007,0.22018833333333332,766208,2298624,27634,358,1173121,0,0,0,0,0.0,0,0,0,0,0,0,47888,358,1411,358,0.00035369829851928617,14341,0,0,0
370,47979,91,pair_014_n3_014_control,control,1,0,0,12.350000000000001,0.22003666666666666,767664,2302992,27692,359,1176279,0,0,0,0,0.0,0,0,0,0,0,0,47979,359,1415,359,0.0003530274519996577,14398,0,0,0
371,48053,74,pair_017_n3_017_control,control,0,1,0,1.0700000000000012,0.21991333333333332,768848,2306544,27743,359,1178803,0,0,0,0,0.0,0,0,0,0,0,0,48053,359,1415,359,0.00035248380162511346,14432,0,0,0
372,48132,79,pair_002_n3_002_conflict,conflict,1,0,0,12.470000000000002,0.21978166666666665,770112,2310336,27786,359,1181518,0,0,0,0,0.0,0,0,0,0,0,0,48132,359,1415,359,0.00035190526301611357,14480,0,0,0
373,48215,83,pair_003_n3_003_control,control,1,0,0,12.430000000000001,0.2196433333333333,771440,2314320,27835,359,1184433,0,0,0,0,0.0,0,0,0,0,0,0,48215,359,1415,359,0.0003512994735972535,14528,0,0,0
374,48222,7,pair_013_n3_013_control,control,0,1,0,-0.76,0.21963166666666667,771552,2314656,27842,359,1184678,0,0,0,0,0.0,0,0,0,0,0,0,48222,359,1415,359,0.000351248478277375,14532,0,0,0
375,48279,57,pair_009_n3_009_conflict,conflict,0,1,0,0.3400000000000005,0.21953666666666666,772464,2317392,27895,359,1186623,0,0,0,0,0.0,0,0,0,0,0,0,48279,359,1415,359,0.00035083378113655165,14566,0,0,0
376,48361,82,pair_010_n3_010_control,control,1,0,0,12.440000000000001,0.21939999999999998,773776,2321328,27946,359,1189422,0,0,0,0,0.0,0,0,0,0,0,0,48361,359,1415,359,0.0003502389139904381,14607,0,0,0
377,48467,106,pair_013_n5_013_control,control,1,0,0,12.200000000000001,0.21922333333333333,775472,2326416,27979,359,1193033,0,0,0,0,0.0,0,0,0,0,0,0,48467,359,1415,359,0.0003494729221839928,14659,0,0,0
378,48570,103,pair_006_n5_006_control,control,1,0,0,12.230000000000002,0.21905166666666664,777120,2331360,28074,359,1196522,0,0,0,0,0.0,0,0,0,0,0,0,48570,359,1415,359,0.0003487318122193036,14696,0,0,0
379,48667,97,pair_006_n5_006_conflict,conflict,1,0,0,12.290000000000003,0.21888999999999997,778672,2336016,28150,361,1199825,0,0,0,0,0.0,0,0,0,0,0,0,48667,361,1423,361,0.00034803674192967674,14749,0,0,0
380,48703,36,pair_008_n3_008_control,control,0,1,0,0.050000000000000266,0.21882999999999997,779248,2337744,28170,361,1201097,0,0,0,0,0.0,0,0,0,0,0,0,48703,361,1423,361,0.0003477794821569837,14775,0,0,0
381,48782,79,pair_000_n3_000_control,control,1,0,0,12.470000000000002,0.21869833333333333,780512,2341536,28222,361,1203858,0,0,0,0,0.0,0,0,0,0,0,0,48782,361,1423,361,0.0003472162707451842,14811,0,0,0
382,48802,20,pair_015_n5_015_conflict,conflict,0,1,0,-0.94,0.218665,780832,2342496,28242,363,1204503,0,0,0,0,0.0,0,0,0,0,0,0,48802,363,1431,363,0.0003470739748266788,14819,0,0,0
383,48839,37,pair_010_n5_010_conflict,conflict,0,1,0,-0.05999999999999972,0.21860333333333332,781424,2344272,28261,364,1205796,0,0,0,0,0.0,0,0,0,0,0,0,48839,364,1435,364,0.00034681103461355837,14838,0,0,0
384,48930,91,pair_001_n3_001_control,control,1,0,0,12.350000000000001,0.21845166666666666,782880,2348640,28321,364,1208885,0,0,0,0,0.0,0,0,0,0,0,0,48930,364,1435,364,0.0003461660355506147,14879,0,0,0
385,49009,79,pair_006_n3_006_conflict,conflict,1,0,0,12.470000000000002,0.21832,784144,2352432,28385,364,1211602,0,0,0,0,0.0,0,0,0,0,0,0,49009,364,1435,364,0.0003456080336161027,14922,0,0,0
386,49095,86,pair_000_n5_000_conflict,conflict,1,0,0,12.400000000000002,0.21817666666666666,785520,2356560,28444,364,1214526,0,0,0,0,0.0,0,0,0,0,0,0,49095,364,1435,364,0.0003450026299926994,14961,0,0,0
387,49195,100,pair_007_n5_007_control,control,1,0,0,12.260000000000002,0.21800999999999998,787120,2361360,28534,366,1217966,0,0,0,0,0.0,0,0,0,0,0,0,49195,366,1443,366,0.000344301333865059,15011,0,0,0
388,49295,100,pair_013_n5_013_conflict,conflict,1,0,0,12.260000000000002,0.21784333333333333,788720,2366160,28625,371,1221400,0,0,0,0,0.0,0,0,0,0,0,0,49295,371,1463,371,0.0003436028830407055,15050,0,0,0
389,49406,111,pair_016_n5_016_conflict,conflict,1,0,0,12.150000000000002,0.21765833333333334,790496,2371488,28702,373,1225241,0,0,0,0,0.0,0,0,0,0,0,0,49406,373,1471,373,0.00034283091364392134,15106,0,0,0
390,49497,91,pair_005_n3_005_control,control,1,0,0,12.350000000000001,0.21750666666666665,791952,2375856,28758,375,1228356,0,0,0,0,0.0,0,0,0,0,0,0,49497,375,1479,375,0.000354952009422123,15164,0,0,0
391,49595,98,pair_001_n5_001_conflict,conflict,1,0,0,12.280000000000001,0.21734333333333333,793520,2380560,28836,375,1231754,0,0,0,0,0.0,0,0,0,0,0,0,49595,375,1479,375,0.0003542506222475415,15211,0,0,0
392,49604,9,pair_009_n5_009_conflict,conflict,0,1,0,-1.08,0.21732833333333332,793664,2380992,28845,377,1232062,0,0,0,0,0.0,0,0,0,0,0,0,49604,377,1487,377,0.0003561813565437164,15218,0,0,0
393,49690,86,pair_005_n5_005_conflict,conflict,1,0,0,12.400000000000002,0.217185,795040,2385120,28911,378,1235071,0,0,0,0,0.0,0,0,0,0,0,0,49690,378,1491,378,0.00035556490259598526,15267,0,0,0
394,49706,16,pair_016_n3_016_control,control,0,1,0,-0.85,0.21715833333333334,795296,2385888,28927,378,1235618,0,0,0,0,0.0,0,0,0,0,0,0,49706,378,1491,378,0.00035545044883906384,15275,0,0,0
395,49797,91,pair_013_n3_013_conflict,conflict,1,0,0,12.350000000000001,0.21700666666666665,796752,2390256,28989,378,1238758,0,0,0,0,0.0,0,0,0,0,0,0,49797,378,1491,378,0.0003548008918206821,15317,0,0,0
396,49895,98,pair_007_n5_007_conflict,conflict,1,0,0,12.280000000000001,0.21684333333333333,798320,2394960,29069,378,1242150,0,0,0,0,0.0,0,0,0,0,0,0,49895,378,1491,378,0.0003541040186390321,15371,0,0,0
397,49938,43,pair_011_n5_011_control,control,0,1,0,0.13000000000000034,0.21677166666666664,799008,2397024,29109,378,1243652,0,0,0,0,0.0,0,0,0,0,0,0,49938,378,1491,378,0.00035402467728348633,15389,0,0,0
398,50042,104,pair_014_n5_014_control,control,1,0,0,12.22,0.21659833333333334,800252,2402436,29194,379,1247595,0,0,0,0,0.0,0,0,0,0,0,0,50042,379,1495,379,0.00035328892398750526,15449,0,0,0
399,50047,5,pair_008_n5_008_control,control,0,1,0,-0.9400000000000001,0.21659,800282,2402726,29199,380,1247805,0,0,0,0,0.0,0,0,0,0,0,0,50047,380,1499,380,0.0003532536282730781,15453,0,0,0
400,50130,83,pair_016_n3_016_conflict,conflict,1,0,0,12.430000000000001,0.21645166666666665,800780,2407540,29253,381,1251264,0,0,0,0,0.0,0,0,0,0,0,0,50130,381,1503,381,0.00035266874793901334,15507,0,0,0
401,50221,91,pair_003_n5_003_conflict,conflict,1,0,0,12.350000000000001,0.2163,801326,2412818,29328,383,1255149,0,0,0,0,0.0,0,0,0,0,0,0,50221,383,1511,383,0.0003520297153418438,15564,0,0,0
402,50324,103,pair_003_n5_003_control,control,1,0,0,12.23,0.2161283333333333,801944,2418792,29381,383,1259506,0,0,0,0,0.0,0,0,0,0,0,0,50324,383,1511,383,0.00035239125567673214,15634,0,0,0
403,50409,85,pair_012_n3_012_control,control,1,0,0,12.410000000000002,0.21598666666666666,802454,2423722,29427,384,1263146,0,0,0,0,0.0,0,0,0,0,0,0,50409,384,1515,384,0.0003517970511352312,15683,0,0,0
404,50432,23,pair_012_n5_012_control,control,0,1,0,-0.67,0.21594833333333333,802592,2425056,29450,384,1264090,0,0,0,0,0.0,0,0,0,0,0,0,50432,384,1515,384,0.00035163661069709446,15696,0,0,0
405,50488,56,pair_008_n5_008_conflict,conflict,0,1,0,-0.19999999999999984,0.215855,802928,2428304,29506,386,1266462,0,0,0,0,0.0,0,0,0,0,0,0,50488,386,1523,386,0.00035124658435025887,15735,0,0,0
406,50585,97,pair_003_n3_003_conflict,conflict,1,0,0,12.290000000000001,0.21569333333333332,803510,2433930,29580,387,1270547,0,0,0,0,0.0,0,0,0,0,0,0,50585,387,1527,387,0.00035057304637097696,15804,0,0,0
407,50587,2,pair_007_n3_007_control,control,0,1,0,-0.96,0.21569,803522,2434046,29582,387,1270636,0,0,0,0,0.0,0,0,0,0,0,0,50587,387,1527,387,0.00035055918616790614,15808,0,0,0
408,50671,84,pair_004_n5_004_conflict,conflict,1,0,0,12.420000000000002,0.21555,804026,2438918,29610,387,1274180,0,0,0,0,0.0,0,0,0,0,0,0,50671,387,1527,387,0.000349978045641015,15862,0,0,0
409,50698,27,pair_014_n3_014_conflict,conflict,0,1,0,-0.5600000000000002,0.215505,804188,2440484,29637,388,1275313,0,0,0,0,0.0,0,0,0,0,0,0,50698,388,1530,388,0.00034979165944762846,15882,0,0,0
410,50788,90,pair_011_n5_011_conflict,conflict,1,0,0,12.360000000000001,0.215355,804728,2445704,29717,388,1279123,0,0,0,0,0.0,0,0,0,0,0,0,50788,388,1530,388,0.00034917180339205856,15940,0,0,0
411,50924,136,pair_012_n3_012_conflict,conflict,1,0,0,11.9,0.2151283333333333,805544,2453592,29824,390,1284877,0,0,0,0,0.0,0,0,0,0,0,0,50924,390,1538,390,0.00034823928895365383,16018,0,0,0
412,51013,89,pair_014_n5_014_conflict,conflict,1,0,0,12.370000000000001,0.21498,806078,2458754,29900,392,1288618,0,0,0,0,0.0,0,0,0,0,0,0,51013,392,1546,392,0.00034763173212075095,16065,0,0,0
413,51036,23,pair_017_n5_017_control,control,0,1,0,-0.6200000000000001,0.21494166666666664,806216,2460088,29923,392,1289598,0,0,0,0,0.0,0,0,0,0,0,0,51036,392,1546,392,0.0003474750676125846,16078,0,0,0
414,51040,4,pair_002_n5_002_control,control,0,1,0,-0.98,0.214935,806240,2460320,29927,392,1289770,0,0,0,0,0.0,0,0,0,0,0,0,51040,392,1546,392,0.00034744783602421375,16082,0,0,0
415,51138,98,pair_006_n3_006_control,control,1,0,0,12.280000000000001,0.21477166666666664,806828,2466004,29995,393,1293937,0,0,0,0,0.0,0,0,0,0,0,0,51138,393,1549,393,0.00034678199285611227,16145,0,0,0
416,51153,15,pair_004_n5_004_control,control,0,1,0,-0.99,0.21474666666666664,806918,2466874,30010,393,1294578,0,0,0,0,0.0,0,0,0,0,0,0,51153,393,1549,393,0.0003524774174369764,16154,0,0,0
417,51236,83,pair_002_n3_002_control,control,1,0,0,12.430000000000001,0.21460833333333332,807416,2471688,30053,395,1298095,0,0,0,0,0.0,0,0,0,0,0,0,51236,395,1557,395,0.0003519064199811393,16206,0,0,0
418,51324,88,pair_017_n3_017_conflict,conflict,1,0,0,12.380000000000003,0.21446166666666666,807944,2476792,30113,395,1301797,0,0,0,0,0.0,0,0,0,0,0,0,51324,395,1557,395,0.0003513030421275359,16267,0,0,0
419,51418,94,pair_002_n5_002_conflict,conflict,1,0,0,12.320000000000002,0.214305,808508,2482244,30179,396,1305844,0,0,0,0,0.0,0,0,0,0,0,0,51418,396,1561,396,0.0003506608062187104,16332,0,0,0
420,51422,4,pair_009_n3_009_control,control,0,1,0,-0.98,0.2142983333333333,808532,2482476,30183,396,1306022,0,0,0,0,0.0,0,0,0,0,0,0,51422,396,1561,396,0.00035063352911504127,16336,0,0,0
421,51507,85,pair_011_n3_011_control,control,0,1,0,1.4100000000000024,0.21415666666666666,809042,2487406,30238,396,1309669,0,0,0,0,0.0,0,0,0,0,0,0,51507,396,1561,396,0.00035005489223122394,16389,0,0,0
422,51511,4,pair_015_n3_015_control,control,0,1,0,-0.88,0.21415,809066,2487638,30242,396,1309845,0,0,0,0,0.0,0,0,0,0,0,0,51511,396,1561,396,0.0003500277093077916,16390,0,0,0
423,51592,81,pair_000_n3_000_conflict,conflict,1,0,0,12.450000000000001,0.21401499999999998,809552,2492336,30300,396,1313281,0,0,0,0,0.0,0,0,0,0,0,0,51592,396,1561,396,0.000349478162004839,16438,0,0,0
424,51702,110,pair_012_n5_012_conflict,conflict,1,0,0,12.160000000000002,0.21383166666666664,810212,2498716,30346,396,1317930,0,0,0,0,0.0,0,0,0,0,0,0,51702,396,1561,396,0.00034873462021108763,16512,0,0,0
425,51721,19,pair_016_n5_016_control,control,0,1,0,-0.53,0.2138,810326,2499818,30365,397,1318741,0,0,0,0,0.0,0,0,0,0,0,0,51721,397,1565,397,0.000348606510588613,16520,0,0,0
