episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_marked_total,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,action_margin_candidate_steps_cumulative,action_margin_labeled_steps_cumulative,action_margin_safe_labels_cumulative,action_margin_blocked_labels_cumulative,action_margin_mean_loss,action_margin_batch_items_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
938,102448,77,pair_000_n3_000_control,control,1,0,0,12.490000000000002,0.12925499999999998,1100000,5456672,63791,596,3261461,0,0,0,0,0.0,0,0,0,0,0,0,102448,4228,15413,4522,0.00075309351323159,219714,0,0,0
939,102522,74,pair_006_n3_006_control,control,1,0,0,12.520000000000001,0.12913166666666664,1100000,5461408,63820,596,3263809,0,0,0,0,0.0,0,0,0,0,0,0,102522,4233,15431,4528,0.0007525499331221585,219952,0,0,0
940,102603,81,pair_014_n3_014_control,control,1,0,0,12.450000000000001,0.12899666666666665,1100000,5466592,63864,598,3266410,0,0,0,0,0.0,0,0,0,0,0,0,102603,4241,15457,4537,0.0007519558321252783,220210,0,0,0
941,102691,88,pair_017_n5_017_control,control,1,0,0,12.38,0.12885,1100000,5472224,63921,598,3269161,0,0,0,0,0.0,0,0,0,0,0,0,102691,4249,15489,4545,0.0007513114512815138,220499,0,0,0
942,102770,79,pair_009_n3_009_conflict,conflict,1,0,0,12.470000000000002,0.12871833333333332,1100000,5477280,63958,599,3271661,0,0,0,0,0.0,0,0,0,0,0,0,102770,4252,15501,4548,0.0007507339130441757,220756,0,0,0
943,102853,83,pair_000_n5_000_control,control,1,0,0,12.430000000000001,0.12858,1100000,5482592,63990,599,3274292,0,0,0,0,0.0,0,0,0,0,0,0,102853,4252,15501,4548,0.0007501280880825055,221020,0,0,0
944,102932,79,pair_014_n5_014_control,control,1,0,0,12.470000000000002,0.12844833333333333,1100000,5487648,64041,599,3276831,0,0,0,0,0.0,0,0,0,0,0,0,102932,4259,15528,4556,0.0007495523670340607,221261,0,0,0
945,103007,75,pair_008_n3_008_conflict,conflict,1,0,0,12.510000000000002,0.12832333333333332,1100000,5492448,64071,599,3279273,0,0,0,0,0.0,0,0,0,0,0,0,103007,4260,15532,4557,0.0007490066135655822,221509,0,0,0
946,103030,23,pair_014_n5_014_conflict,conflict,0,1,0,-0.5700000000000001,0.12828499999999998,1100000,5493920,64094,600,3279984,0,0,0,0,0.0,0,0,0,0,0,0,103030,4264,15545,4562,0.0007488394083621268,221571,0,0,0
947,103103,73,pair_005_n5_005_conflict,conflict,1,0,0,12.530000000000001,0.12816333333333332,1100000,5498592,64135,600,3282308,0,0,0,0,0.0,0,0,0,0,0,0,103103,4267,15557,4565,0.0007483092077199493,221796,0,0,0
948,103178,75,pair_011_n3_011_control,control,1,0,0,12.510000000000002,0.1280383333333333,1100000,5503392,64173,601,3284724,0,0,0,0,0.0,0,0,0,0,0,0,103178,4269,15565,4567,0.0007477652623965374,222035,0,0,0
949,103257,79,pair_002_n5_002_control,control,1,0,0,12.47,0.12790666666666667,1100000,5508448,64202,601,3287196,0,0,0,0,0.0,0,0,0,0,0,0,103257,4271,15571,4569,0.0007471931611759971,222313,0,0,0
950,103332,75,pair_017_n3_017_conflict,conflict,1,0,0,12.510000000000002,0.12778166666666665,1100000,5513248,64243,601,3289592,0,0,0,0,0.0,0,0,0,0,0,0,103332,4276,15590,4575,0.0007466508365612776,222543,0,0,0
951,103364,32,pair_015_n5_015_conflict,conflict,0,1,0,-0.2599999999999999,0.12772833333333333,1100000,5515296,64275,602,3290598,0,0,0,0,0.0,0,0,0,0,0,0,103364,4286,15627,4586,0.0007473032086945049,222636,0,0,0
952,103432,68,pair_016_n3_016_conflict,conflict,1,0,0,12.580000000000002,0.12761499999999998,1100000,5519648,64307,602,3292815,0,0,0,0,0.0,0,0,0,0,0,0,103432,4290,15642,4590,0.0007468119040867314,222871,0,0,0
953,103445,13,pair_012_n3_012_conflict,conflict,0,1,0,-0.5700000000000001,0.1275933333333333,1100000,5520480,64320,603,3293228,0,0,0,0,0.0,0,0,0,0,0,0,103445,4293,15653,4593,0.0007467180517521272,222913,0,0,0
954,103516,71,pair_005_n3_005_control,control,1,0,0,12.55,0.12747499999999998,1100000,5525024,64360,603,3295542,0,0,0,0,0.0,0,0,0,0,0,0,103516,4294,15657,4594,0.0007462058895581243,223137,0,0,0
955,103590,74,pair_009_n5_009_conflict,conflict,1,0,0,12.520000000000001,0.12735166666666667,1100000,5529760,64417,605,3297935,0,0,0,0,0.0,0,0,0,0,0,0,103590,4297,15667,4597,0.000745672833898048,223376,0,0,0
956,103666,76,pair_017_n5_017_conflict,conflict,1,0,0,12.500000000000002,0.12722499999999998,1100000,5534624,64469,605,3300378,0,0,0,0,0.0,0,0,0,0,0,0,103666,4302,15683,4602,0.0007451261634817472,223628,0,0,0
957,103738,72,pair_006_n5_006_control,control,1,0,0,12.540000000000001,0.127105,1100000,5539232,64514,605,3302800,0,0,0,0,0.0,0,0,0,0,0,0,103738,4304,15689,4604,0.0007446090040631089,223858,0,0,0
958,103744,6,pair_009_n5_009_control,control,0,1,0,-0.8,0.12709499999999999,1100000,5539616,64520,605,3302986,0,0,0,0,0.0,0,0,0,0,0,0,103744,4305,15692,4605,0.0007445659398471121,223882,0,0,0
959,103824,80,pair_009_n3_009_control,control,1,0,0,12.46,0.12696166666666667,1100000,5544736,64541,605,3305686,0,0,0,0,0.0,0,0,0,0,0,0,103824,4306,15696,4606,0.0007439922259159616,224156,0,0,0
960,103914,90,pair_011_n5_011_control,control,1,0,0,12.360000000000001,0.12681166666666666,1100000,5550496,64594,606,3308671,0,0,0,0,0.0,0,0,0,0,0,0,103914,4313,15723,4613,0.0007433478536433858,224486,0,0,0
961,103927,13,pair_015_n3_015_control,control,0,1,0,-0.52,0.12678999999999999,1100000,5551328,64607,606,3309113,0,0,0,0,0.0,0,0,0,0,0,0,103927,4316,15732,4617,0.0007432548698942411,224528,0,0,0
962,104012,85,pair_012_n3_012_control,control,1,0,0,12.410000000000002,0.12664833333333333,1100000,5556768,64663,607,3311890,0,0,0,0,0.0,0,0,0,0,0,0,104012,4321,15749,4622,0.0007428358384489173,224808,0,0,0
963,104095,83,pair_004_n3_004_conflict,conflict,1,0,0,12.430000000000001,0.12650999999999998,1100000,5562080,64707,607,3314633,0,0,0,0,0.0,0,0,0,0,0,0,104095,4322,15753,4623,0.0007422435393510619,225094,0,0,0
964,104172,77,pair_016_n5_016_conflict,conflict,1,0,0,12.490000000000002,0.12638166666666664,1100000,5567008,64757,609,3317134,0,0,0,0,0.0,0,0,0,0,0,0,104172,4332,15791,4634,0.0007416949010170563,225343,0,0,0
965,104204,32,pair_013_n5_013_control,control,0,1,0,-0.20999999999999985,0.12632833333333332,1100000,5569056,64789,609,3318203,0,0,0,0,0.0,0,0,0,0,0,0,104204,4338,15811,4641,0.0007414671339751717,225446,0,0,0
966,104209,5,pair_006_n5_006_conflict,conflict,0,1,0,-0.84,0.12632,1100000,5569376,64794,609,3318378,0,0,0,0,0.0,0,0,0,0,0,0,104209,4339,15814,4642,0.0007414315580108128,225463,0,0,0
967,104216,7,pair_012_n5_012_control,control,0,1,0,-0.81,0.12630833333333333,1100000,5569824,64801,609,3318593,0,0,0,0,0.0,0,0,0,0,0,0,104216,4341,15819,4645,0.0007413817573956858,225490,0,0,0
968,104293,77,pair_004_n5_004_control,control,1,0,0,12.490000000000002,0.12618,1100000,5574752,64834,609,3321172,0,0,0,0,0.0,0,0,0,0,0,0,104293,4345,15831,4649,0.0007408343918455581,225780,0,0,0
969,104370,77,pair_004_n3_004_control,control,1,0,0,12.490000000000002,0.12605166666666665,1100000,5579680,64865,609,3323726,0,0,0,0,0.0,0,0,0,0,0,0,104370,4350,15846,4654,0.0007402878339441294,226035,0,0,0
970,104450,80,pair_017_n3_017_control,control,1,0,0,12.46,0.12591833333333333,1100000,5584800,64910,610,3326399,0,0,0,0,0.0,0,0,0,0,0,0,104450,4353,15855,4657,0.0007397208351244499,226291,0,0,0
971,104526,76,pair_001_n5_001_conflict,conflict,1,0,0,12.500000000000002,0.12579166666666666,1100000,5589664,64947,610,3328959,0,0,0,0,0.0,0,0,0,0,0,0,104526,4353,15855,4657,0.0007391829901531561,226544,0,0,0
972,104603,77,pair_006_n3_006_conflict,conflict,1,0,0,12.490000000000002,0.12566333333333332,1100000,5594592,64983,611,3331527,0,0,0,0,0.0,0,0,0,0,0,0,104603,4359,15877,4664,0.0007386388653169487,226801,0,0,0
973,104689,86,pair_002_n5_002_conflict,conflict,1,0,0,12.400000000000002,0.12552,1100000,5600096,65022,611,3334435,0,0,0,0,0.0,0,0,0,0,0,0,104689,4361,15883,4666,0.0007380320876954484,227102,0,0,0
974,104785,96,pair_015_n5_015_control,control,1,0,0,12.3,0.12536,1100000,5606240,65076,614,3337649,0,0,0,0,0.0,0,0,0,0,0,0,104785,4371,15916,4678,0.0007373559309896339,227426,0,0,0
975,104866,81,pair_004_n5_004_conflict,conflict,1,0,0,12.450000000000001,0.12522499999999998,1100000,5611424,65107,614,3340382,0,0,0,0,0.0,0,0,0,0,0,0,104866,4373,15922,4681,0.000736786386710171,227680,0,0,0
976,104873,7,pair_007_n5_007_control,control,0,1,0,-0.81,0.12521333333333332,1100000,5611872,65114,614,3340630,0,0,0,0,0.0,0,0,0,0,0,0,104873,4375,15927,4684,0.0007367372081350662,227706,0,0,0
977,104957,84,pair_007_n3_007_control,control,1,0,0,12.420000000000002,0.12507333333333331,1100000,5617248,65173,614,3343458,0,0,0,0,0.0,0,0,0,0,0,0,104957,4380,15946,4689,0.0007361475769005287,227986,0,0,0
978,105041,84,pair_013_n5_013_conflict,conflict,1,0,0,12.420000000000002,0.12493333333333331,1100000,5622624,65215,614,3346264,0,0,0,0,0.0,0,0,0,0,0,0,105041,4387,15971,4696,0.0007355588887077312,228268,0,0,0
979,105049,8,pair_013_n3_013_control,control,0,1,0,-0.87,0.12491999999999998,1100000,5623136,65223,614,3346528,0,0,0,0,0.0,0,0,0,0,0,0,105049,4388,15974,4697,0.0007355028722667401,228289,0,0,0
980,105119,70,pair_007_n5_007_conflict,conflict,1,0,0,12.560000000000002,0.12480333333333332,1100000,5627616,65274,614,3348874,0,0,0,0,0.0,0,0,0,0,0,0,105119,4391,15984,4700,0.0007350130921027482,228542,0,0,0
981,105190,71,pair_001_n3_001_conflict,conflict,1,0,0,12.55,0.12468499999999999,1100000,5632160,65304,614,3351188,0,0,0,0,0.0,0,0,0,0,0,0,105190,4391,15984,4700,0.000734516980974891,228784,0,0,0
982,105260,70,pair_014_n3_014_conflict,conflict,1,0,0,12.560000000000002,0.12456833333333331,1100000,5636640,65337,614,3353538,0,0,0,0,0.0,0,0,0,0,0,0,105260,4395,15999,4704,0.0007340285125284893,229019,0,0,0
983,105338,78,pair_016_n5_016_control,control,1,0,0,12.48,0.12443833333333332,1100000,5641632,65386,615,3356197,0,0,0,0,0.0,0,0,0,0,0,0,105338,4405,16036,4715,0.0007334849838495965,229303,0,0,0
984,105415,77,pair_002_n3_002_conflict,conflict,1,0,0,12.490000000000002,0.12430999999999998,1100000,5646560,65416,615,3358782,0,0,0,0,0.0,0,0,0,0,0,0,105415,4406,16040,4716,0.0007329492124341772,229593,0,0,0
985,105500,85,pair_003_n5_003_control,control,1,0,0,12.410000000000002,0.12416833333333333,1100000,5652000,65464,615,3361608,0,0,0,0,0.0,0,0,0,0,0,0,105500,4409,16052,4719,0.00073235868463269,229884,0,0,0
986,105582,82,pair_005_n5_005_control,control,1,0,0,12.440000000000001,0.12403166666666665,1100000,5657248,65496,615,3364348,0,0,0,0,0.0,0,0,0,0,0,0,105582,4410,16056,4720,0.0007317899000658141,230165,0,0,0
987,105658,76,pair_003_n3_003_conflict,conflict,1,0,0,12.500000000000002,0.12390499999999999,1100000,5662112,65510,615,3366898,0,0,0,0,0.0,0,0,0,0,0,0,105658,4410,16056,4720,0.0007312635222013363,230444,0,0,0
988,105737,79,pair_013_n3_013_conflict,conflict,1,0,0,12.470000000000002,0.12377333333333332,1100000,5667168,65539,617,3369568,0,0,0,0,0.0,0,0,0,0,0,0,105737,4417,16082,4727,0.0007307171683398317,230724,0,0,0
989,105808,71,pair_001_n5_001_control,control,1,0,0,12.55,0.12365499999999999,1100000,5671712,65573,617,3371913,0,0,0,0,0.0,0,0,0,0,0,0,105808,4417,16082,4727,0.0007302268375618932,230985,0,0,0
990,105882,74,pair_010_n3_010_conflict,conflict,1,0,0,12.520000000000001,0.12353166666666665,1100000,5676448,65611,617,3374335,0,0,0,0,0.0,0,0,0,0,0,0,105882,4418,16086,4728,0.0007297164884375889,231230,0,0,0
991,105954,72,pair_010_n5_010_control,control,1,0,0,12.540000000000001,0.12341166666666664,1100000,5681056,65641,617,3376684,0,0,0,0,0.0,0,0,0,0,0,0,105954,4419,16090,4729,0.000729220616765283,231470,0,0,0
992,106038,84,pair_016_n3_016_control,control,1,0,0,12.420000000000002,0.12327166666666667,1100000,5686432,65675,618,3379444,0,0,0,0,0.0,0,0,0,0,0,0,106038,4423,16105,4733,0.0007286429509114542,231736,0,0,0
993,106114,76,pair_000_n5_000_conflict,conflict,0,1,0,1.4000000000000017,0.12314499999999998,1100000,5691296,65726,619,3381943,0,0,0,0,0.0,0,0,0,0,0,0,106114,4428,16124,4738,0.0007281982894917421,232020,0,0,0
994,106197,83,pair_000_n3_000_conflict,conflict,1,0,0,12.430000000000001,0.12300666666666665,1100000,5696608,65761,619,3384764,0,0,0,0,0.0,0,0,0,0,0,0,106197,4428,16124,4738,0.0007276291542240056,232327,0,0,0
995,106279,82,pair_002_n3_002_control,control,1,0,0,12.440000000000001,0.12286999999999998,1100000,5701856,65801,619,3387425,0,0,0,0,0.0,0,0,0,0,0,0,106279,4433,16142,4745,0.0007270677489544192,232603,0,0,0
996,106357,78,pair_011_n5_011_conflict,conflict,1,0,0,12.480000000000002,0.12273999999999999,1100000,5706848,65854,619,3390005,0,0,0,0,0.0,0,0,0,0,0,0,106357,4437,16155,4749,0.000726534532669469,232877,0,0,0
997,106441,84,pair_007_n3_007_conflict,conflict,1,0,0,12.420000000000003,0.12259999999999999,1100000,5712224,65912,619,3392793,0,0,0,0,0.0,0,0,0,0,0,0,106441,4440,16165,4752,0.0007259611737124484,233202,0,0,0
998,106510,69,pair_010_n5_010_conflict,conflict,1,0,0,12.570000000000002,0.12248499999999998,1100000,5716640,65947,619,3395075,0,0,0,0,0.0,0,0,0,0,0,0,106510,4442,16173,4754,0.0007254908768296565,233464,0,0,0
999,106585,75,pair_003_n3_003_control,control,1,0,0,12.510000000000002,0.12236,1100000,5721440,65988,619,3397607,0,0,0,0,0.0,0,0,0,0,0,0,106585,4442,16173,4754,0.0007249803752040786,233709,0,0,0
1000,106657,72,pair_008_n3_008_control,control,1,0,0,12.540000000000001,0.12223999999999999,1100000,5726048,66025,619,3399988,0,0,0,0,0.0,0,0,0,0,0,0,106657,4446,16189,4758,0.0007244909690983875,233970,0,0,0
1001,106742,85,pair_001_n3_001_control,control,1,0,0,12.410000000000002,0.12209833333333331,1100000,5731488,66066,619,3402825,0,0,0,0,0.0,0,0,0,0,0,0,106742,4446,16189,4758,0.0007239140478080485,234248,0,0,0
1002,106818,76,pair_008_n5_008_control,control,1,0,0,12.500000000000002,0.12197166666666664,1100000,5736352,66127,621,3405387,0,0,0,0,0.0,0,0,0,0,0,0,106818,4454,16216,4767,0.0007233989897875519,234510,0,0,0
1003,106893,75,pair_003_n5_003_conflict,conflict,1,0,0,12.510000000000002,0.12184666666666666,1100000,5741152,66170,622,3407903,0,0,0,0,0.0,0,0,0,0,0,0,106893,4455,16220,4768,0.0007228914268579488,234784,0,0,0
1004,106900,7,pair_008_n5_008_conflict,conflict,0,1,0,-0.76,0.121835,1100000,5741600,66177,622,3408133,0,0,0,0,0.0,0,0,0,0,0,0,106900,4457,16226,4770,0.0007228440906560029,234800,0,0,0
1005,106976,76,pair_010_n3_010_control,control,1,0,0,12.500000000000002,0.12170833333333334,1100000,5746464,66204,622,3410688,0,0,0,0,0.0,0,0,0,0,0,0,106976,4457,16226,4770,0.0007224798111573068,235055,0,0,0
1006,107055,79,pair_012_n5_012_conflict,conflict,1,0,0,12.470000000000002,0.12157666666666667,1100000,5751520,66250,625,3413401,0,0,0,0,0.0,0,0,0,0,0,0,107055,4467,16265,4780,0.0007219466655304661,235317,0,0,0
1007,107140,85,pair_005_n3_005_conflict,conflict,1,0,0,12.410000000000002,0.12143499999999999,1100000,5756960,66291,625,3416202,0,0,0,0,0.0,0,0,0,0,0,0,107140,4468,16269,4781,0.0007216559948696526,235617,0,0,0
1008,107218,78,pair_010_n5_010_control,control,1,0,0,12.48,0.121305,1100000,5761952,66327,625,3418843,0,0,0,0,0.0,0,0,0,0,0,0,107218,4468,16269,4781,0.0007211309975035402,235889,0,0,0
1009,107302,84,pair_002_n5_002_control,control,1,0,0,12.420000000000002,0.121165,1100000,5767328,66365,625,3421678,0,0,0,0,0.0,0,0,0,0,0,0,107302,4471,16281,4784,0.0007205664693140349,236203,0,0,0
1010,107330,28,pair_003_n3_003_control,control,0,1,0,-0.4700000000000002,0.12111833333333333,1100000,5769120,66389,626,3422606,0,0,0,0,0.0,0,0,0,0,0,0,107330,4472,16285,4785,0.0007203784896145959,236312,0,0,0
1011,107405,75,pair_009_n3_009_control,control,1,0,0,12.510000000000002,0.12099333333333331,1100000,5773920,66429,626,3425091,0,0,0,0,0.0,0,0,0,0,0,0,107405,4476,16297,4790,0.0007198754554288401,236549,0,0,0
1012,107482,77,pair_017_n3_017_conflict,conflict,1,0,0,12.490000000000002,0.120865,1100000,5778848,66472,626,3427680,0,0,0,0,0.0,0,0,0,0,0,0,107482,4480,16311,4794,0.0007193597373544833,236830,0,0,0
1013,107555,73,pair_010_n3_010_control,control,1,0,0,12.530000000000001,0.12074333333333331,1100000,5783520,66500,626,3430184,0,0,0,0,0.0,0,0,0,0,0,0,107555,4480,16311,4794,0.0007188714917050307,237089,0,0,0
1014,107633,78,pair_017_n5_017_control,control,1,0,0,12.48,0.12061333333333332,1100000,5788512,66552,627,3432759,0,0,0,0,0.0,0,0,0,0,0,0,107633,4486,16332,4800,0.0007183505364556835,237348,0,0,0
1015,107724,91,pair_003_n5_003_conflict,conflict,1,0,0,12.350000000000001,0.12046166666666666,1100000,5794336,66605,627,3435806,0,0,0,0,0.0,0,0,0,0,0,0,107724,4491,16347,4808,0.0007177437088330787,237639,0,0,0
1016,107797,73,pair_013_n3_013_control,control,1,0,0,12.530000000000001,0.12034,1100000,5799008,66632,627,3438236,0,0,0,0,0.0,0,0,0,0,0,0,107797,4495,16360,4812,0.0007172576536483814,237889,0,0,0
1017,107869,72,pair_011_n5_011_control,control,1,0,0,12.540000000000003,0.12022,1100000,5803616,66691,628,3440656,0,0,0,0,0.0,0,0,0,0,0,0,107869,4500,16378,4817,0.0007169760468316664,238121,0,0,0
1018,107948,79,pair_015_n5_015_control,control,1,0,0,12.470000000000002,0.12008833333333332,1100000,5808672,66733,628,3443285,0,0,0,0,0.0,0,0,0,0,0,0,107948,4504,16392,4821,0.0007164513394938768,238391,0,0,0
1019,108031,83,pair_016_n5_016_conflict,conflict,1,0,0,12.430000000000001,0.11995,1100000,5813984,66784,629,3446109,0,0,0,0,0.0,0,0,0,0,0,0,108031,4511,16418,4828,0.0007159008913708567,238676,0,0,0
1020,108105,74,pair_005_n5_005_conflict,conflict,1,0,0,12.520000000000001,0.11982666666666666,1100000,5818720,66825,629,3448564,0,0,0,0,0.0,0,0,0,0,0,0,108105,4513,16426,4830,0.0007154108431218261,238925,0,0,0
1021,108191,86,pair_008_n3_008_control,control,1,0,0,12.400000000000002,0.11968333333333334,1100000,5824224,66858,629,3451425,0,0,0,0,0.0,0,0,0,0,0,0,108191,4514,16430,4831,0.0007148421698263721,239213,0,0,0
1022,108199,8,pair_004_n3_004_conflict,conflict,0,1,0,-0.77,0.11967,1100000,5824736,66866,629,3451698,0,0,0,0,0.0,0,0,0,0,0,0,108199,4515,16433,4832,0.0007147893159427076,239235,0,0,0
1023,108278,79,pair_004_n3_004_control,control,1,0,0,12.470000000000002,0.11953833333333333,1100000,5829792,66901,629,3454384,0,0,0,0,0.0,0,0,0,0,0,0,108278,4518,16442,4835,0.0007142678032073461,239499,0,0,0
1024,108352,74,pair_012_n3_012_control,control,1,0,0,12.520000000000001,0.119415,1100000,5834528,66937,630,3456864,0,0,0,0,0.0,0,0,0,0,0,0,108352,4523,16457,4841,0.0007137799874084929,239702,0,0,0
1025,108424,72,pair_013_n3_013_conflict,conflict,1,0,0,12.540000000000001,0.11929499999999998,1100000,5839136,66961,630,3459225,0,0,0,0,0.0,0,0,0,0,0,0,108424,4526,16467,4844,0.0007133059949428634,239932,0,0,0
1026,108508,84,pair_001_n5_001_conflict,conflict,1,0,0,12.420000000000002,0.11915499999999998,1100000,5844512,67005,630,3461971,0,0,0,0,0.0,0,0,0,0,0,0,108508,4528,16475,4846,0.000713042080156653,240192,0,0,0
1027,108585,77,pair_002_n3_002_conflict,conflict,1,0,0,12.490000000000002,0.11902666666666664,1100000,5849440,67038,630,3464493,0,0,0,0,0.0,0,0,0,0,0,0,108585,4531,16487,4849,0.0007126226683733793,240438,0,0,0
1028,108665,80,pair_004_n5_004_control,control,1,0,0,12.46,0.11889333333333332,1100000,5854560,67073,630,3467156,0,0,0,0,0.0,0,0,0,0,0,0,108665,4533,16494,4851,0.0007120980301414751,240741,0,0,0
1029,108745,80,pair_017_n5_017_conflict,conflict,1,0,0,12.46,0.11875999999999998,1100000,5859680,67124,632,3469838,0,0,0,0,0.0,0,0,0,0,0,0,108745,4539,16514,4857,0.0007117746400953435,241015,0,0,0
1030,108750,5,pair_014_n3_014_conflict,conflict,0,1,0,-0.94,0.11875166666666664,1100000,5860000,67129,633,3470001,0,0,0,0,0.0,0,0,0,0,0,0,108750,4541,16522,4859,0.0007117419148245345,241029,0,0,0
1031,108844,94,pair_013_n5_013_conflict,conflict,1,0,0,12.320000000000002,0.11859499999999998,1100000,5866016,67166,633,3473096,0,0,0,0,0.0,0,0,0,0,0,0,108844,4543,16530,4861,0.000711127239325715,241338,0,0,0
1032,108926,82,pair_008_n5_008_conflict,conflict,1,0,0,12.440000000000001,0.11845833333333333,1100000,5871264,67233,634,3475829,0,0,0,0,0.0,0,0,0,0,0,0,108926,4552,16560,4871,0.0007105918994286775,241592,0,0,0
1033,109004,78,pair_015_n5_015_conflict,conflict,1,0,0,12.48,0.11832833333333331,1100000,5876256,67271,634,3478470,0,0,0,0,0.0,0,0,0,0,0,0,109004,4554,16568,4873,0.000710083421132877,241858,0,0,0
1034,109091,87,pair_016_n3_016_conflict,conflict,1,0,0,12.390000000000002,0.11818333333333333,1100000,5881824,67320,635,3481377,0,0,0,0,0.0,0,0,0,0,0,0,109091,4557,16578,4876,0.0007097087067950153,242141,0,0,0
1035,109167,76,pair_001_n3_001_control,control,1,0,0,12.500000000000002,0.11805666666666664,1100000,5886688,67349,635,3484000,0,0,0,0,0.0,0,0,0,0,0,0,109167,4557,16578,4876,0.0007092146210207756,242398,0,0,0
1036,109236,69,pair_011_n3_011_control,control,1,0,0,12.570000000000002,0.11794166666666667,1100000,5891104,67387,635,3486324,0,0,0,0,0.0,0,0,0,0,0,0,109236,4560,16590,4879,0.0007093949578592222,242614,0,0,0
1037,109311,75,pair_009_n3_009_conflict,conflict,1,0,0,12.510000000000002,0.11781666666666665,1100000,5895904,67429,635,3488853,0,0,0,0,0.0,0,0,0,0,0,0,109311,4564,16602,4884,0.000708908230797541,242889,0,0,0
1038,109387,76,pair_006_n5_006_control,control,1,0,0,12.500000000000002,0.11768999999999999,1100000,5900768,67477,635,3491427,0,0,0,0,0.0,0,0,0,0,0,0,109387,4568,16613,4889,0.0007084156948879665,243095,0,0,0
1039,109464,77,pair_000_n5_000_conflict,conflict,1,0,0,12.490000000000002,0.11756166666666665,1100000,5905696,67520,635,3494045,0,0,0,0,0.0,0,0,0,0,0,0,109464,4569,16617,4890,0.0007079173757281845,243323,0,0,0
1040,109545,81,pair_000_n3_000_control,control,1,0,0,12.450000000000003,0.11742666666666665,1100000,5910880,67560,637,3496791,0,0,0,0,0.0,0,0,0,0,0,0,109545,4573,16631,4894,0.0007073939259364644,243597,0,0,0
1041,109553,8,pair_002_n3_002_control,control,0,1,0,-0.77,0.11741333333333331,1100000,5911392,67568,637,3497033,0,0,0,0,0.0,0,0,0,0,0,0,109553,4576,16640,4897,0.000707342269191259,243615,0,0,0
1042,109633,80,pair_012_n3_012_conflict,conflict,1,0,0,12.46,0.11728,1100000,5916512,67610,638,3499714,0,0,0,0,0.0,0,0,0,0,0,0,109633,4580,16652,4901,0.0007068261163765472,243871,0,0,0
1043,109726,93,pair_006_n5_006_conflict,conflict,1,0,0,12.330000000000002,0.11712499999999998,1100000,5922464,67700,638,3502826,0,0,0,0,0.0,0,0,0,0,0,0,109726,4584,16666,4905,0.0007062917145482131,244179,0,0,0
1044,109810,84,pair_014_n3_014_control,control,1,0,0,12.420000000000002,0.11698499999999998,1100000,5927840,67741,638,3505727,0,0,0,0,0.0,0,0,0,0,0,0,109810,4590,16687,4911,0.0007057514312951209,244455,0,0,0
1045,109899,89,pair_003_n5_003_control,control,1,0,0,12.370000000000001,0.11683666666666664,1100000,5933536,67801,638,3508830,0,0,0,0,0.0,0,0,0,0,0,0,109899,4591,16691,4912,0.0007051798894486504,244750,0,0,0
1046,109980,81,pair_003_n3_003_conflict,conflict,1,0,0,12.450000000000003,0.11670166666666665,1100000,5938720,67841,638,3511606,0,0,0,0,0.0,0,0,0,0,0,0,109980,4591,16691,4912,0.0007046605261912822,245015,0,0,0
1047,110062,82,pair_015_n3_015_conflict,conflict,1,0,0,12.440000000000001,0.116565,1100000,5943968,67875,640,3514411,0,0,0,0,0.0,0,0,0,0,0,0,110062,4596,16711,4917,0.0007041355297061404,245280,0,0,0
1048,110140,78,pair_013_n5_013_control,control,1,0,0,12.480000000000002,0.11643499999999998,1100000,5948960,67939,640,3517138,0,0,0,0,0.0,0,0,0,0,0,0,110140,4601,16729,4922,0.000703636868263276,245560,0,0,0
1049,110222,82,pair_016_n5_016_control,control,1,0,0,12.440000000000001,0.11629833333333331,1100000,5954208,67992,640,3519921,0,0,0,0,0.0,0,0,0,0,0,0,110222,4608,16754,4931,0.0007031133954248447,245846,0,0,0
1050,110301,79,pair_008_n3_008_conflict,conflict,1,0,0,12.470000000000002,0.11616666666666667,1100000,5959264,68024,640,3522639,0,0,0,0,0.0,0,0,0,0,0,0,110301,4608,16754,4931,0.0007026098101605355,246111,0,0,0
1051,110379,78,pair_004_n5_004_conflict,conflict,1,0,0,12.480000000000002,0.11603666666666665,1100000,5964256,68057,640,3525265,0,0,0,0,0.0,0,0,0,0,0,0,110379,4614,16774,4937,0.0007021133066119209,246367,0,0,0
1052,110450,71,pair_007_n5_007_conflict,conflict,1,0,0,12.55,0.11591833333333332,1100000,5968800,68114,640,3527742,0,0,0,0,0.0,0,0,0,0,0,0,110450,4618,16790,4941,0.0007016619707606811,246607,0,0,0
1053,110522,72,pair_007_n5_007_control,control,1,0,0,12.540000000000003,0.11579833333333331,1100000,5973408,68167,640,3530244,0,0,0,0,0.0,0,0,0,0,0,0,110522,4621,16798,4945,0.0007012048702567564,246835,0,0,0
