episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
483,45189,84,pair_003_n3_003_conflict,conflict,1,0,0,12.420000000000002,0.22468666666666665,723024,2169072,23033,389,995058,0,0,0,0.0,835,835,0,0,67,768,0,835,31
484,45266,77,pair_000_n3_000_conflict,conflict,1,0,0,12.490000000000002,0.2245583333333333,724256,2172768,23061,390,996886,0,0,0,0.0,836,836,0,0,67,769,0,836,31
485,45353,87,pair_010_n3_010_conflict,conflict,1,0,0,12.39,0.22441333333333333,725648,2176944,23071,390,998978,0,0,0,0.0,838,838,0,0,67,771,0,838,31
486,45426,73,pair_005_n3_005_control,control,1,0,0,12.530000000000001,0.22429166666666667,726816,2180448,23098,390,1000770,0,0,0,0.0,838,838,0,0,67,771,0,838,31
487,45513,87,pair_004_n5_004_conflict,conflict,1,0,0,12.39,0.22414666666666666,728208,2184624,23130,391,1002926,0,0,0,0.0,838,838,0,0,67,771,0,838,31
488,45606,93,pair_013_n3_013_conflict,conflict,1,0,0,12.330000000000002,0.22399166666666664,729696,2189088,23154,391,1005135,0,0,0,0.0,838,838,0,0,67,771,0,838,31
489,45684,78,pair_008_n3_008_conflict,conflict,1,0,0,12.480000000000002,0.22386166666666665,730944,2192832,23168,392,1007031,0,0,0,0.0,840,840,0,0,67,773,0,840,31
490,45765,81,pair_011_n5_011_control,control,1,0,0,12.450000000000001,0.22372666666666666,732240,2196720,23194,392,1009017,0,0,0,0.0,840,840,0,0,67,773,0,840,31
491,45858,93,pair_012_n5_012_conflict,conflict,1,0,0,12.330000000000002,0.22357166666666667,733728,2201184,23228,392,1011191,0,0,0,0.0,841,841,0,0,67,774,0,841,31
492,45945,87,pair_011_n5_011_conflict,conflict,1,0,0,12.39,0.22342666666666666,735120,2205360,23258,392,1013307,0,0,0,0.0,843,843,0,0,67,776,0,843,31
493,46035,90,pair_013_n5_013_control,control,1,0,0,12.360000000000001,0.22327666666666665,736560,2209680,23286,392,1015475,0,0,0,0.0,843,843,0,0,67,776,0,843,31
494,46123,88,pair_000_n5_000_control,control,1,0,0,12.380000000000003,0.22313,737968,2213904,23357,395,1017607,0,0,0,0.0,849,849,0,0,67,782,0,849,31
495,46209,86,pair_005_n3_005_conflict,conflict,1,0,0,12.400000000000002,0.22298666666666667,739344,2218032,23409,396,1019726,0,0,0,0.0,852,852,0,0,68,784,0,852,31
496,46310,101,pair_003_n5_003_conflict,conflict,1,0,0,12.250000000000002,0.22281833333333334,740960,2222880,23463,396,1022119,0,0,0,0.0,854,854,0,0,68,786,0,854,31
497,46391,81,pair_016_n3_016_conflict,conflict,1,0,0,12.450000000000001,0.22268333333333332,742256,2226768,23512,397,1024092,0,0,0,0.0,858,858,0,0,70,788,0,858,31
498,46489,98,pair_012_n3_012_conflict,conflict,1,0,0,12.280000000000001,0.22252,743824,2231472,23570,398,1026489,0,0,0,0.0,860,860,0,0,72,788,0,860,31
499,46585,96,pair_002_n5_002_control,control,1,0,0,12.3,0.22236,745360,2236080,23628,400,1028843,0,0,0,0.0,862,862,0,0,72,790,0,862,31
500,46683,98,pair_007_n3_007_conflict,conflict,1,0,0,12.280000000000001,0.22219666666666665,746928,2240784,23702,400,1031237,0,0,0,0.0,863,863,0,0,73,790,0,863,31
501,46773,90,pair_001_n3_001_control,control,1,0,0,12.360000000000001,0.22204666666666667,748368,2245104,23761,401,1033456,0,0,0,0.0,864,864,0,0,73,791,0,864,31
502,46854,81,pair_011_n3_011_control,control,1,0,0,12.450000000000003,0.22191166666666667,749664,2248992,23791,401,1035478,0,0,0,0.0,865,865,0,0,73,792,0,865,31
503,46950,96,pair_017_n3_017_conflict,conflict,1,0,0,12.3,0.22175166666666665,751200,2253600,23822,401,1037885,0,0,0,0.0,865,865,0,0,73,792,0,865,31
504,47050,100,pair_007_n5_007_conflict,conflict,1,0,0,12.260000000000002,0.22158499999999998,752800,2258400,23886,401,1040376,0,0,0,0.0,867,867,0,0,73,794,0,867,31
505,47124,74,pair_013_n5_013_control,control,1,0,0,12.520000000000001,0.22146166666666667,753984,2261952,23917,402,1042230,0,0,0,0.0,868,868,0,0,73,795,0,868,31
506,47203,79,pair_005_n3_005_conflict,conflict,1,0,0,12.470000000000002,0.22132999999999997,755248,2265744,23932,402,1044181,0,0,0,0.0,868,868,0,0,73,795,0,868,31
507,47296,93,pair_001_n5_001_conflict,conflict,1,0,0,12.330000000000002,0.22117499999999998,756736,2270208,23952,402,1046461,0,0,0,0.0,868,868,0,0,73,795,0,868,31
508,47372,76,pair_014_n3_014_control,control,1,0,0,12.500000000000002,0.22104833333333332,757952,2273856,23979,402,1048320,0,0,0,0.0,868,868,0,0,73,795,0,868,31
509,47455,83,pair_001_n3_001_control,control,1,0,0,12.430000000000001,0.22091,759280,2277840,23992,402,1050331,0,0,0,0.0,868,868,0,0,73,795,0,868,31
510,47544,89,pair_015_n5_015_conflict,conflict,1,0,0,12.370000000000001,0.22076166666666666,760704,2282112,24027,402,1052453,0,0,0,0.0,868,868,0,0,73,795,0,868,31
511,47626,82,pair_000_n3_000_conflict,conflict,1,0,0,12.440000000000001,0.220625,762016,2286048,24058,402,1054472,0,0,0,0.0,868,868,0,0,73,795,0,868,31
512,47710,84,pair_003_n5_003_control,control,1,0,0,12.420000000000002,0.220485,763360,2290080,24080,402,1056513,0,0,0,0.0,868,868,0,0,73,795,0,868,31
513,47786,76,pair_003_n3_003_control,control,1,0,0,12.500000000000002,0.22035833333333332,764576,2293728,24098,402,1058347,0,0,0,0.0,868,868,0,0,73,795,0,868,31
514,47889,103,pair_012_n3_012_conflict,conflict,1,0,0,12.230000000000002,0.22018666666666664,766224,2298672,24141,402,1060828,0,0,0,0.0,868,868,0,0,73,795,0,868,31
515,47978,89,pair_016_n5_016_control,control,1,0,0,12.370000000000001,0.22003833333333334,767648,2302944,24168,402,1062956,0,0,0,0.0,868,868,0,0,73,795,0,868,31
516,48063,85,pair_007_n5_007_control,control,1,0,0,12.410000000000002,0.21989666666666666,769008,2307024,24225,402,1065022,0,0,0,0.0,868,868,0,0,73,795,0,868,31
517,48143,80,pair_013_n5_013_conflict,conflict,1,0,0,12.46,0.2197633333333333,770288,2310864,24245,403,1066886,0,0,0,0.0,869,869,0,0,73,796,0,869,31
518,48233,90,pair_012_n5_012_control,control,1,0,0,12.360000000000001,0.21961333333333333,771728,2315184,24294,406,1069014,0,0,0,0.0,875,875,0,0,74,801,0,875,31
519,48309,76,pair_016_n5_016_conflict,conflict,1,0,0,12.500000000000002,0.21948666666666666,772944,2318832,24331,406,1070784,0,0,0,0.0,877,877,0,0,75,802,0,877,31
520,48405,96,pair_005_n5_005_control,control,1,0,0,12.3,0.21932666666666667,774480,2323440,24383,407,1073066,0,0,0,0.0,877,877,0,0,75,802,0,877,31
521,48494,89,pair_008_n5_008_conflict,conflict,1,0,0,12.370000000000003,0.2191783333333333,775904,2327712,24425,408,1075154,0,0,0,0.0,883,883,0,0,77,806,0,883,31
522,48593,99,pair_002_n5_002_conflict,conflict,1,0,0,12.270000000000001,0.21901333333333334,777488,2332464,24471,409,1077460,0,0,0,0.0,886,886,0,0,79,807,0,886,31
523,48671,78,pair_001_n5_001_control,control,1,0,0,12.48,0.21888333333333332,778736,2336208,24515,409,1079278,0,0,0,0.0,889,889,0,0,79,810,0,889,31
524,48768,97,pair_016_n3_016_control,control,1,0,0,12.290000000000001,0.21872166666666665,780288,2340864,24554,409,1081546,0,0,0,0.0,890,890,0,0,79,811,0,890,31
525,48858,90,pair_011_n5_011_control,control,1,0,0,12.360000000000001,0.21857166666666666,781728,2345184,24589,410,1083626,0,0,0,0.0,894,894,0,0,80,814,0,894,31
526,48963,105,pair_005_n5_005_conflict,conflict,1,0,0,12.21,0.21839666666666666,783408,2350224,24650,410,1086109,0,0,0,0.0,894,894,0,0,80,814,0,894,31
527,49054,91,pair_004_n3_004_control,control,1,0,0,12.350000000000001,0.218245,784864,2354592,24690,410,1088215,0,0,0,0.0,895,895,0,0,80,815,0,895,31
528,49151,97,pair_008_n3_008_conflict,conflict,1,0,0,12.290000000000001,0.21808333333333332,786416,2359248,24728,410,1090461,0,0,0,0.0,895,895,0,0,80,815,0,895,31
529,49223,72,pair_016_n3_016_conflict,conflict,1,0,0,12.540000000000001,0.21796333333333334,787568,2362704,24761,410,1092059,0,0,0,0.0,896,896,0,0,81,815,0,896,31
530,49313,90,pair_004_n5_004_control,control,1,0,0,12.360000000000001,0.2178133333333333,789008,2367024,24812,411,1094170,0,0,0,0.0,900,900,0,0,81,819,0,900,31
531,49421,108,pair_002_n3_002_conflict,conflict,1,0,0,12.180000000000001,0.21763333333333332,790736,2372208,24872,413,1096713,0,0,0,0.0,907,907,0,0,82,825,0,907,32
532,49509,88,pair_017_n3_017_conflict,conflict,1,0,0,12.380000000000003,0.21748666666666666,792144,2376432,24917,413,1098726,0,0,0,0.0,908,908,0,0,83,825,0,908,32
533,49597,88,pair_012_n3_012_control,control,1,0,0,12.38,0.21733999999999998,793552,2380656,24961,416,1100715,0,0,0,0.0,912,912,0,0,84,828,0,912,32
534,49679,82,pair_010_n5_010_conflict,conflict,1,0,0,12.440000000000001,0.2172033333333333,794864,2384592,25029,417,1102587,0,0,0,0.0,914,914,0,0,84,830,0,914,32
535,49773,94,pair_005_n3_005_control,control,1,0,0,12.320000000000002,0.21704666666666667,796368,2389104,25097,419,1104747,0,0,0,0.0,917,917,0,0,84,833,0,917,32
536,49857,84,pair_003_n3_003_conflict,conflict,1,0,0,12.420000000000002,0.21690666666666664,797712,2393136,25145,419,1106716,0,0,0,0.0,918,918,0,0,84,834,0,918,32
537,49941,84,pair_008_n3_008_control,control,1,0,0,12.420000000000002,0.21676666666666666,799056,2397168,25163,420,1108649,0,0,0,0.0,919,919,0,0,84,835,0,919,32
538,50013,72,pair_000_n5_000_conflict,conflict,1,0,0,12.540000000000001,0.21664666666666665,800078,2400754,25193,420,1110317,0,0,0,0.0,919,919,0,0,84,835,0,919,32
539,50099,86,pair_011_n5_011_conflict,conflict,1,0,0,12.400000000000002,0.21650333333333333,800594,2405742,25232,421,1112761,0,0,0,0.0,923,923,0,0,85,838,0,923,32
540,50178,79,pair_014_n3_014_conflict,conflict,1,0,0,12.470000000000002,0.21637166666666666,801068,2410324,25271,421,1115011,0,0,0,0.0,924,924,0,0,85,839,0,924,32
541,50254,76,pair_014_n5_014_conflict,conflict,1,0,0,12.500000000000002,0.216245,801524,2414732,25306,421,1117161,0,0,0,0.0,925,925,0,0,86,839,0,925,32
542,50359,105,pair_004_n5_004_conflict,conflict,1,0,0,12.21,0.21606999999999998,802154,2420822,25348,421,1120095,0,0,0,0.0,926,926,0,0,86,840,0,926,32
543,50440,81,pair_007_n3_007_conflict,conflict,1,0,0,12.450000000000001,0.215935,802640,2425520,25405,421,1122429,0,0,0,0.0,927,927,0,0,87,840,0,927,32
544,50521,81,pair_009_n3_009_control,control,1,0,0,12.450000000000001,0.2158,803126,2430218,25457,421,1124704,0,0,0,0.0,929,929,0,0,88,841,0,929,32
545,50624,103,pair_013_n3_013_control,control,1,0,0,12.230000000000002,0.2156283333333333,803744,2436192,25493,422,1127672,0,0,0,0.0,930,930,0,0,88,842,0,930,32
546,50715,91,pair_001_n3_001_conflict,conflict,1,0,0,12.350000000000001,0.21547666666666665,804290,2441470,25525,422,1130303,0,0,0,0.0,930,930,0,0,88,842,0,930,32
547,50806,91,pair_017_n5_017_control,control,1,0,0,12.350000000000001,0.215325,804836,2446748,25564,422,1132892,0,0,0,0.0,932,932,0,0,88,844,0,932,32
548,50881,75,pair_010_n3_010_conflict,conflict,1,0,0,12.510000000000002,0.2152,805286,2451098,25589,423,1135005,0,0,0,0.0,932,932,0,0,88,844,0,932,32
549,50981,100,pair_011_n3_011_control,control,1,0,0,12.260000000000002,0.21503333333333333,805886,2456898,25614,424,1137891,0,0,0,0.0,935,935,0,0,89,846,0,935,32
550,51068,87,pair_003_n5_003_conflict,conflict,1,0,0,12.39,0.21488833333333332,806408,2461944,25679,426,1140343,0,0,0,0.0,937,937,0,0,89,848,0,937,32
551,51152,84,pair_008_n5_008_control,control,1,0,0,12.420000000000002,0.21474833333333332,806912,2466816,25736,427,1142736,0,0,0,0.0,939,939,0,0,89,850,0,939,32
552,51232,80,pair_007_n3_007_control,control,1,0,0,12.46,0.214615,807392,2471456,25782,427,1145079,0,0,0,0.0,940,940,0,0,89,851,0,940,32
553,51321,89,pair_006_n3_006_conflict,conflict,1,0,0,12.370000000000001,0.21446666666666664,807926,2476618,25812,427,1147612,0,0,0,0.0,940,940,0,0,89,851,0,940,32
554,51414,93,pair_006_n5_006_conflict,conflict,1,0,0,12.330000000000002,0.21431166666666665,808484,2482012,25855,427,1150287,0,0,0,0.0,940,940,0,0,89,851,0,940,32
555,51489,75,pair_015_n3_015_control,control,1,0,0,12.510000000000002,0.21418666666666664,808934,2486362,25881,427,1152372,0,0,0,0.0,940,940,0,0,89,851,0,940,32
556,51575,86,pair_012_n5_012_conflict,conflict,1,0,0,12.400000000000002,0.2140433333333333,809450,2491350,25911,427,1154803,0,0,0,0.0,940,940,0,0,89,851,0,940,32
557,51666,91,pair_011_n3_011_conflict,conflict,1,0,0,12.350000000000001,0.21389166666666665,809996,2496628,25920,427,1157345,0,0,0,0.0,940,940,0,0,89,851,0,940,32
558,51749,83,pair_009_n5_009_conflict,conflict,1,0,0,12.430000000000001,0.21375333333333332,810494,2501442,25983,428,1159627,0,0,0,0.0,942,942,0,0,90,852,0,942,32
559,51834,85,pair_002_n5_002_control,control,1,0,0,12.410000000000002,0.21361166666666664,811004,2506372,26030,428,1161942,0,0,0,0.0,943,943,0,0,91,852,0,943,32
560,51929,95,pair_017_n3_017_control,control,1,0,0,12.310000000000002,0.21345333333333333,811574,2511882,26064,428,1164525,0,0,0,0.0,943,943,0,0,91,852,0,943,32
561,52015,86,pair_002_n3_002_control,control,1,0,0,12.400000000000002,0.21331,812090,2516870,26089,428,1166846,0,0,0,0.0,943,943,0,0,91,852,0,943,32
562,52093,78,pair_017_n5_017_conflict,conflict,1,0,0,12.48,0.21317999999999998,812558,2521394,26122,428,1168970,0,0,0,0.0,943,943,0,0,91,852,0,943,32
563,52201,108,pair_009_n3_009_conflict,conflict,1,0,0,12.180000000000001,0.213,813206,2527658,26156,428,1171872,0,0,0,0.0,945,945,0,0,91,854,0,945,32
564,52292,91,pair_015_n3_015_conflict,conflict,1,0,0,12.350000000000001,0.2128483333333333,813752,2532936,26210,428,1174290,0,0,0,0.0,945,945,0,0,91,854,0,945,32
565,52372,80,pair_015_n5_015_control,control,1,0,0,12.46,0.212715,814232,2537576,26262,428,1176437,0,0,0,0.0,945,945,0,0,91,854,0,945,32
566,52450,78,pair_006_n5_006_control,control,1,0,0,12.48,0.21258499999999997,814700,2542100,26292,428,1178552,0,0,0,0.0,946,946,0,0,91,855,0,946,32
567,52527,77,pair_010_n3_010_control,control,1,0,0,12.490000000000002,0.21245666666666665,815162,2546566,26301,428,1180542,0,0,0,0.0,947,947,0,0,91,856,0,947,32
568,52610,83,pair_010_n5_010_control,control,1,0,0,12.430000000000001,0.21231833333333333,815660,2551380,26319,428,1182700,0,0,0,0.0,947,947,0,0,91,856,0,947,32
569,52686,76,pair_013_n3_013_conflict,conflict,1,0,0,12.500000000000002,0.21219166666666667,816116,2555788,26335,428,1184705,0,0,0,0.0,947,947,0,0,91,856,0,947,32
570,52776,90,pair_014_n5_014_control,control,1,0,0,12.360000000000001,0.21204166666666666,816656,2561008,26363,428,1187025,0,0,0,0.0,947,947,0,0,91,856,0,947,32
571,52853,77,pair_009_n5_009_control,control,1,0,0,12.490000000000002,0.21191333333333334,817118,2565474,26398,428,1188967,0,0,0,0.0,947,947,0,0,91,856,0,947,32
572,52939,86,pair_006_n3_006_control,control,1,0,0,12.400000000000002,0.21176999999999999,817634,2570462,26423,428,1191209,0,0,0,0.0,947,947,0,0,91,856,0,947,32
573,53027,88,pair_000_n3_000_control,control,1,0,0,12.380000000000003,0.21162333333333333,818162,2575566,26465,428,1193500,0,0,0,0.0,947,947,0,0,91,856,0,947,32
574,53115,88,pair_004_n3_004_conflict,conflict,1,0,0,12.380000000000003,0.21147666666666665,818690,2580670,26508,428,1195769,0,0,0,0.0,949,949,0,0,91,858,0,949,32
575,53198,83,pair_000_n5_000_control,control,1,0,0,12.430000000000001,0.21133833333333332,819188,2585484,26568,431,1197931,0,0,0,0.0,955,955,0,0,91,864,0,955,33
576,53293,95,pair_015_n3_015_conflict,conflict,1,0,0,12.310000000000002,0.21117999999999998,819758,2590994,26609,431,1200371,0,0,0,0.0,956,956,0,0,91,865,0,956,33
577,53386,93,pair_015_n5_015_control,control,1,0,0,12.330000000000002,0.211025,820316,2596388,26639,431,1202752,0,0,0,0.0,956,956,0,0,91,865,0,956,33
578,53469,83,pair_013_n5_013_conflict,conflict,1,0,0,12.430000000000001,0.21088666666666667,820814,2601202,26686,432,1204916,0,0,0,0.0,956,956,0,0,91,865,0,956,33
579,53557,88,pair_006_n3_006_control,control,1,0,0,12.38,0.21073999999999998,821342,2606306,26707,432,1207154,0,0,0,0.0,956,956,0,0,91,865,0,956,33
580,53646,89,pair_016_n3_016_conflict,conflict,1,0,0,12.370000000000001,0.21059166666666665,821876,2611468,26744,432,1209412,0,0,0,0.0,956,956,0,0,91,865,0,956,33
581,53733,87,pair_009_n3_009_conflict,conflict,1,0,0,12.39,0.21044666666666667,822398,2616514,26776,432,1211586,0,0,0,0.0,956,956,0,0,91,865,0,956,33
582,53810,77,pair_010_n3_010_control,control,1,0,0,12.490000000000002,0.21031833333333333,822860,2620980,26806,433,1213506,0,0,0,0.0,957,957,0,0,91,866,0,957,33
583,53897,87,pair_011_n5_011_conflict,conflict,1,0,0,12.39,0.21017333333333332,823382,2626026,26832,433,1215707,0,0,0,0.0,957,957,0,0,91,866,0,957,33
584,53985,88,pair_008_n5_008_conflict,conflict,1,0,0,12.38,0.21002666666666664,823910,2631130,26854,433,1217957,0,0,0,0.0,957,957,0,0,91,866,0,957,33
585,54077,92,pair_017_n3_017_conflict,conflict,1,0,0,12.340000000000002,0.20987333333333333,824462,2636466,26888,433,1220352,0,0,0,0.0,957,957,0,0,91,866,0,957,33
586,54173,96,pair_000_n3_000_control,control,1,0,0,12.300000000000002,0.2097133333333333,825038,2642034,26914,435,1222806,0,0,0,0.0,959,959,0,0,91,868,0,959,33
587,54259,86,pair_004_n3_004_control,control,1,0,0,12.400000000000002,0.20956999999999998,825554,2647022,26939,435,1225031,0,0,0,0.0,959,959,0,0,91,868,0,959,33
588,54343,84,pair_009_n5_009_control,control,1,0,0,12.420000000000002,0.20943,826058,2651894,26982,436,1227120,0,0,0,0.0,963,963,0,0,91,872,0,963,33
589,54423,80,pair_013_n5_013_control,control,1,0,0,12.46,0.20929666666666666,826538,2656534,27000,436,1229146,0,0,0,0.0,963,963,0,0,91,872,0,963,33
590,54511,88,pair_017_n3_017_control,control,1,0,0,12.38,0.20915,827066,2661638,27054,436,1231377,0,0,0,0.0,964,964,0,0,91,873,0,964,33
591,54602,91,pair_015_n3_015_control,control,1,0,0,12.350000000000001,0.20899833333333334,827612,2666916,27118,438,1233727,0,0,0,0.0,967,967,0,0,92,875,0,967,33
592,54691,89,pair_011_n3_011_conflict,conflict,1,0,0,12.370000000000001,0.20884999999999998,828146,2672078,27154,438,1236096,0,0,0,0.0,970,970,0,0,92,878,0,970,33
593,54783,92,pair_017_n5_017_conflict,conflict,1,0,0,12.340000000000002,0.20869666666666664,828698,2677414,27212,438,1238471,0,0,0,0.0,971,971,0,0,93,878,0,971,33
594,54867,84,pair_003_n5_003_conflict,conflict,1,0,0,12.420000000000002,0.20855666666666667,829202,2682286,27254,438,1240572,0,0,0,0.0,971,971,0,0,93,878,0,971,33
595,54948,81,pair_005_n3_005_control,control,1,0,0,12.450000000000001,0.20842166666666667,829688,2686984,27301,438,1242680,0,0,0,0.0,971,971,0,0,93,878,0,971,33
596,55027,79,pair_016_n3_016_control,control,1,0,0,12.470000000000002,0.20828999999999998,830162,2691566,27340,438,1244710,0,0,0,0.0,974,974,0,0,95,879,0,974,33
597,55120,93,pair_003_n5_003_control,control,1,0,0,12.330000000000002,0.208135,830720,2696960,27373,438,1247112,0,0,0,0.0,974,974,0,0,95,879,0,974,33
598,55226,106,pair_005_n5_005_control,control,1,0,0,12.200000000000001,0.20795833333333333,831356,2703108,27419,438,1249839,0,0,0,0.0,977,977,0,0,95,882,0,977,33
599,55310,84,pair_012_n5_012_control,control,1,0,0,12.420000000000002,0.20781833333333333,831860,2707980,27462,440,1252035,0,0,0,0.0,978,978,0,0,96,882,0,978,33
600,55396,86,pair_000_n5_000_conflict,conflict,1,0,0,12.400000000000002,0.207675,832376,2712968,27518,440,1254188,0,0,0,0.0,978,978,0,0,96,882,0,978,33
601,55490,94,pair_001_n3_001_control,control,1,0,0,12.320000000000002,0.2075183333333333,832940,2718420,27552,441,1256585,0,0,0,0.0,979,979,0,0,96,883,0,979,33
602,55567,77,pair_003_n3_003_control,control,1,0,0,12.490000000000002,0.20739,833402,2722886,27591,441,1258513,0,0,0,0.0,980,980,0,0,96,884,0,980,33
603,55644,77,pair_001_n5_001_conflict,conflict,1,0,0,12.490000000000002,0.20726166666666665,833864,2727352,27655,441,1260567,0,0,0,0.0,980,980,0,0,96,884,0,980,33
604,55730,86,pair_013_n3_013_conflict,conflict,1,0,0,12.400000000000002,0.20711833333333332,834380,2732340,27692,442,1262775,0,0,0,0.0,982,982,0,0,97,885,0,982,33
605,55814,84,pair_002_n3_002_conflict,conflict,1,0,0,12.420000000000002,0.20697833333333332,834884,2737212,27728,443,1264928,0,0,0,0.0,984,984,0,0,99,885,0,984,33
606,55897,83,pair_006_n5_006_conflict,conflict,1,0,0,12.430000000000001,0.20683999999999997,835382,2742026,27803,446,1267105,0,0,0,0.0,990,990,0,0,102,888,0,990,33
607,55986,89,pair_011_n3_011_control,control,1,0,0,12.370000000000001,0.20669166666666666,835916,2747188,27839,447,1269380,0,0,0,0.0,991,991,0,0,102,889,0,991,33
608,56078,92,pair_017_n5_017_control,control,1,0,0,12.340000000000002,0.20653833333333332,836468,2752524,27918,448,1271747,0,0,0,0.0,993,993,0,0,103,890,0,993,33
609,56169,91,pair_004_n5_004_control,control,1,0,0,12.350000000000001,0.20638666666666666,837014,2757802,27959,448,1274194,0,0,0,0.0,994,994,0,0,103,891,0,994,33
610,56252,83,pair_000_n3_000_conflict,conflict,1,0,0,12.430000000000001,0.2062483333333333,837512,2762616,27995,448,1276398,0,0,0,0.0,994,994,0,0,103,891,0,994,33
611,56352,100,pair_003_n3_003_conflict,conflict,1,0,0,12.260000000000002,0.20608166666666666,838112,2768416,28017,449,1278963,0,0,0,0.0,996,996,0,0,103,893,0,996,33
612,56436,84,pair_014_n5_014_control,control,1,0,0,12.420000000000002,0.20594166666666666,838616,2773288,28064,450,1281204,0,0,0,0.0,997,997,0,0,104,893,0,997,33
613,56526,90,pair_007_n3_007_conflict,conflict,1,0,0,12.360000000000001,0.20579166666666665,839156,2778508,28094,452,1283538,0,0,0,0.0,999,999,0,0,105,894,0,999,33
614,56623,97,pair_008_n3_008_control,control,1,0,0,12.290000000000001,0.20562999999999998,839738,2784134,28125,453,1286024,0,0,0,0.0,1000,1000,0,0,105,895,0,1000,33
615,56707,84,pair_002_n3_002_control,control,1,0,0,12.420000000000002,0.20549,840242,2789006,28157,454,1288292,0,0,0,0.0,1002,1002,0,0,106,896,0,1002,33
616,56794,87,pair_006_n3_006_conflict,conflict,1,0,0,12.39,0.205345,840764,2794052,28179,454,1290566,0,0,0,0.0,1003,1003,0,0,107,896,0,1003,33
617,56878,84,pair_007_n3_007_control,control,1,0,0,12.420000000000002,0.20520499999999997,841268,2798924,28205,455,1292817,0,0,0,0.0,1004,1004,0,0,107,897,0,1004,33
618,56963,85,pair_002_n5_002_control,control,1,0,0,12.410000000000002,0.20506333333333332,841778,2803854,28246,455,1295018,0,0,0,0.0,1006,1006,0,0,108,898,0,1006,33
619,57048,85,pair_016_n5_016_conflict,conflict,1,0,0,12.410000000000002,0.20492166666666667,842288,2808784,28300,456,1297229,0,0,0,0.0,1008,1008,0,0,109,899,0,1008,33
620,57129,81,pair_009_n5_009_conflict,conflict,1,0,0,12.450000000000001,0.20478666666666667,842774,2813482,28361,456,1299419,0,0,0,0.0,1009,1009,0,0,110,899,0,1009,33
621,57216,87,pair_004_n5_004_conflict,conflict,1,0,0,12.39,0.20464166666666667,843296,2818528,28393,456,1301700,0,0,0,0.0,1009,1009,0,0,110,899,0,1009,33
622,57290,74,pair_010_n5_010_conflict,conflict,1,0,0,12.520000000000001,0.2045183333333333,843740,2822820,28430,456,1303616,0,0,0,0.0,1009,1009,0,0,110,899,0,1009,33
623,57375,85,pair_012_n3_012_conflict,conflict,1,0,0,12.410000000000002,0.20437666666666665,844250,2827750,28467,459,1305902,0,0,0,0.0,1012,1012,0,0,110,902,0,1012,33
624,57455,80,pair_014_n3_014_control,control,1,0,0,12.46,0.20424333333333333,844730,2832390,28502,459,1307996,0,0,0,0.0,1013,1013,0,0,111,902,0,1013,33
625,57539,84,pair_016_n5_016_control,control,1,0,0,12.420000000000002,0.2041033333333333,845234,2837262,28552,461,1310181,0,0,0,0.0,1015,1015,0,0,112,903,0,1015,33
626,57630,91,pair_006_n5_006_control,control,1,0,0,12.350000000000001,0.20395166666666664,845780,2842540,28605,463,1312526,0,0,0,0.0,1019,1019,0,0,113,906,0,1019,33
627,57743,113,pair_000_n5_000_control,control,1,0,0,12.13,0.20376333333333332,846458,2849094,28643,464,1315520,0,0,0,0.0,1020,1020,0,0,113,907,0,1020,33
628,57828,85,pair_007_n5_007_conflict,conflict,1,0,0,12.410000000000002,0.20362166666666665,846968,2854024,28705,464,1317750,0,0,0,0.0,1022,1022,0,0,114,908,0,1022,33
629,57914,86,pair_012_n3_012_control,control,1,0,0,12.400000000000002,0.20347833333333332,847484,2859012,28747,464,1320064,0,0,0,0.0,1023,1023,0,0,115,908,0,1023,33
630,57994,80,pair_010_n5_010_control,control,1,0,0,12.46,0.203345,847964,2863652,28762,464,1322219,0,0,0,0.0,1023,1023,0,0,115,908,0,1023,33
631,58077,83,pair_005_n3_005_conflict,conflict,1,0,0,12.430000000000001,0.20320666666666665,848462,2868466,28791,464,1324376,0,0,0,0.0,1023,1023,0,0,115,908,0,1023,33
632,58146,69,pair_009_n3_009_control,control,1,0,0,12.570000000000002,0.20309166666666667,848876,2872468,28834,464,1326189,0,0,0,0.0,1023,1023,0,0,115,908,0,1023,33
633,58227,81,pair_014_n5_014_conflict,conflict,1,0,0,12.450000000000001,0.20295666666666667,849362,2877166,28869,465,1328338,0,0,0,0.0,1024,1024,0,0,116,908,0,1024,33
634,58317,90,pair_014_n3_014_conflict,conflict,1,0,0,12.360000000000001,0.20280666666666664,849902,2882386,28905,465,1330647,0,0,0,0.0,1024,1024,0,0,116,908,0,1024,33
635,58405,88,pair_015_n5_015_conflict,conflict,1,0,0,12.380000000000003,0.20266,850430,2887490,28925,465,1332899,0,0,0,0.0,1024,1024,0,0,116,908,0,1024,33
636,58492,87,pair_007_n5_007_control,control,1,0,0,12.39,0.202515,850952,2892536,28961,465,1335161,0,0,0,0.0,1026,1026,0,0,116,910,0,1026,33
