episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
409,38410,85,pair_007_n5_007_conflict,conflict,1,0,0,12.410000000000002,0.235985,614560,1843680,18926,289,894260,0,0,0,0.0,650,650,0,0,43,607,153061,650,30
410,38493,83,pair_005_n3_005_control,control,1,0,0,12.430000000000001,0.23584666666666665,615888,1847664,18953,289,896331,0,0,0,0.0,651,651,0,0,43,608,153393,651,30
411,38582,89,pair_015_n3_015_conflict,conflict,1,0,0,12.370000000000001,0.23569833333333334,617312,1851936,18978,289,898507,0,0,0,0.0,651,651,0,0,43,608,153749,651,30
412,38663,81,pair_014_n5_014_control,control,1,0,0,12.450000000000001,0.23556333333333332,618608,1855824,19012,289,900519,0,0,0,0.0,651,651,0,0,43,608,154073,651,30
413,38742,79,pair_015_n3_015_control,control,1,0,0,12.470000000000002,0.23543166666666665,619872,1859616,19046,289,902444,0,0,0,0.0,651,651,0,0,43,608,154389,651,30
414,38823,81,pair_003_n5_003_control,control,1,0,0,12.450000000000001,0.23529666666666665,621168,1863504,19067,289,904349,0,0,0,0.0,652,652,0,0,43,609,154713,652,30
415,38913,90,pair_012_n3_012_control,control,1,0,0,12.360000000000001,0.23514666666666667,622608,1867824,19120,293,906475,0,0,0,0.0,656,656,0,0,43,613,155073,656,30
416,39000,87,pair_003_n5_003_conflict,conflict,1,0,0,12.39,0.23500166666666666,624000,1872000,19187,295,908566,0,0,0,0.0,660,660,0,0,43,617,155421,660,30
417,39106,106,pair_013_n5_013_conflict,conflict,1,0,0,12.200000000000001,0.234825,625696,1877088,19221,296,911214,0,0,0,0.0,661,661,0,0,43,618,155845,661,30
418,39205,99,pair_001_n5_001_conflict,conflict,1,0,0,12.270000000000001,0.23465999999999998,627280,1881840,19236,296,913628,0,0,0,0.0,661,661,0,0,43,618,156241,661,30
419,39292,87,pair_000_n5_000_control,control,1,0,0,12.39,0.23451499999999997,628672,1886016,19277,296,915739,0,0,0,0.0,664,664,0,0,43,621,156589,664,30
420,39366,74,pair_017_n5_017_conflict,conflict,1,0,0,12.520000000000001,0.23439166666666666,629856,1889568,19325,297,917504,0,0,0,0.0,664,664,0,0,43,621,156885,664,30
421,39461,95,pair_010_n5_010_conflict,conflict,1,0,0,12.310000000000002,0.23423333333333332,631376,1894128,19337,297,919866,0,0,0,0.0,666,666,0,0,43,623,157265,666,30
422,39544,83,pair_009_n5_009_conflict,conflict,1,0,0,12.430000000000001,0.234095,632704,1898112,19378,297,921931,0,0,0,0.0,667,667,0,0,43,624,157597,667,30
423,39621,77,pair_016_n5_016_conflict,conflict,1,0,0,12.490000000000002,0.23396666666666666,633936,1901808,19424,297,923833,0,0,0,0.0,669,669,0,0,43,626,157905,669,30
424,39720,99,pair_000_n5_000_conflict,conflict,1,0,0,12.270000000000001,0.23380166666666666,635520,1906560,19482,297,926271,0,0,0,0.0,671,671,0,0,43,628,158301,671,30
425,39813,93,pair_010_n3_010_control,control,1,0,0,12.330000000000002,0.23364666666666667,637008,1911024,19533,297,928559,0,0,0,0.0,671,671,0,0,43,628,158673,671,30
426,39914,101,pair_014_n5_014_conflict,conflict,1,0,0,12.250000000000002,0.23347833333333332,638624,1915872,19572,297,931104,0,0,0,0.0,672,672,0,0,43,629,159077,672,30
427,40011,97,pair_016_n5_016_control,control,1,0,0,12.290000000000003,0.23331666666666667,640176,1920528,19610,297,933547,0,0,0,0.0,672,672,0,0,43,629,159465,672,30
428,40096,85,pair_008_n5_008_conflict,conflict,1,0,0,12.410000000000002,0.233175,641536,1924608,19639,297,935636,0,0,0,0.0,672,672,0,0,43,629,159805,672,30
429,40183,87,pair_009_n3_009_conflict,conflict,1,0,0,12.39,0.23303,642928,1928784,19683,298,937851,0,0,0,0.0,672,672,0,0,43,629,160153,672,30
430,40274,91,pair_004_n3_004_control,control,1,0,0,12.350000000000001,0.23287833333333333,644384,1933152,19715,298,940117,0,0,0,0.0,672,672,0,0,43,629,160517,672,30
431,40372,98,pair_003_n3_003_conflict,conflict,1,0,0,12.280000000000001,0.232715,645952,1937856,19741,298,942553,0,0,0,0.0,672,672,0,0,43,629,160909,672,30
432,40470,98,pair_014_n3_014_control,control,1,0,0,12.280000000000001,0.23255166666666666,647520,1942560,19785,298,945051,0,0,0,0.0,673,673,0,0,43,630,161301,673,30
433,40549,79,pair_006_n3_006_conflict,conflict,1,0,0,12.470000000000002,0.23242,648784,1946352,19822,298,947007,0,0,0,0.0,674,674,0,0,43,631,161617,674,30
434,40626,77,pair_016_n5_016_conflict,conflict,1,0,0,12.490000000000002,0.23229166666666667,650016,1950048,19883,299,948978,0,0,0,0.0,675,675,0,0,43,632,161925,675,30
435,40701,75,pair_008_n5_008_conflict,conflict,1,0,0,12.510000000000002,0.23216666666666666,651216,1953648,19920,299,950932,0,0,0,0.0,676,676,0,0,43,633,162225,676,30
436,40794,93,pair_008_n5_008_control,control,1,0,0,12.330000000000002,0.23201166666666667,652704,1958112,19977,299,953315,0,0,0,0.0,677,677,0,0,43,634,162597,677,30
437,40914,120,pair_008_n3_008_control,control,1,0,0,12.060000000000002,0.23181166666666664,654624,1963872,19993,300,956342,0,0,0,0.0,678,678,0,0,43,635,163077,678,30
438,40990,76,pair_001_n5_001_control,control,1,0,0,12.500000000000002,0.23168499999999997,655840,1967520,20040,300,958278,0,0,0,0.0,678,678,0,0,43,635,163381,678,30
439,41071,81,pair_009_n5_009_control,control,1,0,0,12.450000000000001,0.23154999999999998,657136,1971408,20104,300,960370,0,0,0,0.0,680,680,0,0,44,636,163705,680,30
440,41161,90,pair_003_n3_003_control,control,1,0,0,12.360000000000001,0.2314,658576,1975728,20126,300,962691,0,0,0,0.0,680,680,0,0,44,636,164065,680,30
441,41251,90,pair_002_n3_002_conflict,conflict,1,0,0,12.360000000000001,0.23124999999999998,660016,1980048,20157,301,964950,0,0,0,0.0,683,683,0,0,45,638,164425,683,30
442,41351,100,pair_000_n3_000_control,control,1,0,0,12.260000000000002,0.2310833333333333,661616,1984848,20208,303,967503,0,0,0,0.0,686,686,0,0,45,641,164825,686,30
443,41454,103,pair_017_n3_017_control,control,1,0,0,12.23,0.23091166666666665,663264,1989792,20262,303,970136,0,0,0,0.0,687,687,0,0,46,641,165237,687,30
444,41542,88,pair_001_n5_001_conflict,conflict,1,0,0,12.38,0.230765,664672,1994016,20324,305,972427,0,0,0,0.0,689,689,0,0,47,642,165589,689,30
445,41620,78,pair_010_n5_010_control,control,1,0,0,12.480000000000002,0.23063499999999998,665920,1997760,20349,307,974376,0,0,0,0.0,692,692,0,0,47,645,165901,692,30
446,41708,88,pair_009_n5_009_conflict,conflict,1,0,0,12.380000000000003,0.23048833333333332,667328,2001984,20395,308,976593,0,0,0,0.0,695,695,0,0,50,645,166253,695,30
447,41798,90,pair_006_n3_006_control,control,1,0,0,12.360000000000001,0.2303383333333333,668768,2006304,20424,308,978934,0,0,0,0.0,696,696,0,0,50,646,166613,696,30
448,41887,89,pair_009_n3_009_conflict,conflict,1,0,0,12.370000000000001,0.23019,670192,2010576,20462,309,981143,0,0,0,0.0,700,700,0,0,51,649,166969,700,30
449,41983,96,pair_015_n3_015_conflict,conflict,1,0,0,12.3,0.23002999999999998,671728,2015184,20506,309,983514,0,0,0,0.0,701,701,0,0,52,649,167353,701,30
450,42079,96,pair_009_n3_009_control,control,1,0,0,12.3,0.22987,673264,2019792,20537,309,985886,0,0,0,0.0,702,702,0,0,53,649,167737,702,30
451,42161,82,pair_015_n3_015_control,control,1,0,0,12.440000000000001,0.22973333333333332,674576,2023728,20583,309,987931,0,0,0,0.0,703,703,0,0,53,650,168065,703,30
452,42261,100,pair_015_n5_015_conflict,conflict,1,0,0,12.260000000000002,0.22956666666666664,676176,2028528,20661,309,990448,0,0,0,0.0,704,704,0,0,53,651,168465,704,30
453,42345,84,pair_002_n3_002_control,control,1,0,0,12.420000000000002,0.22942666666666667,677520,2032560,20698,310,992553,0,0,0,0.0,708,708,0,0,54,654,168801,708,30
454,42422,77,pair_010_n5_010_conflict,conflict,1,0,0,12.490000000000002,0.22929833333333333,678752,2036256,20734,310,994461,0,0,0,0.0,708,708,0,0,54,654,169109,708,30
455,42520,98,pair_004_n3_004_control,control,1,0,0,12.280000000000001,0.22913499999999998,680320,2040960,20763,310,996898,0,0,0,0.0,708,708,0,0,54,654,169501,708,30
456,42595,75,pair_017_n5_017_control,control,1,0,0,12.510000000000002,0.22901,681520,2044560,20823,311,998760,0,0,0,0.0,710,710,0,0,55,655,169801,710,30
457,42684,89,pair_011_n3_011_conflict,conflict,1,0,0,12.370000000000001,0.22886166666666666,682944,2048832,20864,311,1000923,0,0,0,0.0,710,710,0,0,55,655,170157,710,30
458,42764,80,pair_005_n5_005_conflict,conflict,1,0,0,12.46,0.2287283333333333,684224,2052672,20920,311,1002903,0,0,0,0.0,710,710,0,0,55,655,170477,710,30
459,42843,79,pair_015_n5_015_control,control,1,0,0,12.470000000000002,0.22859666666666667,685488,2056464,20981,312,1004839,0,0,0,0.0,714,714,0,0,55,659,170793,714,30
460,42926,83,pair_004_n5_004_control,control,1,0,0,12.430000000000001,0.22845833333333332,686816,2060448,21010,312,1006871,0,0,0,0.0,714,714,0,0,55,659,171125,714,30
461,43020,94,pair_012_n5_012_control,control,1,0,0,12.320000000000002,0.22830166666666665,688320,2064960,21072,315,1009159,0,0,0,0.0,719,719,0,0,57,662,171501,719,30
462,43115,95,pair_006_n5_006_control,control,1,0,0,12.31,0.2281433333333333,689840,2069520,21149,315,1011480,0,0,0,0.0,720,720,0,0,57,663,171881,720,30
463,43215,100,pair_013_n3_013_control,control,1,0,0,12.260000000000002,0.22797666666666666,691440,2074320,21173,316,1013946,0,0,0,0.0,722,722,0,0,58,664,172281,722,30
464,43314,99,pair_016_n5_016_control,control,1,0,0,12.270000000000001,0.22781166666666666,693024,2079072,21237,318,1016348,0,0,0,0.0,726,726,0,0,59,667,172677,726,30
465,43417,103,pair_005_n5_005_control,control,1,0,0,12.230000000000002,0.22764,694672,2084016,21308,320,1018948,0,0,0,0.0,731,731,0,0,59,672,173089,731,30
466,43510,93,pair_000_n5_000_conflict,conflict,1,0,0,12.330000000000002,0.227485,696160,2088480,21348,323,1021255,0,0,0,0.0,734,734,0,0,59,675,173461,734,30
467,43593,83,pair_007_n5_007_control,control,1,0,0,12.430000000000001,0.22734666666666664,697488,2092464,21418,323,1023291,0,0,0,0.0,738,738,0,0,60,678,173793,738,30
468,43682,89,pair_013_n5_013_conflict,conflict,1,0,0,12.370000000000001,0.22719833333333334,698912,2096736,21484,323,1025513,0,0,0,0.0,739,739,0,0,61,678,174149,739,30
469,43772,90,pair_010_n3_010_control,control,1,0,0,12.360000000000001,0.22704833333333332,700352,2101056,21533,324,1027734,0,0,0,0.0,740,740,0,0,62,678,174509,740,30
470,43864,92,pair_014_n5_014_control,control,1,0,0,12.340000000000002,0.22689499999999999,701824,2105472,21597,326,1030041,0,0,0,0.0,745,745,0,0,64,681,174877,745,30
471,43951,87,pair_001_n3_001_conflict,conflict,1,0,0,12.39,0.22675,703216,2109648,21645,326,1032206,0,0,0,0.0,746,746,0,0,64,682,175225,746,30
472,44060,109,pair_003_n5_003_control,control,1,0,0,12.170000000000002,0.22656833333333332,704960,2114880,21737,328,1034977,0,0,0,0.0,752,752,0,0,64,688,175661,752,30
473,44150,90,pair_006_n5_006_conflict,conflict,1,0,0,12.360000000000001,0.22641833333333333,706400,2119200,21787,334,1037331,0,0,0,0.0,760,760,0,0,67,693,176021,760,30
474,44252,102,pair_007_n3_007_control,control,1,0,0,12.240000000000002,0.22624833333333333,708032,2124096,21861,340,1040000,0,0,0,0.0,766,766,0,0,68,698,176429,766,30
475,44354,102,pair_012_n3_012_control,control,1,0,0,12.240000000000002,0.22607833333333333,709664,2128992,21911,343,1042596,0,0,0,0.0,770,770,0,0,69,701,176837,770,30
476,44447,93,pair_002_n5_002_conflict,conflict,1,0,0,12.330000000000002,0.2259233333333333,711152,2133456,21964,344,1044999,0,0,0,0.0,773,773,0,0,69,704,177209,773,30
477,44538,91,pair_004_n3_004_conflict,conflict,1,0,0,12.350000000000001,0.22577166666666665,712608,2137824,21998,345,1047371,0,0,0,0.0,775,775,0,0,69,706,177573,775,30
478,44630,92,pair_016_n3_016_control,control,1,0,0,12.340000000000002,0.2256183333333333,714080,2142240,22046,346,1049718,0,0,0,0.0,778,778,0,0,69,709,177941,778,30
479,44744,114,pair_014_n5_014_conflict,conflict,1,0,0,12.120000000000001,0.22542833333333334,715904,2147712,22134,351,1052580,0,0,0,0.0,785,785,0,0,71,714,178397,785,30
480,44840,96,pair_014_n3_014_conflict,conflict,1,0,0,12.3,0.22526833333333332,717440,2152320,22184,351,1055012,0,0,0,0.0,785,785,0,0,71,714,178781,785,30
481,44945,105,pair_017_n5_017_conflict,conflict,1,0,0,12.21,0.2250933333333333,719120,2157360,22265,353,1057748,0,0,0,0.0,791,791,0,0,74,717,179201,791,30
482,45032,87,pair_007_n5_007_conflict,conflict,1,0,0,12.39,0.2249483333333333,720512,2161536,22316,355,1060007,0,0,0,0.0,795,795,0,0,74,721,179549,795,30
483,45111,79,pair_003_n3_003_conflict,conflict,1,0,0,12.470000000000002,0.22481666666666666,721776,2165328,22337,355,1062016,0,0,0,0.0,796,796,0,0,74,722,179865,796,30
484,45196,85,pair_000_n3_000_conflict,conflict,1,0,0,12.410000000000002,0.22467499999999999,723136,2169408,22365,355,1064189,0,0,0,0.0,796,796,0,0,74,722,180205,796,30
485,45284,88,pair_010_n3_010_conflict,conflict,1,0,0,12.38,0.22452833333333333,724544,2173632,22375,355,1066418,0,0,0,0.0,796,796,0,0,74,722,180557,796,30
486,45380,96,pair_005_n3_005_control,control,1,0,0,12.3,0.22436833333333334,726080,2178240,22433,357,1068853,0,0,0,0.0,799,799,0,0,74,725,180941,799,30
487,45465,85,pair_004_n5_004_conflict,conflict,1,0,0,12.410000000000002,0.22422666666666666,727440,2182320,22486,358,1070996,0,0,0,0.0,801,801,0,0,75,726,181281,801,30
488,45548,83,pair_013_n3_013_conflict,conflict,1,0,0,12.430000000000001,0.22408833333333333,728768,2186304,22546,358,1073074,0,0,0,0.0,801,801,0,0,75,726,181613,801,30
489,45644,96,pair_008_n3_008_conflict,conflict,1,0,0,12.3,0.22392833333333334,730304,2190912,22591,358,1075528,0,0,0,0.0,802,802,0,0,76,726,181997,802,30
490,45723,79,pair_011_n5_011_control,control,1,0,0,12.470000000000002,0.22379666666666664,731568,2194704,22649,358,1077514,0,0,0,0.0,805,805,0,0,77,728,182313,805,30
491,45817,94,pair_012_n5_012_conflict,conflict,1,0,0,12.320000000000002,0.22364,733072,2199216,22713,364,1079930,0,0,0,0.0,810,810,0,0,78,732,182689,810,30
492,45911,94,pair_011_n5_011_conflict,conflict,1,0,0,12.32,0.2234833333333333,734576,2203728,22789,367,1082425,0,0,0,0.0,816,816,0,0,78,738,183065,816,30
493,45991,80,pair_013_n5_013_control,control,1,0,0,12.46,0.22335,735856,2207568,22859,369,1084454,0,0,0,0.0,820,820,0,0,78,742,183385,820,30
494,46087,96,pair_000_n5_000_control,control,1,0,0,12.3,0.22319,737392,2212176,22930,371,1086956,0,0,0,0.0,823,823,0,0,78,745,183769,823,30
495,46167,80,pair_005_n3_005_conflict,conflict,1,0,0,12.46,0.22305666666666665,738672,2216016,22960,371,1089010,0,0,0,0.0,825,825,0,0,78,747,184089,825,30
496,46249,82,pair_003_n5_003_conflict,conflict,1,0,0,12.440000000000001,0.22292,739984,2219952,23009,371,1091161,0,0,0,0.0,826,826,0,0,78,748,184417,826,30
497,46334,85,pair_016_n3_016_conflict,conflict,1,0,0,12.410000000000002,0.22277833333333333,741344,2224032,23042,371,1093373,0,0,0,0.0,827,827,0,0,78,749,184757,827,30
498,46429,95,pair_012_n3_012_conflict,conflict,1,0,0,12.310000000000002,0.22261999999999998,742864,2228592,23097,372,1095874,0,0,0,0.0,830,830,0,0,78,752,185137,830,30
499,46514,85,pair_002_n5_002_control,control,1,0,0,12.410000000000002,0.22247833333333333,744224,2232672,23146,373,1098098,0,0,0,0.0,832,832,0,0,78,754,185477,832,30
500,46599,85,pair_007_n3_007_conflict,conflict,1,0,0,12.410000000000002,0.22233666666666665,745584,2236752,23184,374,1100371,0,0,0,0.0,834,834,0,0,79,755,185817,834,30
501,46702,103,pair_001_n3_001_control,control,1,0,0,12.230000000000002,0.222165,747232,2241696,23214,374,1103131,0,0,0,0.0,835,835,0,0,79,756,186229,835,30
502,46786,84,pair_011_n3_011_control,control,1,0,0,12.420000000000002,0.22202499999999997,748576,2245728,23236,375,1105364,0,0,0,0.0,837,837,0,0,79,758,186565,837,30
503,46871,85,pair_017_n3_017_conflict,conflict,1,0,0,12.410000000000002,0.22188333333333332,749936,2249808,23278,375,1107554,0,0,0,0.0,837,837,0,0,79,758,186905,837,30
504,46968,97,pair_007_n5_007_conflict,conflict,1,0,0,12.290000000000001,0.22172166666666665,751488,2254464,23316,376,1110120,0,0,0,0.0,839,839,0,0,79,760,187293,839,30
505,47071,103,pair_013_n5_013_control,control,1,0,0,12.230000000000002,0.22154999999999997,753136,2259408,23405,376,1112819,0,0,0,0.0,841,841,0,0,80,761,187705,841,30
506,47149,78,pair_005_n3_005_conflict,conflict,1,0,0,12.480000000000002,0.22142,754384,2263152,23435,378,1114901,0,0,0,0.0,843,843,0,0,80,763,188017,843,30
507,47230,81,pair_001_n5_001_conflict,conflict,1,0,0,12.450000000000001,0.221285,755680,2267040,23446,378,1117026,0,0,0,0.0,843,843,0,0,80,763,188341,843,30
508,47321,91,pair_014_n3_014_control,control,1,0,0,12.350000000000001,0.22113333333333332,757136,2271408,23481,378,1119449,0,0,0,0.0,843,843,0,0,80,763,188705,843,30
509,47411,90,pair_001_n3_001_control,control,1,0,0,12.360000000000001,0.2209833333333333,758576,2275728,23499,378,1121847,0,0,0,0.0,844,844,0,0,80,764,189065,844,30
510,47498,87,pair_015_n5_015_conflict,conflict,1,0,0,12.39,0.2208383333333333,759968,2279904,23539,378,1124164,0,0,0,0.0,844,844,0,0,80,764,189413,844,30
511,47577,79,pair_000_n3_000_conflict,conflict,1,0,0,12.470000000000002,0.22070666666666666,761232,2283696,23573,378,1126318,0,0,0,0.0,845,845,0,0,80,765,189729,845,30
512,47656,79,pair_003_n5_003_control,control,1,0,0,12.470000000000002,0.220575,762496,2287488,23620,379,1128420,0,0,0,0.0,848,848,0,0,80,768,190045,848,30
513,47752,96,pair_003_n3_003_control,control,1,0,0,12.3,0.22041499999999997,764032,2292096,23686,382,1130963,0,0,0,0.0,852,852,0,0,80,772,190429,852,30
514,47851,99,pair_012_n3_012_conflict,conflict,1,0,0,12.270000000000001,0.22025,765616,2296848,23737,385,1133607,0,0,0,0.0,857,857,0,0,82,775,190825,857,30
515,47943,92,pair_016_n5_016_control,control,1,0,0,12.340000000000002,0.22009666666666666,767088,2301264,23805,385,1136124,0,0,0,0.0,858,858,0,0,82,776,191193,858,30
516,48033,90,pair_007_n5_007_control,control,1,0,0,12.360000000000001,0.21994666666666665,768528,2305584,23842,386,1138581,0,0,0,0.0,859,859,0,0,83,776,191553,859,30
517,48126,93,pair_013_n5_013_conflict,conflict,1,0,0,12.330000000000002,0.21979166666666666,770016,2310048,23878,386,1141062,0,0,0,0.0,859,859,0,0,83,776,191925,859,30
518,48204,78,pair_012_n5_012_control,control,1,0,0,12.480000000000002,0.21966166666666664,771264,2313792,23909,386,1143204,0,0,0,0.0,859,859,0,0,83,776,192237,859,30
519,48277,73,pair_016_n5_016_conflict,conflict,1,0,0,12.530000000000001,0.21953999999999999,772432,2317296,23940,386,1145177,0,0,0,0.0,859,859,0,0,83,776,192529,859,30
520,48345,68,pair_005_n5_005_control,control,1,0,0,12.580000000000002,0.21942666666666666,773520,2320560,23967,386,1147007,0,0,0,0.0,859,859,0,0,83,776,192801,859,30
521,48430,85,pair_008_n5_008_conflict,conflict,1,0,0,12.410000000000002,0.219285,774880,2324640,23987,386,1149347,0,0,0,0.0,859,859,0,0,83,776,193141,859,30
522,48519,89,pair_002_n5_002_conflict,conflict,1,0,0,12.370000000000003,0.21913666666666665,776304,2328912,24029,388,1151710,0,0,0,0.0,863,863,0,0,84,779,193497,863,30
523,48593,74,pair_001_n5_001_control,control,1,0,0,12.520000000000001,0.21901333333333334,777488,2332464,24051,388,1153689,0,0,0,0.0,866,866,0,0,84,782,193793,866,30
524,48671,78,pair_016_n3_016_control,control,1,0,0,12.48,0.21888333333333332,778736,2336208,24078,388,1155753,0,0,0,0.0,866,866,0,0,84,782,194105,866,30
525,48772,101,pair_011_n5_011_control,control,1,0,0,12.250000000000002,0.218715,780352,2341056,24108,388,1158411,0,0,0,0.0,866,866,0,0,84,782,194509,866,30
526,48852,80,pair_005_n5_005_conflict,conflict,1,0,0,12.46,0.21858166666666667,781632,2344896,24137,388,1160540,0,0,0,0.0,866,866,0,0,84,782,194829,866,30
527,48937,85,pair_004_n3_004_control,control,1,0,0,12.410000000000002,0.21844,782992,2348976,24161,388,1162821,0,0,0,0.0,866,866,0,0,84,782,195169,866,30
528,49026,89,pair_008_n3_008_conflict,conflict,1,0,0,12.370000000000001,0.21829166666666666,784416,2353248,24210,388,1165146,0,0,0,0.0,866,866,0,0,84,782,195525,866,30
529,49116,90,pair_016_n3_016_conflict,conflict,1,0,0,12.360000000000001,0.21814166666666665,785856,2357568,24239,388,1167541,0,0,0,0.0,866,866,0,0,84,782,195885,866,30
530,49193,77,pair_004_n5_004_control,control,1,0,0,12.490000000000002,0.21801333333333334,787088,2361264,24272,388,1169541,0,0,0,0.0,866,866,0,0,84,782,196193,866,30
531,49271,78,pair_002_n3_002_conflict,conflict,1,0,0,12.480000000000002,0.21788333333333332,788336,2365008,24306,390,1171647,0,0,0,0.0,867,867,0,0,84,783,196505,867,30
532,49362,91,pair_017_n3_017_conflict,conflict,1,0,0,12.350000000000001,0.21773166666666666,789792,2369376,24344,390,1174025,0,0,0,0.0,867,867,0,0,84,783,196869,867,30
533,49447,85,pair_012_n3_012_control,control,1,0,0,12.410000000000002,0.21759,791152,2373456,24373,390,1176318,0,0,0,0.0,867,867,0,0,84,783,197209,867,30
534,49537,90,pair_010_n5_010_conflict,conflict,1,0,0,12.360000000000001,0.21744,792592,2377776,24438,390,1178648,0,0,0,0.0,868,868,0,0,84,784,197569,868,30
535,49631,94,pair_005_n3_005_control,control,1,0,0,12.320000000000002,0.21728333333333333,794096,2382288,24476,390,1181134,0,0,0,0.0,869,869,0,0,84,785,197945,869,30
536,49714,83,pair_003_n3_003_conflict,conflict,1,0,0,12.430000000000001,0.21714499999999998,795424,2386272,24495,391,1183364,0,0,0,0.0,870,870,0,0,84,786,198277,870,30
537,49810,96,pair_008_n3_008_control,control,1,0,0,12.3,0.21698499999999998,796960,2390880,24539,391,1185893,0,0,0,0.0,871,871,0,0,84,787,198661,871,30
538,49907,97,pair_000_n5_000_conflict,conflict,1,0,0,12.290000000000001,0.2168233333333333,798512,2395536,24580,394,1188476,0,0,0,0.0,873,873,0,0,84,789,199049,873,30
539,49996,89,pair_011_n5_011_conflict,conflict,1,0,0,12.370000000000001,0.216675,799936,2399808,24641,395,1190840,0,0,0,0.0,876,876,0,0,84,792,199405,876,30
540,50078,82,pair_014_n3_014_conflict,conflict,1,0,0,12.440000000000001,0.21653833333333333,800468,2404524,24676,395,1193396,0,0,0,0.0,878,878,0,0,84,794,199733,878,30
541,50161,83,pair_014_n5_014_conflict,conflict,1,0,0,12.430000000000001,0.21639999999999998,800966,2409338,24728,395,1195980,0,0,0,0.0,879,879,0,0,85,794,200065,879,30
542,50249,88,pair_004_n5_004_conflict,conflict,1,0,0,12.38,0.21625333333333333,801494,2414442,24774,396,1198790,0,0,0,0.0,883,883,0,0,85,798,200417,883,30
543,50338,89,pair_007_n3_007_conflict,conflict,1,0,0,12.370000000000001,0.216105,802028,2419604,24810,397,1201605,0,0,0,0.0,885,885,0,0,86,799,200773,885,30
544,50432,94,pair_009_n3_009_control,control,1,0,0,12.320000000000002,0.21594833333333333,802592,2425056,24837,397,1204483,0,0,0,0.0,887,887,0,0,87,800,201149,887,30
545,50521,89,pair_013_n3_013_control,control,1,0,0,12.370000000000001,0.2158,803126,2430218,24877,397,1207318,0,0,0,0.0,888,888,0,0,88,800,201505,888,30
546,50606,85,pair_001_n3_001_conflict,conflict,1,0,0,12.410000000000002,0.21565833333333334,803636,2435148,24920,397,1209986,0,0,0,0.0,889,889,0,0,88,801,201845,889,30
547,50718,112,pair_017_n5_017_control,control,1,0,0,12.14,0.21547166666666667,804308,2441644,24961,397,1213554,0,0,0,0.0,890,890,0,0,88,802,202293,890,30
548,50812,94,pair_010_n3_010_conflict,conflict,1,0,0,12.320000000000002,0.21531499999999998,804872,2447096,25012,399,1216520,0,0,0,0.0,893,893,0,0,89,804,202669,893,30
549,50895,83,pair_011_n3_011_control,control,1,0,0,12.430000000000001,0.21517666666666665,805370,2451910,25025,399,1219063,0,0,0,0.0,893,893,0,0,89,804,203001,893,30
550,50988,93,pair_003_n5_003_conflict,conflict,1,0,0,12.330000000000002,0.21502166666666667,805928,2457304,25094,400,1221963,0,0,0,0.0,894,894,0,0,89,805,203373,894,30
551,51084,96,pair_008_n5_008_control,control,1,0,0,12.3,0.21486166666666667,806504,2462872,25133,401,1225020,0,0,0,0.0,897,897,0,0,90,807,203757,897,30
552,51180,96,pair_007_n3_007_control,control,1,0,0,12.3,0.21470166666666665,807080,2468440,25173,404,1228054,0,0,0,0.0,900,900,0,0,93,807,204141,900,30
553,51264,84,pair_006_n3_006_conflict,conflict,1,0,0,12.420000000000002,0.21456166666666665,807584,2473312,25197,404,1230719,0,0,0,0.0,900,900,0,0,93,807,204477,900,30
554,51349,85,pair_006_n5_006_conflict,conflict,1,0,0,12.410000000000002,0.21442,808094,2478242,25281,405,1233439,0,0,0,0.0,904,904,0,0,95,809,204817,904,30
555,51454,105,pair_015_n3_015_control,control,1,0,0,12.21,0.214245,808724,2484332,25306,405,1236695,0,0,0,0.0,905,905,0,0,96,809,205237,905,30
556,51535,81,pair_012_n5_012_conflict,conflict,1,0,0,12.450000000000001,0.21411,809210,2489030,25358,406,1239283,0,0,0,0.0,907,907,0,0,96,811,205561,907,30
557,51624,89,pair_011_n3_011_conflict,conflict,1,0,0,12.370000000000001,0.21396166666666666,809744,2494192,25392,406,1242024,0,0,0,0.0,911,911,0,0,96,815,205917,911,30
558,51708,84,pair_009_n5_009_conflict,conflict,1,0,0,12.420000000000002,0.21382166666666666,810248,2499064,25446,407,1244649,0,0,0,0.0,913,913,0,0,97,816,206253,913,30
559,51795,87,pair_002_n5_002_control,control,1,0,0,12.390000000000002,0.21367666666666665,810770,2504110,25484,407,1247267,0,0,0,0.0,913,913,0,0,97,816,206601,913,30
560,51882,87,pair_017_n3_017_control,control,1,0,0,12.39,0.21353166666666668,811292,2509156,25536,409,1249981,0,0,0,0.0,915,915,0,0,98,817,206949,915,30
561,51978,96,pair_002_n3_002_control,control,1,0,0,12.3,0.21337166666666665,811868,2514724,25576,410,1252992,0,0,0,0.0,917,917,0,0,98,819,207333,917,30
562,52066,88,pair_017_n5_017_conflict,conflict,1,0,0,12.38,0.213225,812396,2519828,25648,412,1255684,0,0,0,0.0,925,925,0,0,104,821,207685,925,30
