episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
116,18073,3,pair_017_n3_017_control,control,0,1,0,-1.02,0.26988,23876,1132796,10451,107,654775,265292,624,48,1.0
117,18193,120,pair_000_n5_000_control,control,1,0,0,12.06,0.26968,23876,1140476,10505,107,659814,267212,624,48,1.0
118,18232,39,pair_016_n3_016_control,control,0,1,0,-1.23,0.269615,23876,1142972,10544,112,661470,267836,648,48,1.0
119,18371,139,pair_000_n3_000_control,control,1,0,0,11.870000000000001,0.2693833333333333,23876,1151868,10621,112,667325,270060,648,48,1.0
120,18503,132,pair_007_n3_007_control,control,1,0,0,11.940000000000001,0.2691633333333333,23876,1160316,10678,114,672928,272172,656,48,1.0
121,18507,4,pair_009_n5_009_control,control,0,1,0,-0.98,0.26915666666666666,23876,1160572,10682,114,673104,272236,660,48,1.0
122,18516,9,pair_004_n5_004_control,control,0,1,0,-0.93,0.26914166666666667,23876,1161148,10691,114,673485,272380,664,48,1.0
123,18700,184,pair_004_n5_004_conflict,conflict,1,0,0,11.42,0.268835,23876,1172924,10845,114,681163,275324,664,48,1.0
124,18866,166,pair_009_n3_009_conflict,conflict,1,0,0,11.600000000000001,0.26855833333333334,23876,1183548,10930,117,688151,277980,676,48,1.0
125,18984,118,pair_017_n3_017_conflict,conflict,1,0,0,12.080000000000002,0.26836166666666667,23876,1191100,10987,118,693105,279868,680,48,1.0
126,19111,127,pair_011_n3_011_conflict,conflict,1,0,0,11.990000000000002,0.26815,23876,1199228,11024,118,698498,281900,680,48,1.0
127,19248,137,pair_005_n3_005_control,control,1,0,0,11.89,0.26792166666666667,23876,1207996,11101,118,704178,284092,680,48,1.0
128,19254,6,pair_016_n3_016_conflict,conflict,0,1,0,-0.9,0.26791166666666666,23876,1208380,11107,119,704423,284188,688,48,1.0
129,19262,8,pair_013_n3_013_conflict,conflict,0,1,0,-0.77,0.26789833333333335,23876,1208892,11115,119,704751,284316,692,49,1.0
130,19280,18,pair_016_n5_016_conflict,conflict,0,1,0,-1.07,0.2678683333333333,23876,1210044,11133,121,705490,284604,704,50,1.0
131,19291,11,pair_015_n3_015_control,control,0,1,0,-0.9500000000000001,0.26785,23876,1210748,11144,121,705932,284780,708,51,1.0
132,19387,96,pair_015_n3_015_conflict,conflict,1,0,0,12.3,0.26769,23876,1216892,11171,121,709884,286316,708,51,1.0
133,19394,7,pair_004_n3_004_conflict,conflict,0,1,0,-0.86,0.26767833333333335,23876,1217340,11178,121,710180,286428,712,52,1.0
134,19660,266,pair_004_n3_004_control,control,1,0,0,10.6,0.267235,23876,1234364,11366,121,721241,290684,712,52,1.0
135,19662,2,pair_002_n3_002_conflict,conflict,0,1,0,-0.96,0.26723166666666665,23876,1234492,11368,121,721329,290716,714,52,1.0
136,19865,203,pair_005_n5_005_control,control,0,1,0,0.18000000000000083,0.2668933333333333,23876,1247484,11503,121,729708,293964,718,53,1.0
137,19882,17,pair_009_n5_009_conflict,conflict,0,1,0,-1.01,0.266865,23876,1248572,11520,123,730420,294236,729,53,1.0
138,19884,2,pair_014_n5_014_control,control,0,1,0,-0.96,0.26686166666666666,23876,1248700,11522,123,730498,294268,731,53,1.0
139,20126,242,pair_007_n5_007_control,control,1,0,0,10.84,0.26645833333333335,23876,1264188,11691,124,740593,298140,735,53,1.0
140,20245,119,pair_010_n3_010_control,control,1,0,0,12.07,0.26626,23876,1271804,11750,124,745595,300044,735,53,1.0
141,20358,113,pair_005_n3_005_conflict,conflict,1,0,0,12.130000000000003,0.26607166666666665,23876,1279036,11822,126,750319,301852,743,53,1.0
142,20418,60,pair_012_n5_012_control,control,0,1,0,-0.9900000000000001,0.26597166666666666,23876,1282876,11882,129,752805,302812,759,54,1.0
143,20574,156,pair_006_n3_006_control,control,1,0,0,11.700000000000001,0.2657116666666667,23876,1292860,11999,129,759292,305308,759,54,1.0
144,20599,25,pair_015_n3_015_conflict,conflict,0,1,0,-1.09,0.26566999999999996,23876,1294460,12024,130,760352,305708,767,54,1.0
145,20713,114,pair_001_n3_001_conflict,conflict,1,0,0,12.120000000000003,0.26548,23876,1301756,12068,130,765107,307532,767,54,1.0
146,20837,124,pair_017_n5_017_conflict,conflict,1,0,0,12.020000000000001,0.2652733333333333,23876,1309692,12179,130,770305,309516,767,54,1.0
147,20975,138,pair_010_n3_010_control,control,1,0,0,11.88,0.2650433333333333,23876,1318524,12238,130,776037,311724,767,54,1.0
148,20989,14,pair_011_n5_011_conflict,conflict,0,1,0,-0.98,0.26502,23876,1319420,12252,130,776614,311948,771,54,1.0
149,21084,95,pair_017_n3_017_control,control,1,0,0,12.310000000000002,0.26486166666666666,23876,1325500,12275,130,780669,313468,771,54,1.0
150,21204,120,pair_000_n3_000_conflict,conflict,1,0,0,12.060000000000002,0.2646616666666667,23876,1333180,12325,130,785654,315388,771,54,1.0
151,21221,17,pair_012_n5_012_control,control,0,1,0,-0.6100000000000001,0.26463333333333333,23876,1334268,12342,130,786348,315660,775,55,1.0
152,21347,126,pair_006_n5_006_control,control,1,0,0,12.0,0.26442333333333334,23876,1342332,12395,130,791592,317676,775,55,1.0
153,21441,94,pair_016_n3_016_conflict,conflict,1,0,0,12.320000000000002,0.26426666666666665,23876,1348348,12430,130,795592,319180,775,55,1.0
154,21557,116,pair_016_n5_016_conflict,conflict,1,0,0,12.100000000000001,0.2640733333333333,23876,1355772,12491,130,800448,321036,775,55,1.0
155,21689,132,pair_010_n5_010_control,control,1,0,0,11.940000000000001,0.26385333333333333,23876,1364220,12530,130,806025,323148,775,55,1.0
156,21812,123,pair_011_n3_011_control,control,1,0,0,12.030000000000001,0.2636483333333333,23876,1372092,12572,130,811215,325116,775,55,1.0
157,21889,77,pair_004_n5_004_control,control,0,1,0,1.140000000000001,0.26352,23876,1377020,12616,130,814519,326348,779,56,1.0
158,22021,132,pair_004_n3_004_conflict,conflict,1,0,0,11.940000000000001,0.2633,23876,1385468,12673,130,820096,328460,779,56,1.0
159,22127,106,pair_007_n5_007_conflict,conflict,1,0,0,12.200000000000001,0.2631233333333333,23876,1392252,12709,130,824673,330156,779,56,1.0
160,22289,162,pair_013_n5_013_conflict,conflict,1,0,0,11.640000000000002,0.2628533333333333,23876,1402620,12731,130,831656,332748,779,56,1.0
161,22395,106,pair_010_n5_010_conflict,conflict,1,0,0,12.200000000000001,0.26267666666666667,23876,1409404,12752,130,836164,334444,779,56,1.0
162,22436,41,pair_012_n3_012_control,control,0,1,0,-0.95,0.26260833333333333,23876,1412028,12793,131,837900,335100,787,56,1.0
163,22447,11,pair_017_n5_017_control,control,0,1,0,-1.05,0.26259,23876,1412732,12804,131,838358,335276,791,57,1.0
164,22567,120,pair_000_n5_000_control,control,1,0,0,12.060000000000002,0.26239,23876,1420412,12845,131,843425,337196,791,57,1.0
165,22575,8,pair_014_n3_014_control,control,0,1,0,-0.92,0.26237666666666665,23876,1420924,12853,131,843759,337324,795,57,1.0
166,22698,123,pair_010_n3_010_conflict,conflict,1,0,0,12.030000000000001,0.26217166666666664,23876,1428796,12937,131,849002,339292,795,57,1.0
167,22843,145,pair_017_n3_017_conflict,conflict,1,0,0,11.81,0.26193,23876,1438076,12959,131,855086,341612,795,57,1.0
168,22976,133,pair_016_n3_016_control,control,1,0,0,11.930000000000001,0.2617083333333333,23876,1446588,13015,131,860589,343740,795,57,1.0
169,23095,119,pair_006_n5_006_conflict,conflict,1,0,0,12.070000000000002,0.26150999999999996,23876,1454204,13118,131,865545,345644,795,57,1.0
170,23219,124,pair_013_n5_013_control,control,1,0,0,12.020000000000003,0.26130333333333333,23876,1462140,13155,132,870696,347628,799,57,1.0
171,23342,123,pair_009_n3_009_conflict,conflict,1,0,0,12.030000000000001,0.2610983333333333,23876,1470012,13242,132,875877,349596,799,57,1.0
172,23446,104,pair_015_n5_015_conflict,conflict,0,1,0,0.32000000000000073,0.26092499999999996,23876,1476668,13326,134,880263,351260,807,58,1.0
173,23593,147,pair_015_n3_015_control,control,1,0,0,11.790000000000001,0.26067999999999997,23876,1486076,13399,134,886479,353612,807,58,1.0
174,23701,108,pair_012_n3_012_conflict,conflict,1,0,0,12.180000000000001,0.2605,23876,1492988,13444,134,891068,355340,807,58,1.0
175,23805,104,pair_008_n5_008_control,control,1,0,0,12.22,0.26032666666666665,23876,1499644,13475,134,895456,357004,807,58,1.0
176,23920,115,pair_000_n5_000_conflict,conflict,1,0,0,12.110000000000001,0.260135,23876,1507004,13522,134,900204,358844,807,58,1.0
177,24037,117,pair_012_n5_012_conflict,conflict,1,0,0,12.090000000000002,0.25994,23876,1514492,13564,134,905105,360716,807,58,1.0
178,24146,109,pair_003_n3_003_control,control,1,0,0,12.170000000000002,0.2597583333333333,23876,1521468,13616,134,909596,362460,807,58,1.0
179,24164,18,pair_013_n3_013_conflict,conflict,0,1,0,-0.97,0.25972833333333334,23876,1522620,13634,134,910357,362748,811,58,1.0
180,24251,87,pair_001_n5_001_conflict,conflict,0,1,0,1.2900000000000023,0.25958333333333333,23876,1528188,13687,134,913941,364140,815,59,1.0
181,24383,132,pair_016_n5_016_control,control,1,0,0,11.940000000000001,0.25936333333333333,23876,1536636,13766,134,919372,366252,815,59,1.0
182,24391,8,pair_007_n3_007_conflict,conflict,0,1,0,-0.92,0.25934999999999997,23876,1537148,13774,134,919694,366380,819,59,1.0
183,24511,120,pair_002_n3_002_control,control,1,0,0,12.060000000000002,0.25915,23876,1544828,13845,136,924643,368300,827,59,1.0
184,24667,156,pair_005_n3_005_conflict,conflict,1,0,0,11.700000000000001,0.25889,23876,1554812,13964,143,931050,370796,855,59,1.0
185,24767,100,pair_001_n5_001_control,control,1,0,0,12.260000000000002,0.2587233333333333,23876,1561212,14028,143,935158,372396,855,59,1.0
186,24882,115,pair_003_n5_003_conflict,conflict,1,0,0,12.110000000000001,0.25853166666666666,23876,1568572,14106,143,940038,374236,855,59,1.0
187,25005,123,pair_002_n3_002_conflict,conflict,1,0,0,12.030000000000001,0.25832666666666665,23876,1576444,14168,143,945199,376204,855,59,1.0
188,25177,172,pair_001_n3_001_control,control,1,0,0,11.540000000000001,0.25804,23876,1587452,14281,143,952395,378956,855,59,1.0
189,25309,132,pair_004_n5_004_conflict,conflict,1,0,0,11.940000000000001,0.25782,23876,1595900,14351,143,957996,381068,855,59,1.0
