episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
610,56361,96,pair_000_n3_000_conflict,conflict,1,0,0,12.3,0.20606666666666668,838166,2768938,26596,339,1467666,0,0,0,0.0,808,808,0,0,62,746,449265,808,27
611,56445,84,pair_003_n3_003_conflict,conflict,1,0,0,12.420000000000002,0.20592666666666665,838670,2773810,26622,341,1470179,0,0,0,0.0,811,811,0,0,62,749,449937,811,27
612,56525,80,pair_014_n5_014_control,control,1,0,0,12.46,0.20579333333333333,839150,2778450,26680,342,1472563,0,0,0,0.0,813,813,0,0,62,751,450577,813,27
613,56607,82,pair_007_n3_007_conflict,conflict,1,0,0,12.440000000000001,0.20565666666666665,839642,2783206,26745,342,1474989,0,0,0,0.0,815,815,0,0,62,753,451233,815,27
614,56692,85,pair_008_n3_008_control,control,1,0,0,12.410000000000002,0.205515,840152,2788136,26760,342,1477581,0,0,0,0.0,816,816,0,0,62,754,451913,816,27
615,56779,87,pair_002_n3_002_control,control,1,0,0,12.39,0.20537,840674,2793182,26805,342,1480183,0,0,0,0.0,818,818,0,0,63,755,452609,818,27
616,56863,84,pair_006_n3_006_conflict,conflict,1,0,0,12.420000000000002,0.20523,841178,2798054,26849,343,1482676,0,0,0,0.0,822,822,0,0,64,758,453281,822,27
617,56940,77,pair_007_n3_007_control,control,1,0,0,12.490000000000002,0.20510166666666665,841640,2802520,26884,344,1484969,0,0,0,0.0,824,824,0,0,65,759,453897,824,27
618,57031,91,pair_002_n5_002_control,control,1,0,0,12.350000000000001,0.20495,842186,2807798,26921,344,1487687,0,0,0,0.0,828,828,0,0,68,760,454625,828,27
619,57104,73,pair_016_n5_016_conflict,conflict,1,0,0,12.530000000000001,0.20482833333333333,842624,2812032,26962,344,1489869,0,0,0,0.0,830,830,0,0,69,761,455209,830,27
620,57188,84,pair_009_n5_009_conflict,conflict,1,0,0,12.420000000000002,0.2046883333333333,843128,2816904,27000,345,1492333,0,0,0,0.0,833,833,0,0,70,763,455881,833,27
621,57270,82,pair_004_n5_004_conflict,conflict,1,0,0,12.440000000000001,0.20455166666666666,843620,2821660,27025,345,1494841,0,0,0,0.0,833,833,0,0,70,763,456537,833,27
622,57355,85,pair_010_n5_010_conflict,conflict,1,0,0,12.410000000000002,0.20440999999999998,844130,2826590,27065,345,1497344,0,0,0,0.0,833,833,0,0,70,763,457217,833,27
623,57435,80,pair_012_n3_012_conflict,conflict,1,0,0,12.46,0.20427666666666666,844610,2831230,27093,345,1499749,0,0,0,0.0,834,834,0,0,70,764,457857,834,27
624,57517,82,pair_014_n3_014_control,control,1,0,0,12.440000000000001,0.20414,845102,2835986,27131,345,1502227,0,0,0,0.0,836,836,0,0,71,765,458513,836,27
625,57624,107,pair_016_n5_016_control,control,1,0,0,12.190000000000001,0.20396166666666665,845744,2842192,27164,346,1505504,0,0,0,0.0,837,837,0,0,72,765,459369,837,27
626,57715,91,pair_006_n5_006_control,control,1,0,0,12.350000000000001,0.20381,846290,2847470,27210,346,1508171,0,0,0,0.0,837,837,0,0,72,765,460097,837,27
627,57822,107,pair_000_n5_000_control,control,1,0,0,12.190000000000001,0.20363166666666666,846932,2853676,27268,347,1511288,0,0,0,0.0,838,838,0,0,72,766,460953,838,27
628,57904,82,pair_007_n5_007_conflict,conflict,1,0,0,12.440000000000001,0.20349499999999998,847424,2858432,27329,347,1513729,0,0,0,0.0,840,840,0,0,73,767,461609,840,27
629,58000,96,pair_012_n3_012_control,control,1,0,0,12.3,0.203335,848000,2864000,27370,348,1516585,0,0,0,0.0,841,841,0,0,73,768,462377,841,27
630,58078,78,pair_010_n5_010_control,control,1,0,0,12.480000000000002,0.20320499999999997,848468,2868524,27386,349,1518863,0,0,0,0.0,842,842,0,0,73,769,463001,842,27
631,58160,82,pair_005_n3_005_conflict,conflict,1,0,0,12.440000000000001,0.20306833333333332,848960,2873280,27421,351,1521287,0,0,0,0.0,844,844,0,0,73,771,463657,844,27
632,58238,78,pair_009_n3_009_control,control,1,0,0,12.480000000000002,0.20293833333333333,849428,2877804,27472,351,1523657,0,0,0,0.0,845,845,0,0,73,772,464281,845,27
633,58311,73,pair_014_n5_014_conflict,conflict,1,0,0,12.530000000000001,0.20281666666666665,849866,2882038,27500,351,1525857,0,0,0,0.0,845,845,0,0,73,772,464865,845,27
634,58402,91,pair_014_n3_014_conflict,conflict,1,0,0,12.350000000000001,0.20266499999999998,850412,2887316,27533,351,1528506,0,0,0,0.0,845,845,0,0,73,772,465593,845,27
635,58507,105,pair_015_n5_015_conflict,conflict,1,0,0,12.21,0.20249,851042,2893406,27608,352,1531661,0,0,0,0.0,847,847,0,0,73,774,466433,847,27
636,58593,86,pair_007_n5_007_control,control,1,0,0,12.400000000000002,0.20234666666666667,851558,2898394,27679,353,1534244,0,0,0,0.0,849,849,0,0,73,776,467121,849,27
637,58681,88,pair_001_n3_001_conflict,conflict,1,0,0,12.38,0.2022,852086,2903498,27692,353,1536916,0,0,0,0.0,849,849,0,0,73,776,467825,849,27
638,58766,85,pair_005_n5_005_conflict,conflict,1,0,0,12.410000000000002,0.20205833333333334,852596,2908428,27730,354,1539463,0,0,0,0.0,851,851,0,0,73,778,468505,851,27
639,58841,75,pair_001_n5_001_control,control,1,0,0,12.510000000000002,0.20193333333333333,853046,2912778,27761,354,1541720,0,0,0,0.0,851,851,0,0,73,778,469105,851,27
640,58922,81,pair_011_n5_011_control,control,1,0,0,12.450000000000001,0.2017983333333333,853532,2917476,27786,354,1544117,0,0,0,0.0,851,851,0,0,73,778,469753,851,27
641,59006,84,pair_013_n3_013_control,control,1,0,0,12.420000000000002,0.20165833333333333,854036,2922348,27803,354,1546581,0,0,0,0.0,851,851,0,0,73,778,470425,851,27
642,59096,90,pair_008_n5_008_control,control,1,0,0,12.360000000000001,0.20150833333333332,854576,2927568,27865,354,1549273,0,0,0,0.0,851,851,0,0,73,778,471145,851,27
643,59177,81,pair_004_n3_004_conflict,conflict,1,0,0,12.450000000000001,0.20137333333333332,855062,2932266,27884,354,1551635,0,0,0,0.0,851,851,0,0,73,778,471793,851,27
644,59267,90,pair_008_n3_008_conflict,conflict,1,0,0,12.360000000000001,0.2012233333333333,855602,2937486,27900,356,1554276,0,0,0,0.0,853,853,0,0,73,780,472513,853,27
645,59360,93,pair_012_n5_012_conflict,conflict,1,0,0,12.330000000000002,0.20106833333333332,856160,2942880,27942,356,1557041,0,0,0,0.0,853,853,0,0,73,780,473257,853,27
646,59453,93,pair_010_n3_010_conflict,conflict,1,0,0,12.330000000000002,0.20091333333333333,856718,2948274,27958,357,1559739,0,0,0,0.0,855,855,0,0,73,782,474001,855,27
647,59534,81,pair_002_n5_002_conflict,conflict,1,0,0,12.450000000000001,0.20077833333333334,857204,2952972,27988,357,1562134,0,0,0,0.0,856,856,0,0,74,782,474649,856,27
648,59624,90,pair_012_n5_012_conflict,conflict,1,0,0,12.360000000000001,0.20062833333333333,857744,2958192,28020,357,1564782,0,0,0,0.0,856,856,0,0,74,782,475369,856,27
649,59705,81,pair_010_n3_010_conflict,conflict,1,0,0,12.450000000000001,0.20049333333333333,858230,2962890,28030,357,1567153,0,0,0,0.0,856,856,0,0,74,782,476017,856,27
650,59783,78,pair_012_n3_012_conflict,conflict,1,0,0,12.480000000000002,0.20036333333333334,858698,2967414,28057,357,1569477,0,0,0,0.0,856,856,0,0,74,782,476641,856,27
651,59872,89,pair_002_n3_002_conflict,conflict,1,0,0,12.370000000000001,0.20021499999999998,859232,2972576,28083,357,1572093,0,0,0,0.0,856,856,0,0,74,782,477353,856,27
652,59961,89,pair_009_n3_009_conflict,conflict,1,0,0,12.370000000000001,0.20006666666666667,859766,2977738,28119,357,1574690,0,0,0,0.0,856,856,0,0,74,782,478065,856,27
653,60055,94,pair_013_n5_013_conflict,conflict,1,0,0,12.32,0.19990999999999998,860330,2983190,28141,357,1577496,0,0,0,0.0,856,856,0,0,74,782,478817,856,27
654,60138,83,pair_008_n3_008_control,control,1,0,0,12.430000000000001,0.19977166666666665,860828,2988004,28158,357,1579900,0,0,0,0.0,856,856,0,0,74,782,479481,856,27
655,60224,86,pair_012_n3_012_control,control,1,0,0,12.400000000000002,0.19962833333333332,861344,2992992,28191,357,1582395,0,0,0,0.0,856,856,0,0,74,782,480169,856,27
656,60303,79,pair_005_n3_005_control,control,1,0,0,12.470000000000002,0.19949666666666666,861818,2997574,28215,357,1584703,0,0,0,0.0,856,856,0,0,74,782,480801,856,27
657,60403,100,pair_005_n5_005_control,control,1,0,0,12.260000000000002,0.19933,862418,3003374,28302,358,1587590,0,0,0,0.0,859,859,0,0,75,784,481601,859,27
658,60483,80,pair_017_n5_017_control,control,1,0,0,12.46,0.19919666666666666,862898,3008014,28357,358,1589997,0,0,0,0.0,860,860,0,0,75,785,482241,860,27
659,60567,84,pair_015_n5_015_conflict,conflict,1,0,0,12.420000000000002,0.19905666666666666,863402,3012886,28417,359,1592509,0,0,0,0.0,867,867,0,0,75,792,482913,867,27
660,60657,90,pair_001_n3_001_control,control,1,0,0,12.360000000000001,0.19890666666666668,863942,3018106,28434,359,1595194,0,0,0,0.0,867,867,0,0,75,792,483633,867,27
661,60734,77,pair_016_n3_016_conflict,conflict,1,0,0,12.490000000000002,0.19877833333333333,864404,3022572,28471,359,1597473,0,0,0,0.0,869,869,0,0,75,794,484249,869,27
662,60826,92,pair_006_n3_006_conflict,conflict,1,0,0,12.340000000000002,0.198625,864956,3027908,28501,359,1600153,0,0,0,0.0,870,870,0,0,75,795,484985,870,27
663,60924,98,pair_015_n3_015_control,control,1,0,0,12.280000000000001,0.19846166666666665,865544,3033592,28533,359,1602992,0,0,0,0.0,870,870,0,0,75,795,485769,870,27
664,61009,85,pair_013_n5_013_control,control,1,0,0,12.410000000000002,0.19832,866054,3038522,28594,360,1605444,0,0,0,0.0,871,871,0,0,75,796,486449,871,27
665,61081,72,pair_000_n5_000_control,control,1,0,0,12.540000000000001,0.1982,866486,3042698,28626,360,1607564,0,0,0,0.0,872,872,0,0,75,797,487025,872,27
666,61174,93,pair_011_n3_011_conflict,conflict,1,0,0,12.330000000000002,0.19804499999999997,867044,3048092,28664,360,1610305,0,0,0,0.0,873,873,0,0,75,798,487769,873,27
667,61259,85,pair_003_n3_003_control,control,1,0,0,12.410000000000002,0.19790333333333332,867554,3053022,28685,360,1612794,0,0,0,0.0,873,873,0,0,75,798,488449,873,27
668,61343,84,pair_002_n5_002_control,control,1,0,0,12.420000000000002,0.19776333333333332,868058,3057894,28708,360,1615242,0,0,0,0.0,873,873,0,0,75,798,489121,873,27
669,61416,73,pair_014_n3_014_conflict,conflict,1,0,0,12.530000000000001,0.19764166666666666,868496,3062128,28737,360,1617361,0,0,0,0.0,873,873,0,0,75,798,489705,873,27
670,61503,87,pair_017_n3_017_conflict,conflict,1,0,0,12.39,0.19749666666666665,869018,3067174,28784,360,1619954,0,0,0,0.0,874,874,0,0,75,799,490401,874,27
671,61581,78,pair_002_n5_002_conflict,conflict,1,0,0,12.480000000000002,0.19736666666666666,869486,3071698,28810,360,1622258,0,0,0,0.0,874,874,0,0,75,799,491025,874,27
672,61663,82,pair_003_n5_003_conflict,conflict,1,0,0,12.440000000000001,0.19723,869978,3076454,28840,362,1624635,0,0,0,0.0,875,875,0,0,75,800,491681,875,27
673,61738,75,pair_017_n3_017_control,control,1,0,0,12.510000000000002,0.19710499999999997,870428,3080804,28877,362,1626841,0,0,0,0.0,875,875,0,0,75,800,492281,875,27
674,61822,84,pair_008_n3_008_conflict,conflict,1,0,0,12.420000000000002,0.196965,870932,3085676,28891,362,1629304,0,0,0,0.0,875,875,0,0,75,800,492953,875,27
675,61897,75,pair_009_n5_009_control,control,1,0,0,12.510000000000002,0.19684,871382,3090026,28922,362,1631535,0,0,0,0.0,875,875,0,0,75,800,493553,875,27
676,61977,80,pair_010_n5_010_control,control,1,0,0,12.46,0.19670666666666664,871862,3094666,28937,362,1633865,0,0,0,0.0,876,876,0,0,75,801,494193,876,27
677,62061,84,pair_005_n3_005_conflict,conflict,1,0,0,12.420000000000002,0.19656666666666667,872366,3099538,28984,364,1636342,0,0,0,0.0,879,879,0,0,76,803,494865,879,27
678,62146,85,pair_009_n3_009_control,control,1,0,0,12.410000000000002,0.196425,872876,3104468,29039,364,1638889,0,0,0,0.0,880,880,0,0,76,804,495545,880,27
679,62226,80,pair_014_n3_014_control,control,1,0,0,12.46,0.19629166666666664,873356,3109108,29087,364,1641273,0,0,0,0.0,881,881,0,0,77,804,496185,881,27
680,62319,93,pair_010_n5_010_conflict,conflict,1,0,0,12.330000000000002,0.19613666666666665,873914,3114502,29133,366,1644057,0,0,0,0.0,883,883,0,0,77,806,496929,883,27
681,62412,93,pair_011_n5_011_conflict,conflict,1,0,0,12.330000000000002,0.19598166666666667,874472,3119896,29197,371,1646795,0,0,0,0.0,890,890,0,0,79,811,497673,890,27
682,62502,90,pair_015_n5_015_control,control,1,0,0,12.360000000000003,0.19583166666666665,875012,3125116,29280,371,1649423,0,0,0,0.0,891,891,0,0,80,811,498393,891,27
683,62585,83,pair_016_n5_016_conflict,conflict,1,0,0,12.430000000000001,0.19569333333333333,875510,3129930,29315,371,1651916,0,0,0,0.0,892,892,0,0,80,812,499057,892,27
684,62677,92,pair_014_n5_014_control,control,1,0,0,12.340000000000002,0.19554,876062,3135266,29372,372,1654593,0,0,0,0.0,895,895,0,0,80,815,499793,895,27
685,62755,78,pair_000_n3_000_control,control,1,0,0,12.480000000000002,0.19540999999999997,876530,3139790,29401,372,1656945,0,0,0,0.0,895,895,0,0,80,815,500417,895,27
686,62840,85,pair_006_n3_006_control,control,1,0,0,12.410000000000002,0.19526833333333332,877040,3144720,29425,372,1659484,0,0,0,0.0,896,896,0,0,80,816,501097,896,27
687,62916,76,pair_013_n3_013_conflict,conflict,1,0,0,12.500000000000002,0.19514166666666666,877496,3149128,29461,372,1661765,0,0,0,0.0,897,897,0,0,81,816,501705,897,27
688,62993,77,pair_004_n5_004_conflict,conflict,1,0,0,12.490000000000002,0.19501333333333332,877958,3153594,29488,372,1664117,0,0,0,0.0,897,897,0,0,81,816,502321,897,27
689,63077,84,pair_006_n5_006_control,control,1,0,0,12.420000000000002,0.19487333333333334,878462,3158466,29522,372,1666599,0,0,0,0.0,899,899,0,0,82,817,502993,899,27
690,63159,82,pair_013_n3_013_control,control,1,0,0,12.440000000000001,0.19473666666666667,878954,3163222,29562,372,1669008,0,0,0,0.0,900,900,0,0,83,817,503649,900,27
691,63250,91,pair_012_n5_012_control,control,1,0,0,12.350000000000001,0.194585,879500,3168500,29623,372,1671770,0,0,0,0.0,901,901,0,0,84,817,504377,901,27
692,63323,73,pair_007_n5_007_control,control,1,0,0,12.530000000000001,0.19446333333333332,879938,3172734,29680,373,1673986,0,0,0,0.0,904,904,0,0,84,820,504961,904,27
693,63410,87,pair_010_n3_010_control,control,1,0,0,12.39,0.19431833333333332,880460,3177780,29720,373,1676621,0,0,0,0.0,905,905,0,0,84,821,505657,905,27
694,63500,90,pair_000_n3_000_conflict,conflict,1,0,0,12.360000000000001,0.19416833333333333,881000,3183000,29758,374,1679330,0,0,0,0.0,907,907,0,0,85,822,506377,907,27
695,63575,75,pair_008_n5_008_conflict,conflict,1,0,0,12.510000000000002,0.19404333333333332,881450,3187350,29803,375,1681630,0,0,0,0.0,909,909,0,0,85,824,506977,909,27
696,63656,81,pair_001_n5_001_conflict,conflict,1,0,0,12.450000000000001,0.19390833333333332,881936,3192048,29842,376,1684061,0,0,0,0.0,911,911,0,0,85,826,507625,911,27
697,63749,93,pair_007_n5_007_conflict,conflict,1,0,0,12.330000000000002,0.19375333333333333,882494,3197442,29883,376,1686812,0,0,0,0.0,913,913,0,0,86,827,508369,913,27
698,63823,74,pair_007_n3_007_conflict,conflict,1,0,0,12.520000000000001,0.19362999999999997,882938,3201734,29926,376,1689025,0,0,0,0.0,914,914,0,0,87,827,508961,914,27
699,63899,76,pair_014_n5_014_conflict,conflict,1,0,0,12.500000000000002,0.1935033333333333,883394,3206142,29965,376,1691300,0,0,0,0.0,915,915,0,0,88,827,509569,915,27
700,63981,82,pair_011_n3_011_control,control,1,0,0,12.440000000000001,0.19336666666666666,883886,3210898,29980,376,1693766,0,0,0,0.0,916,916,0,0,88,828,510225,916,27
701,64066,85,pair_006_n5_006_conflict,conflict,1,0,0,12.410000000000002,0.19322499999999998,884396,3215828,30050,377,1696344,0,0,0,0.0,920,920,0,0,88,832,510905,920,27
702,64156,90,pair_002_n3_002_control,control,1,0,0,12.360000000000001,0.193075,884936,3221048,30087,378,1699090,0,0,0,0.0,922,922,0,0,90,832,511625,922,27
703,64228,72,pair_016_n5_016_control,control,1,0,0,12.540000000000001,0.192955,885368,3225224,30136,378,1701316,0,0,0,0.0,923,923,0,0,91,832,512201,923,27
704,64317,89,pair_005_n5_005_conflict,conflict,1,0,0,12.370000000000001,0.19280666666666665,885902,3230386,30174,379,1704083,0,0,0,0.0,927,927,0,0,92,835,512913,927,27
705,64407,90,pair_003_n3_003_conflict,conflict,1,0,0,12.360000000000001,0.19265666666666664,886442,3235606,30192,380,1706826,0,0,0,0.0,928,928,0,0,92,836,513633,928,27
706,64486,79,pair_003_n5_003_control,control,1,0,0,12.470000000000002,0.192525,886916,3240188,30225,380,1709271,0,0,0,0.0,929,929,0,0,92,837,514265,929,27
707,64576,90,pair_009_n5_009_conflict,conflict,1,0,0,12.360000000000001,0.192375,887456,3245408,30260,381,1712068,0,0,0,0.0,931,931,0,0,93,838,514985,931,27
708,64660,84,pair_001_n3_001_conflict,conflict,1,0,0,12.420000000000002,0.192235,887960,3250280,30274,382,1714659,0,0,0,0.0,932,932,0,0,93,839,515657,932,27
709,64752,92,pair_000_n5_000_conflict,conflict,1,0,0,12.340000000000002,0.19208166666666665,888512,3255616,30320,383,1717417,0,0,0,0.0,934,934,0,0,93,841,516393,934,27
710,64832,80,pair_017_n5_017_conflict,conflict,1,0,0,12.46,0.19194833333333333,888992,3260256,30369,383,1719803,0,0,0,0.0,935,935,0,0,94,841,517033,935,27
711,64920,88,pair_015_n3_015_conflict,conflict,1,0,0,12.38,0.19180166666666665,889520,3265360,30403,383,1722438,0,0,0,0.0,936,936,0,0,94,842,517737,936,27
712,65004,84,pair_004_n3_004_conflict,conflict,1,0,0,12.420000000000002,0.19166166666666667,890024,3270232,30428,383,1724966,0,0,0,0.0,936,936,0,0,94,842,518409,936,27
713,65100,96,pair_001_n5_001_control,control,1,0,0,12.3,0.19150166666666665,890600,3275800,30449,383,1727866,0,0,0,0.0,937,937,0,0,94,843,519177,937,27
714,65184,84,pair_008_n5_008_control,control,1,0,0,12.420000000000002,0.19136166666666665,891104,3280672,30494,383,1730414,0,0,0,0.0,939,939,0,0,95,844,519849,939,27
715,65265,81,pair_016_n3_016_control,control,1,0,0,12.450000000000001,0.19122666666666666,891590,3285370,30531,383,1732854,0,0,0,0.0,941,941,0,0,96,845,520497,941,27
716,65344,79,pair_004_n5_004_control,control,1,0,0,12.470000000000002,0.191095,892064,3289952,30567,383,1735216,0,0,0,0.0,942,942,0,0,96,846,521129,942,27
717,65444,100,pair_011_n5_011_control,control,1,0,0,12.260000000000002,0.1909283333333333,892664,3295752,30619,384,1738203,0,0,0,0.0,949,949,0,0,97,852,521929,949,27
718,65528,84,pair_007_n3_007_control,control,1,0,0,12.420000000000002,0.19078833333333334,893168,3300624,30658,384,1740719,0,0,0,0.0,949,949,0,0,97,852,522601,949,27
719,65613,85,pair_004_n3_004_control,control,1,0,0,12.410000000000002,0.19064666666666666,893678,3305554,30693,385,1743250,0,0,0,0.0,951,951,0,0,97,854,523281,951,27
720,65689,76,pair_004_n3_004_control,control,1,0,0,12.500000000000002,0.19052,894134,3309962,30722,386,1745513,0,0,0,0.0,951,951,0,0,97,854,523889,951,27
721,65773,84,pair_001_n3_001_control,control,1,0,0,12.420000000000002,0.19038,894638,3314834,30754,386,1747979,0,0,0,0.0,951,951,0,0,97,854,524561,951,27
722,65875,102,pair_014_n5_014_conflict,conflict,1,0,0,12.240000000000002,0.19021,895250,3320750,30816,387,1751050,0,0,0,0.0,952,952,0,0,98,854,525377,952,27
723,65961,86,pair_005_n3_005_control,control,1,0,0,12.400000000000002,0.19006666666666666,895766,3325738,30860,388,1753531,0,0,0,0.0,956,956,0,0,99,857,526065,956,28
724,66046,85,pair_003_n5_003_conflict,conflict,1,0,0,12.410000000000002,0.18992499999999998,896276,3330668,30895,388,1756045,0,0,0,0.0,958,958,0,0,99,859,526745,958,28
725,66125,79,pair_010_n3_010_conflict,conflict,1,0,0,12.470000000000002,0.18979333333333331,896750,3335250,30908,388,1758425,0,0,0,0.0,958,958,0,0,99,859,527377,958,28
726,66218,93,pair_004_n3_004_conflict,conflict,1,0,0,12.330000000000002,0.18963833333333333,897308,3340644,30950,390,1761238,0,0,0,0.0,959,959,0,0,99,860,528121,959,28
727,66308,90,pair_010_n5_010_control,control,1,0,0,12.360000000000001,0.18948833333333331,897848,3345864,31014,390,1763963,0,0,0,0.0,961,961,0,0,99,862,528841,961,28
728,66395,87,pair_007_n3_007_conflict,conflict,1,0,0,12.390000000000002,0.1893433333333333,898370,3350910,31049,392,1766628,0,0,0,0.0,965,965,0,0,101,864,529537,965,28
729,66472,77,pair_011_n5_011_conflict,conflict,1,0,0,12.490000000000002,0.189215,898832,3355376,31087,393,1768949,0,0,0,0.0,968,968,0,0,102,866,530153,968,28
730,66551,79,pair_001_n3_001_conflict,conflict,1,0,0,12.470000000000002,0.18908333333333333,899306,3359958,31100,393,1771307,0,0,0,0.0,968,968,0,0,102,866,530785,968,28
731,66637,86,pair_016_n5_016_control,control,1,0,0,12.400000000000002,0.18894,899822,3364946,31135,393,1773866,0,0,0,0.0,968,968,0,0,102,866,531473,968,28
732,66731,94,pair_010_n5_010_conflict,conflict,1,0,0,12.320000000000002,0.1887833333333333,900386,3370398,31173,398,1776627,0,0,0,0.0,975,975,0,0,103,872,532225,975,28
733,66817,86,pair_014_n5_014_control,control,1,0,0,12.400000000000002,0.18863999999999997,900902,3375386,31226,398,1779238,0,0,0,0.0,977,977,0,0,104,873,532913,977,28
734,66901,84,pair_004_n5_004_control,control,1,0,0,12.420000000000002,0.1885,901406,3380258,31277,399,1781745,0,0,0,0.0,978,978,0,0,104,874,533585,978,28
735,66985,84,pair_006_n5_006_control,control,1,0,0,12.420000000000002,0.18835999999999997,901910,3385130,31312,401,1784270,0,0,0,0.0,980,980,0,0,104,876,534257,980,28
736,67065,80,pair_013_n5_013_control,control,1,0,0,12.46,0.18822666666666665,902390,3389770,31352,401,1786618,0,0,0,0.0,981,981,0,0,104,877,534897,981,28
737,67149,84,pair_000_n3_000_conflict,conflict,1,0,0,12.420000000000002,0.18808666666666665,902894,3394642,31383,402,1789096,0,0,0,0.0,982,982,0,0,104,878,535569,982,28
738,67228,79,pair_006_n5_006_conflict,conflict,1,0,0,12.470000000000002,0.18795499999999998,903368,3399224,31412,402,1791448,0,0,0,0.0,983,983,0,0,105,878,536201,983,28
739,67328,100,pair_011_n3_011_control,control,1,0,0,12.260000000000002,0.18778833333333333,903968,3405024,31435,403,1794347,0,0,0,0.0,984,984,0,0,105,879,537001,984,28
740,67416,88,pair_009_n3_009_conflict,conflict,1,0,0,12.380000000000003,0.18764166666666665,904496,3410128,31474,405,1796977,0,0,0,0.0,987,987,0,0,106,881,537705,987,28
741,67488,72,pair_015_n5_015_conflict,conflict,1,0,0,12.540000000000001,0.18752166666666664,904928,3414304,31503,405,1799075,0,0,0,0.0,988,988,0,0,107,881,538281,988,28
742,67566,78,pair_009_n3_009_control,control,1,0,0,12.48,0.18739166666666665,905396,3418828,31534,407,1801338,0,0,0,0.0,991,991,0,0,108,883,538905,991,28
743,67644,78,pair_013_n3_013_control,control,1,0,0,12.48,0.18726166666666666,905864,3423352,31573,407,1803662,0,0,0,0.0,991,991,0,0,108,883,539529,991,28
744,67734,90,pair_005_n5_005_conflict,conflict,1,0,0,12.360000000000001,0.18711166666666668,906404,3428572,31620,407,1806322,0,0,0,0.0,994,994,0,0,108,886,540249,994,28
745,67827,93,pair_003_n5_003_control,control,1,0,0,12.330000000000002,0.18695666666666666,906962,3433966,31648,407,1809087,0,0,0,0.0,995,995,0,0,108,887,540993,995,28
746,67913,86,pair_012_n3_012_control,control,1,0,0,12.400000000000002,0.18681333333333333,907478,3438954,31680,407,1811686,0,0,0,0.0,997,997,0,0,109,888,541681,997,28
747,67990,77,pair_016_n3_016_conflict,conflict,1,0,0,12.490000000000002,0.186685,907940,3443420,31714,407,1813956,0,0,0,0.0,998,998,0,0,110,888,542297,998,28
748,68070,80,pair_017_n3_017_conflict,conflict,1,0,0,12.46,0.18655166666666667,908420,3448060,31754,407,1816324,0,0,0,0.0,999,999,0,0,111,888,542937,999,28
749,68154,84,pair_009_n5_009_conflict,conflict,1,0,0,12.420000000000002,0.18641166666666664,908924,3452932,31782,408,1818833,0,0,0,0.0,1002,1002,0,0,113,889,543609,1002,28
750,68248,94,pair_003_n3_003_control,control,1,0,0,12.32,0.186255,909488,3458384,31814,409,1821650,0,0,0,0.0,1003,1003,0,0,113,890,544361,1003,28
751,68327,79,pair_017_n5_017_control,control,1,0,0,12.470000000000002,0.1861233333333333,909962,3462966,31863,409,1824038,0,0,0,0.0,1006,1006,0,0,114,892,544993,1006,28
752,68419,92,pair_004_n5_004_conflict,conflict,1,0,0,12.340000000000002,0.18596999999999997,910514,3468302,31902,410,1826783,0,0,0,0.0,1009,1009,0,0,114,895,545729,1009,28
753,68511,92,pair_007_n5_007_control,control,1,0,0,12.340000000000002,0.18581666666666666,911066,3473638,31939,410,1829586,0,0,0,0.0,1012,1012,0,0,114,898,546465,1012,28
754,68595,84,pair_002_n3_002_conflict,conflict,1,0,0,12.420000000000002,0.18567666666666666,911570,3478510,31964,411,1832157,0,0,0,0.0,1014,1014,0,0,115,899,547137,1014,28
755,68679,84,pair_008_n3_008_conflict,conflict,1,0,0,12.420000000000002,0.18553666666666666,912074,3483382,31978,412,1834664,0,0,0,0.0,1015,1015,0,0,116,899,547809,1015,28
756,68761,82,pair_014_n3_014_control,control,1,0,0,12.440000000000001,0.1854,912566,3488138,32029,412,1837101,0,0,0,0.0,1015,1015,0,0,116,899,548465,1015,28
757,68849,88,pair_013_n3_013_conflict,conflict,1,0,0,12.380000000000003,0.18525333333333333,913094,3493242,32074,412,1839766,0,0,0,0.0,1016,1016,0,0,117,899,549169,1016,28
758,68924,75,pair_014_n3_014_conflict,conflict,1,0,0,12.510000000000002,0.18512833333333334,913544,3497592,32102,412,1842079,0,0,0,0.0,1016,1016,0,0,117,899,549769,1016,28
759,68997,73,pair_012_n5_012_control,control,1,0,0,12.530000000000001,0.18500666666666665,913982,3501826,32131,412,1844287,0,0,0,0.0,1016,1016,0,0,117,899,550353,1016,28
760,69078,81,pair_006_n3_006_conflict,conflict,1,0,0,12.450000000000001,0.18487166666666666,914468,3506524,32169,413,1846744,0,0,0,0.0,1016,1016,0,0,117,899,551001,1016,28
761,69158,80,pair_013_n5_013_conflict,conflict,1,0,0,12.46,0.18473833333333334,914948,3511164,32197,413,1849186,0,0,0,0.0,1016,1016,0,0,117,899,551641,1016,28
