episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
787,71419,84,pair_012_n5_012_control,control,1,0,0,12.420000000000002,0.18097,928514,3642302,31098,347,1837802,0,0,0,0.0,748,748,0,0,78,670,570182,748,32
788,71496,77,pair_014_n3_014_conflict,conflict,1,0,0,12.490000000000002,0.18084166666666665,928976,3646768,31131,347,1839924,0,0,0,0.0,749,749,0,0,78,671,570798,749,32
789,71586,90,pair_011_n5_011_control,control,1,0,0,12.360000000000001,0.18069166666666664,929516,3651988,31180,351,1842327,0,0,0,0.0,752,752,0,0,79,673,571518,752,32
790,71661,75,pair_002_n5_002_conflict,conflict,1,0,0,12.510000000000002,0.18056666666666665,929966,3656338,31221,352,1844422,0,0,0,0.0,754,754,0,0,80,674,572118,754,32
791,71743,82,pair_008_n5_008_conflict,conflict,1,0,0,12.440000000000001,0.18042999999999998,930458,3661094,31255,352,1846711,0,0,0,0.0,755,755,0,0,81,674,572774,755,32
792,71832,89,pair_014_n3_014_conflict,conflict,1,0,0,12.370000000000001,0.18028166666666667,930992,3666256,31292,352,1849114,0,0,0,0.0,757,757,0,0,81,676,573486,757,32
793,71916,84,pair_008_n3_008_conflict,conflict,1,0,0,12.420000000000002,0.18014166666666664,931496,3671128,31305,352,1851380,0,0,0,0.0,758,758,0,0,81,677,574158,758,32
794,71998,82,pair_002_n3_002_control,control,1,0,0,12.440000000000001,0.18000499999999997,931988,3675884,31328,352,1853670,0,0,0,0.0,759,759,0,0,81,678,574814,759,32
795,72085,87,pair_012_n3_012_conflict,conflict,1,0,0,12.390000000000002,0.17986,932510,3680930,31359,353,1856042,0,0,0,0.0,760,760,0,0,81,679,575510,760,32
796,72170,85,pair_010_n3_010_control,control,1,0,0,12.410000000000002,0.1797183333333333,933020,3685860,31390,354,1858384,0,0,0,0.0,761,761,0,0,82,679,576190,761,32
797,72249,79,pair_005_n3_005_conflict,conflict,1,0,0,12.470000000000002,0.17958666666666667,933494,3690442,31427,354,1860505,0,0,0,0.0,761,761,0,0,82,679,576822,761,32
798,72330,81,pair_005_n5_005_conflict,conflict,1,0,0,12.450000000000001,0.17945166666666668,933980,3695140,31482,355,1862713,0,0,0,0.0,765,765,0,0,82,683,577470,765,32
799,72420,90,pair_006_n5_006_control,control,1,0,0,12.360000000000001,0.17930166666666664,934520,3700360,31529,355,1865182,0,0,0,0.0,765,765,0,0,82,683,578190,765,32
800,72499,79,pair_007_n3_007_conflict,conflict,1,0,0,12.470000000000002,0.17917,934994,3704942,31563,355,1867422,0,0,0,0.0,765,765,0,0,82,683,578822,765,32
801,72587,88,pair_007_n5_007_conflict,conflict,1,0,0,12.38,0.1790233333333333,935522,3710046,31641,355,1869940,0,0,0,0.0,766,766,0,0,82,684,579526,766,32
802,72665,78,pair_002_n5_002_conflict,conflict,1,0,0,12.48,0.17889333333333332,935990,3714570,31665,355,1872143,0,0,0,0.0,768,768,0,0,82,686,580150,768,32
803,72749,84,pair_003_n3_003_control,control,1,0,0,12.420000000000002,0.17875333333333332,936494,3719442,31695,357,1874485,0,0,0,0.0,770,770,0,0,82,688,580822,770,32
804,72831,82,pair_016_n5_016_control,control,1,0,0,12.440000000000001,0.17861666666666665,936986,3724198,31730,358,1876779,0,0,0,0.0,771,771,0,0,83,688,581478,771,32
805,72915,84,pair_004_n5_004_control,control,1,0,0,12.420000000000002,0.17847666666666667,937490,3729070,31766,362,1879068,0,0,0,0.0,774,774,0,0,83,691,582150,774,32
806,72993,78,pair_011_n3_011_conflict,conflict,1,0,0,12.480000000000002,0.17834666666666665,937958,3733594,31785,364,1881249,0,0,0,0.0,776,776,0,0,83,693,582774,776,32
807,73077,84,pair_011_n3_011_control,control,1,0,0,12.420000000000002,0.17820666666666665,938462,3738466,31800,364,1883642,0,0,0,0.0,776,776,0,0,83,693,583446,776,32
808,73156,79,pair_010_n5_010_conflict,conflict,1,0,0,12.470000000000002,0.17807499999999998,938936,3743048,31830,364,1885847,0,0,0,0.0,776,776,0,0,83,693,584078,776,32
809,73233,77,pair_014_n5_014_control,control,1,0,0,12.490000000000002,0.17794666666666664,939398,3747514,31858,364,1888002,0,0,0,0.0,776,776,0,0,83,693,584694,776,32
810,73313,80,pair_009_n5_009_conflict,conflict,1,0,0,12.46,0.17781333333333332,939878,3752154,31895,364,1890277,0,0,0,0.0,778,778,0,0,83,695,585334,778,32
811,73392,79,pair_008_n3_008_control,control,1,0,0,12.470000000000002,0.17768166666666665,940352,3756736,31904,364,1892469,0,0,0,0.0,778,778,0,0,83,695,585966,778,32
812,73473,81,pair_010_n5_010_control,control,1,0,0,12.450000000000003,0.17754666666666666,940838,3761434,31918,364,1894672,0,0,0,0.0,778,778,0,0,83,695,586614,778,32
813,73550,77,pair_001_n3_001_control,control,1,0,0,12.490000000000002,0.17741833333333332,941300,3765900,31929,364,1896765,0,0,0,0.0,778,778,0,0,83,695,587230,778,32
814,73655,105,pair_016_n3_016_conflict,conflict,1,0,0,12.21,0.1772433333333333,941930,3771990,31964,364,1899648,0,0,0,0.0,778,778,0,0,83,695,588070,778,32
815,73728,73,pair_003_n3_003_conflict,conflict,1,0,0,12.530000000000001,0.17712166666666665,942368,3776224,31982,364,1901575,0,0,0,0.0,778,778,0,0,83,695,588654,778,32
816,73800,72,pair_015_n3_015_conflict,conflict,1,0,0,12.540000000000001,0.17700166666666667,942800,3780400,32037,364,1903532,0,0,0,0.0,779,779,0,0,84,695,589230,779,32
817,73878,78,pair_009_n3_009_control,control,1,0,0,12.48,0.17687166666666665,943268,3784924,32076,364,1905623,0,0,0,0.0,779,779,0,0,84,695,589854,779,32
818,73960,82,pair_002_n5_002_control,control,1,0,0,12.440000000000001,0.17673499999999998,943760,3789680,32120,365,1907858,0,0,0,0.0,781,781,0,0,85,696,590510,781,32
819,74047,87,pair_011_n5_011_conflict,conflict,1,0,0,12.39,0.17658999999999997,944282,3794726,32182,367,1910275,0,0,0,0.0,784,784,0,0,85,699,591206,784,32
820,74138,91,pair_015_n5_015_conflict,conflict,1,0,0,12.350000000000001,0.1764383333333333,944828,3800004,32256,367,1912846,0,0,0,0.0,785,785,0,0,86,699,591934,785,32
821,74220,82,pair_016_n5_016_conflict,conflict,1,0,0,12.440000000000001,0.17630166666666666,945320,3804760,32297,367,1915149,0,0,0,0.0,789,789,0,0,87,702,592590,789,32
822,74317,97,pair_009_n5_009_control,control,1,0,0,12.290000000000001,0.17614,945902,3810386,32364,367,1917842,0,0,0,0.0,790,790,0,0,88,702,593366,790,32
823,74388,71,pair_011_n5_011_control,control,1,0,0,12.55,0.17602166666666666,946328,3814504,32407,367,1919841,0,0,0,0.0,791,791,0,0,89,702,593934,791,32
824,74475,87,pair_017_n5_017_conflict,conflict,1,0,0,12.39,0.17587666666666665,946850,3819550,32449,367,1922316,0,0,0,0.0,793,793,0,0,90,703,594630,793,32
825,74565,90,pair_000_n3_000_control,control,1,0,0,12.360000000000001,0.17572666666666664,947390,3824770,32484,370,1924877,0,0,0,0.0,796,796,0,0,91,705,595350,796,32
826,74653,88,pair_004_n5_004_conflict,conflict,1,0,0,12.380000000000003,0.17557999999999999,947918,3829874,32524,370,1927365,0,0,0,0.0,797,797,0,0,92,705,596054,797,32
827,74743,90,pair_013_n5_013_control,control,1,0,0,12.360000000000001,0.17542999999999997,948458,3835094,32591,370,1929848,0,0,0,0.0,798,798,0,0,93,705,596774,798,32
828,74825,82,pair_012_n5_012_control,control,1,0,0,12.440000000000001,0.17529333333333333,948950,3839850,32636,370,1932180,0,0,0,0.0,800,800,0,0,94,706,597430,800,32
829,74918,93,pair_008_n5_008_control,control,1,0,0,12.330000000000002,0.17513833333333334,949508,3845244,32686,370,1934786,0,0,0,0.0,804,804,0,0,95,709,598174,804,32
830,75008,90,pair_005_n5_005_control,control,1,0,0,12.360000000000001,0.17498833333333333,950048,3850464,32741,372,1937365,0,0,0,0.0,806,806,0,0,95,711,598894,806,32
831,75098,90,pair_015_n5_015_control,control,1,0,0,12.360000000000001,0.17483833333333332,950588,3855684,32791,372,1939961,0,0,0,0.0,807,807,0,0,96,711,599614,807,32
832,75179,81,pair_005_n3_005_control,control,1,0,0,12.450000000000001,0.17470333333333332,951074,3860382,32832,372,1942309,0,0,0,0.0,807,807,0,0,96,711,600262,807,32
833,75258,79,pair_013_n3_013_conflict,conflict,1,0,0,12.470000000000002,0.17457166666666665,951548,3864964,32861,372,1944543,0,0,0,0.0,808,808,0,0,97,711,600894,808,32
834,75337,79,pair_013_n5_013_conflict,conflict,1,0,0,12.470000000000002,0.17443999999999998,952022,3869546,32892,372,1946852,0,0,0,0.0,809,809,0,0,98,711,601526,809,32
835,75428,91,pair_009_n3_009_conflict,conflict,1,0,0,12.350000000000001,0.17428833333333332,952568,3874824,32948,374,1949476,0,0,0,0.0,811,811,0,0,98,713,602254,811,32
836,75506,78,pair_001_n5_001_control,control,1,0,0,12.48,0.17415833333333333,953036,3879348,32959,374,1951737,0,0,0,0.0,811,811,0,0,98,713,602878,811,32
837,75581,75,pair_012_n3_012_control,control,1,0,0,12.510000000000002,0.17403333333333332,953486,3883698,32995,374,1953900,0,0,0,0.0,813,813,0,0,99,714,603478,813,32
838,75678,97,pair_001_n3_001_conflict,conflict,1,0,0,12.290000000000001,0.17387166666666665,954068,3889324,33029,377,1956643,0,0,0,0.0,816,816,0,0,101,715,604254,816,32
839,75768,90,pair_007_n3_007_control,control,1,0,0,12.360000000000001,0.17372166666666666,954608,3894544,33081,379,1959252,0,0,0,0.0,818,818,0,0,101,717,604974,818,32
840,75846,78,pair_000_n5_000_control,control,1,0,0,12.480000000000002,0.17359166666666664,955076,3899068,33111,380,1961506,0,0,0,0.0,820,820,0,0,101,719,605598,820,32
841,75926,80,pair_004_n3_004_control,control,1,0,0,12.46,0.17345833333333333,955556,3903708,33132,380,1963866,0,0,0,0.0,821,821,0,0,102,719,606238,821,32
842,76018,92,pair_015_n3_015_control,control,1,0,0,12.340000000000002,0.173305,956108,3909044,33170,380,1966573,0,0,0,0.0,821,821,0,0,102,719,606974,821,32
843,76091,73,pair_003_n5_003_control,control,1,0,0,12.530000000000001,0.17318333333333333,956546,3913278,33193,380,1968654,0,0,0,0.0,821,821,0,0,102,719,607558,821,32
844,76167,76,pair_016_n3_016_control,control,1,0,0,12.500000000000002,0.17305666666666666,957002,3917686,33222,380,1970882,0,0,0,0.0,821,821,0,0,102,719,608166,821,32
845,76247,80,pair_000_n5_000_conflict,conflict,1,0,0,12.460000000000003,0.17292333333333332,957482,3922326,33257,380,1973191,0,0,0,0.0,822,822,0,0,102,720,608806,822,32
846,76331,84,pair_014_n3_014_control,control,1,0,0,12.420000000000002,0.17278333333333332,957986,3927198,33293,380,1975598,0,0,0,0.0,822,822,0,0,102,720,609478,822,32
847,76415,84,pair_001_n5_001_conflict,conflict,1,0,0,12.420000000000002,0.17264333333333332,958490,3932070,33305,380,1978004,0,0,0,0.0,823,823,0,0,102,721,610150,823,32
848,76490,75,pair_007_n5_007_control,control,1,0,0,12.510000000000002,0.17251833333333333,958940,3936420,33340,380,1980195,0,0,0,0.0,825,825,0,0,102,723,610750,825,32
849,76583,93,pair_003_n5_003_conflict,conflict,1,0,0,12.330000000000002,0.1723633333333333,959498,3941814,33373,381,1982882,0,0,0,0.0,827,827,0,0,102,725,611494,827,32
850,76673,90,pair_010_n3_010_conflict,conflict,1,0,0,12.360000000000001,0.17221333333333333,960038,3947034,33389,383,1985534,0,0,0,0.0,829,829,0,0,102,727,612214,829,32
851,76754,81,pair_008_n5_008_conflict,conflict,1,0,0,12.450000000000001,0.17207833333333333,960524,3951732,33445,383,1987884,0,0,0,0.0,829,829,0,0,102,727,612862,829,32
852,76839,85,pair_014_n5_014_conflict,conflict,1,0,0,12.410000000000002,0.17193666666666665,961034,3956662,33503,384,1990302,0,0,0,0.0,830,830,0,0,102,728,613542,830,32
853,76926,87,pair_006_n3_006_conflict,conflict,1,0,0,12.39,0.17179166666666665,961556,3961708,33529,384,1992829,0,0,0,0.0,830,830,0,0,102,728,614238,830,32
854,77002,76,pair_012_n5_012_conflict,conflict,1,0,0,12.500000000000002,0.17166499999999998,962012,3966116,33554,384,1995048,0,0,0,0.0,830,830,0,0,102,728,614846,830,32
855,77078,76,pair_000_n3_000_conflict,conflict,1,0,0,12.500000000000002,0.17153833333333332,962468,3970524,33579,384,1997240,0,0,0,0.0,830,830,0,0,102,728,615454,830,32
856,77154,76,pair_002_n3_002_conflict,conflict,1,0,0,12.500000000000002,0.17141166666666666,962924,3974932,33601,384,1999395,0,0,0,0.0,830,830,0,0,102,728,616062,830,32
857,77246,92,pair_004_n3_004_conflict,conflict,1,0,0,12.340000000000002,0.17125833333333332,963476,3980268,33634,384,2002076,0,0,0,0.0,832,832,0,0,102,730,616798,832,32
858,77334,88,pair_006_n5_006_conflict,conflict,1,0,0,12.380000000000003,0.17111166666666666,964004,3985372,33674,384,2004582,0,0,0,0.0,832,832,0,0,102,730,617502,832,32
859,77425,91,pair_017_n3_017_conflict,conflict,1,0,0,12.350000000000001,0.17096,964550,3990650,33708,384,2007241,0,0,0,0.0,832,832,0,0,102,730,618230,832,32
860,77505,80,pair_017_n5_017_control,control,1,0,0,12.46,0.17082666666666665,965030,3995290,33739,384,2009523,0,0,0,0.0,832,832,0,0,102,730,618870,832,32
861,77593,88,pair_006_n3_006_control,control,1,0,0,12.38,0.17068,965558,4000394,33779,384,2012049,0,0,0,0.0,833,833,0,0,102,731,619574,833,32
862,77681,88,pair_013_n3_013_control,control,1,0,0,12.38,0.17053333333333331,966086,4005498,33796,384,2014612,0,0,0,0.0,833,833,0,0,102,731,620278,833,32
863,77756,75,pair_017_n3_017_control,control,1,0,0,12.510000000000002,0.17040833333333333,966536,4009848,33823,384,2016842,0,0,0,0.0,833,833,0,0,102,731,620878,833,32
864,77829,73,pair_006_n5_006_conflict,conflict,1,0,0,12.530000000000001,0.17028666666666664,966974,4014082,33855,384,2018968,0,0,0,0.0,833,833,0,0,102,731,621462,833,32
865,77919,90,pair_000_n5_000_conflict,conflict,1,0,0,12.360000000000001,0.17013666666666666,967514,4019302,33888,384,2021636,0,0,0,0.0,833,833,0,0,102,731,622182,833,32
866,78005,86,pair_013_n3_013_conflict,conflict,1,0,0,12.400000000000002,0.16999333333333333,968030,4024290,33906,384,2024115,0,0,0,0.0,833,833,0,0,102,731,622870,833,32
867,78083,78,pair_003_n3_003_conflict,conflict,1,0,0,12.48,0.1698633333333333,968498,4028814,33928,384,2026329,0,0,0,0.0,833,833,0,0,102,731,623494,833,32
868,78160,77,pair_014_n5_014_conflict,conflict,1,0,0,12.490000000000002,0.169735,968960,4033280,33960,384,2028637,0,0,0,0.0,833,833,0,0,102,731,624110,833,32
869,78243,83,pair_003_n5_003_conflict,conflict,1,0,0,12.430000000000001,0.16959666666666665,969458,4038094,33975,384,2031079,0,0,0,0.0,833,833,0,0,102,731,624774,833,32
870,78322,79,pair_003_n5_003_control,control,1,0,0,12.470000000000002,0.16946499999999998,969932,4042676,33992,384,2033303,0,0,0,0.0,833,833,0,0,102,731,625406,833,32
871,78415,93,pair_008_n3_008_conflict,conflict,1,0,0,12.330000000000002,0.16931,970490,4048070,34002,384,2035959,0,0,0,0.0,835,835,0,0,102,733,626150,835,32
872,78494,79,pair_007_n3_007_conflict,conflict,1,0,0,12.470000000000002,0.16917833333333332,970964,4052652,34037,384,2038193,0,0,0,0.0,835,835,0,0,102,733,626782,835,32
873,78567,73,pair_000_n5_000_control,control,1,0,0,12.530000000000001,0.16905666666666666,971402,4056886,34069,384,2040289,0,0,0,0.0,835,835,0,0,102,733,627366,835,32
874,78651,84,pair_007_n5_007_control,control,1,0,0,12.420000000000002,0.16891666666666666,971906,4061758,34116,385,2042686,0,0,0,0.0,835,835,0,0,102,733,628038,835,32
875,78735,84,pair_000_n3_000_conflict,conflict,1,0,0,12.420000000000002,0.16877666666666666,972410,4066630,34147,386,2045082,0,0,0,0.0,836,836,0,0,103,733,628710,836,32
876,78819,84,pair_012_n5_012_control,control,1,0,0,12.420000000000002,0.16863666666666666,972914,4071502,34184,387,2047399,0,0,0,0.0,838,838,0,0,103,735,629382,838,32
877,78909,90,pair_005_n3_005_conflict,conflict,1,0,0,12.360000000000001,0.16848666666666665,973454,4076722,34227,388,2049900,0,0,0,0.0,841,841,0,0,103,738,630102,841,32
878,78996,87,pair_006_n3_006_conflict,conflict,1,0,0,12.39,0.16834166666666667,973976,4081768,34285,389,2052422,0,0,0,0.0,842,842,0,0,103,739,630798,842,32
879,79072,76,pair_013_n5_013_conflict,conflict,1,0,0,12.500000000000002,0.16821499999999998,974432,4086176,34318,391,2054582,0,0,0,0.0,844,844,0,0,103,741,631406,844,32
880,79153,81,pair_011_n5_011_conflict,conflict,1,0,0,12.450000000000001,0.16807999999999998,974918,4090874,34374,392,2056876,0,0,0,0.0,845,845,0,0,103,742,632054,845,32
881,79232,79,pair_002_n3_002_control,control,1,0,0,12.470000000000002,0.1679483333333333,975392,4095456,34396,392,2059166,0,0,0,0.0,846,846,0,0,103,743,632686,846,32
882,79311,79,pair_001_n5_001_conflict,conflict,1,0,0,12.470000000000002,0.16781666666666664,975866,4100038,34438,392,2061418,0,0,0,0.0,847,847,0,0,103,744,633318,847,32
883,79407,96,pair_013_n3_013_control,control,1,0,0,12.3,0.16765666666666665,976442,4105606,34489,393,2064219,0,0,0,0.0,849,849,0,0,103,746,634086,849,32
884,79491,84,pair_009_n5_009_conflict,conflict,1,0,0,12.420000000000002,0.16751666666666665,976946,4110478,34545,393,2066694,0,0,0,0.0,849,849,0,0,103,746,634758,849,32
885,79567,76,pair_015_n3_015_conflict,conflict,1,0,0,12.500000000000002,0.16738999999999998,977402,4114886,34575,393,2068822,0,0,0,0.0,849,849,0,0,103,746,635366,849,32
886,79646,79,pair_004_n5_004_control,control,1,0,0,12.470000000000002,0.16725833333333331,977876,4119468,34618,393,2071113,0,0,0,0.0,850,850,0,0,103,747,635998,850,32
887,79730,84,pair_001_n5_001_control,control,1,0,0,12.420000000000002,0.1671183333333333,978380,4124340,34645,393,2073464,0,0,0,0.0,852,852,0,0,103,749,636670,852,32
888,79811,81,pair_008_n5_008_conflict,conflict,1,0,0,12.450000000000001,0.16698333333333332,978866,4129038,34683,394,2075803,0,0,0,0.0,854,854,0,0,104,750,637318,854,32
889,79889,78,pair_007_n3_007_control,control,1,0,0,12.48,0.16685333333333333,979334,4133562,34722,396,2078079,0,0,0,0.0,857,857,0,0,104,753,637942,857,32
890,79979,90,pair_009_n3_009_control,control,1,0,0,12.360000000000001,0.16670333333333331,979874,4138782,34756,399,2080735,0,0,0,0.0,860,860,0,0,105,755,638662,860,32
891,80060,81,pair_016_n3_016_conflict,conflict,1,0,0,12.450000000000001,0.16656833333333332,980360,4143480,34783,399,2083135,0,0,0,0.0,860,860,0,0,105,755,639310,860,32
892,80136,76,pair_015_n5_015_control,control,1,0,0,12.500000000000002,0.16644166666666665,980816,4147888,34820,399,2085353,0,0,0,0.0,860,860,0,0,105,755,639918,860,32
893,80220,84,pair_010_n3_010_control,control,1,0,0,12.420000000000002,0.16630166666666665,981320,4152760,34838,401,2087789,0,0,0,0.0,863,863,0,0,106,757,640590,863,32
894,80311,91,pair_017_n3_017_control,control,1,0,0,12.350000000000001,0.16615,981866,4158038,34882,401,2090475,0,0,0,0.0,864,864,0,0,107,757,641318,864,32
895,80392,81,pair_016_n5_016_conflict,conflict,1,0,0,12.450000000000001,0.166015,982352,4162736,34923,401,2092815,0,0,0,0.0,865,865,0,0,108,757,641966,865,32
896,80474,82,pair_017_n3_017_conflict,conflict,1,0,0,12.440000000000001,0.16587833333333332,982844,4167492,34964,402,2095196,0,0,0,0.0,867,867,0,0,109,758,642622,867,32
897,80556,82,pair_006_n3_006_control,control,1,0,0,12.440000000000001,0.16574166666666665,983336,4172248,34982,402,2097626,0,0,0,0.0,868,868,0,0,110,758,643278,868,32
898,80637,81,pair_009_n5_009_control,control,1,0,0,12.450000000000001,0.16560666666666665,983822,4176946,35020,403,2099973,0,0,0,0.0,869,869,0,0,110,759,643926,869,32
899,80716,79,pair_012_n5_012_conflict,conflict,1,0,0,12.470000000000002,0.16547499999999998,984296,4181528,35055,403,2102342,0,0,0,0.0,870,870,0,0,111,759,644558,870,32
900,80797,81,pair_015_n3_015_control,control,1,0,0,12.450000000000001,0.16534,984782,4186226,35087,403,2104726,0,0,0,0.0,871,871,0,0,112,759,645206,871,32
901,80884,87,pair_009_n3_009_conflict,conflict,1,0,0,12.39,0.16519499999999998,985304,4191272,35134,403,2107255,0,0,0,0.0,871,871,0,0,112,759,645902,871,32
902,80967,83,pair_012_n3_012_control,control,1,0,0,12.430000000000001,0.16505666666666666,985802,4196086,35165,404,2109664,0,0,0,0.0,873,873,0,0,113,760,646566,873,32
903,81049,82,pair_007_n5_007_conflict,conflict,1,0,0,12.440000000000001,0.16491999999999998,986294,4200842,35204,404,2112058,0,0,0,0.0,875,875,0,0,114,761,647222,875,32
904,81142,93,pair_002_n5_002_conflict,conflict,1,0,0,12.330000000000002,0.164765,986852,4206236,35254,405,2114834,0,0,0,0.0,879,879,0,0,115,764,647966,879,32
905,81219,77,pair_010_n5_010_conflict,conflict,1,0,0,12.490000000000002,0.16463666666666665,987314,4210702,35278,406,2117071,0,0,0,0.0,880,880,0,0,115,765,648582,880,32
906,81300,81,pair_016_n5_016_control,control,1,0,0,12.450000000000001,0.16450166666666666,987800,4215400,35323,407,2119394,0,0,0,0.0,881,881,0,0,116,765,649230,881,32
907,81378,78,pair_002_n5_002_control,control,1,0,0,12.480000000000002,0.16437166666666667,988268,4219924,35375,407,2121697,0,0,0,0.0,883,883,0,0,117,766,649854,883,32
908,81449,71,pair_017_n5_017_control,control,1,0,0,12.55,0.16425333333333333,988694,4224042,35416,407,2123827,0,0,0,0.0,884,884,0,0,117,767,650422,884,32
909,81546,97,pair_017_n5_017_conflict,conflict,1,0,0,12.290000000000001,0.16409166666666666,989276,4229668,35485,408,2126695,0,0,0,0.0,884,884,0,0,117,767,651198,884,32
910,81630,84,pair_010_n3_010_conflict,conflict,1,0,0,12.420000000000002,0.16395166666666666,989780,4234540,35520,409,2129114,0,0,0,0.0,886,886,0,0,117,769,651870,886,32
911,81726,96,pair_003_n3_003_control,control,1,0,0,12.3,0.16379166666666667,990356,4240108,35557,413,2131948,0,0,0,0.0,891,891,0,0,117,774,652638,891,32
912,81809,83,pair_001_n3_001_control,control,1,0,0,12.430000000000001,0.16365333333333332,990854,4244922,35569,414,2134416,0,0,0,0.0,892,892,0,0,117,775,653302,892,32
913,81893,84,pair_011_n3_011_conflict,conflict,1,0,0,12.420000000000002,0.16351333333333332,991358,4249794,35589,415,2136959,0,0,0,0.0,893,893,0,0,118,775,653974,893,32
914,81978,85,pair_011_n5_011_control,control,1,0,0,12.410000000000002,0.16337166666666667,991868,4254724,35642,415,2139480,0,0,0,0.0,895,895,0,0,118,777,654654,895,32
915,82075,97,pair_004_n5_004_conflict,conflict,1,0,0,12.290000000000001,0.16321,992450,4260350,35704,415,2142363,0,0,0,0.0,899,899,0,0,118,781,655430,899,32
916,82152,77,pair_014_n3_014_control,control,1,0,0,12.490000000000002,0.16308166666666665,992912,4264816,35735,415,2144714,0,0,0,0.0,899,899,0,0,118,781,656046,899,32
917,82242,90,pair_004_n3_004_control,control,1,0,0,12.360000000000001,0.16293166666666667,993452,4270036,35766,417,2147369,0,0,0,0.0,901,901,0,0,119,782,656766,901,32
918,82326,84,pair_005_n3_005_control,control,1,0,0,12.420000000000002,0.16279166666666667,993956,4274908,35792,419,2149919,0,0,0,0.0,902,902,0,0,120,782,657438,902,32
919,82401,75,pair_011_n3_011_control,control,1,0,0,12.510000000000002,0.16266666666666665,994406,4279258,35824,419,2152168,0,0,0,0.0,903,903,0,0,120,783,658038,903,32
920,82479,78,pair_008_n3_008_control,control,1,0,0,12.480000000000002,0.16253666666666666,994874,4283782,35851,420,2154477,0,0,0,0.0,904,904,0,0,120,784,658662,904,32
921,82559,80,pair_001_n3_001_conflict,conflict,1,0,0,12.46,0.16240333333333332,995354,4288422,35867,420,2156813,0,0,0,0.0,905,905,0,0,120,785,659302,905,32
922,82665,106,pair_013_n5_013_control,control,1,0,0,12.200000000000001,0.16222666666666666,995990,4294570,35895,420,2159909,0,0,0,0.0,905,905,0,0,120,785,660150,905,32
923,82744,79,pair_004_n3_004_conflict,conflict,1,0,0,12.470000000000002,0.162095,996464,4299152,35924,420,2162313,0,0,0,0.0,907,907,0,0,121,786,660782,907,32
924,82820,76,pair_016_n3_016_control,control,1,0,0,12.500000000000002,0.16196833333333333,996920,4303560,35953,420,2164548,0,0,0,0.0,907,907,0,0,121,786,661390,907,32
925,82898,78,pair_014_n3_014_conflict,conflict,1,0,0,12.48,0.16183833333333333,997388,4308084,35987,420,2166809,0,0,0,0.0,907,907,0,0,121,786,662014,907,32
926,82987,89,pair_000_n3_000_control,control,1,0,0,12.370000000000001,0.16169,997922,4313246,36024,420,2169367,0,0,0,0.0,908,908,0,0,121,787,662726,908,32
927,83060,73,pair_006_n5_006_control,control,1,0,0,12.530000000000001,0.1615683333333333,998360,4317480,36055,420,2171524,0,0,0,0.0,908,908,0,0,121,787,663310,908,32
928,83138,78,pair_005_n5_005_control,control,1,0,0,12.48,0.16143833333333332,998828,4322004,36087,420,2173838,0,0,0,0.0,909,909,0,0,121,788,663934,909,32
929,83212,74,pair_015_n5_015_conflict,conflict,1,0,0,12.520000000000001,0.161315,999272,4326296,36113,420,2175988,0,0,0,0.0,909,909,0,0,121,788,664526,909,32
930,83284,72,pair_014_n5_014_control,control,1,0,0,12.540000000000001,0.16119499999999998,999704,4330472,36141,420,2178045,0,0,0,0.0,909,909,0,0,121,788,665102,909,32
931,83365,81,pair_005_n5_005_conflict,conflict,1,0,0,12.450000000000001,0.16105999999999998,1000190,4335170,36207,421,2180453,0,0,0,0.0,915,915,0,0,122,793,665750,915,32
932,83446,81,pair_012_n3_012_conflict,conflict,1,0,0,12.450000000000003,0.16092499999999998,1000676,4339868,36239,422,2182820,0,0,0,0.0,916,916,0,0,122,794,666398,916,32
933,83525,79,pair_008_n5_008_control,control,1,0,0,12.470000000000002,0.16079333333333332,1001150,4344450,36293,422,2185108,0,0,0,0.0,918,918,0,0,122,796,667030,918,32
934,83597,72,pair_010_n5_010_control,control,1,0,0,12.540000000000003,0.16067333333333333,1001582,4348626,36338,423,2187182,0,0,0,0.0,922,922,0,0,122,800,667606,922,32
935,83677,80,pair_002_n3_002_conflict,conflict,1,0,0,12.46,0.16054,1002062,4353266,36365,423,2189510,0,0,0,0.0,924,924,0,0,122,802,668246,924,32
936,83767,90,pair_011_n3_011_conflict,conflict,1,0,0,12.360000000000001,0.16038999999999998,1002602,4358486,36397,426,2192044,0,0,0,0.0,928,928,0,0,123,805,668966,928,32
937,83839,72,pair_015_n3_015_conflict,conflict,1,0,0,12.540000000000001,0.16027,1003034,4362662,36427,426,2194104,0,0,0,0.0,929,929,0,0,124,805,669542,929,32
938,83919,80,pair_000_n3_000_control,control,1,0,0,12.46,0.16013666666666665,1003514,4367302,36459,428,2196419,0,0,0,0.0,930,930,0,0,124,806,670182,930,32
