episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
1061,94093,81,pair_014_n5_014_conflict,conflict,1,0,0,12.450000000000003,0.14318,1064558,4957394,41030,568,2072169,0,0,0,0.0,1364,1364,0,0,194,1170,0,1364,32
1062,94162,69,pair_000_n5_000_control,control,1,0,0,12.570000000000002,0.143065,1064972,4961396,41060,568,2073660,0,0,0,0.0,1364,1364,0,0,194,1170,0,1364,32
1063,94243,81,pair_012_n5_012_control,control,1,0,0,12.450000000000001,0.14293,1065458,4966094,41087,568,2075441,0,0,0,0.0,1364,1364,0,0,194,1170,0,1364,32
1064,94318,75,pair_006_n3_006_conflict,conflict,1,0,0,12.510000000000002,0.142805,1065908,4970444,41115,568,2077175,0,0,0,0.0,1365,1365,0,0,195,1170,0,1365,32
1065,94402,84,pair_011_n3_011_conflict,conflict,1,0,0,12.420000000000002,0.142665,1066412,4975316,41154,570,2079001,0,0,0,0.0,1367,1367,0,0,195,1172,0,1367,32
1066,94485,83,pair_012_n5_012_conflict,conflict,1,0,0,12.430000000000001,0.14252666666666666,1066910,4980130,41187,571,2080829,0,0,0,0.0,1369,1369,0,0,195,1174,0,1369,32
1067,94568,83,pair_006_n3_006_control,control,1,0,0,12.430000000000001,0.1423883333333333,1067408,4984944,41242,571,2082661,0,0,0,0.0,1371,1371,0,0,195,1176,0,1371,32
1068,94653,85,pair_007_n3_007_conflict,conflict,1,0,0,12.410000000000002,0.14224666666666666,1067918,4989874,41290,574,2084511,0,0,0,0.0,1374,1374,0,0,196,1178,0,1374,32
1069,94732,79,pair_009_n5_009_control,control,1,0,0,12.470000000000002,0.142115,1068392,4994456,41342,574,2086308,0,0,0,0.0,1377,1377,0,0,197,1180,0,1377,32
1070,94815,83,pair_015_n3_015_control,control,1,0,0,12.430000000000001,0.14197666666666667,1068890,4999270,41392,575,2088183,0,0,0,0.0,1379,1379,0,0,197,1182,0,1379,32
1071,94892,77,pair_002_n5_002_conflict,conflict,1,0,0,12.490000000000002,0.14184833333333333,1069352,5003736,41418,575,2089813,0,0,0,0.0,1379,1379,0,0,197,1182,0,1379,32
1072,94965,73,pair_016_n3_016_control,control,1,0,0,12.530000000000001,0.14172666666666667,1069790,5007970,41447,575,2091455,0,0,0,0.0,1379,1379,0,0,197,1182,0,1379,32
1073,95045,80,pair_010_n3_010_conflict,conflict,1,0,0,12.46,0.14159333333333332,1070270,5012610,41459,575,2093182,0,0,0,0.0,1381,1381,0,0,197,1184,0,1381,32
1074,95126,81,pair_000_n3_000_conflict,conflict,1,0,0,12.450000000000001,0.14145833333333332,1070756,5017308,41486,575,2095001,0,0,0,0.0,1381,1381,0,0,197,1184,0,1381,32
1075,95208,82,pair_005_n5_005_control,control,1,0,0,12.440000000000001,0.14132166666666665,1071248,5022064,41529,575,2096835,0,0,0,0.0,1384,1384,0,0,197,1187,0,1384,32
1076,95280,72,pair_010_n5_010_conflict,conflict,1,0,0,12.540000000000001,0.14120166666666664,1071680,5026240,41542,575,2098430,0,0,0,0.0,1386,1386,0,0,197,1189,0,1386,32
1077,95360,80,pair_011_n5_011_conflict,conflict,1,0,0,12.46,0.14106833333333332,1072160,5030880,41571,575,2100190,0,0,0,0.0,1386,1386,0,0,197,1189,0,1386,32
1078,95437,77,pair_005_n3_005_control,control,1,0,0,12.490000000000002,0.14093999999999998,1072622,5035346,41601,575,2101910,0,0,0,0.0,1387,1387,0,0,197,1190,0,1387,32
1079,95516,79,pair_001_n3_001_conflict,conflict,1,0,0,12.470000000000002,0.1408083333333333,1073096,5039928,41635,575,2103562,0,0,0,0.0,1388,1388,0,0,198,1190,0,1388,32
1080,95589,73,pair_000_n3_000_control,control,1,0,0,12.530000000000001,0.14068666666666665,1073534,5044162,41664,575,2105183,0,0,0,0.0,1389,1389,0,0,198,1191,0,1389,32
1081,95661,72,pair_011_n5_011_control,control,1,0,0,12.540000000000001,0.14056666666666665,1073966,5048338,41713,575,2106806,0,0,0,0.0,1390,1390,0,0,198,1192,0,1390,32
1082,95745,84,pair_010_n5_010_control,control,1,0,0,12.420000000000002,0.14042666666666664,1074470,5053210,41732,576,2108738,0,0,0,0.0,1391,1391,0,0,198,1193,0,1391,32
1083,95832,87,pair_000_n3_000_conflict,conflict,1,0,0,12.390000000000002,0.14028166666666667,1074992,5058256,41765,576,2110688,0,0,0,0.0,1391,1391,0,0,198,1193,0,1391,32
1084,95913,81,pair_017_n3_017_conflict,conflict,1,0,0,12.450000000000001,0.14014666666666667,1075478,5062954,41800,576,2112523,0,0,0,0.0,1391,1391,0,0,198,1193,0,1391,32
1085,95991,78,pair_007_n3_007_control,control,1,0,0,12.480000000000002,0.14001666666666665,1075946,5067478,41831,576,2114276,0,0,0,0.0,1392,1392,0,0,198,1194,0,1392,32
1086,96075,84,pair_012_n5_012_conflict,conflict,1,0,0,12.420000000000002,0.13987666666666665,1076450,5072350,41864,576,2116120,0,0,0,0.0,1393,1393,0,0,198,1195,0,1393,32
1087,96163,88,pair_004_n3_004_conflict,conflict,1,0,0,12.38,0.13973,1076978,5077454,41889,577,2118126,0,0,0,0.0,1394,1394,0,0,198,1196,0,1394,32
1088,96243,80,pair_005_n5_005_conflict,conflict,1,0,0,12.46,0.13959666666666665,1077458,5082094,41923,577,2119938,0,0,0,0.0,1397,1397,0,0,198,1199,0,1397,32
1089,96321,78,pair_009_n5_009_conflict,conflict,1,0,0,12.48,0.13946666666666666,1077926,5086618,41962,578,2121753,0,0,0,0.0,1398,1398,0,0,198,1200,0,1398,32
1090,96402,81,pair_004_n5_004_conflict,conflict,1,0,0,12.450000000000001,0.13933166666666666,1078412,5091316,42000,581,2123558,0,0,0,0.0,1403,1403,0,0,199,1204,0,1403,32
1091,96479,77,pair_012_n3_012_control,control,1,0,0,12.490000000000002,0.13920333333333332,1078874,5095782,42030,581,2125269,0,0,0,0.0,1403,1403,0,0,199,1204,0,1403,32
1092,96585,106,pair_006_n5_006_conflict,conflict,1,0,0,12.200000000000001,0.13902666666666666,1079510,5101930,42102,585,2127681,0,0,0,0.0,1411,1411,0,0,201,1210,0,1411,32
1093,96680,95,pair_012_n5_012_control,control,1,0,0,12.310000000000002,0.13886833333333332,1080080,5107440,42147,586,2129865,0,0,0,0.0,1412,1412,0,0,202,1210,0,1412,32
1094,96751,71,pair_001_n5_001_conflict,conflict,1,0,0,12.55,0.13874999999999998,1080506,5111558,42158,586,2131440,0,0,0,0.0,1413,1413,0,0,203,1210,0,1413,32
1095,96825,74,pair_014_n3_014_conflict,conflict,1,0,0,12.520000000000001,0.13862666666666665,1080950,5115850,42186,586,2133146,0,0,0,0.0,1413,1413,0,0,203,1210,0,1413,32
1096,96900,75,pair_008_n5_008_control,control,1,0,0,12.510000000000002,0.13850166666666666,1081400,5120200,42210,586,2134985,0,0,0,0.0,1413,1413,0,0,203,1210,0,1413,32
1097,96977,77,pair_011_n3_011_conflict,conflict,1,0,0,12.490000000000002,0.13837333333333332,1081862,5124666,42222,586,2136770,0,0,0,0.0,1413,1413,0,0,203,1210,0,1413,32
1098,97057,80,pair_011_n5_011_conflict,conflict,1,0,0,12.46,0.13824,1082342,5129306,42250,586,2138615,0,0,0,0.0,1413,1413,0,0,203,1210,0,1413,32
1099,97135,78,pair_003_n3_003_control,control,1,0,0,12.480000000000002,0.13810999999999998,1082810,5133830,42269,586,2140500,0,0,0,0.0,1413,1413,0,0,203,1210,0,1413,32
1100,97212,77,pair_011_n3_011_control,control,1,0,0,12.490000000000002,0.13798166666666667,1083272,5138296,42282,586,2142299,0,0,0,0.0,1414,1414,0,0,203,1211,0,1414,32
1101,97289,77,pair_001_n5_001_control,control,1,0,0,12.490000000000002,0.13785333333333333,1083734,5142762,42293,586,2144125,0,0,0,0.0,1415,1415,0,0,203,1212,0,1415,32
1102,97362,73,pair_017_n3_017_control,control,1,0,0,12.530000000000001,0.13773166666666667,1084172,5146996,42325,586,2145870,0,0,0,0.0,1415,1415,0,0,203,1212,0,1415,32
1103,97439,77,pair_005_n5_005_control,control,1,0,0,12.490000000000002,0.13760333333333333,1084634,5151462,42357,586,2147608,0,0,0,0.0,1416,1416,0,0,204,1212,0,1416,32
1104,97515,76,pair_000_n5_000_conflict,conflict,1,0,0,12.500000000000002,0.13747666666666666,1085090,5155870,42384,586,2149337,0,0,0,0.0,1416,1416,0,0,204,1212,0,1416,32
1105,97592,77,pair_005_n3_005_conflict,conflict,1,0,0,12.490000000000002,0.13734833333333332,1085552,5160336,42409,586,2151161,0,0,0,0.0,1417,1417,0,0,204,1213,0,1417,32
1106,97660,68,pair_015_n5_015_conflict,conflict,1,0,0,12.580000000000002,0.137235,1085960,5164280,42434,586,2152759,0,0,0,0.0,1417,1417,0,0,204,1213,0,1417,32
1107,97740,80,pair_010_n3_010_control,control,1,0,0,12.46,0.13710166666666665,1086440,5168920,42443,586,2154623,0,0,0,0.0,1417,1417,0,0,204,1213,0,1417,32
1108,97819,79,pair_015_n5_015_control,control,1,0,0,12.470000000000002,0.13696999999999998,1086914,5173502,42463,586,2156466,0,0,0,0.0,1417,1417,0,0,204,1213,0,1417,32
1109,97899,80,pair_016_n5_016_conflict,conflict,1,0,0,12.46,0.13683666666666666,1087394,5178142,42490,586,2158274,0,0,0,0.0,1417,1417,0,0,204,1213,0,1417,32
1110,97970,71,pair_003_n3_003_conflict,conflict,1,0,0,12.55,0.13671833333333333,1087820,5182260,42509,586,2159912,0,0,0,0.0,1417,1417,0,0,204,1213,0,1417,32
1111,98056,86,pair_007_n3_007_conflict,conflict,1,0,0,12.400000000000002,0.136575,1088336,5187248,42556,587,2161885,0,0,0,0.0,1418,1418,0,0,205,1213,0,1418,32
1112,98128,72,pair_013_n3_013_control,control,1,0,0,12.540000000000001,0.136455,1088768,5191424,42574,587,2163542,0,0,0,0.0,1418,1418,0,0,205,1213,0,1418,32
1113,98211,83,pair_016_n3_016_conflict,conflict,1,0,0,12.430000000000001,0.13631666666666667,1089266,5196238,42603,587,2165428,0,0,0,0.0,1418,1418,0,0,205,1213,0,1418,32
1114,98286,75,pair_008_n5_008_conflict,conflict,1,0,0,12.510000000000002,0.13619166666666666,1089716,5200588,42631,587,2167135,0,0,0,0.0,1418,1418,0,0,205,1213,0,1418,32
1115,98373,87,pair_017_n5_017_conflict,conflict,1,0,0,12.39,0.13604666666666665,1090238,5205634,42659,587,2169143,0,0,0,0.0,1418,1418,0,0,205,1213,0,1418,32
1116,98446,73,pair_013_n5_013_conflict,conflict,1,0,0,12.530000000000001,0.135925,1090676,5209868,42680,587,2170788,0,0,0,0.0,1418,1418,0,0,205,1213,0,1418,32
1117,98519,73,pair_015_n3_015_conflict,conflict,1,0,0,12.530000000000001,0.13580333333333333,1091114,5214102,42705,587,2172480,0,0,0,0.0,1419,1419,0,0,206,1213,0,1419,32
1118,98600,81,pair_009_n3_009_conflict,conflict,1,0,0,12.450000000000003,0.13566833333333334,1091600,5218800,42749,587,2174244,0,0,0,0.0,1420,1420,0,0,206,1214,0,1420,32
1119,98680,80,pair_014_n5_014_conflict,conflict,1,0,0,12.46,0.135535,1092080,5223440,42795,587,2176044,0,0,0,0.0,1421,1421,0,0,207,1214,0,1421,32
1120,98765,85,pair_016_n3_016_control,control,1,0,0,12.410000000000002,0.1353933333333333,1092590,5228370,42830,587,2177928,0,0,0,0.0,1422,1422,0,0,208,1214,0,1422,32
1121,98848,83,pair_014_n3_014_control,control,1,0,0,12.430000000000001,0.135255,1093088,5233184,42860,587,2179806,0,0,0,0.0,1422,1422,0,0,208,1214,0,1422,32
1122,98936,88,pair_013_n5_013_control,control,1,0,0,12.38,0.13510833333333333,1093616,5238288,42909,587,2181781,0,0,0,0.0,1423,1423,0,0,209,1214,0,1423,32
1123,99021,85,pair_000_n5_000_control,control,1,0,0,12.410000000000002,0.13496666666666665,1094126,5243218,42942,587,2183691,0,0,0,0.0,1423,1423,0,0,209,1214,0,1423,32
1124,99096,75,pair_002_n5_002_conflict,conflict,1,0,0,12.510000000000002,0.13484166666666667,1094576,5247568,42961,587,2185408,0,0,0,0.0,1423,1423,0,0,209,1214,0,1423,32
1125,99179,83,pair_008_n3_008_conflict,conflict,1,0,0,12.430000000000001,0.1347033333333333,1095074,5252382,42994,587,2187164,0,0,0,0.0,1423,1423,0,0,209,1214,0,1423,32
1126,99256,77,pair_005_n3_005_control,control,1,0,0,12.490000000000002,0.134575,1095536,5256848,43025,587,2188868,0,0,0,0.0,1424,1424,0,0,209,1215,0,1424,32
1127,99330,74,pair_004_n5_004_control,control,1,0,0,12.520000000000001,0.13445166666666666,1095980,5261140,43049,587,2190560,0,0,0,0.0,1424,1424,0,0,209,1215,0,1424,32
1128,99408,78,pair_010_n3_010_conflict,conflict,1,0,0,12.480000000000002,0.13432166666666664,1096448,5265664,43070,589,2192322,0,0,0,0.0,1427,1427,0,0,210,1217,0,1427,32
1129,99492,84,pair_001_n3_001_control,control,1,0,0,12.420000000000002,0.13418166666666664,1096952,5270536,43111,591,2194220,0,0,0,0.0,1430,1430,0,0,210,1220,0,1430,32
1130,99562,70,pair_012_n3_012_conflict,conflict,1,0,0,12.560000000000002,0.134065,1097372,5274596,43137,591,2195766,0,0,0,0.0,1431,1431,0,0,211,1220,0,1431,32
1131,99643,81,pair_017_n5_017_control,control,1,0,0,12.450000000000001,0.13393,1097858,5279294,43184,592,2197575,0,0,0,0.0,1434,1434,0,0,213,1221,0,1434,32
1132,99721,78,pair_008_n3_008_control,control,1,0,0,12.480000000000002,0.1338,1098326,5283818,43200,594,2199289,0,0,0,0.0,1436,1436,0,0,213,1223,0,1436,32
1133,99806,85,pair_004_n3_004_control,control,1,0,0,12.410000000000002,0.13365833333333332,1098836,5288748,43236,597,2201186,0,0,0,0.0,1437,1437,0,0,213,1224,0,1437,32
1134,99878,72,pair_003_n5_003_control,control,1,0,0,12.540000000000001,0.13353833333333331,1099268,5292924,43276,597,2202691,0,0,0,0.0,1437,1437,0,0,213,1224,0,1437,32
1135,99962,84,pair_002_n3_002_control,control,1,0,0,12.420000000000002,0.1333983333333333,1099772,5297796,43307,597,2204511,0,0,0,0.0,1438,1438,0,0,214,1224,0,1438,32
1136,100041,79,pair_002_n3_002_conflict,conflict,1,0,0,12.470000000000002,0.13326666666666664,1100000,5302624,43334,597,2206354,0,0,0,0.0,1439,1439,0,0,215,1224,0,1439,32
1137,100114,73,pair_013_n3_013_conflict,conflict,1,0,0,12.530000000000001,0.13314499999999999,1100000,5307296,43374,597,2208129,0,0,0,0.0,1441,1441,0,0,215,1226,0,1441,32
1138,100190,76,pair_010_n5_010_conflict,conflict,1,0,0,12.500000000000002,0.13301833333333332,1100000,5312160,43411,597,2209990,0,0,0,0.0,1441,1441,0,0,215,1226,0,1441,32
1139,100266,76,pair_001_n3_001_conflict,conflict,1,0,0,12.500000000000002,0.13289166666666666,1100000,5317024,43443,598,2211877,0,0,0,0.0,1442,1442,0,0,215,1227,0,1442,32
1140,100341,75,pair_007_n5_007_conflict,conflict,1,0,0,12.510000000000002,0.13276666666666664,1100000,5321824,43473,599,2213702,0,0,0,0.0,1444,1444,0,0,216,1228,0,1444,32
1141,100421,80,pair_014_n5_014_control,control,1,0,0,12.46,0.13263333333333333,1100000,5326944,43523,600,2215585,0,0,0,0.0,1446,1446,0,0,216,1230,0,1446,32
1142,100500,79,pair_015_n3_015_control,control,1,0,0,12.470000000000002,0.13250166666666666,1100000,5332000,43558,600,2217519,0,0,0,0.0,1447,1447,0,0,217,1230,0,1447,32
1143,100574,74,pair_016_n5_016_control,control,1,0,0,12.520000000000001,0.13237833333333332,1100000,5336736,43601,600,2219403,0,0,0,0.0,1448,1448,0,0,218,1230,0,1448,32
1144,100647,73,pair_006_n3_006_control,control,1,0,0,12.530000000000001,0.13225666666666666,1100000,5341408,43652,600,2221247,0,0,0,0.0,1450,1450,0,0,219,1231,0,1450,32
1145,100717,70,pair_009_n5_009_control,control,1,0,0,12.560000000000002,0.13213999999999998,1100000,5345888,43684,601,2222944,0,0,0,0.0,1453,1453,0,0,220,1233,0,1453,32
1146,100797,80,pair_009_n3_009_control,control,1,0,0,12.46,0.13200666666666666,1100000,5351008,43720,602,2224935,0,0,0,0.0,1455,1455,0,0,220,1235,0,1455,32
1147,100875,78,pair_006_n5_006_control,control,1,0,0,12.480000000000002,0.13187666666666664,1100000,5356000,43750,603,2226884,0,0,0,0.0,1458,1458,0,0,222,1236,0,1458,32
1148,100956,81,pair_003_n5_003_conflict,conflict,1,0,0,12.450000000000001,0.13174166666666665,1100000,5361184,43783,604,2228928,0,0,0,0.0,1459,1459,0,0,222,1237,0,1459,32
1149,101029,73,pair_007_n5_007_control,control,1,0,0,12.530000000000001,0.13162,1100000,5365856,43811,604,2230783,0,0,0,0.0,1460,1460,0,0,223,1237,0,1460,32
1150,101118,89,pair_006_n3_006_conflict,conflict,1,0,0,12.370000000000001,0.13147166666666665,1100000,5371552,43827,604,2233039,0,0,0,0.0,1461,1461,0,0,224,1237,0,1461,32
1151,101202,84,pair_002_n5_002_control,control,1,0,0,12.420000000000002,0.13133166666666665,1100000,5376928,43866,604,2235084,0,0,0,0.0,1463,1463,0,0,225,1238,0,1463,32
1152,101277,75,pair_005_n3_005_control,control,1,0,0,12.510000000000002,0.13120666666666667,1100000,5381728,43907,604,2236995,0,0,0,0.0,1464,1464,0,0,225,1239,0,1464,32
1153,101361,84,pair_002_n5_002_control,control,1,0,0,12.420000000000002,0.13106666666666666,1100000,5387104,43933,605,2239064,0,0,0,0.0,1466,1466,0,0,225,1241,0,1466,32
1154,101455,94,pair_015_n3_015_conflict,conflict,1,0,0,12.32,0.13091,1100000,5393120,43964,605,2241426,0,0,0,0.0,1467,1467,0,0,225,1242,0,1467,32
1155,101542,87,pair_012_n5_012_conflict,conflict,1,0,0,12.39,0.130765,1100000,5398688,44006,607,2243533,0,0,0,0.0,1469,1469,0,0,226,1243,0,1469,32
1156,101623,81,pair_009_n3_009_control,control,1,0,0,12.450000000000001,0.13063,1100000,5403872,44029,607,2245559,0,0,0,0.0,1470,1470,0,0,226,1244,0,1470,32
1157,101697,74,pair_004_n5_004_conflict,conflict,1,0,0,12.520000000000001,0.13050666666666666,1100000,5408608,44050,607,2247408,0,0,0,0.0,1471,1471,0,0,226,1245,0,1471,32
1158,101768,71,pair_009_n5_009_control,control,1,0,0,12.55,0.13038833333333333,1100000,5413152,44091,607,2249200,0,0,0,0.0,1473,1473,0,0,226,1247,0,1473,32
1159,101847,79,pair_007_n5_007_conflict,conflict,1,0,0,12.470000000000002,0.13025666666666666,1100000,5418208,44147,608,2251180,0,0,0,0.0,1475,1475,0,0,226,1249,0,1475,32
1160,101919,72,pair_000_n5_000_control,control,1,0,0,12.540000000000003,0.13013666666666665,1100000,5422816,44193,610,2252980,0,0,0,0.0,1478,1478,0,0,226,1252,0,1478,32
1161,101991,72,pair_012_n5_012_control,control,1,0,0,12.540000000000001,0.13001666666666667,1100000,5427424,44219,610,2254858,0,0,0,0.0,1478,1478,0,0,226,1252,0,1478,32
1162,102066,75,pair_012_n3_012_conflict,conflict,1,0,0,12.510000000000002,0.12989166666666666,1100000,5432224,44247,611,2256855,0,0,0,0.0,1479,1479,0,0,226,1253,0,1479,32
1163,102136,70,pair_016_n3_016_control,control,1,0,0,12.560000000000002,0.129775,1100000,5436704,44275,611,2258683,0,0,0,0.0,1479,1479,0,0,226,1253,0,1479,32
1164,102214,78,pair_014_n3_014_control,control,1,0,0,12.48,0.12964499999999998,1100000,5441696,44309,611,2260675,0,0,0,0.0,1479,1479,0,0,226,1253,0,1479,32
1165,102286,72,pair_003_n5_003_conflict,conflict,1,0,0,12.540000000000001,0.129525,1100000,5446304,44331,611,2262529,0,0,0,0.0,1481,1481,0,0,226,1255,0,1481,32
1166,102368,82,pair_017_n3_017_conflict,conflict,1,0,0,12.440000000000001,0.12938833333333333,1100000,5451552,44367,611,2264620,0,0,0,0.0,1481,1481,0,0,226,1255,0,1481,32
1167,102455,87,pair_001_n5_001_conflict,conflict,1,0,0,12.39,0.12924333333333332,1100000,5457120,44442,613,2266894,0,0,0,0.0,1484,1484,0,0,227,1257,0,1484,32
1168,102539,84,pair_011_n5_011_control,control,1,0,0,12.420000000000002,0.12910333333333332,1100000,5462496,44502,617,2269083,0,0,0,0.0,1488,1488,0,0,227,1261,0,1488,32
1169,102617,78,pair_006_n3_006_conflict,conflict,1,0,0,12.48,0.12897333333333333,1100000,5467488,44533,617,2271101,0,0,0,0.0,1488,1488,0,0,227,1261,0,1488,32
1170,102697,80,pair_000_n3_000_conflict,conflict,1,0,0,12.46,0.12883999999999998,1100000,5472608,44579,618,2273229,0,0,0,0.0,1490,1490,0,0,227,1263,0,1490,32
1171,102780,83,pair_013_n3_013_control,control,1,0,0,12.430000000000001,0.12870166666666666,1100000,5477920,44608,618,2275436,0,0,0,0.0,1490,1490,0,0,227,1263,0,1490,32
1172,102854,74,pair_013_n5_013_conflict,conflict,1,0,0,12.520000000000001,0.12857833333333332,1100000,5482656,44635,618,2277412,0,0,0,0.0,1490,1490,0,0,227,1263,0,1490,32
1173,102938,84,pair_010_n3_010_conflict,conflict,1,0,0,12.420000000000002,0.12843833333333332,1100000,5488032,44652,619,2279577,0,0,0,0.0,1492,1492,0,0,227,1265,0,1492,32
1174,103017,79,pair_001_n3_001_conflict,conflict,1,0,0,12.470000000000002,0.12830666666666665,1100000,5493088,44662,619,2281680,0,0,0,0.0,1493,1493,0,0,228,1265,0,1493,32
1175,103097,80,pair_013_n3_013_conflict,conflict,1,0,0,12.46,0.12817333333333333,1100000,5498208,44689,619,2283677,0,0,0,0.0,1493,1493,0,0,228,1265,0,1493,32
1176,103168,71,pair_007_n5_007_control,control,1,0,0,12.55,0.128055,1100000,5502752,44728,619,2285538,0,0,0,0.0,1493,1493,0,0,228,1265,0,1493,32
1177,103243,75,pair_010_n5_010_conflict,conflict,1,0,0,12.510000000000002,0.12793,1100000,5507552,44761,620,2287531,0,0,0,0.0,1494,1494,0,0,228,1266,0,1494,32
1178,103315,72,pair_009_n3_009_conflict,conflict,1,0,0,12.540000000000001,0.12780999999999998,1100000,5512160,44802,620,2289452,0,0,0,0.0,1494,1494,0,0,228,1266,0,1494,32
1179,103396,81,pair_014_n3_014_conflict,conflict,1,0,0,12.450000000000001,0.12767499999999998,1100000,5517344,44838,620,2291588,0,0,0,0.0,1494,1494,0,0,228,1266,0,1494,32
1180,103468,72,pair_007_n3_007_control,control,1,0,0,12.540000000000001,0.127555,1100000,5521952,44881,621,2293482,0,0,0,0.0,1495,1495,0,0,228,1267,0,1495,32
1181,103546,78,pair_010_n3_010_control,control,1,0,0,12.48,0.12742499999999998,1100000,5526944,44897,623,2295504,0,0,0,0.0,1498,1498,0,0,228,1270,0,1498,32
1182,103619,73,pair_017_n3_017_control,control,1,0,0,12.530000000000001,0.12730333333333332,1100000,5531616,44928,623,2297364,0,0,0,0.0,1498,1498,0,0,228,1270,0,1498,32
1183,103694,75,pair_005_n5_005_conflict,conflict,1,0,0,12.510000000000002,0.1271783333333333,1100000,5536416,44976,625,2299315,0,0,0,0.0,1501,1501,0,0,228,1273,0,1501,32
1184,103778,84,pair_004_n3_004_control,control,1,0,0,12.420000000000002,0.1270383333333333,1100000,5541792,45018,628,2301510,0,0,0,0.0,1505,1505,0,0,229,1276,0,1505,32
1185,103851,73,pair_008_n3_008_control,control,1,0,0,12.530000000000001,0.12691666666666665,1100000,5546464,45028,628,2303405,0,0,0,0.0,1505,1505,0,0,229,1276,0,1505,32
1186,103924,73,pair_017_n5_017_conflict,conflict,1,0,0,12.530000000000001,0.126795,1100000,5551136,45064,628,2305354,0,0,0,0.0,1505,1505,0,0,229,1276,0,1505,32
1187,103996,72,pair_001_n3_001_control,control,1,0,0,12.540000000000001,0.12667499999999998,1100000,5555744,45085,628,2307253,0,0,0,0.0,1506,1506,0,0,229,1277,0,1506,32
1188,104079,83,pair_008_n3_008_conflict,conflict,1,0,0,12.430000000000001,0.12653666666666666,1100000,5561056,45134,629,2309444,0,0,0,0.0,1508,1508,0,0,229,1279,0,1508,32
1189,104153,74,pair_008_n5_008_conflict,conflict,1,0,0,12.520000000000001,0.12641333333333332,1100000,5565792,45188,629,2311402,0,0,0,0.0,1508,1508,0,0,229,1279,0,1508,32
1190,104225,72,pair_002_n3_002_conflict,conflict,1,0,0,12.540000000000001,0.1262933333333333,1100000,5570400,45220,631,2313289,0,0,0,0.0,1510,1510,0,0,229,1281,0,1510,32
1191,104293,68,pair_000_n3_000_control,control,1,0,0,12.580000000000002,0.12618,1100000,5574752,45246,631,2315047,0,0,0,0.0,1510,1510,0,0,229,1281,0,1510,32
1192,104372,79,pair_011_n3_011_control,control,1,0,0,12.470000000000002,0.12604833333333332,1100000,5579808,45284,631,2317141,0,0,0,0.0,1511,1511,0,0,230,1281,0,1511,32
1193,104454,82,pair_004_n3_004_conflict,conflict,1,0,0,12.440000000000001,0.12591166666666664,1100000,5585056,45316,634,2319279,0,0,0,0.0,1514,1514,0,0,231,1283,0,1514,32
1194,104538,84,pair_006_n5_006_conflict,conflict,1,0,0,12.420000000000002,0.12577166666666664,1100000,5590432,45349,635,2321557,0,0,0,0.0,1516,1516,0,0,232,1284,0,1516,32
1195,104617,79,pair_001_n5_001_control,control,1,0,0,12.470000000000002,0.12564,1100000,5595488,45374,635,2323612,0,0,0,0.0,1516,1516,0,0,232,1284,0,1516,32
1196,104696,79,pair_008_n5_008_control,control,1,0,0,12.470000000000002,0.12550833333333333,1100000,5600544,45431,635,2325715,0,0,0,0.0,1517,1517,0,0,233,1284,0,1517,32
1197,104784,88,pair_002_n3_002_control,control,1,0,0,12.380000000000003,0.12536166666666665,1100000,5606176,45469,639,2328100,0,0,0,0.0,1522,1522,0,0,236,1286,0,1522,32
1198,104865,81,pair_014_n5_014_conflict,conflict,1,0,0,12.450000000000001,0.12522666666666665,1100000,5611360,45508,639,2330219,0,0,0,0.0,1525,1525,0,0,237,1288,0,1525,32
1199,104939,74,pair_002_n5_002_conflict,conflict,1,0,0,12.520000000000001,0.12510333333333332,1100000,5616096,45548,639,2332151,0,0,0,0.0,1525,1525,0,0,237,1288,0,1525,32
1200,105015,76,pair_015_n5_015_control,control,1,0,0,12.500000000000002,0.12497666666666665,1100000,5620960,45586,639,2334177,0,0,0,0.0,1526,1526,0,0,238,1288,0,1526,32
1201,105095,80,pair_006_n3_006_control,control,1,0,0,12.46,0.12484333333333333,1100000,5626080,45627,640,2336308,0,0,0,0.0,1530,1530,0,0,238,1292,0,1530,32
1202,105167,72,pair_011_n3_011_conflict,conflict,1,0,0,12.540000000000001,0.12472333333333332,1100000,5630688,45641,640,2338268,0,0,0,0.0,1531,1531,0,0,238,1293,0,1531,32
1203,105247,80,pair_017_n5_017_control,control,1,0,0,12.46,0.12458999999999998,1100000,5635808,45689,640,2340425,0,0,0,0.0,1532,1532,0,0,239,1293,0,1532,32
1204,105325,78,pair_005_n3_005_conflict,conflict,1,0,0,12.480000000000002,0.12445999999999999,1100000,5640800,45722,641,2342449,0,0,0,0.0,1534,1534,0,0,239,1295,0,1534,32
1205,105397,72,pair_006_n5_006_control,control,1,0,0,12.540000000000001,0.12433999999999998,1100000,5645408,45755,642,2344371,0,0,0,0.0,1537,1537,0,0,240,1297,0,1537,32
