episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
482,45140,94,pair_011_n5_011_control,control,1,0,0,12.32,0.22476833333333332,722240,2166720,23179,318,1117330,0,0,0,0.0,780,780,0,0,48,732,180208,780,29
483,45218,78,pair_011_n3_011_control,control,1,0,0,12.48,0.22463833333333333,723488,2170464,23201,318,1119318,0,0,0,0.0,781,781,0,0,48,733,180520,781,29
484,45313,95,pair_014_n5_014_conflict,conflict,1,0,0,12.310000000000002,0.22447999999999999,725008,2175024,23234,318,1121673,0,0,0,0.0,783,783,0,0,48,735,180900,783,29
485,45408,95,pair_017_n5_017_control,control,1,0,0,12.310000000000002,0.22432166666666664,726528,2179584,23291,318,1124035,0,0,0,0.0,786,786,0,0,49,737,181280,786,29
486,45493,85,pair_017_n5_017_conflict,conflict,1,0,0,12.410000000000002,0.22418,727888,2183664,23344,318,1126180,0,0,0,0.0,787,787,0,0,50,737,181620,787,29
487,45581,88,pair_013_n5_013_conflict,conflict,1,0,0,12.380000000000003,0.2240333333333333,729296,2187888,23387,318,1128403,0,0,0,0.0,787,787,0,0,50,737,181972,787,29
488,45658,77,pair_012_n3_012_control,control,1,0,0,12.490000000000002,0.223905,730528,2191584,23420,318,1130328,0,0,0,0.0,789,789,0,0,51,738,182280,789,29
489,45744,86,pair_009_n3_009_control,control,1,0,0,12.400000000000002,0.22376166666666664,731904,2195712,23452,318,1132435,0,0,0,0.0,790,790,0,0,51,739,182624,790,29
490,45847,103,pair_001_n5_001_conflict,conflict,1,0,0,12.23,0.22358999999999998,733552,2200656,23484,318,1134929,0,0,0,0.0,791,791,0,0,51,740,183036,791,29
491,45929,82,pair_016_n5_016_control,control,1,0,0,12.440000000000001,0.22345333333333334,734864,2204592,23511,318,1136876,0,0,0,0.0,792,792,0,0,51,741,183364,792,29
492,46013,84,pair_004_n5_004_control,control,1,0,0,12.420000000000002,0.2233133333333333,736208,2208624,23562,318,1138926,0,0,0,0.0,792,792,0,0,51,741,183700,792,29
493,46099,86,pair_000_n5_000_control,control,1,0,0,12.400000000000002,0.22316999999999998,737584,2212752,23603,320,1141017,0,0,0,0.0,793,793,0,0,51,742,184044,793,29
494,46191,92,pair_000_n3_000_conflict,conflict,1,0,0,12.340000000000002,0.22301666666666664,739056,2217168,23640,322,1143251,0,0,0,0.0,793,793,0,0,51,742,184412,793,29
495,46281,90,pair_003_n5_003_control,control,1,0,0,12.360000000000001,0.22286666666666666,740496,2221488,23672,323,1145435,0,0,0,0.0,794,794,0,0,51,743,184772,794,29
496,46367,86,pair_006_n5_006_control,control,1,0,0,12.400000000000002,0.22272333333333333,741872,2225616,23709,324,1147504,0,0,0,0.0,797,797,0,0,52,745,185116,797,29
497,46467,100,pair_015_n5_015_conflict,conflict,1,0,0,12.260000000000002,0.22255666666666665,743472,2230416,23754,324,1149905,0,0,0,0.0,797,797,0,0,52,745,185516,797,29
498,46548,81,pair_010_n5_010_conflict,conflict,1,0,0,12.450000000000001,0.22242166666666666,744768,2234304,23813,324,1151811,0,0,0,0.0,797,797,0,0,52,745,185840,797,29
499,46631,83,pair_000_n5_000_conflict,conflict,1,0,0,12.430000000000001,0.22228333333333333,746096,2238288,23867,324,1153789,0,0,0,0.0,798,798,0,0,52,746,186172,798,29
500,46712,81,pair_016_n5_016_conflict,conflict,1,0,0,12.450000000000001,0.22214833333333334,747392,2242176,23916,324,1155744,0,0,0,0.0,799,799,0,0,53,746,186496,799,29
501,46813,101,pair_010_n5_010_control,control,1,0,0,12.250000000000002,0.22197999999999998,749008,2247024,23947,325,1158116,0,0,0,0.0,801,801,0,0,53,748,186900,801,29
502,46887,74,pair_004_n3_004_conflict,conflict,1,0,0,12.520000000000001,0.22185666666666665,750192,2250576,23976,325,1159905,0,0,0,0.0,802,802,0,0,53,749,187196,802,29
503,46972,85,pair_017_n3_017_control,control,1,0,0,12.410000000000002,0.221715,751552,2254656,24019,325,1161910,0,0,0,0.0,803,803,0,0,53,750,187536,803,29
504,47069,97,pair_017_n5_017_conflict,conflict,1,0,0,12.290000000000001,0.22155333333333332,753104,2259312,24054,325,1164215,0,0,0,0.0,804,804,0,0,54,750,187924,804,29
505,47147,78,pair_004_n5_004_conflict,conflict,1,0,0,12.480000000000002,0.2214233333333333,754352,2263056,24084,325,1166099,0,0,0,0.0,804,804,0,0,54,750,188236,804,29
506,47231,84,pair_001_n3_001_conflict,conflict,1,0,0,12.420000000000002,0.22128333333333333,755696,2267088,24131,327,1168087,0,0,0,0.0,807,807,0,0,54,753,188572,807,29
507,47329,98,pair_017_n3_017_control,control,1,0,0,12.280000000000001,0.22111999999999998,757264,2271792,24176,327,1170402,0,0,0,0.0,808,808,0,0,54,754,188964,808,29
508,47417,88,pair_000_n5_000_control,control,1,0,0,12.380000000000003,0.22097333333333333,758672,2276016,24207,327,1172438,0,0,0,0.0,808,808,0,0,54,754,189316,808,29
509,47506,89,pair_016_n5_016_conflict,conflict,1,0,0,12.370000000000001,0.220825,760096,2280288,24249,327,1174483,0,0,0,0.0,808,808,0,0,54,754,189672,808,29
510,47630,124,pair_008_n5_008_conflict,conflict,1,0,0,12.020000000000001,0.2206183333333333,762080,2286240,24287,327,1177379,0,0,0,0.0,808,808,0,0,54,754,190168,808,29
511,47715,85,pair_014_n5_014_conflict,conflict,1,0,0,12.410000000000002,0.22047666666666665,763440,2290320,24324,327,1179401,0,0,0,0.0,809,809,0,0,54,755,190508,809,29
512,47791,76,pair_000_n3_000_conflict,conflict,1,0,0,12.500000000000002,0.22035,764656,2293968,24363,327,1181170,0,0,0,0.0,809,809,0,0,54,755,190812,809,29
513,47877,86,pair_006_n5_006_conflict,conflict,1,0,0,12.400000000000002,0.22020666666666666,766032,2298096,24405,327,1183208,0,0,0,0.0,809,809,0,0,54,755,191156,809,29
514,47965,88,pair_007_n5_007_control,control,1,0,0,12.38,0.22005999999999998,767440,2302320,24448,327,1185204,0,0,0,0.0,809,809,0,0,54,755,191508,809,29
515,48046,81,pair_006_n3_006_control,control,1,0,0,12.450000000000001,0.21992499999999998,768736,2306208,24465,327,1187103,0,0,0,0.0,809,809,0,0,54,755,191832,809,29
516,48139,93,pair_008_n3_008_control,control,1,0,0,12.330000000000002,0.21977,770224,2310672,24505,327,1189243,0,0,0,0.0,809,809,0,0,54,755,192204,809,29
517,48226,87,pair_013_n5_013_conflict,conflict,1,0,0,12.39,0.219625,771616,2314848,24543,328,1191222,0,0,0,0.0,809,809,0,0,54,755,192552,809,29
518,48325,99,pair_006_n5_006_control,control,1,0,0,12.270000000000001,0.21946,773200,2319600,24601,328,1193567,0,0,0,0.0,811,811,0,0,55,756,192948,811,29
519,48420,95,pair_014_n3_014_conflict,conflict,1,0,0,12.310000000000002,0.21930166666666667,774720,2324160,24643,328,1195780,0,0,0,0.0,813,813,0,0,55,758,193328,813,29
520,48520,100,pair_002_n5_002_conflict,conflict,1,0,0,12.260000000000002,0.21913499999999997,776320,2328960,24689,328,1198114,0,0,0,0.0,815,815,0,0,56,759,193728,815,29
521,48600,80,pair_013_n5_013_control,control,1,0,0,12.46,0.21900166666666665,777600,2332800,24726,332,1200000,0,0,0,0.0,819,819,0,0,57,762,194048,819,29
522,48674,74,pair_010_n5_010_control,control,1,0,0,12.520000000000001,0.21887833333333334,778784,2336352,24773,332,1201674,0,0,0,0.0,819,819,0,0,57,762,194344,819,29
523,48761,87,pair_015_n3_015_conflict,conflict,1,0,0,12.39,0.21873333333333334,780176,2340528,24818,332,1203673,0,0,0,0.0,820,820,0,0,58,762,194692,820,29
524,48848,87,pair_007_n5_007_conflict,conflict,1,0,0,12.39,0.21858833333333333,781568,2344704,24859,333,1205718,0,0,0,0.0,821,821,0,0,58,763,195040,821,29
525,48944,96,pair_002_n3_002_control,control,1,0,0,12.3,0.21842833333333334,783104,2349312,24895,333,1207937,0,0,0,0.0,822,822,0,0,58,764,195424,822,29
526,49026,82,pair_004_n5_004_control,control,1,0,0,12.440000000000001,0.21829166666666666,784416,2353248,24947,334,1209803,0,0,0,0.0,822,822,0,0,58,764,195752,822,29
527,49108,82,pair_005_n5_005_conflict,conflict,1,0,0,12.440000000000001,0.218155,785728,2357184,24977,334,1211735,0,0,0,0.0,822,822,0,0,58,764,196080,822,29
528,49196,88,pair_014_n3_014_control,control,1,0,0,12.380000000000003,0.2180083333333333,787136,2361408,25016,334,1213731,0,0,0,0.0,822,822,0,0,58,764,196432,822,29
529,49287,91,pair_011_n5_011_conflict,conflict,1,0,0,12.350000000000001,0.21785666666666664,788592,2365776,25076,334,1215895,0,0,0,0.0,822,822,0,0,58,764,196796,822,29
530,49375,88,pair_007_n3_007_conflict,conflict,1,0,0,12.38,0.21771,790000,2370000,25114,334,1217908,0,0,0,0.0,822,822,0,0,58,764,197148,822,29
531,49472,97,pair_000_n5_000_conflict,conflict,1,0,0,12.290000000000001,0.21754833333333332,791552,2374656,25170,337,1220134,0,0,0,0.0,828,828,0,0,59,769,197536,828,29
532,49563,91,pair_005_n3_005_conflict,conflict,1,0,0,12.350000000000001,0.21739666666666665,793008,2379024,25213,337,1222268,0,0,0,0.0,828,828,0,0,59,769,197900,828,29
533,49644,81,pair_015_n5_015_control,control,1,0,0,12.450000000000001,0.21726166666666666,794304,2382912,25245,339,1224192,0,0,0,0.0,829,829,0,0,59,770,198224,829,29
534,49738,94,pair_016_n3_016_conflict,conflict,1,0,0,12.320000000000002,0.217105,795808,2387424,25291,339,1226396,0,0,0,0.0,830,830,0,0,60,770,198600,830,29
535,49815,77,pair_002_n3_002_conflict,conflict,1,0,0,12.490000000000002,0.21697666666666665,797040,2391120,25318,339,1228171,0,0,0,0.0,832,832,0,0,60,772,198908,832,29
536,49899,84,pair_007_n3_007_control,control,1,0,0,12.420000000000002,0.21683666666666665,798384,2395152,25353,339,1230164,0,0,0,0.0,832,832,0,0,60,772,199244,832,29
537,49997,98,pair_017_n5_017_control,control,1,0,0,12.280000000000001,0.21667333333333333,799952,2399856,25404,339,1232434,0,0,0,0.0,832,832,0,0,60,772,199636,832,29
538,50085,88,pair_013_n3_013_conflict,conflict,1,0,0,12.38,0.21652666666666665,800510,2404930,25421,339,1234822,0,0,0,0.0,832,832,0,0,60,772,199988,832,29
539,50176,91,pair_012_n3_012_conflict,conflict,1,0,0,12.350000000000001,0.21637499999999998,801056,2410208,25457,339,1237370,0,0,0,0.0,833,833,0,0,60,773,200352,833,29
540,50264,88,pair_000_n3_000_control,control,1,0,0,12.38,0.21622833333333333,801584,2415312,25487,339,1239865,0,0,0,0.0,834,834,0,0,60,774,200704,834,29
541,50348,84,pair_010_n3_010_control,control,1,0,0,12.420000000000002,0.21608833333333333,802088,2420184,25507,339,1242157,0,0,0,0.0,835,835,0,0,60,775,201040,835,29
542,50436,88,pair_014_n5_014_control,control,1,0,0,12.38,0.21594166666666664,802616,2425288,25549,339,1244622,0,0,0,0.0,835,835,0,0,60,775,201392,835,29
543,50518,82,pair_011_n3_011_conflict,conflict,1,0,0,12.440000000000001,0.21580499999999997,803108,2430044,25574,339,1246845,0,0,0,0.0,835,835,0,0,60,775,201720,835,29
544,50597,79,pair_009_n3_009_control,control,1,0,0,12.470000000000002,0.21567333333333333,803582,2434626,25624,339,1249037,0,0,0,0.0,835,835,0,0,60,775,202036,835,29
545,50698,101,pair_001_n3_001_control,control,1,0,0,12.250000000000002,0.215505,804188,2440484,25648,340,1251803,0,0,0,0.0,836,836,0,0,60,776,202440,836,29
546,50788,90,pair_011_n3_011_control,control,1,0,0,12.360000000000001,0.215355,804728,2445704,25672,342,1254306,0,0,0,0.0,839,839,0,0,62,777,202800,839,29
547,50872,84,pair_005_n3_005_control,control,1,0,0,12.420000000000002,0.215215,805232,2450576,25713,342,1256674,0,0,0,0.0,839,839,0,0,62,777,203136,839,29
548,50956,84,pair_004_n3_004_conflict,conflict,1,0,0,12.420000000000002,0.215075,805736,2455448,25749,343,1258976,0,0,0,0.0,840,840,0,0,62,778,203472,840,29
549,51049,93,pair_003_n5_003_conflict,conflict,1,0,0,12.330000000000002,0.21492,806294,2460842,25802,343,1261532,0,0,0,0.0,842,842,0,0,62,780,203844,842,30
550,51143,94,pair_008_n5_008_control,control,1,0,0,12.320000000000002,0.2147633333333333,806858,2466294,25861,343,1264158,0,0,0,0.0,843,843,0,0,62,781,204220,843,30
551,51239,96,pair_001_n5_001_control,control,1,0,0,12.3,0.2146033333333333,807434,2471862,25892,343,1266803,0,0,0,0.0,844,844,0,0,62,782,204604,844,30
552,51325,86,pair_010_n5_010_conflict,conflict,1,0,0,12.400000000000002,0.21445999999999998,807950,2476850,25922,343,1269230,0,0,0,0.0,846,846,0,0,62,784,204948,846,30
553,51404,79,pair_008_n3_008_conflict,conflict,1,0,0,12.470000000000002,0.21432833333333334,808424,2481432,25938,343,1271485,0,0,0,0.0,847,847,0,0,62,785,205264,847,30
554,51482,78,pair_017_n3_017_conflict,conflict,1,0,0,12.48,0.21419833333333332,808892,2485956,25973,343,1273716,0,0,0,0.0,848,848,0,0,62,786,205576,848,30
555,51567,85,pair_015_n3_015_control,control,1,0,0,12.410000000000002,0.21405666666666667,809402,2490886,26005,343,1276026,0,0,0,0.0,849,849,0,0,62,787,205916,849,30
556,51650,83,pair_013_n3_013_control,control,1,0,0,12.430000000000001,0.21391833333333332,809900,2495700,26049,343,1278352,0,0,0,0.0,850,850,0,0,63,787,206248,850,30
557,51726,76,pair_012_n3_012_control,control,1,0,0,12.500000000000002,0.21379166666666666,810356,2500108,26081,344,1280473,0,0,0,0.0,852,852,0,0,64,788,206552,852,30
558,51805,79,pair_005_n5_005_control,control,1,0,0,12.470000000000002,0.21366,810830,2504690,26122,344,1282657,0,0,0,0.0,854,854,0,0,64,790,206868,854,30
559,51895,90,pair_003_n5_003_control,control,1,0,0,12.360000000000001,0.21350999999999998,811370,2509910,26181,346,1285275,0,0,0,0.0,857,857,0,0,65,792,207228,857,30
560,51982,87,pair_001_n5_001_conflict,conflict,1,0,0,12.390000000000002,0.21336499999999997,811892,2514956,26212,347,1287773,0,0,0,0.0,858,858,0,0,65,793,207576,858,30
561,52060,78,pair_006_n3_006_conflict,conflict,1,0,0,12.48,0.213235,812360,2519480,26248,347,1289986,0,0,0,0.0,858,858,0,0,65,793,207888,858,30
562,52158,98,pair_009_n5_009_control,control,1,0,0,12.280000000000001,0.21307166666666666,812948,2525164,26315,347,1292733,0,0,0,0.0,859,859,0,0,65,794,208280,859,30
563,52235,77,pair_009_n5_009_conflict,conflict,1,0,0,12.490000000000002,0.21294333333333332,813410,2529630,26355,348,1294874,0,0,0,0.0,860,860,0,0,65,795,208588,860,30
564,52310,75,pair_012_n5_012_conflict,conflict,1,0,0,12.510000000000002,0.21281833333333333,813860,2533980,26381,348,1296970,0,0,0,0.0,860,860,0,0,65,795,208888,860,30
565,52388,78,pair_003_n3_003_control,control,1,0,0,12.480000000000002,0.2126883333333333,814328,2538504,26400,348,1299213,0,0,0,0.0,860,860,0,0,65,795,209200,860,30
566,52476,88,pair_003_n3_003_conflict,conflict,1,0,0,12.380000000000003,0.21254166666666666,814856,2543608,26412,348,1301678,0,0,0,0.0,862,862,0,0,65,797,209552,862,30
567,52565,89,pair_012_n5_012_control,control,1,0,0,12.370000000000001,0.21239333333333332,815390,2548770,26464,351,1304154,0,0,0,0.0,869,869,0,0,67,802,209908,869,30
568,52647,82,pair_009_n3_009_conflict,conflict,1,0,0,12.440000000000001,0.21225666666666665,815882,2553526,26494,351,1306389,0,0,0,0.0,869,869,0,0,67,802,210236,869,30
569,52745,98,pair_016_n3_016_control,control,1,0,0,12.280000000000001,0.21209333333333333,816470,2559210,26530,351,1309157,0,0,0,0.0,869,869,0,0,67,802,210628,869,30
570,52836,91,pair_016_n5_016_control,control,1,0,0,12.350000000000001,0.21194166666666664,817016,2564488,26563,351,1311621,0,0,0,0.0,869,869,0,0,67,802,210992,869,30
571,52922,86,pair_002_n5_002_control,control,1,0,0,12.400000000000002,0.2117983333333333,817532,2569476,26588,351,1313949,0,0,0,0.0,870,870,0,0,67,803,211336,870,30
572,53005,83,pair_011_n5_011_control,control,1,0,0,12.430000000000001,0.21166,818030,2574290,26648,351,1316208,0,0,0,0.0,872,872,0,0,67,805,211668,872,30
573,53093,88,pair_004_n3_004_control,control,1,0,0,12.380000000000003,0.21151333333333333,818558,2579394,26679,352,1318653,0,0,0,0.0,873,873,0,0,67,806,212020,873,30
574,53177,84,pair_010_n3_010_conflict,conflict,1,0,0,12.420000000000002,0.2113733333333333,819062,2584266,26691,352,1320970,0,0,0,0.0,874,874,0,0,67,807,212356,874,30
575,53264,87,pair_015_n5_015_conflict,conflict,1,0,0,12.39,0.21122833333333332,819584,2589312,26718,352,1323388,0,0,0,0.0,874,874,0,0,67,807,212704,874,30
576,53360,96,pair_005_n5_005_conflict,conflict,1,0,0,12.3,0.2110683333333333,820160,2594880,26740,352,1326059,0,0,0,0.0,874,874,0,0,67,807,213088,874,30
577,53442,82,pair_015_n3_015_conflict,conflict,1,0,0,12.440000000000001,0.21093166666666666,820652,2599636,26762,352,1328303,0,0,0,0.0,874,874,0,0,67,807,213416,874,30
578,53540,98,pair_006_n5_006_control,control,1,0,0,12.280000000000001,0.21076833333333334,821240,2605320,26788,352,1330966,0,0,0,0.0,875,875,0,0,67,808,213808,875,30
579,53629,89,pair_013_n5_013_control,control,1,0,0,12.370000000000001,0.21061999999999997,821774,2610482,26820,353,1333390,0,0,0,0.0,877,877,0,0,67,810,214164,877,30
580,53735,106,pair_012_n5_012_conflict,conflict,1,0,0,12.200000000000001,0.21044333333333332,822410,2616630,26859,353,1336207,0,0,0,0.0,877,877,0,0,67,810,214588,877,30
581,53831,96,pair_001_n5_001_control,control,1,0,0,12.3,0.21028333333333332,822986,2622198,26881,355,1338776,0,0,0,0.0,880,880,0,0,68,812,214972,880,30
582,53928,97,pair_001_n3_001_control,control,1,0,0,12.290000000000003,0.21012166666666665,823568,2627824,26895,355,1341388,0,0,0,0.0,882,882,0,0,68,814,215360,882,30
583,54013,85,pair_017_n3_017_conflict,conflict,1,0,0,12.410000000000002,0.20998,824078,2632754,26938,355,1343673,0,0,0,0.0,882,882,0,0,68,814,215700,882,30
584,54103,90,pair_008_n5_008_control,control,1,0,0,12.360000000000001,0.20983,824618,2637974,26961,355,1346084,0,0,0,0.0,882,882,0,0,68,814,216060,882,30
585,54193,90,pair_007_n5_007_control,control,1,0,0,12.360000000000001,0.20967999999999998,825158,2643194,27003,355,1348528,0,0,0,0.0,882,882,0,0,68,814,216420,882,30
586,54273,80,pair_003_n3_003_control,control,1,0,0,12.46,0.20954666666666666,825638,2647834,27023,355,1350622,0,0,0,0.0,883,883,0,0,68,815,216740,883,30
587,54366,93,pair_015_n3_015_control,control,1,0,0,12.330000000000002,0.20939166666666664,826196,2653228,27062,355,1353044,0,0,0,0.0,883,883,0,0,68,815,217112,883,30
588,54460,94,pair_011_n5_011_conflict,conflict,1,0,0,12.320000000000002,0.209235,826760,2658680,27105,355,1355511,0,0,0,0.0,884,884,0,0,68,816,217488,884,30
589,54539,79,pair_000_n3_000_control,control,1,0,0,12.470000000000002,0.2091033333333333,827234,2663262,27132,355,1357590,0,0,0,0.0,884,884,0,0,68,816,217804,884,30
590,54631,92,pair_002_n3_002_conflict,conflict,1,0,0,12.340000000000002,0.20894999999999997,827786,2668598,27157,355,1360052,0,0,0,0.0,884,884,0,0,68,816,218172,884,30
591,54719,88,pair_005_n5_005_control,control,1,0,0,12.38,0.20880333333333334,828314,2673702,27185,355,1362457,0,0,0,0.0,884,884,0,0,68,816,218524,884,30
592,54809,90,pair_001_n5_001_conflict,conflict,1,0,0,12.360000000000001,0.2086533333333333,828854,2678922,27198,355,1364778,0,0,0,0.0,884,884,0,0,68,816,218884,884,30
593,54893,84,pair_013_n3_013_conflict,conflict,1,0,0,12.420000000000002,0.20851333333333333,829358,2683794,27218,355,1366967,0,0,0,0.0,884,884,0,0,68,816,219220,884,30
594,54985,92,pair_013_n5_013_conflict,conflict,1,0,0,12.340000000000002,0.20836,829910,2689130,27258,356,1369393,0,0,0,0.0,884,884,0,0,68,816,219588,884,30
595,55067,82,pair_012_n3_012_conflict,conflict,1,0,0,12.440000000000001,0.20822333333333332,830402,2693886,27293,356,1371560,0,0,0,0.0,885,885,0,0,68,817,219916,885,30
596,55158,91,pair_002_n5_002_control,control,1,0,0,12.350000000000001,0.20807166666666665,830948,2699164,27324,356,1373958,0,0,0,0.0,885,885,0,0,68,817,220280,885,30
597,55244,86,pair_010_n5_010_conflict,conflict,1,0,0,12.400000000000002,0.20792833333333333,831464,2704152,27343,357,1376216,0,0,0,0.0,886,886,0,0,68,818,220624,886,30
598,55328,84,pair_012_n3_012_control,control,1,0,0,12.420000000000002,0.20778833333333332,831968,2709024,27375,358,1378375,0,0,0,0.0,887,887,0,0,68,819,220960,887,30
599,55403,75,pair_007_n3_007_control,control,1,0,0,12.510000000000002,0.2076633333333333,832418,2713374,27408,358,1380282,0,0,0,0.0,887,887,0,0,68,819,221260,887,30
600,55494,91,pair_010_n5_010_control,control,1,0,0,12.350000000000001,0.20751166666666665,832964,2718652,27422,358,1382558,0,0,0,0.0,887,887,0,0,68,819,221624,887,30
601,55588,94,pair_006_n3_006_control,control,1,0,0,12.320000000000002,0.20735499999999998,833528,2724104,27454,358,1385009,0,0,0,0.0,888,888,0,0,69,819,222000,888,30
602,55661,73,pair_014_n3_014_conflict,conflict,1,0,0,12.530000000000001,0.20723333333333332,833966,2728338,27484,358,1386835,0,0,0,0.0,888,888,0,0,69,819,222292,888,30
603,55759,98,pair_009_n3_009_conflict,conflict,1,0,0,12.280000000000001,0.20706999999999998,834554,2734022,27529,358,1389304,0,0,0,0.0,889,889,0,0,69,820,222684,889,30
604,55852,93,pair_008_n5_008_conflict,conflict,1,0,0,12.330000000000002,0.206915,835112,2739416,27560,359,1391653,0,0,0,0.0,891,891,0,0,69,822,223056,891,30
605,55940,88,pair_014_n5_014_conflict,conflict,1,0,0,12.380000000000003,0.20676833333333333,835640,2744520,27592,359,1393962,0,0,0,0.0,892,892,0,0,70,822,223408,892,30
606,56028,88,pair_004_n3_004_conflict,conflict,1,0,0,12.38,0.20662166666666665,836168,2749624,27615,359,1396169,0,0,0,0.0,893,893,0,0,70,823,223760,893,30
607,56110,82,pair_002_n3_002_control,control,1,0,0,12.440000000000001,0.20648499999999997,836660,2754380,27645,360,1398223,0,0,0,0.0,895,895,0,0,70,825,224088,895,30
608,56200,90,pair_001_n3_001_conflict,conflict,1,0,0,12.360000000000001,0.206335,837200,2759600,27658,360,1400476,0,0,0,0.0,895,895,0,0,70,825,224448,895,30
609,56282,82,pair_000_n3_000_conflict,conflict,1,0,0,12.440000000000001,0.20619833333333332,837692,2764356,27691,360,1402534,0,0,0,0.0,897,897,0,0,70,827,224776,897,30
610,56378,96,pair_000_n5_000_control,control,1,0,0,12.3,0.20603833333333332,838268,2769924,27732,361,1404939,0,0,0,0.0,898,898,0,0,70,828,225160,898,30
611,56460,82,pair_004_n3_004_control,control,1,0,0,12.440000000000001,0.20590166666666665,838760,2774680,27755,361,1407015,0,0,0,0.0,899,899,0,0,70,829,225488,899,30
612,56544,84,pair_016_n5_016_conflict,conflict,1,0,0,12.420000000000002,0.20576166666666668,839264,2779552,27785,361,1409114,0,0,0,0.0,899,899,0,0,70,829,225824,899,30
613,56623,79,pair_009_n5_009_conflict,conflict,1,0,0,12.470000000000002,0.20562999999999998,839738,2784134,27835,361,1411098,0,0,0,0.0,900,900,0,0,70,830,226140,900,30
614,56700,77,pair_016_n3_016_control,control,1,0,0,12.490000000000002,0.20550166666666664,840200,2788600,27866,361,1413005,0,0,0,0.0,900,900,0,0,70,830,226448,900,30
615,56785,85,pair_013_n3_013_control,control,1,0,0,12.410000000000002,0.20536,840710,2793530,27893,361,1415209,0,0,0,0.0,900,900,0,0,70,830,226788,900,30
616,56864,79,pair_004_n5_004_control,control,1,0,0,12.470000000000002,0.20522833333333332,841184,2798112,27923,362,1417181,0,0,0,0.0,901,901,0,0,70,831,227104,901,30
617,56943,79,pair_016_n5_016_control,control,1,0,0,12.470000000000002,0.20509666666666665,841658,2802694,27951,362,1419216,0,0,0,0.0,902,902,0,0,70,832,227420,902,30
618,57036,93,pair_000_n5_000_conflict,conflict,1,0,0,12.330000000000002,0.20494166666666666,842216,2808088,27989,362,1421486,0,0,0,0.0,902,902,0,0,70,832,227792,902,30
619,57123,87,pair_011_n5_011_control,control,1,0,0,12.39,0.20479666666666665,842738,2813134,28018,362,1423624,0,0,0,0.0,904,904,0,0,70,834,228140,904,30
620,57203,80,pair_012_n5_012_control,control,1,0,0,12.46,0.2046633333333333,843218,2817774,28046,362,1425582,0,0,0,0.0,905,905,0,0,70,835,228460,905,30
621,57304,101,pair_005_n3_005_control,control,1,0,0,12.250000000000002,0.20449499999999998,843824,2823632,28081,363,1428143,0,0,0,0.0,906,906,0,0,71,835,228864,906,30
622,57396,92,pair_015_n5_015_control,control,1,0,0,12.340000000000002,0.20434166666666664,844376,2828968,28099,363,1430414,0,0,0,0.0,906,906,0,0,71,835,229232,906,30
623,57478,82,pair_006_n5_006_conflict,conflict,1,0,0,12.440000000000001,0.20420499999999997,844868,2833724,28134,363,1432380,0,0,0,0.0,906,906,0,0,71,835,229560,906,30
624,57562,84,pair_011_n3_011_conflict,conflict,1,0,0,12.420000000000002,0.204065,845372,2838596,28150,365,1434359,0,0,0,0.0,908,908,0,0,71,837,229896,908,30
625,57640,78,pair_003_n5_003_conflict,conflict,1,0,0,12.48,0.20393499999999998,845840,2843120,28163,365,1436235,0,0,0,0.0,908,908,0,0,71,837,230208,908,30
626,57729,89,pair_014_n3_014_control,control,1,0,0,12.370000000000001,0.20378666666666667,846374,2848282,28196,365,1438442,0,0,0,0.0,908,908,0,0,71,837,230564,908,30
627,57819,90,pair_004_n5_004_conflict,conflict,1,0,0,12.360000000000001,0.20363666666666666,846914,2853502,28218,365,1440575,0,0,0,0.0,908,908,0,0,71,837,230924,908,30
628,57906,87,pair_016_n3_016_conflict,conflict,1,0,0,12.39,0.20349166666666665,847436,2858548,28264,365,1442721,0,0,0,0.0,908,908,0,0,71,837,231272,908,30
629,58001,95,pair_017_n5_017_conflict,conflict,1,0,0,12.310000000000002,0.2033333333333333,848006,2864058,28309,365,1445038,0,0,0,0.0,908,908,0,0,71,837,231652,908,30
630,58083,82,pair_011_n3_011_control,control,1,0,0,12.440000000000001,0.20319666666666664,848498,2868814,28326,365,1446966,0,0,0,0.0,908,908,0,0,71,837,231980,908,30
631,58171,88,pair_007_n3_007_conflict,conflict,1,0,0,12.380000000000003,0.20305,849026,2873918,28366,365,1449050,0,0,0,0.0,908,908,0,0,71,837,232332,908,30
632,58254,83,pair_003_n3_003_conflict,conflict,1,0,0,12.430000000000001,0.20291166666666666,849524,2878732,28391,365,1450996,0,0,0,0.0,908,908,0,0,71,837,232664,908,30
633,58356,102,pair_007_n5_007_conflict,conflict,1,0,0,12.240000000000002,0.20274166666666665,850136,2884648,28431,365,1453313,0,0,0,0.0,908,908,0,0,71,837,233072,908,30
634,58456,100,pair_009_n5_009_control,control,1,0,0,12.260000000000002,0.202575,850736,2890448,28462,365,1455676,0,0,0,0.0,908,908,0,0,71,837,233472,908,30
