episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
1493,126808,76,pair_002_n3_002_conflict,conflict,1,0,0,12.500000000000002,0.08865499999999998,1100000,7015712,57761,690,3081602,0,0,0,0.0,1713,1713,0,0,376,1337,0,1713,33
1494,126882,74,pair_016_n3_016_control,control,1,0,0,12.520000000000001,0.08853166666666665,1100000,7020448,57786,690,3083561,0,0,0,0.0,1713,1713,0,0,376,1337,0,1713,33
1495,126960,78,pair_017_n3_017_control,control,1,0,0,12.480000000000002,0.08840166666666666,1100000,7025440,57815,690,3085643,0,0,0,0.0,1713,1713,0,0,376,1337,0,1713,33
1496,127036,76,pair_007_n5_007_conflict,conflict,1,0,0,12.500000000000002,0.08827499999999999,1100000,7030304,57846,690,3087570,0,0,0,0.0,1713,1713,0,0,376,1337,0,1713,33
1497,127114,78,pair_005_n3_005_control,control,1,0,0,12.48,0.088145,1100000,7035296,57861,691,3089561,0,0,0,0.0,1714,1714,0,0,377,1337,0,1714,33
1498,127191,77,pair_013_n3_013_conflict,conflict,1,0,0,12.490000000000002,0.08801666666666666,1100000,7040224,57885,691,3091564,0,0,0,0.0,1714,1714,0,0,377,1337,0,1714,33
1499,127264,73,pair_015_n5_015_control,control,1,0,0,12.530000000000001,0.087895,1100000,7044896,57906,691,3093442,0,0,0,0.0,1714,1714,0,0,377,1337,0,1714,33
1500,127342,78,pair_009_n3_009_conflict,conflict,1,0,0,12.48,0.08776499999999998,1100000,7049888,57941,691,3095444,0,0,0,0.0,1714,1714,0,0,377,1337,0,1714,33
1501,127418,76,pair_013_n5_013_conflict,conflict,1,0,0,12.500000000000002,0.08763833333333332,1100000,7054752,57972,691,3097479,0,0,0,0.0,1714,1714,0,0,377,1337,0,1714,33
1502,127496,78,pair_000_n5_000_control,control,1,0,0,12.48,0.08750833333333333,1100000,7059744,58003,691,3099548,0,0,0,0.0,1714,1714,0,0,377,1337,0,1714,33
1503,127574,78,pair_003_n5_003_control,control,1,0,0,12.48,0.08737833333333334,1100000,7064736,58027,692,3101626,0,0,0,0.0,1715,1715,0,0,377,1338,0,1715,33
1504,127658,84,pair_008_n3_008_conflict,conflict,1,0,0,12.420000000000002,0.08723833333333333,1100000,7070112,58069,694,3103818,0,0,0,0.0,1718,1718,0,0,377,1341,0,1718,33
1505,127733,75,pair_014_n5_014_control,control,1,0,0,12.510000000000002,0.08711333333333332,1100000,7074912,58097,694,3105841,0,0,0,0.0,1718,1718,0,0,377,1341,0,1718,33
1506,127807,74,pair_015_n5_015_conflict,conflict,1,0,0,12.520000000000001,0.08698999999999998,1100000,7079648,58118,694,3107839,0,0,0,0.0,1718,1718,0,0,377,1341,0,1718,33
1507,127877,70,pair_005_n5_005_conflict,conflict,1,0,0,12.560000000000002,0.08687333333333333,1100000,7084128,58149,695,3109792,0,0,0,0.0,1719,1719,0,0,377,1342,0,1719,33
1508,127952,75,pair_009_n3_009_control,control,1,0,0,12.510000000000002,0.08674833333333332,1100000,7088928,58183,695,3111836,0,0,0,0.0,1720,1720,0,0,377,1343,0,1720,33
1509,128030,78,pair_010_n5_010_control,control,1,0,0,12.48,0.08661833333333332,1100000,7093920,58233,699,3113930,0,0,0,0.0,1723,1723,0,0,377,1346,0,1723,33
1510,128103,73,pair_012_n3_012_control,control,1,0,0,12.530000000000001,0.08649666666666667,1100000,7098592,58260,699,3115861,0,0,0,0.0,1723,1723,0,0,377,1346,0,1723,33
1511,128175,72,pair_008_n5_008_control,control,1,0,0,12.540000000000001,0.08637666666666666,1100000,7103200,58325,699,3117770,0,0,0,0.0,1724,1724,0,0,377,1347,0,1724,33
1512,128258,83,pair_015_n3_015_control,control,1,0,0,12.430000000000001,0.08623833333333333,1100000,7108512,58363,699,3119995,0,0,0,0.0,1724,1724,0,0,377,1347,0,1724,33
1513,128332,74,pair_016_n3_016_control,control,1,0,0,12.520000000000001,0.086115,1100000,7113248,58389,699,3122054,0,0,0,0.0,1724,1724,0,0,377,1347,0,1724,33
1514,128405,73,pair_004_n5_004_conflict,conflict,1,0,0,12.530000000000001,0.08599333333333331,1100000,7117920,58416,699,3124042,0,0,0,0.0,1724,1724,0,0,377,1347,0,1724,33
1515,128478,73,pair_005_n3_005_control,control,1,0,0,12.530000000000001,0.08587166666666665,1100000,7122592,58454,699,3126038,0,0,0,0.0,1724,1724,0,0,377,1347,0,1724,33
1516,128549,71,pair_007_n3_007_control,control,1,0,0,12.55,0.08575333333333332,1100000,7127136,58495,700,3127910,0,0,0,0.0,1726,1726,0,0,377,1349,0,1726,33
1517,128620,71,pair_000_n3_000_control,control,1,0,0,12.55,0.08563499999999999,1100000,7131680,58524,701,3129842,0,0,0,0.0,1727,1727,0,0,377,1350,0,1727,33
1518,128694,74,pair_001_n3_001_conflict,conflict,1,0,0,12.520000000000001,0.08551166666666665,1100000,7136416,58535,701,3131906,0,0,0,0.0,1727,1727,0,0,377,1350,0,1727,33
1519,128774,80,pair_011_n3_011_control,control,1,0,0,12.46,0.08537833333333333,1100000,7141536,58567,701,3134120,0,0,0,0.0,1730,1730,0,0,377,1353,0,1730,33
1520,128841,67,pair_010_n3_010_control,control,1,0,0,12.590000000000002,0.08526666666666666,1100000,7145824,58579,701,3135936,0,0,0,0.0,1730,1730,0,0,377,1353,0,1730,33
1521,128918,77,pair_010_n3_010_conflict,conflict,1,0,0,12.490000000000002,0.08513833333333332,1100000,7150752,58597,702,3137871,0,0,0,0.0,1732,1732,0,0,377,1355,0,1732,33
1522,128990,72,pair_008_n5_008_control,control,1,0,0,12.540000000000001,0.08501833333333333,1100000,7155360,58628,702,3139733,0,0,0,0.0,1734,1734,0,0,379,1355,0,1734,33
1523,129059,69,pair_011_n5_011_conflict,conflict,1,0,0,12.570000000000002,0.08490333333333333,1100000,7159776,58658,703,3141577,0,0,0,0.0,1736,1736,0,0,380,1356,0,1736,33
1524,129132,73,pair_001_n5_001_conflict,conflict,1,0,0,12.530000000000001,0.08478166666666664,1100000,7164448,58697,703,3143509,0,0,0,0.0,1736,1736,0,0,380,1356,0,1736,33
1525,129203,71,pair_013_n3_013_control,control,1,0,0,12.55,0.08466333333333331,1100000,7168992,58724,703,3145377,0,0,0,0.0,1736,1736,0,0,380,1356,0,1736,33
1526,129281,78,pair_004_n3_004_conflict,conflict,1,0,0,12.48,0.08453333333333332,1100000,7173984,58752,703,3147387,0,0,0,0.0,1736,1736,0,0,380,1356,0,1736,33
1527,129351,70,pair_003_n3_003_conflict,conflict,1,0,0,12.560000000000002,0.08441666666666667,1100000,7178464,58795,703,3149190,0,0,0,0.0,1737,1737,0,0,380,1357,0,1737,33
1528,129430,79,pair_007_n5_007_control,control,1,0,0,12.470000000000002,0.084285,1100000,7183520,58831,703,3151246,0,0,0,0.0,1740,1740,0,0,381,1359,0,1740,33
1529,129505,75,pair_016_n5_016_control,control,1,0,0,12.510000000000002,0.08415999999999998,1100000,7188320,58871,703,3153186,0,0,0,0.0,1741,1741,0,0,382,1359,0,1741,33
1530,129572,67,pair_012_n5_012_control,control,1,0,0,12.590000000000002,0.08404833333333334,1100000,7192608,58905,703,3154861,0,0,0,0.0,1742,1742,0,0,382,1360,0,1742,33
1531,129645,73,pair_002_n3_002_control,control,1,0,0,12.530000000000001,0.08392666666666665,1100000,7197280,58930,703,3156861,0,0,0,0.0,1745,1745,0,0,384,1361,0,1745,33
1532,129720,75,pair_016_n3_016_conflict,conflict,1,0,0,12.510000000000002,0.08380166666666666,1100000,7202080,58960,703,3158812,0,0,0,0.0,1745,1745,0,0,384,1361,0,1745,33
1533,129791,71,pair_010_n5_010_control,control,1,0,0,12.55,0.08368333333333333,1100000,7206624,58972,703,3160713,0,0,0,0.0,1745,1745,0,0,384,1361,0,1745,33
1534,129859,68,pair_000_n5_000_conflict,conflict,1,0,0,12.580000000000002,0.08356999999999998,1100000,7210976,59003,703,3162512,0,0,0,0.0,1745,1745,0,0,384,1361,0,1745,33
1535,129927,68,pair_017_n3_017_conflict,conflict,1,0,0,12.580000000000002,0.08345666666666665,1100000,7215328,59034,703,3164272,0,0,0,0.0,1745,1745,0,0,384,1361,0,1745,33
1536,129999,72,pair_006_n5_006_control,control,1,0,0,12.540000000000001,0.08333666666666664,1100000,7219936,59085,705,3166202,0,0,0,0.0,1748,1748,0,0,385,1363,0,1748,33
1537,130076,77,pair_008_n3_008_control,control,1,0,0,12.490000000000002,0.08320833333333333,1100000,7224864,59118,705,3168216,0,0,0,0.0,1748,1748,0,0,385,1363,0,1748,33
1538,130154,78,pair_000_n3_000_conflict,conflict,1,0,0,12.48,0.08307833333333331,1100000,7229856,59152,706,3170314,0,0,0,0.0,1749,1749,0,0,385,1364,0,1749,33
1539,130225,71,pair_017_n5_017_conflict,conflict,1,0,0,12.55,0.08295999999999998,1100000,7234400,59209,706,3172221,0,0,0,0.0,1750,1750,0,0,386,1364,0,1750,33
1540,130292,67,pair_005_n3_005_conflict,conflict,1,0,0,12.590000000000002,0.08284833333333333,1100000,7238688,59237,706,3173935,0,0,0,0.0,1751,1751,0,0,386,1365,0,1751,33
1541,130363,71,pair_011_n5_011_control,control,1,0,0,12.55,0.08273,1100000,7243232,59261,706,3175833,0,0,0,0.0,1751,1751,0,0,386,1365,0,1751,33
1542,130433,70,pair_011_n3_011_conflict,conflict,1,0,0,12.560000000000002,0.08261333333333332,1100000,7247712,59287,706,3177608,0,0,0,0.0,1751,1751,0,0,386,1365,0,1751,33
1543,130508,75,pair_014_n3_014_conflict,conflict,1,0,0,12.510000000000002,0.08248833333333333,1100000,7252512,59322,706,3179536,0,0,0,0.0,1753,1753,0,0,387,1366,0,1753,33
1544,130576,68,pair_013_n5_013_control,control,1,0,0,12.580000000000002,0.08237499999999998,1100000,7256864,59372,706,3181378,0,0,0,0.0,1754,1754,0,0,388,1366,0,1754,33
1545,130645,69,pair_003_n5_003_conflict,conflict,1,0,0,12.570000000000002,0.08226,1100000,7261280,59424,707,3183306,0,0,0,0.0,1758,1758,0,0,388,1370,0,1758,33
1546,130714,69,pair_012_n5_012_conflict,conflict,1,0,0,12.570000000000002,0.082145,1100000,7265696,59452,709,3185207,0,0,0,0.0,1760,1760,0,0,389,1371,0,1760,33
1547,130783,69,pair_014_n5_014_conflict,conflict,1,0,0,12.570000000000002,0.08202999999999999,1100000,7270112,59489,709,3187106,0,0,0,0.0,1761,1761,0,0,389,1372,0,1761,33
1548,130855,72,pair_006_n5_006_conflict,conflict,1,0,0,12.540000000000003,0.08190999999999998,1100000,7274720,59527,709,3189101,0,0,0,0.0,1763,1763,0,0,389,1374,0,1763,33
1549,130927,72,pair_015_n3_015_conflict,conflict,1,0,0,12.540000000000001,0.08179,1100000,7279328,59554,709,3191049,0,0,0,0.0,1764,1764,0,0,390,1374,0,1764,33
1550,130993,66,pair_012_n3_012_control,control,1,0,0,12.600000000000001,0.08168,1100000,7283552,59581,709,3192800,0,0,0,0.0,1764,1764,0,0,390,1374,0,1764,33
1551,131062,69,pair_007_n5_007_conflict,conflict,1,0,0,12.570000000000002,0.081565,1100000,7287968,59622,709,3194689,0,0,0,0.0,1764,1764,0,0,390,1374,0,1764,33
1552,131198,136,pair_003_n3_003_control,control,1,0,0,11.9,0.08133833333333332,1100000,7296672,59646,710,3198341,0,0,0,0.0,1765,1765,0,0,390,1375,0,1765,33
1553,131271,73,pair_002_n5_002_conflict,conflict,1,0,0,12.530000000000001,0.08121666666666666,1100000,7301344,59673,710,3200338,0,0,0,0.0,1765,1765,0,0,390,1375,0,1765,33
1554,131347,76,pair_015_n5_015_control,control,1,0,0,12.500000000000002,0.08109,1100000,7306208,59728,710,3202337,0,0,0,0.0,1765,1765,0,0,390,1375,0,1765,33
1555,131415,68,pair_013_n5_013_conflict,conflict,1,0,0,12.580000000000002,0.08097666666666667,1100000,7310560,59788,710,3204187,0,0,0,0.0,1765,1765,0,0,390,1375,0,1765,33
1556,131486,71,pair_004_n3_004_control,control,1,0,0,12.55,0.08085833333333331,1100000,7315104,59810,711,3206051,0,0,0,0.0,1766,1766,0,0,390,1376,0,1766,33
1557,131563,77,pair_009_n5_009_control,control,1,0,0,12.490000000000002,0.08073,1100000,7320032,59852,712,3208134,0,0,0,0.0,1767,1767,0,0,391,1376,0,1767,33
1558,131636,73,pair_016_n5_016_conflict,conflict,1,0,0,12.530000000000001,0.08060833333333331,1100000,7324704,59909,712,3210118,0,0,0,0.0,1767,1767,0,0,391,1376,0,1767,33
1559,131708,72,pair_001_n3_001_control,control,1,0,0,12.540000000000001,0.08048833333333333,1100000,7329312,59920,712,3212030,0,0,0,0.0,1768,1768,0,0,392,1376,0,1768,33
1560,131775,67,pair_008_n3_008_conflict,conflict,1,0,0,12.590000000000002,0.08037666666666665,1100000,7333600,59953,712,3213882,0,0,0,0.0,1768,1768,0,0,392,1376,0,1768,33
1561,131856,81,pair_012_n3_012_conflict,conflict,1,0,0,12.450000000000001,0.08024166666666666,1100000,7338784,59995,714,3216095,0,0,0,0.0,1769,1769,0,0,392,1377,0,1769,33
1562,131927,71,pair_006_n3_006_conflict,conflict,1,0,0,12.55,0.08012333333333332,1100000,7343328,60040,714,3218039,0,0,0,0.0,1769,1769,0,0,392,1377,0,1769,33
1563,131996,69,pair_010_n5_010_conflict,conflict,1,0,0,12.570000000000002,0.08000833333333332,1100000,7347744,60086,714,3219919,0,0,0,0.0,1769,1769,0,0,392,1377,0,1769,33
1564,132072,76,pair_000_n5_000_control,control,1,0,0,12.500000000000002,0.07988166666666666,1100000,7352608,60150,715,3221947,0,0,0,0.0,1772,1772,0,0,392,1380,0,1772,33
1565,132148,76,pair_015_n5_015_conflict,conflict,1,0,0,12.500000000000002,0.07975499999999999,1100000,7357472,60193,715,3224017,0,0,0,0.0,1773,1773,0,0,393,1380,0,1773,33
1566,132220,72,pair_004_n5_004_control,control,1,0,0,12.540000000000003,0.07963499999999998,1100000,7362080,60236,716,3226053,0,0,0,0.0,1774,1774,0,0,393,1381,0,1774,33
1567,132299,79,pair_017_n3_017_control,control,1,0,0,12.470000000000002,0.07950333333333331,1100000,7367136,60267,716,3228255,0,0,0,0.0,1774,1774,0,0,393,1381,0,1774,33
1568,132375,76,pair_001_n5_001_control,control,1,0,0,12.500000000000002,0.07937666666666665,1100000,7372000,60298,718,3230360,0,0,0,0.0,1778,1778,0,0,396,1382,0,1778,33
1569,132449,74,pair_014_n3_014_control,control,1,0,0,12.520000000000001,0.07925333333333331,1100000,7376736,60331,718,3232366,0,0,0,0.0,1778,1778,0,0,396,1382,0,1778,33
1570,132525,76,pair_014_n5_014_control,control,1,0,0,12.500000000000002,0.07912666666666665,1100000,7381600,60360,718,3234520,0,0,0,0.0,1778,1778,0,0,396,1382,0,1778,33
1571,132597,72,pair_007_n3_007_conflict,conflict,1,0,0,12.540000000000003,0.07900666666666664,1100000,7386208,60401,719,3236508,0,0,0,0.0,1779,1779,0,0,396,1383,0,1779,33
1572,132674,77,pair_002_n3_002_conflict,conflict,1,0,0,12.490000000000002,0.07887833333333333,1100000,7391136,60428,720,3238701,0,0,0,0.0,1781,1781,0,0,398,1383,0,1781,33
1573,132750,76,pair_009_n3_009_control,control,1,0,0,12.500000000000002,0.07875166666666666,1100000,7396000,60457,721,3240777,0,0,0,0.0,1786,1786,0,0,400,1386,0,1786,33
1574,132826,76,pair_005_n5_005_control,control,1,0,0,12.500000000000002,0.078625,1100000,7400864,60501,722,3242951,0,0,0,0.0,1787,1787,0,0,400,1387,0,1787,33
1575,132899,73,pair_009_n3_009_conflict,conflict,1,0,0,12.530000000000001,0.07850333333333331,1100000,7405536,60547,722,3245037,0,0,0,0.0,1788,1788,0,0,400,1388,0,1788,33
1576,132972,73,pair_008_n5_008_conflict,conflict,1,0,0,12.530000000000001,0.07838166666666666,1100000,7410208,60579,722,3247178,0,0,0,0.0,1792,1792,0,0,401,1391,0,1792,33
1577,133044,72,pair_003_n5_003_control,control,1,0,0,12.540000000000003,0.07826166666666665,1100000,7414816,60616,724,3249249,0,0,0,0.0,1795,1795,0,0,401,1394,0,1795,33
1578,133116,72,pair_013_n3_013_conflict,conflict,1,0,0,12.540000000000001,0.07814166666666666,1100000,7419424,60655,724,3251249,0,0,0,0.0,1796,1796,0,0,402,1394,0,1796,33
1579,133194,78,pair_009_n5_009_conflict,conflict,1,0,0,12.48,0.07801166666666665,1100000,7424416,60718,724,3253578,0,0,0,0.0,1798,1798,0,0,403,1395,0,1798,33
1580,133273,79,pair_017_n5_017_control,control,1,0,0,12.470000000000002,0.07787999999999998,1100000,7429472,60755,724,3255845,0,0,0,0.0,1798,1798,0,0,403,1395,0,1798,33
1581,133345,72,pair_002_n5_002_control,control,1,0,0,12.540000000000001,0.07776,1100000,7434080,60783,725,3257877,0,0,0,0.0,1799,1799,0,0,403,1396,0,1799,33
1582,133422,77,pair_005_n5_005_conflict,conflict,1,0,0,12.490000000000002,0.07763166666666665,1100000,7439008,60818,725,3260104,0,0,0,0.0,1801,1801,0,0,403,1398,0,1801,33
1583,133496,74,pair_006_n3_006_control,control,1,0,0,12.520000000000001,0.07750833333333332,1100000,7443744,60871,725,3262303,0,0,0,0.0,1801,1801,0,0,403,1398,0,1801,33
1584,133569,73,pair_013_n5_013_conflict,conflict,1,0,0,12.530000000000001,0.07738666666666666,1100000,7448416,60937,725,3264458,0,0,0,0.0,1801,1801,0,0,403,1398,0,1801,33
1585,133640,71,pair_003_n3_003_control,control,1,0,0,12.55,0.07726833333333333,1100000,7452960,60976,725,3266531,0,0,0,0.0,1803,1803,0,0,403,1400,0,1803,33
1586,133712,72,pair_010_n3_010_control,control,1,0,0,12.540000000000001,0.07714833333333332,1100000,7457568,61005,725,3268606,0,0,0,0.0,1803,1803,0,0,403,1400,0,1803,33
1587,133784,72,pair_016_n5_016_control,control,1,0,0,12.540000000000003,0.07702833333333331,1100000,7462176,61032,725,3270734,0,0,0,0.0,1804,1804,0,0,403,1401,0,1804,33
1588,133856,72,pair_005_n3_005_control,control,1,0,0,12.540000000000001,0.07690833333333333,1100000,7466784,61070,727,3272854,0,0,0,0.0,1806,1806,0,0,403,1403,0,1806,33
1589,133934,78,pair_008_n3_008_conflict,conflict,1,0,0,12.48,0.07677833333333331,1100000,7471776,61082,728,3275106,0,0,0,0.0,1807,1807,0,0,403,1404,0,1807,33
1590,134006,72,pair_003_n5_003_conflict,conflict,1,0,0,12.540000000000001,0.07665833333333333,1100000,7476384,61101,728,3277244,0,0,0,0.0,1809,1809,0,0,405,1404,0,1809,33
1591,134082,76,pair_015_n5_015_conflict,conflict,1,0,0,12.500000000000002,0.07653166666666666,1100000,7481248,61129,728,3279503,0,0,0,0.0,1809,1809,0,0,405,1404,0,1809,33
1592,134155,73,pair_004_n3_004_conflict,conflict,1,0,0,12.530000000000001,0.07640999999999998,1100000,7485920,61162,728,3281708,0,0,0,0.0,1809,1809,0,0,405,1404,0,1809,33
1593,134222,67,pair_012_n5_012_control,control,1,0,0,12.590000000000002,0.07629833333333333,1100000,7490208,61194,728,3283634,0,0,0,0.0,1809,1809,0,0,405,1404,0,1809,33
1594,134288,66,pair_010_n5_010_control,control,1,0,0,12.600000000000001,0.07618833333333333,1100000,7494432,61234,728,3285549,0,0,0,0.0,1809,1809,0,0,405,1404,0,1809,33
1595,134368,80,pair_017_n3_017_conflict,conflict,1,0,0,12.46,0.07605499999999998,1100000,7499552,61283,728,3287901,0,0,0,0.0,1809,1809,0,0,405,1404,0,1809,33
1596,134438,70,pair_005_n5_005_control,control,1,0,0,12.560000000000002,0.07593833333333333,1100000,7504032,61316,728,3289995,0,0,0,0.0,1810,1810,0,0,405,1405,0,1810,33
1597,134508,70,pair_006_n3_006_conflict,conflict,1,0,0,12.560000000000002,0.07582166666666665,1100000,7508512,61344,728,3292054,0,0,0,0.0,1810,1810,0,0,405,1405,0,1810,33
1598,134574,66,pair_002_n3_002_control,control,1,0,0,12.600000000000001,0.07571166666666665,1100000,7512736,61364,728,3294028,0,0,0,0.0,1810,1810,0,0,405,1405,0,1810,33
1599,134646,72,pair_009_n3_009_control,control,1,0,0,12.540000000000001,0.07559166666666667,1100000,7517344,61401,728,3296125,0,0,0,0.0,1811,1811,0,0,405,1406,0,1811,33
1600,134724,78,pair_006_n5_006_conflict,conflict,1,0,0,12.48,0.07546166666666665,1100000,7522336,61442,728,3298479,0,0,0,0.0,1812,1812,0,0,406,1406,0,1812,33
1601,134795,71,pair_008_n5_008_control,control,1,0,0,12.55,0.07534333333333332,1100000,7526880,61467,728,3300573,0,0,0,0.0,1812,1812,0,0,406,1406,0,1812,33
1602,134871,76,pair_003_n3_003_conflict,conflict,1,0,0,12.500000000000002,0.07521666666666665,1100000,7531744,61489,729,3302767,0,0,0,0.0,1814,1814,0,0,406,1408,0,1814,33
1603,134937,66,pair_015_n3_015_conflict,conflict,1,0,0,12.600000000000001,0.07510666666666665,1100000,7535968,61528,730,3304688,0,0,0,0.0,1816,1816,0,0,406,1410,0,1816,33
1604,135012,75,pair_000_n5_000_conflict,conflict,1,0,0,12.510000000000002,0.07498166666666667,1100000,7540768,61564,731,3306873,0,0,0,0.0,1817,1817,0,0,407,1410,0,1817,33
1605,135079,67,pair_010_n3_010_conflict,conflict,1,0,0,12.590000000000002,0.07486999999999999,1100000,7545056,61575,731,3308847,0,0,0,0.0,1817,1817,0,0,407,1410,0,1817,33
1606,135148,69,pair_010_n5_010_conflict,conflict,1,0,0,12.570000000000002,0.07475499999999999,1100000,7549472,61591,732,3310879,0,0,0,0.0,1818,1818,0,0,407,1411,0,1818,33
1607,135228,80,pair_011_n5_011_conflict,conflict,1,0,0,12.46,0.07462166666666664,1100000,7554592,61648,732,3313266,0,0,0,0.0,1822,1822,0,0,409,1413,0,1822,33
1608,135299,71,pair_006_n3_006_control,control,1,0,0,12.55,0.07450333333333331,1100000,7559136,61684,732,3315322,0,0,0,0.0,1823,1823,0,0,409,1414,0,1823,33
1609,135370,71,pair_011_n5_011_control,control,1,0,0,12.55,0.07438499999999998,1100000,7563680,61709,733,3317444,0,0,0,0.0,1825,1825,0,0,409,1416,0,1825,33
1610,135442,72,pair_017_n3_017_control,control,1,0,0,12.540000000000003,0.074265,1100000,7568288,61740,733,3319607,0,0,0,0.0,1825,1825,0,0,409,1416,0,1825,33
1611,135523,81,pair_016_n3_016_control,control,1,0,0,12.450000000000001,0.07413,1100000,7573472,61786,733,3322047,0,0,0,0.0,1826,1826,0,0,410,1416,0,1826,33
1612,135594,71,pair_013_n3_013_conflict,conflict,1,0,0,12.55,0.07401166666666664,1100000,7578016,61823,733,3324207,0,0,0,0.0,1826,1826,0,0,410,1416,0,1826,33
1613,135666,72,pair_005_n3_005_conflict,conflict,1,0,0,12.540000000000003,0.07389166666666666,1100000,7582624,61855,734,3326363,0,0,0,0.0,1827,1827,0,0,410,1417,0,1827,33
1614,135738,72,pair_000_n3_000_conflict,conflict,1,0,0,12.540000000000001,0.07377166666666665,1100000,7587232,61892,734,3328500,0,0,0,0.0,1827,1827,0,0,410,1417,0,1827,33
1615,135818,80,pair_016_n5_016_conflict,conflict,1,0,0,12.46,0.07363833333333333,1100000,7592352,61931,734,3330822,0,0,0,0.0,1829,1829,0,0,411,1418,0,1829,33
1616,135898,80,pair_016_n3_016_conflict,conflict,1,0,0,12.46,0.07350499999999999,1100000,7597472,61962,734,3333234,0,0,0,0.0,1830,1830,0,0,412,1418,0,1830,33
1617,135966,68,pair_013_n3_013_control,control,1,0,0,12.580000000000002,0.07339166666666666,1100000,7601824,62009,734,3335333,0,0,0,0.0,1830,1830,0,0,412,1418,0,1830,33
1618,136038,72,pair_007_n5_007_control,control,1,0,0,12.540000000000003,0.07327166666666665,1100000,7606432,62050,735,3337599,0,0,0,0.0,1831,1831,0,0,412,1419,0,1831,33
1619,136113,75,pair_002_n5_002_conflict,conflict,1,0,0,12.510000000000002,0.07314666666666667,1100000,7611232,62083,736,3339899,0,0,0,0.0,1833,1833,0,0,413,1420,0,1833,33
1620,136179,66,pair_011_n3_011_control,control,1,0,0,12.600000000000001,0.07303666666666667,1100000,7615456,62099,736,3341900,0,0,0,0.0,1833,1833,0,0,413,1420,0,1833,33
1621,136254,75,pair_014_n5_014_conflict,conflict,1,0,0,12.510000000000002,0.07291166666666665,1100000,7620256,62130,737,3344237,0,0,0,0.0,1834,1834,0,0,414,1420,0,1834,33
1622,136327,73,pair_002_n5_002_control,control,1,0,0,12.530000000000001,0.07279,1100000,7624928,62158,737,3346444,0,0,0,0.0,1834,1834,0,0,414,1420,0,1834,33
1623,136403,76,pair_006_n5_006_control,control,1,0,0,12.500000000000002,0.07266333333333333,1100000,7629792,62199,738,3348724,0,0,0,0.0,1835,1835,0,0,414,1421,0,1835,33
1624,136474,71,pair_011_n3_011_conflict,conflict,1,0,0,12.55,0.072545,1100000,7634336,62230,738,3350861,0,0,0,0.0,1837,1837,0,0,414,1423,0,1837,33
1625,136542,68,pair_014_n3_014_conflict,conflict,1,0,0,12.580000000000002,0.07243166666666664,1100000,7638688,62257,738,3352965,0,0,0,0.0,1837,1837,0,0,414,1423,0,1837,33
1626,136612,70,pair_015_n5_015_control,control,1,0,0,12.560000000000002,0.07231499999999999,1100000,7643168,62304,739,3355115,0,0,0,0.0,1838,1838,0,0,414,1424,0,1838,33
1627,136687,75,pair_005_n5_005_conflict,conflict,1,0,0,12.510000000000002,0.07218999999999998,1100000,7647968,62357,740,3357401,0,0,0,0.0,1840,1840,0,0,414,1426,0,1840,33
1628,136755,68,pair_017_n5_017_control,control,1,0,0,12.580000000000002,0.07207666666666665,1100000,7652320,62415,740,3359412,0,0,0,0.0,1840,1840,0,0,414,1426,0,1840,33
1629,136826,71,pair_014_n5_014_control,control,1,0,0,12.55,0.07195833333333332,1100000,7656864,62466,740,3361568,0,0,0,0.0,1840,1840,0,0,414,1426,0,1840,33
1630,136899,73,pair_001_n3_001_conflict,conflict,1,0,0,12.530000000000001,0.07183666666666666,1100000,7661536,62482,740,3363788,0,0,0,0.0,1841,1841,0,0,414,1427,0,1841,33
1631,136971,72,pair_008_n3_008_control,control,1,0,0,12.540000000000001,0.07171666666666665,1100000,7666144,62498,742,3365900,0,0,0,0.0,1843,1843,0,0,414,1429,0,1843,33
1632,137041,70,pair_015_n3_015_control,control,1,0,0,12.560000000000002,0.0716,1100000,7670624,62530,742,3368038,0,0,0,0.0,1844,1844,0,0,415,1429,0,1844,33
1633,137114,73,pair_004_n5_004_conflict,conflict,1,0,0,12.530000000000001,0.07147833333333331,1100000,7675296,62565,743,3370224,0,0,0,0.0,1847,1847,0,0,416,1431,0,1847,33
1634,137185,71,pair_017_n5_017_conflict,conflict,1,0,0,12.55,0.07135999999999998,1100000,7679840,62613,743,3372426,0,0,0,0.0,1848,1848,0,0,416,1432,0,1848,33
1635,137256,71,pair_007_n3_007_conflict,conflict,1,0,0,12.55,0.07124166666666665,1100000,7684384,62638,744,3374550,0,0,0,0.0,1850,1850,0,0,417,1433,0,1850,33
1636,137328,72,pair_004_n3_004_control,control,1,0,0,12.540000000000003,0.07112166666666667,1100000,7688992,62666,745,3376728,0,0,0,0.0,1851,1851,0,0,417,1434,0,1851,33
1637,137400,72,pair_007_n5_007_conflict,conflict,1,0,0,12.540000000000001,0.07100166666666666,1100000,7693600,62708,745,3378875,0,0,0,0.0,1852,1852,0,0,417,1435,0,1852,33
