episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_marked_total,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,action_margin_candidate_steps_cumulative,action_margin_labeled_steps_cumulative,action_margin_safe_labels_cumulative,action_margin_blocked_labels_cumulative,action_margin_mean_loss,action_margin_batch_items_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
1235,142355,73,pair_012_n5_012_control,control,1,0,0,12.530000000000001,0.06274333333333332,1100000,8010720,93851,1117,5179547,0,0,0,0,0.0,0,0,0,0,0,0,142355,7293,26700,7834,0.0014871388586964083,415616,0,0,0
1236,142423,68,pair_013_n3_013_control,control,1,0,0,12.580000000000002,0.06262999999999999,1100000,8015072,93899,1117,5182624,0,0,0,0,0.0,0,0,0,0,0,0,142423,7295,26706,7836,0.0014864288228005813,415816,0,0,0
1237,142505,82,pair_007_n5_007_control,control,1,0,0,12.440000000000001,0.06249333333333332,1100000,8020320,93961,1117,5186421,0,0,0,0,0.0,0,0,0,0,0,0,142505,7298,26715,7839,0.0014855735042961804,416056,0,0,0
1238,142577,72,pair_011_n5_011_control,control,1,0,0,12.540000000000001,0.06237333333333331,1100000,8024928,94025,1117,5189681,0,0,0,0,0.0,0,0,0,0,0,0,142577,7303,26732,7844,0.001484823304107445,416280,0,0,0
1239,142652,75,pair_009_n5_009_control,control,1,0,0,12.510000000000002,0.06224833333333332,1100000,8029728,94100,1117,5193189,0,0,0,0,0.0,0,0,0,0,0,0,142652,7309,26753,7850,0.0014840426508547176,416519,0,0,0
1240,142724,72,pair_016_n5_016_control,control,1,0,0,12.540000000000001,0.06212833333333331,1100000,8034336,94159,1117,5196505,0,0,0,0,0.0,0,0,0,0,0,0,142724,7313,26768,7855,0.0014832939956120007,416765,0,0,0
1241,142797,73,pair_006_n5_006_conflict,conflict,1,0,0,12.530000000000001,0.062006666666666654,1100000,8039008,94224,1118,5199940,0,0,0,0,0.0,0,0,0,0,0,0,142797,7318,26786,7860,0.0014825357131433236,416950,0,0,0
1242,142870,73,pair_012_n3_012_control,control,1,0,0,12.530000000000001,0.061884999999999996,1100000,8043680,94268,1118,5203299,0,0,0,0,0.0,0,0,0,0,0,0,142870,7320,26792,7862,0.0014817782055695891,417147,0,0,0
1243,142947,77,pair_016_n3_016_conflict,conflict,1,0,0,12.490000000000002,0.061756666666666654,1100000,8048608,94308,1118,5206870,0,0,0,0,0.0,0,0,0,0,0,0,142947,7326,26814,7869,0.0014809800291697426,417355,0,0,0
1244,143016,69,pair_003_n3_003_conflict,conflict,1,0,0,12.570000000000002,0.06164166666666665,1100000,8053024,94349,1118,5210038,0,0,0,0,0.0,0,0,0,0,0,0,143016,7327,26818,7870,0.0014802655103605693,417548,0,0,0
1245,143088,72,pair_014_n5_014_control,control,1,0,0,12.540000000000001,0.06152166666666667,1100000,8057632,94406,1118,5213351,0,0,0,0,0.0,0,0,0,0,0,0,143088,7338,26860,7883,0.0014795206602211729,417743,0,0,0
1246,143160,72,pair_010_n3_010_control,control,1,0,0,12.540000000000001,0.06140166666666666,1100000,8062240,94452,1118,5216656,0,0,0,0,0.0,0,0,0,0,0,0,143160,7343,26875,7891,0.0014787765593023694,417952,0,0,0
1247,143230,70,pair_004_n3_004_conflict,conflict,1,0,0,12.560000000000002,0.06128499999999998,1100000,8066720,94490,1119,5219881,0,0,0,0,0.0,0,0,0,0,0,0,143230,7346,26886,7894,0.0014780538450724513,418141,0,0,0
1248,143312,82,pair_015_n3_015_conflict,conflict,1,0,0,12.440000000000001,0.06114833333333333,1100000,8071968,94541,1119,5223615,0,0,0,0,0.0,0,0,0,0,0,0,143312,7349,26898,7897,0.0014772081349065478,418368,0,0,0
1249,143381,69,pair_008_n5_008_control,control,1,0,0,12.570000000000002,0.06103333333333333,1100000,8076384,94586,1119,5226787,0,0,0,0,0.0,0,0,0,0,0,0,143381,7353,26914,7901,0.0014764972501916376,418582,0,0,0
1250,143455,74,pair_017_n3_017_conflict,conflict,1,0,0,12.520000000000001,0.06090999999999999,1100000,8081120,94641,1119,5230230,0,0,0,0,0.0,0,0,0,0,0,0,143455,7357,26929,7906,0.0014757356120715709,418806,0,0,0
1251,143528,73,pair_013_n3_013_conflict,conflict,1,0,0,12.530000000000001,0.06078833333333333,1100000,8085792,94692,1119,5233557,0,0,0,0,0.0,0,0,0,0,0,0,143528,7359,26936,7908,0.0014749850358795997,419013,0,0,0
1252,143598,70,pair_009_n3_009_control,control,1,0,0,12.560000000000002,0.06067166666666665,1100000,8090272,94737,1119,5236709,0,0,0,0,0.0,0,0,0,0,0,0,143598,7361,26941,7911,0.0014742660220179054,419202,0,0,0
1253,143739,141,pair_005_n3_005_control,control,1,0,0,11.850000000000007,0.060436666666666666,1100000,8099296,94856,1124,5243202,0,0,0,0,0.0,0,0,0,0,0,0,143739,7400,27090,7957,0.0014728198486821753,419646,0,0,0
1254,143806,67,pair_011_n3_011_control,control,1,0,0,12.590000000000002,0.06032499999999999,1100000,8103584,94890,1124,5246250,0,0,0,0,0.0,0,0,0,0,0,0,143806,7400,27090,7957,0.0014721336538790258,419835,0,0,0
1255,143879,73,pair_010_n5_010_conflict,conflict,1,0,0,12.530000000000001,0.06020333333333333,1100000,8108256,94937,1125,5249593,0,0,0,0,0.0,0,0,0,0,0,0,143879,7403,27101,7960,0.0014713867362834549,420014,0,0,0
1256,143953,74,pair_007_n5_007_conflict,conflict,1,0,0,12.520000000000001,0.060079999999999995,1100000,8112992,95001,1125,5252959,0,0,0,0,0.0,0,0,0,0,0,0,143953,7408,27118,7965,0.0014706303601156431,420220,0,0,0
1257,144021,68,pair_009_n3_009_conflict,conflict,1,0,0,12.580000000000002,0.05996666666666667,1100000,8117344,95059,1125,5256105,0,0,0,0,0.0,0,0,0,0,0,0,144021,7415,27143,7974,0.0014699359970402038,420432,0,0,0
1258,144091,70,pair_016_n3_016_control,control,1,0,0,12.560000000000002,0.05984999999999999,1100000,8121824,95102,1126,5259326,0,0,0,0,0.0,0,0,0,0,0,0,144091,7419,27159,7978,0.0014692218960915477,420644,0,0,0
1259,144157,66,pair_002_n3_002_control,control,1,0,0,12.600000000000001,0.05973999999999999,1100000,8126048,95138,1126,5262378,0,0,0,0,0.0,0,0,0,0,0,0,144157,7422,27171,7981,0.001468549236108737,420838,0,0,0
1260,144230,73,pair_011_n5_011_conflict,conflict,1,0,0,12.530000000000001,0.05961833333333333,1100000,8130720,95205,1126,5265744,0,0,0,0,0.0,0,0,0,0,0,0,144230,7427,27190,7987,0.0014678059504245108,421047,0,0,0
1261,144303,73,pair_006_n3_006_conflict,conflict,1,0,0,12.530000000000001,0.05949666666666664,1100000,8135392,95265,1126,5269095,0,0,0,0,0.0,0,0,0,0,0,0,144303,7431,27206,7991,0.0014670634167669916,421259,0,0,0
1262,144377,74,pair_008_n3_008_conflict,conflict,1,0,0,12.520000000000001,0.059373333333333334,1100000,8140128,95301,1126,5272461,0,0,0,0,0.0,0,0,0,0,0,0,144377,7432,27210,7992,0.0014663114777958206,421484,0,0,0
1263,144444,67,pair_004_n5_004_control,control,1,0,0,12.590000000000002,0.05926166666666666,1100000,8144416,95345,1126,5275521,0,0,0,0,0.0,0,0,0,0,0,0,144444,7433,27214,7993,0.0014656313327637506,421693,0,0,0
1264,144517,73,pair_015_n3_015_control,control,1,0,0,12.530000000000001,0.05914,1100000,8149088,95395,1127,5278856,0,0,0,0,0.0,0,0,0,0,0,0,144517,7438,27233,7998,0.0014648909971126385,421915,0,0,0
1265,144593,76,pair_001_n5_001_control,control,1,0,0,12.500000000000002,0.059013333333333334,1100000,8153952,95451,1129,5282313,0,0,0,0,0.0,0,0,0,0,0,0,144593,7443,27252,8003,0.0014641210309608845,422136,0,0,0
1266,144667,74,pair_013_n5_013_conflict,conflict,1,0,0,12.520000000000001,0.05889,1100000,8158688,95517,1129,5285744,0,0,0,0,0.0,0,0,0,0,0,0,144667,7446,27263,8006,0.0014633721044172284,422343,0,0,0
1267,144744,77,pair_015_n5_015_conflict,conflict,1,0,0,12.490000000000002,0.058761666666666656,1100000,8163616,95578,1129,5289318,0,0,0,0,0.0,0,0,0,0,0,0,144744,7449,27274,8009,0.0014630949047235566,422585,0,0,0
1268,144889,145,pair_004_n3_004_control,control,1,0,0,11.81,0.05851999999999999,1100000,8172896,95614,1129,5295958,0,0,0,0,0.0,0,0,0,0,0,0,144889,7453,27289,8014,0.0014616306889364027,423023,0,0,0
1269,144956,67,pair_007_n3_007_conflict,conflict,1,0,0,12.590000000000002,0.05840833333333331,1100000,8177184,95659,1129,5299035,0,0,0,0,0.0,0,0,0,0,0,0,144956,7455,27297,8016,0.0014609551097526591,423234,0,0,0
1270,145030,74,pair_015_n5_015_control,control,1,0,0,12.520000000000001,0.058284999999999976,1100000,8181920,95722,1129,5302339,0,0,0,0,0.0,0,0,0,0,0,0,145030,7460,27317,8021,0.0014602096730973349,423454,0,0,0
1271,145097,67,pair_000_n5_000_control,control,1,0,0,12.590000000000002,0.05817333333333333,1100000,8186208,95778,1129,5305391,0,0,0,0,0.0,0,0,0,0,0,0,145097,7460,27317,8021,0.0014595354065852944,423666,0,0,0
1272,145167,70,pair_012_n5_012_conflict,conflict,1,0,0,12.560000000000002,0.058056666666666645,1100000,8190688,95833,1129,5308633,0,0,0,0,0.0,0,0,0,0,0,0,145167,7461,27320,8022,0.0014588955055134477,423858,0,0,0
1273,145239,72,pair_008_n5_008_conflict,conflict,1,0,0,12.540000000000001,0.057936666666666664,1100000,8195296,95889,1131,5311938,0,0,0,0,0.0,0,0,0,0,0,0,145239,7467,27343,8028,0.0014582681509148876,424089,0,0,0
1274,145312,73,pair_002_n5_002_control,control,1,0,0,12.530000000000001,0.05781499999999998,1100000,8199968,95940,1131,5315258,0,0,0,0,0.0,0,0,0,0,0,0,145312,7472,27361,8034,0.0014577812474857656,424328,0,0,0
1275,145403,91,pair_002_n3_002_conflict,conflict,1,0,0,12.350000000000003,0.057663333333333316,1100000,8205792,95999,1137,5319441,0,0,0,0,0.0,0,0,0,0,0,0,145403,7493,27442,8057,0.001456868899779589,424614,0,0,0
1276,145614,211,pair_003_n3_003_control,control,1,0,0,11.15,0.05731166666666665,1100000,8219296,96045,1141,5328995,0,0,0,0,0.0,0,0,0,0,0,0,145614,7502,27478,8066,0.0014557459761765004,425260,0,0,0
1277,145681,67,pair_017_n5_017_control,control,1,0,0,12.590000000000002,0.0572,1100000,8223584,96097,1141,5331995,0,0,0,0,0.0,0,0,0,0,0,0,145681,7506,27494,8070,0.0014550764655306108,425461,0,0,0
1278,145752,71,pair_008_n3_008_control,control,1,0,0,12.55,0.05708166666666667,1100000,8228128,96140,1141,5335174,0,0,0,0,0.0,0,0,0,0,0,0,145752,7506,27494,8070,0.0014543676558466773,425700,0,0,0
1279,145824,72,pair_001_n3_001_control,control,1,0,0,12.540000000000001,0.05696166666666666,1100000,8232736,96184,1141,5338408,0,0,0,0,0.0,0,0,0,0,0,0,145824,7506,27494,8070,0.0014536495678006702,425937,0,0,0
1280,145893,69,pair_017_n5_017_conflict,conflict,1,0,0,12.570000000000002,0.056846666666666656,1100000,8237152,96244,1142,5341492,0,0,0,0,0.0,0,0,0,0,0,0,145893,7510,27510,8074,0.001452962065177664,426128,0,0,0
1281,145968,75,pair_017_n3_017_control,control,1,0,0,12.510000000000002,0.05672166666666664,1100000,8241952,96294,1142,5344860,0,0,0,0,0.0,0,0,0,0,0,0,145968,7513,27522,8077,0.0014522155169281274,426337,0,0,0
1282,146039,71,pair_000_n3_000_control,control,1,0,0,12.55,0.05660333333333331,1100000,8246496,96341,1143,5348153,0,0,0,0,0.0,0,0,0,0,0,0,146039,7519,27546,8083,0.0014515094911288417,426554,0,0,0
1283,146113,74,pair_014_n3_014_control,control,1,0,0,12.520000000000001,0.05648,1100000,8251232,96383,1144,5351507,0,0,0,0,0.0,0,0,0,0,0,0,146113,7522,27556,8086,0.0014507743635060872,426794,0,0,0
1284,146181,68,pair_012_n3_012_conflict,conflict,1,0,0,12.580000000000002,0.05636666666666665,1100000,8255584,96420,1144,5354555,0,0,0,0,0.0,0,0,0,0,0,0,146181,7524,27564,8088,0.0014500994970274175,427028,0,0,0
1285,146255,74,pair_000_n5_000_conflict,conflict,1,0,0,12.520000000000001,0.05624333333333331,1100000,8260320,96476,1144,5357904,0,0,0,0,0.0,0,0,0,0,0,0,146255,7524,27564,8088,0.001449365796553724,427239,0,0,0
1286,146555,300,pair_007_n3_007_control,control,0,0,0,0.05000000000000339,0.05574333333333331,1100000,8279520,96745,1144,5371272,0,0,0,0,0.0,0,0,0,0,0,0,146555,7544,27639,8113,0.0014468459149111618,428213,0,0,0
1287,146622,67,pair_011_n3_011_conflict,conflict,1,0,0,12.590000000000002,0.05563166666666666,1100000,8283808,96763,1144,5374323,0,0,0,0,0.0,0,0,0,0,0,0,146622,7544,27639,8113,0.001446184768041667,428434,0,0,0
1288,146698,76,pair_010_n3_010_conflict,conflict,1,0,0,12.500000000000002,0.055505,1100000,8288672,96805,1145,5377715,0,0,0,0,0.0,0,0,0,0,0,0,146698,7550,27663,8119,0.0014454355414511807,428681,0,0,0
1289,146808,110,pair_013_n5_013_control,control,1,0,0,12.16000000000001,0.05532166666666666,1100000,8295712,96895,1145,5382653,0,0,0,0,0.0,0,0,0,0,0,0,146808,7556,27687,8125,0.00144435992565246,429075,0,0,0
1290,146874,66,pair_003_n5_003_conflict,conflict,1,0,0,12.600000000000001,0.05521166666666666,1100000,8299936,96932,1145,5385629,0,0,0,0,0.0,0,0,0,0,0,0,146874,7557,27691,8126,0.0014437108811987578,429293,0,0,0
1291,146941,67,pair_010_n5_010_control,control,1,0,0,12.590000000000002,0.05509999999999998,1100000,8304224,96984,1145,5388596,0,0,0,0,0.0,0,0,0,0,0,0,146941,7561,27705,8132,0.0014430525991056707,429511,0,0,0
1292,147013,72,pair_003_n5_003_control,control,1,0,0,12.540000000000001,0.05498,1100000,8308832,97024,1145,5391804,0,0,0,0,0.0,0,0,0,0,0,0,147013,7561,27705,8132,0.0014423458603333471,429748,0,0,0
1293,147085,72,pair_005_n5_005_conflict,conflict,1,0,0,12.540000000000003,0.05485999999999999,1100000,8313440,97081,1145,5395047,0,0,0,0,0.0,0,0,0,0,0,0,147085,7566,27719,8138,0.0014416398134764685,429989,0,0,0
1294,147154,69,pair_004_n5_004_conflict,conflict,1,0,0,12.570000000000002,0.05474499999999999,1100000,8317856,97126,1145,5398010,0,0,0,0,0.0,0,0,0,0,0,0,147154,7566,27719,8138,0.0014409638335701805,430180,0,0,0
1295,147226,72,pair_006_n3_006_control,control,1,0,0,12.540000000000001,0.05462499999999998,1100000,8322464,97182,1145,5401212,0,0,0,0,0.0,0,0,0,0,0,0,147226,7570,27733,8142,0.0014404466270536483,430417,0,0,0
1296,147299,73,pair_002_n5_002_conflict,conflict,1,0,0,12.530000000000001,0.05450333333333332,1100000,8327136,97233,1145,5404486,0,0,0,0,0.0,0,0,0,0,0,0,147299,7571,27736,8143,0.0014399469235734116,430648,0,0,0
1297,147383,84,pair_008_n5_008_control,control,1,0,0,12.420000000000002,0.05436333333333332,1100000,8332512,97290,1146,5408210,0,0,0,0,0.0,0,0,0,0,0,0,147383,7576,27756,8148,0.0014397985472937983,430934,0,0,0
1298,147465,82,pair_013_n3_013_control,control,1,0,0,12.440000000000003,0.054226666666666645,1100000,8337760,97341,1146,5411861,0,0,0,0,0.0,0,0,0,0,0,0,147465,7578,27762,8150,0.001438997926937252,431191,0,0,0
1299,147539,74,pair_009_n5_009_conflict,conflict,1,0,0,12.520000000000001,0.05410333333333331,1100000,8342496,97412,1147,5415149,0,0,0,0,0.0,0,0,0,0,0,0,147539,7583,27782,8155,0.0014382761798290749,431400,0,0,0
1300,147612,73,pair_015_n3_015_conflict,conflict,1,0,0,12.530000000000001,0.05398166666666665,1100000,8347168,97463,1147,5418374,0,0,0,0,0.0,0,0,0,0,0,0,147612,7586,27794,8158,0.0014375648951020369,431616,0,0,0
1301,147680,68,pair_009_n5_009_control,control,1,0,0,12.580000000000002,0.053868333333333324,1100000,8351520,97512,1147,5421399,0,0,0,0,0.0,0,0,0,0,0,0,147680,7591,27814,8163,0.0014369029611037505,431821,0,0,0
1302,147751,71,pair_011_n3_011_conflict,conflict,1,0,0,12.55,0.05374999999999999,1100000,8356064,97555,1147,5424584,0,0,0,0,0.0,0,0,0,0,0,0,147751,7592,27818,8164,0.001436212474337242,432052,0,0,0
1303,147821,70,pair_004_n5_004_control,control,1,0,0,12.560000000000002,0.05363333333333331,1100000,8360544,97606,1148,5427655,0,0,0,0,0.0,0,0,0,0,0,0,147821,7596,27833,8168,0.0014355323620852374,432273,0,0,0
1304,147893,72,pair_017_n3_017_conflict,conflict,1,0,0,12.540000000000001,0.05351333333333333,1100000,8365152,97652,1149,5430872,0,0,0,0,0.0,0,0,0,0,0,0,147893,7604,27861,8177,0.0014348334897243404,432496,0,0,0
1305,147923,30,pair_013_n5_013_conflict,conflict,0,1,0,-0.08999999999999975,0.053463333333333335,1100000,8367072,97682,1150,5432216,0,0,0,0,0.0,0,0,0,0,0,0,147923,7609,27878,8183,0.0014345424937014654,432596,0,0,0
1306,147989,66,pair_010_n5_010_control,control,1,0,0,12.600000000000001,0.053353333333333336,1100000,8371296,97736,1150,5435122,0,0,0,0,0.0,0,0,0,0,0,0,147989,7611,27883,8186,0.001433902717741196,432810,0,0,0
1307,148056,67,pair_012_n3_012_control,control,1,0,0,12.590000000000002,0.05324166666666666,1100000,8375584,97776,1150,5438125,0,0,0,0,0.0,0,0,0,0,0,0,148056,7615,27898,8190,0.0014332538316299364,433023,0,0,0
1308,148124,68,pair_015_n3_015_control,control,1,0,0,12.580000000000002,0.05312833333333333,1100000,8379936,97823,1150,5441159,0,0,0,0,0.0,0,0,0,0,0,0,148124,7619,27913,8194,0.0014325958608719849,433228,0,0,0
1309,148197,73,pair_017_n3_017_control,control,1,0,0,12.530000000000001,0.053006666666666646,1100000,8384608,97876,1150,5444452,0,0,0,0,0.0,0,0,0,0,0,0,148197,7623,27928,8198,0.0014318901819591616,433473,0,0,0
1310,148266,69,pair_000_n3_000_conflict,conflict,1,0,0,12.570000000000002,0.05289166666666664,1100000,8389024,97918,1150,5447520,0,0,0,0,0.0,0,0,0,0,0,0,148266,7624,27932,8199,0.001431223809206439,433688,0,0,0
1311,148341,75,pair_006_n5_006_control,control,1,0,0,12.510000000000002,0.052766666666666656,1100000,8393824,97983,1151,5450877,0,0,0,0,0.0,0,0,0,0,0,0,148341,7630,27953,8205,0.0014305001941189682,433943,0,0,0
1312,148413,72,pair_003_n3_003_conflict,conflict,1,0,0,12.540000000000001,0.05264666666666665,1100000,8398432,98027,1151,5454094,0,0,0,0,0.0,0,0,0,0,0,0,148413,7630,27953,8205,0.0014298062116917109,434162,0,0,0
1313,148482,69,pair_006_n5_006_conflict,conflict,1,0,0,12.570000000000002,0.05253166666666664,1100000,8402848,98091,1151,5457188,0,0,0,0,0.0,0,0,0,0,0,0,148482,7635,27972,8210,0.0014291417767527503,434388,0,0,0
1314,148544,62,pair_002_n5_002_control,control,0,1,0,1.2400000000000015,0.05242833333333333,1100000,8406816,98130,1152,5459875,0,0,0,0,0.0,0,0,0,0,0,0,148544,7640,27992,8215,0.0014285452747724707,434578,0,0,0
1315,148611,67,pair_017_n5_017_control,control,1,0,0,12.590000000000002,0.05231666666666665,1100000,8411104,98181,1152,5462839,0,0,0,0,0.0,0,0,0,0,0,0,148611,7645,28011,8221,0.0014279012273371546,434792,0,0,0
1316,148695,84,pair_016_n5_016_conflict,conflict,1,0,0,12.420000000000002,0.05217666666666665,1100000,8416480,98230,1152,5466512,0,0,0,0,0.0,0,0,0,0,0,0,148695,7645,28011,8221,0.001427094584860297,435092,0,0,0
1317,148769,74,pair_001_n5_001_control,control,1,0,0,12.520000000000001,0.05205333333333331,1100000,8421216,98287,1152,5469779,0,0,0,0,0.0,0,0,0,0,0,0,148769,7646,28015,8222,0.001426384725956361,435328,0,0,0
1318,148835,66,pair_013_n3_013_conflict,conflict,1,0,0,12.600000000000001,0.051943333333333314,1100000,8425440,98336,1152,5472751,0,0,0,0,0.0,0,0,0,0,0,0,148835,7649,28027,8225,0.0014257522040904483,435551,0,0,0
1319,148908,73,pair_009_n3_009_control,control,1,0,0,12.530000000000001,0.051821666666666655,1100000,8430112,98401,1152,5476028,0,0,0,0,0.0,0,0,0,0,0,0,148908,7652,28039,8228,0.0014250532496293139,435785,0,0,0
1320,148976,68,pair_005_n3_005_control,control,1,0,0,12.580000000000002,0.05170833333333333,1100000,8434464,98437,1152,5479022,0,0,0,0,0.0,0,0,0,0,0,0,148976,7653,28043,8229,0.0014244027849841712,436015,0,0,0
1321,149046,70,pair_003_n5_003_conflict,conflict,1,0,0,12.560000000000002,0.05159166666666665,1100000,8438944,98477,1153,5482166,0,0,0,0,0.0,0,0,0,0,0,0,149046,7656,28055,8232,0.0014237338089972348,436253,0,0,0
1322,149114,68,pair_008_n3_008_control,control,1,0,0,12.580000000000002,0.05147833333333332,1100000,8443296,98511,1153,5485164,0,0,0,0,0.0,0,0,0,0,0,0,149114,7657,28059,8233,0.0014230845480357435,436497,0,0,0
1323,149180,66,pair_007_n5_007_conflict,conflict,1,0,0,12.600000000000001,0.05136833333333332,1100000,8447520,98561,1153,5488078,0,0,0,0,0.0,0,0,0,0,0,0,149180,7661,28075,8237,0.0014224549490266917,436712,0,0,0
1324,149248,68,pair_011_n5_011_conflict,conflict,1,0,0,12.580000000000002,0.051254999999999995,1100000,8451872,98621,1153,5491047,0,0,0,0,0.0,0,0,0,0,0,0,149248,7666,28095,8242,0.0014218068536650532,436942,0,0,0
1325,149317,69,pair_016_n5_016_control,control,1,0,0,12.570000000000002,0.05113999999999999,1100000,8456288,98673,1155,5494138,0,0,0,0,0.0,0,0,0,0,0,0,149317,7675,28123,8256,0.0014211498308685673,437185,0,0,0
1326,149389,72,pair_010_n5_010_conflict,conflict,1,0,0,12.540000000000003,0.05101999999999998,1100000,8460896,98722,1155,5497376,0,0,0,0,0.0,0,0,0,0,0,0,149389,7676,28127,8257,0.0014255382058280322,437401,0,0,0
1327,149689,300,pair_002_n3_002_control,control,0,0,0,-1.2000000000000013,0.05051999999999998,1100000,8480096,98732,1155,5510583,0,0,0,0,0.0,0,0,0,0,0,0,149689,7676,28127,8257,0.0014226812059031986,438411,0,0,0
1328,149761,72,pair_008_n3_008_conflict,conflict,1,0,0,12.540000000000001,0.0504,1100000,8484704,98764,1155,5513719,0,0,0,0,0.0,0,0,0,0,0,0,149761,7676,28127,8257,0.0014219972291213594,438618,0,0,0
1329,149829,68,pair_014_n5_014_control,control,1,0,0,12.580000000000002,0.050286666666666646,1100000,8489056,98799,1155,5516655,0,0,0,0,0.0,0,0,0,0,0,0,149829,7676,28127,8257,0.0014213518546505944,438834,0,0,0
1330,149898,69,pair_006_n3_006_conflict,conflict,1,0,0,12.570000000000002,0.05017166666666664,1100000,8493472,98857,1155,5519635,0,0,0,0,0.0,0,0,0,0,0,0,149898,7680,28138,8262,0.001420697587896062,439067,0,0,0
1331,149931,33,pair_007_n3_007_conflict,conflict,0,1,0,0.18000000000000038,0.05011666666666664,1100000,8495584,98884,1155,5521077,0,0,0,0,0.0,0,0,0,0,0,0,149931,7681,28142,8263,0.0014203848905859622,439175,0,0,0
1332,150001,70,pair_001_n3_001_control,control,1,0,0,12.560000000000002,0.04999999999999999,1100000,8500064,98929,1155,5524098,0,0,0,0,0.0,0,0,0,0,0,0,150001,7681,28142,8263,0.0014197220487226344,439372,0,0,0
1333,150081,80,pair_007_n3_007_control,control,1,0,0,12.46,0.04999999999999999,1100000,8505184,98988,1155,5527522,0,0,0,0,0.0,0,0,0,0,0,0,150081,7683,28150,8265,0.0014189652722892566,439610,0,0,0
1334,150250,169,pair_001_n3_001_conflict,conflict,1,0,0,11.57,0.04999999999999999,1100000,8516000,99015,1155,5534647,0,0,0,0,0.0,0,0,0,0,0,0,150250,7683,28150,8265,0.0014174977421476107,440120,0,0,0
1335,150324,74,pair_003_n3_003_control,control,1,0,0,12.520000000000001,0.04999999999999999,1100000,8520736,99060,1155,5537738,0,0,0,0,0.0,0,0,0,0,0,0,150324,7688,28168,8271,0.0014167999504914618,440368,0,0,0
1336,150612,288,pair_014_n3_014_control,control,1,0,0,10.379999999999999,0.04999999999999999,1100000,8539168,99079,1155,5549757,0,0,0,0,0.0,0,0,0,0,0,0,150612,7688,28168,8271,0.0014140907481321441,441280,0,0,0
1337,150688,76,pair_014_n3_014_conflict,conflict,1,0,0,12.500000000000002,0.04999999999999999,1100000,8544032,99130,1156,5552907,0,0,0,0,0.0,0,0,0,0,0,0,150688,7692,28182,8277,0.0014133775467036426,441535,0,0,0
1338,150757,69,pair_004_n3_004_conflict,conflict,1,0,0,12.570000000000002,0.04999999999999999,1100000,8548448,99163,1157,5555772,0,0,0,0,0.0,0,0,0,0,0,0,150757,7698,28205,8284,0.0014127306576655048,441760,0,0,0
1339,150836,79,pair_009_n3_009_conflict,conflict,1,0,0,12.470000000000002,0.04999999999999999,1100000,8553504,99233,1158,5559032,0,0,0,0,0.0,0,0,0,0,0,0,150836,7705,28231,8291,0.0014119907433084841,442010,0,0,0
1340,150902,66,pair_006_n3_006_control,control,1,0,0,12.600000000000001,0.04999999999999999,1100000,8557728,99286,1158,5561757,0,0,0,0,0.0,0,0,0,0,0,0,150902,7709,28243,8295,0.0014113731809895064,442231,0,0,0
1341,150924,22,pair_015_n5_015_conflict,conflict,0,1,0,-0.5600000000000002,0.04999999999999999,1100000,8559136,99308,1160,5562635,0,0,0,0,0.0,0,0,0,0,0,0,150924,7716,28268,8304,0.0014111674469115482,442299,0,0,0
1342,150993,69,pair_012_n5_012_conflict,conflict,1,0,0,12.570000000000002,0.04999999999999999,1100000,8563552,99340,1160,5565472,0,0,0,0,0.0,0,0,0,0,0,0,150993,7716,28268,8304,0.001410522578912125,442489,0,0,0
1343,151063,70,pair_004_n5_004_conflict,conflict,1,0,0,12.560000000000002,0.04999999999999999,1100000,8568032,99385,1160,5568292,0,0,0,0,0.0,0,0,0,0,0,0,151063,7717,28271,8305,0.0014098689669719156,442718,0,0,0
1344,151131,68,pair_001_n5_001_conflict,conflict,1,0,0,12.580000000000002,0.04999999999999999,1100000,8572384,99435,1160,5571036,0,0,0,0,0.0,0,0,0,0,0,0,151131,7717,28271,8305,0.0014092346094294254,442943,0,0,0
1345,151206,75,pair_004_n3_004_control,control,1,0,0,12.510000000000002,0.04999999999999999,1100000,8577184,99476,1160,5574070,0,0,0,0,0.0,0,0,0,0,0,0,151206,7721,28285,8310,0.0014085356120635325,443174,0,0,0
1346,151272,66,pair_012_n3_012_conflict,conflict,1,0,0,12.600000000000001,0.04999999999999999,1100000,8581408,99516,1160,5576719,0,0,0,0,0.0,0,0,0,0,0,0,151272,7724,28295,8313,0.0014079210677301714,443365,0,0,0
1347,151346,74,pair_015_n5_015_control,control,1,0,0,12.520000000000001,0.04999999999999999,1100000,8586144,99581,1160,5579728,0,0,0,0,0.0,0,0,0,0,0,0,151346,7733,28327,8323,0.0014072326705540847,443592,0,0,0
1348,151418,72,pair_005_n3_005_conflict,conflict,1,0,0,12.540000000000001,0.04999999999999999,1100000,8590752,99629,1160,5582668,0,0,0,0,0.0,0,0,0,0,0,0,151418,7734,28331,8324,0.0014065635245326085,443808,0,0,0
